Uniprot
P14923
E7EQT9
I3L1I5
Q6UX71
P02792
Q9HCR9
P61626
Q4LDE5
P36955
Q8N9M5
P11597
Q12805
P02042
P10599
Q9UGM5
P01019
P06744
Q07954
O75874
O94769
Q14520
P14780
O43505
P19021
Q9P232
P48740
Q5T985
C9JV77
P00491
P09603
Q12905
O00391
Q9H2D6
P17931
P53634
P17900
Q15404
Q96KG7
P43652
P04066
Q15485
O60673
Q8WWZ8
P01871
P11021
O15335
P01857
P00734
Q8TDY8
P01880
P46013
Q86YZ3
P30740
P23470
Q9UNN8
P02652
P27487
P35858
P01833
P80108
C9JEX1
P23284
H7C530
H0YFG4
P08294
P22314
P02452
P54802
Q9NPY3
P25940
Q9UKU6
P24043
P55072
P35247
P08603
Q92820
P13497
O75326
P28070
P08581
P30041
P04275
Q9P2D7
Q9NZB8
P05186
P02775
P11678
Q8NBJ4
Q9HBB8
P07195
P52907
P29622
Q12860
P04264
P30530
K7EIR1
F8W876
Q9BWV1
O14513
P22891
P36980
Q86XP3
Q08380
P12821
P22304
P02774
P11047
Q15113
O00468
Q6P179
P17936
Q86UX7
P40189
P01860
Q7Z7M0
Q14126
P00352
P00918
Q9ULL0
P02748
P02675
P04217
Q9NS71
Q9BS26
P02763
P01591
P10643
P17655
Q01459
Q9NR99
P20160
Q6UVK1
P15151
Q96S96
P07858
P02747
P08253
P18428
P01024
P02649
P12955
H0YCS5
P60174
Q9NQ79
Q9BYJ0
P27348
O00533
P01854
P00736
P04040
P33151
P35555
P98088
H7C5R1
Q16827
Q86UN3
Q9NS98
P17813
Q6EMK4
P04003
O75882
P49247
Q6UWP8
P05164
Q13103
P05109
Q76LX8
P27797
P01034
O00151
P80723
O95980
P19320
Q9Y5C1
Q9NY97
P04746
Q99805
P31150
Q9H7T9
Q16620
P09211
P23142
P28300
Q9UJJ9
Q7Z7M8
Q5T749
Q9H8L6
Q9NY15
P14618
P00451
Q8TE59
P07307
P04114
Q92954
P08311
Q96PD5
P02776
Q9BSJ8
P22897
Q16610
P02647
P69905
Q9UKJ3
Q96M86
P61106
P02745
P35527
P03973
P33908
Q99969
Q9Y5Y7
Q04756
B2CW77
Q99972
P22352
P00747
A6QL64
P15291
P35908
E9PIT3
Q9UBG0
H0YG09
P46940
Q6Q788
Q9UN73
P53004
Q9UQ13
P68871
Q01518
P43121
Q9H2A2
O43157
Q3B726
Q8IWT3
P02787
P12109
Q9HBW9
Q15365
Q8TD26
Q15848
P08571
O95479
Q12866
Q16394
P30043
Q9BUF5
P32320
B7ZKJ8
P34932
Q86UD1
A1L4H1
P00740
P01009
P10721
P23381
Q15828
P08697
Q96HD1
P05546
Q9Y6R7
Q8WW12
P15085
O75083
P05556
P27930
Q9HBR0
Q5D862
P08519
Q13201
Q8NAF0
Q8WZ75
O60844
P98160
P08185
P31146
P07998
P16284
P10586
Q9Y646
Q96IY4
Q02388
P00748
Q6UXB8
Q9HCL0
P55795
P34096
P07357
P00488
P55268
P02749
Q9Y4D7
Q8WXG9
Q16853
Q86WI1
Q9H4A9
Q9NZP8
Q08ET2
Q9H4G4
Q92538
Q86SQ4
P35542
P06396
Q9BTY2
Q6NSJ0
P01008
P41218
O15204
P07996
Q8NDA2
P46531
D6RE86
P01876
P14550
Q9BUN1
H7C0L5
J3KP74
P13671
P62805
P52799
Q9NZ08
P26038
P18206
Q9H4B7
P11717
P35968
P05154
P15169
P00742
Q562R1
P01861
P04220
Q6UY14
P55056
P20742
P25774
P32119
P37802
P16035
P01031
Q03167
P84103
Q9UJD7
Q8IYS5
Q14314
Q04917
P04196
Q9UQP3
Q6YHK3
P19652
P48052
P26572
P51884
P09668
Q13093
P07358
P40197
P00450
Q96CN9
O15031
P03950
Q9UBR2
P55103
P05089
P12814
B1AHL2
Q07075
O95445
P27918
H3BSA7
P10451
P04180
O43866
Q15361
P02760
Q96RW7
P35579
Q8WUJ3
P18065
P04004
Q9ULI3
Q04721
Q9Y6Z7
P78504
P39060
Q02487
Q99683
P05543
Q14118
P10124
P11226
P00390
Q14624
P01834
P07360
P05362
Q9UGR2
P16233
O75594
Q16706
P09382
P02766
P49588
Q9UM47
P13645
Q9NPG4
Q86U17
Q92797
Q06033
P22792
Q16270
O95382
Q15911
P04083
P22692
Q9Y4X4
Q9NRN5
Q96CX2
P02743
P14625
Q9ULL5
P02671
Q05469
H0YHY0
Q8WXX0
O14498
P80511
P26992
Q8NCL4
P31946
P67936
Q06830
O00462
O95810
P10153
P01042
P11766
P14543
Q9UNW1
P06702
O00187
P01023
Q9UIB8
Q15223
P20851
P55774
Q8NBP7
P09172
Q8IXL6
Q99983
H7C5H1
P14151
P05160
Q96KN2
P61981
Q12913
O95497
P13647
P15144
B4DR92
P13796
P06727
P12259
P16401
P02750
P08567
J3KS28
A6NNZ2
H0YNM2
Q8IYK8
P54289
Q14573
P25311
O75636
P22105
Q9NYU2
Q03591
P00739
P48357
Q6P5Q4
O14793
P02790
P07738
O00299
Q13308
