Uniprot
E7EQT9
Q02413
P02765
Q6UX71
P02792
Q4LDE5
P36955
Q8N9M5
P63316
Q6FHJ7
Q15818
P11597
Q12805
Q9UGM5
P01019
P06744
Q07954
O94769
Q14520
O60774
P14780
Q8N8L6
O43505
P48740
P06733
C9JV77
P09603
O00391
Q99714
P0C7M7
P53634
O75368
P43652
P04066
Q15485
P20618
P58546
Q709C8
Q8WWZ8
P12110
P01871
P11021
P36871
O15335
P10645
P00734
Q9UBX1
Q8TDY8
P01880
Q86YZ3
P23470
Q9UNN8
P02652
P27487
P35858
P01833
D6RIA3
P80108
P35442
C9JEX1
P42858
P23284
Q9H2G2
P08294
P22314
P02452
P54802
Q9NPY3
P24043
P55072
P13611
P35247
P08603
Q92820
Q6XPR3
P08581
P30041
P04275
Q96JP2
Q5JU85
P02775
P06310
P05121
Q8NBJ4
Q9HBB8
Q02818
P29622
Q12860
P04264
P30530
O75643
F8W876
Q9BWV1
P22891
P36980
Q08380
Q4G148
P12821
P02774
P25788
Q15113
O00468
Q6P179
P17936
P40189
Q86UX7
P13639
P01860
Q6ZS30
Q7Z7M0
Q08554
Q14126
P00352
Q92743
P00918
P02748
P02675
P04217
Q9UKP4
P21796
P22626
P10643
Q9UQE7
P17655
Q01459
Q9NR99
Q6UVK1
P15151
Q96S96
P09486
P07858
P62857
P02747
P18428
P01024
P02649
P12955
P81605
P60174
Q9NQ79
O00533
P27348
P00736
P04040
P33151
P35555
P10809
P98088
H7C5R1
P10768
Q9NS98
P17813
P04003
Q6EMK4
O75882
P49247
Q6UWP8
P07384
P05164
Q13103
P05109
Q76LX8
P27797
O00151
P01034
P80723
O95980
P19320
Q9Y5C1
Q5VY43
Q9NY97
P31150
Q16620
P09211
P23142
Q9UJJ9
Q7Z7M8
Q5T749
P04207
Q9H8L6
Q9NY15
P14618
P00451
P07307
P04114
Q92954
Q96PD5
P02776
Q14527
P22897
Q16610
P02647
P02741
P69905
P11684
P02745
P35527
P03973
P33908
Q99969
Q9Y5Y7
O43895
Q04756
Q14204
Q09327
Q99972
P22352
P00747
D6RF35
P15291
P15531
Q9NSB2
P36222
P06703
P35908
E7ETH0
Q9UBG0
Q6Q788
P31629
Q9UQ13
P68871
Q01518
P43121
Q9Y490
Q495T6
Q9NQ38
Q09666
Q9HCU0
O43157
P02787
P12109
Q15848
Q8TD26
P08571
O95479
Q16394
P30043
P32320
B7ZKJ8
A1L4H1
P00740
P01009
P10721
Q15828
P08697
Q7LGC8
P05546
Q9Y6R7
Q8N9V7
O75083
P05556
P09619
P27930
Q9HCB6
Q5D862
Q9HBR0
P08519
Q8NAF0
Q8WZ75
P08185
P98160
P49257
P31146
P07998
P16284
P37837
Q9Y646
Q96IY4
P04433
P00748
Q6UXB8
P01877
P55795
P34096
P07357
P00488
P55268
P02749
Q9Y4D7
Q16853
Q86WI1
Q9NZP8
G5E9F8
Q86SQ4
P35542
P06396
Q9BTY2
P01008
P38646
O15204
P07996
P46531
D6RE86
P01876
P14550
Q9BUN1
P01781
J3KP74
P13671
Q9Y6I7
P62805
Q8WXD2
P52799
Q9NZ08
P26038
P18206
P11717
P35968
P05154
P31930
P15169
P00742
P45877
Q562R1
P04220
P55056
P20742
P25774
P31944
P37802
Q96JC4
P01031
Q03167
Q14314
Q04917
P04196
P26447
P49411
Q2M1P5
Q9UQP3
Q6YHK3
P19652
P51884
P26572
P07358
P40197
P24298
P18850
P00450
Q02763
O15031
P03950
Q9UBR2
B1AHL2
Q07075
O95445
P27918
P04180
O43866
Q15361
P02760
P35579
P18065
P04004
Q9ULI3
Q04721
Q9Y6Z7
P39060
Q02487
P10124
P05543
P11226
P00390
Q14624
P01834
P07360
P05362
P11215
O75594
Q16706
P09382
Q9UGT4
P02766
Q15166
Q9UM47
P13645
Q9NPG4
P43681
Q86U17
Q06033
P22792
Q16270
Q9H8M7
P22692
Q9Y4X4
Q9Y2Y8
P02743
P14625
P19957
P02671
O14498
P80511
P31946
O00462
P01042
P14543
Q9UNW1
P06702
O00187
P01023
P06858
P20851
Q15223
Q7Z6I6
Q8NBP7
P09172
Q8IXL6
Q99983
H7C5H1
P14151
P05160
P61981
Q96KN2
Q12913
O95497
P13647
P15144
P13796
P06727
P12259
Q99996
P02750
P08567
P54289
P25311
O75636
P00739
P48357
Q12864
P02790
P07738
O00299
