ID,t,A0,notFoundBySE
1,0.0,,
1,1.0,0.4681,
1,3.0,,
1,5.0,,
1,7.0,,
1,10.0,,
1,14.0,,
2,0.0,,
2,1.0,,
2,3.0,,
2,5.0,,
2,7.0,0.515391,
2,10.0,,
2,14.0,,
5,0.0,0.269659,
5,1.0,,
5,3.0,,
5,5.0,,
5,7.0,,
5,10.0,,
5,14.0,,
7,0.0,0.255194,
7,1.0,,
7,3.0,,
7,5.0,,
7,7.0,,
7,10.0,,
7,14.0,,
13,0.0,,
13,1.0,,
13,3.0,0.366984,
13,5.0,,
13,7.0,,
13,10.0,,
13,14.0,,
21,0.0,,
21,1.0,,
21,3.0,0.308115,
21,5.0,,
21,7.0,,
21,10.0,,
21,14.0,,
22,0.0,,
22,1.0,0.2793,
22,3.0,,
22,5.0,,
22,7.0,,
22,10.0,,
22,14.0,,
23,0.0,,
23,1.0,,
23,3.0,,
23,5.0,0.197448,
23,7.0,,
23,10.0,,
23,14.0,,
24,0.0,,
24,1.0,,
24,3.0,0.37373,
24,5.0,,
24,7.0,,
24,10.0,,
24,14.0,,
26,0.0,,
26,1.0,,
26,3.0,,
26,5.0,,
26,7.0,,
26,10.0,0.407406,
26,14.0,,
29,0.0,,
29,1.0,0.371307,
29,3.0,,
29,5.0,,
29,7.0,,
29,10.0,,
29,14.0,,
30,0.0,,
30,1.0,,
30,3.0,,
30,5.0,,
30,7.0,0.509725,
30,10.0,,
30,14.0,,
31,0.0,0.483227,
31,1.0,,
31,3.0,,
31,5.0,,
31,7.0,,
31,10.0,,
31,14.0,,
32,0.0,,
32,1.0,,
32,3.0,,
32,5.0,0.416163,
32,7.0,,
32,10.0,,
32,14.0,,
34,0.0,,
34,1.0,,
34,3.0,,
34,5.0,0.360168,
34,7.0,,
34,10.0,,
34,14.0,,
35,0.0,,
35,1.0,0.398063,
35,3.0,,
35,5.0,,
35,7.0,,
35,10.0,,
35,14.0,,
36,0.0,,
36,1.0,,
36,3.0,,
36,5.0,,
36,7.0,,
36,10.0,0.153849,
36,14.0,,
38,0.0,,
38,1.0,,
38,3.0,,
38,5.0,,
38,7.0,,
38,10.0,,
38,14.0,0.161954,
54,0.0,,
54,1.0,,
54,3.0,,
54,5.0,0.109927,
54,7.0,,
54,10.0,,
54,14.0,,
55,0.0,,
55,1.0,,
55,3.0,,
55,5.0,0.567306,
55,7.0,,
55,10.0,,
55,14.0,,
60,0.0,,
60,1.0,,
60,3.0,0.313668,
60,5.0,,
60,7.0,,
60,10.0,,
60,14.0,,
63,0.0,,
63,1.0,,
63,3.0,,
63,5.0,,
63,7.0,0.165176,
63,10.0,,
63,14.0,,
65,0.0,,
65,1.0,,
65,3.0,0.187757,
65,5.0,,
65,7.0,,
65,10.0,,
65,14.0,,
66,0.0,,
66,1.0,,
66,3.0,,
66,5.0,,
66,7.0,,
66,10.0,,
66,14.0,0.0968841,
67,0.0,,
67,1.0,,
67,3.0,,
67,5.0,,
67,7.0,,
67,10.0,,
67,14.0,0.1602,
72,0.0,,
72,1.0,,
72,3.0,,
72,5.0,,
72,7.0,,
72,10.0,0.114678,
72,14.0,,
74,0.0,,
74,1.0,,
74,3.0,,
74,5.0,,
74,7.0,0.215618,
74,10.0,,
74,14.0,,
88,0.0,,
88,1.0,,
88,3.0,,
88,5.0,,
88,7.0,,
88,10.0,0.177276,
88,14.0,,
93,0.0,,
93,1.0,,
93,3.0,,
93,5.0,0.270097,
93,7.0,,
93,10.0,,
93,14.0,,
94,0.0,,
94,1.0,,
94,3.0,,
94,5.0,,
94,7.0,,
94,10.0,,
94,14.0,0.25476,
95,0.0,,
95,1.0,,
95,3.0,,
95,5.0,,
95,7.0,,
95,10.0,0.370044,
95,14.0,,
98,0.0,,
98,1.0,,
98,3.0,,
98,5.0,,
98,7.0,,
98,10.0,0.284329,
98,14.0,,
99,0.0,,
99,1.0,0.387277,
99,3.0,,
99,5.0,,
99,7.0,,
99,10.0,,
99,14.0,,
100,0.0,,
100,1.0,,
100,3.0,,
100,5.0,,
100,7.0,,
100,10.0,,
100,14.0,0.426745,
101,0.0,,
101,1.0,,
101,3.0,,
101,5.0,,
101,7.0,,
101,10.0,0.278636,
101,14.0,,
102,0.0,,
102,1.0,,
102,3.0,,
102,5.0,,
102,7.0,,
102,10.0,,
102,14.0,0.392812,
103,0.0,0.447725,
103,1.0,,
103,3.0,,
103,5.0,,
103,7.0,,
103,10.0,,
103,14.0,,
104,0.0,,
104,1.0,,
104,3.0,,
104,5.0,0.383972,
104,7.0,,
104,10.0,,
104,14.0,,
105,0.0,,
105,1.0,0.308329,
105,3.0,,
105,5.0,,
105,7.0,,
105,10.0,,
105,14.0,,
106,0.0,,
106,1.0,,
106,3.0,,
106,5.0,,
106,7.0,,
106,10.0,,
106,14.0,0.229485,
107,0.0,,
107,1.0,0.153185,
107,3.0,,
107,5.0,,
107,7.0,,
107,10.0,,
107,14.0,,
110,0.0,,
110,1.0,,
110,3.0,,
110,5.0,,
110,7.0,,
110,10.0,0.337097,
110,14.0,,
111,0.0,,
111,1.0,0.488985,
111,3.0,,
111,5.0,,
111,7.0,,
111,10.0,,
111,14.0,,
112,0.0,,
112,1.0,0.131396,
112,3.0,,
112,5.0,,
112,7.0,,
112,10.0,,
112,14.0,,
115,0.0,0.453484,
115,1.0,,
115,3.0,,
115,5.0,,
115,7.0,,
115,10.0,,
115,14.0,,
117,0.0,,
117,1.0,,
117,3.0,,
117,5.0,,
117,7.0,0.445435,
117,10.0,,
117,14.0,,
119,0.0,,
119,1.0,,
119,3.0,0.441775,
119,5.0,,
119,7.0,,
119,10.0,,
119,14.0,,
121,0.0,,
121,1.0,,
121,3.0,,
121,5.0,,
121,7.0,,
121,10.0,,
121,14.0,0.240391,
126,0.0,,
126,1.0,,
126,3.0,,
126,5.0,,
126,7.0,,
126,10.0,0.15628,
126,14.0,,
131,0.0,,
131,1.0,0.341168,
131,3.0,,
131,5.0,,
131,7.0,,
131,10.0,,
131,14.0,,
132,0.0,,
132,1.0,0.30004,
132,3.0,,
132,5.0,,
132,7.0,,
132,10.0,,
132,14.0,,
135,0.0,,
135,1.0,,
135,3.0,,
135,5.0,,
135,7.0,0.372734,
135,10.0,,
135,14.0,,
136,0.0,,
136,1.0,0.293694,
136,3.0,,
136,5.0,,
136,7.0,,
136,10.0,,
136,14.0,,
145,0.0,0.288889,
145,1.0,,
145,3.0,,
145,5.0,,
145,7.0,,
145,10.0,,
145,14.0,,
147,0.0,0.383581,
147,1.0,,
147,3.0,,
147,5.0,,
147,7.0,,
147,10.0,,
147,14.0,,
152,0.0,,
152,1.0,,
152,3.0,0.441244,
152,5.0,,
152,7.0,,
152,10.0,,
152,14.0,,
153,0.0,,
153,1.0,,
153,3.0,0.35828,
153,5.0,,
153,7.0,,
153,10.0,,
153,14.0,,
154,0.0,,
154,1.0,,
154,3.0,,
154,5.0,,
154,7.0,,
154,10.0,0.104652,
154,14.0,,
155,0.0,,
155,1.0,,
155,3.0,,
155,5.0,,
155,7.0,0.318353,
155,10.0,,
155,14.0,,
157,0.0,0.511263,
157,1.0,,
157,3.0,,
157,5.0,,
157,7.0,,
157,10.0,,
157,14.0,,
159,0.0,0.631378,
159,1.0,,
159,3.0,,
159,5.0,,
159,7.0,,
159,10.0,,
159,14.0,,
162,0.0,0.457085,
162,1.0,,
162,3.0,,
162,5.0,,
162,7.0,,
162,10.0,,
162,14.0,,
163,0.0,0.374293,
163,1.0,,
163,3.0,,
163,5.0,,
163,7.0,,
163,10.0,,
163,14.0,,
165,0.0,,
165,1.0,0.347586,
165,3.0,,
165,5.0,,
165,7.0,,
165,10.0,,
165,14.0,,
166,0.0,,
166,1.0,0.356669,
166,3.0,,
166,5.0,,
166,7.0,,
166,10.0,,
166,14.0,,
167,0.0,,
167,1.0,,
167,3.0,,
167,5.0,,
167,7.0,,
167,10.0,,
167,14.0,0.311649,
168,0.0,,
168,1.0,0.363275,
168,3.0,,
168,5.0,,
168,7.0,,
168,10.0,,
168,14.0,,
172,0.0,,
172,1.0,0.475442,
172,3.0,,
172,5.0,,
172,7.0,,
172,10.0,,
172,14.0,,
173,0.0,,
173,1.0,,
173,3.0,,
173,5.0,0.336148,
173,7.0,,
173,10.0,,
173,14.0,,
176,0.0,,
176,1.0,,
176,3.0,0.397584,
176,5.0,,
176,7.0,,
176,10.0,,
176,14.0,,
178,0.0,,
178,1.0,,
178,3.0,,
178,5.0,,
178,7.0,,
178,10.0,0.402806,
178,14.0,,
185,0.0,,
185,1.0,,
185,3.0,0.535331,
185,5.0,,
185,7.0,,
185,10.0,,
185,14.0,,
186,0.0,,
186,1.0,0.318476,
186,3.0,,
186,5.0,,
186,7.0,,
186,10.0,,
186,14.0,,
188,0.0,,
188,1.0,,
188,3.0,,
188,5.0,,
188,7.0,0.180521,
188,10.0,,
188,14.0,,
193,0.0,,
193,1.0,,
193,3.0,,
193,5.0,,
193,7.0,0.325205,
193,10.0,,
193,14.0,,
196,0.0,,
196,1.0,,
196,3.0,,
196,5.0,,
196,7.0,,
196,10.0,,
196,14.0,0.283832,
199,0.0,0.367254,
199,1.0,,
199,3.0,,
199,5.0,,
199,7.0,,
199,10.0,,
199,14.0,,
202,0.0,,
202,1.0,,
202,3.0,,
202,5.0,,
202,7.0,,
202,10.0,0.196933,
202,14.0,,
204,0.0,,
204,1.0,,
204,3.0,,
204,5.0,,
204,7.0,,
204,10.0,,
204,14.0,0.30418,
205,0.0,,
205,1.0,,
205,3.0,,
205,5.0,,
205,7.0,0.426316,
205,10.0,,
205,14.0,,
211,0.0,,
211,1.0,,
211,3.0,,
211,5.0,,
211,7.0,,
211,10.0,0.35104,
211,14.0,,
216,0.0,,
216,1.0,,
