ID,t,A0,notFoundBySE
1,0.0,,
1,1.0,0.4681,
1,3.0,0.0980684,
1,5.0,,
1,7.0,0.2702,
1,10.0,0.295645,
1,14.0,0.296602,
2,0.0,0.307543,
2,1.0,0.490851,
2,3.0,,
2,5.0,,
2,7.0,0.515391,
2,10.0,0.278241,
2,14.0,0.371913,
5,0.0,0.269659,
5,1.0,0.349832,
5,3.0,0.4216,
5,5.0,,
5,7.0,,
5,10.0,0.608349,
5,14.0,0.282586,
7,0.0,0.255194,
7,1.0,0.088662,
7,3.0,,
7,5.0,0.139278,
7,7.0,,
7,10.0,0.105247,
7,14.0,0.240492,
13,0.0,0.578005,
13,1.0,,
13,3.0,0.366984,
13,5.0,0.326272,
13,7.0,,
13,10.0,0.273405,
13,14.0,0.225066,
21,0.0,0.342437,
21,1.0,0.995839,
21,3.0,0.308115,
21,5.0,0.266713,
21,7.0,,
21,10.0,0.234893,
21,14.0,,
22,0.0,0.378998,
22,1.0,,
22,3.0,,
22,5.0,0.0605583,
22,7.0,0.17027,
22,10.0,0.314194,
22,14.0,0.158288,
23,0.0,0.568769,
23,1.0,0.20772,
23,3.0,0.202556,
23,5.0,,
23,7.0,,
23,10.0,0.149313,
23,14.0,0.124199,
24,0.0,0.482331,
24,1.0,,
24,3.0,0.37373,
24,5.0,0.36264,
24,7.0,0.359931,
24,10.0,,
24,14.0,0.244344,
26,0.0,0.526856,
26,1.0,,
26,3.0,0.760895,
26,5.0,0.47415,
26,7.0,0.419088,
26,10.0,,
26,14.0,0.0462509,
29,0.0,,
29,1.0,0.371307,
29,3.0,0.313573,
29,5.0,0.298077,
29,7.0,0.337006,
29,10.0,,
29,14.0,0.209527,
30,0.0,0.561223,
30,1.0,0.532531,
30,3.0,,
30,5.0,0.527168,
30,7.0,0.509725,
30,10.0,0.490015,
30,14.0,,
31,0.0,0.483227,
31,1.0,0.407932,
31,3.0,,
31,5.0,0.409075,
31,7.0,0.334487,
31,10.0,,
31,14.0,0.304766,
32,0.0,,
32,1.0,0.475176,
32,3.0,0.398455,
32,5.0,0.416163,
32,7.0,0.374273,
32,10.0,,
32,14.0,0.257521,
34,0.0,0.412425,
34,1.0,0.417596,
34,3.0,0.386012,
34,5.0,0.360168,
34,7.0,0.336477,
34,10.0,,
34,14.0,,
35,0.0,0.450324,
35,1.0,0.398063,
35,3.0,0.384864,
35,5.0,0.37298,
35,7.0,,
35,10.0,,
35,14.0,0.313278,
36,0.0,0.259932,
36,1.0,0.280502,
36,3.0,,
36,5.0,0.235595,
36,7.0,0.163301,
36,10.0,0.153849,
36,14.0,,
38,0.0,,
38,1.0,0.32123,
38,3.0,0.334758,
38,5.0,0.282796,
38,7.0,0.227683,
38,10.0,,
38,14.0,0.161954,
54,0.0,0.579754,
54,1.0,0.226716,
54,3.0,0.195582,
54,5.0,,
54,7.0,,
54,10.0,0.113651,
54,14.0,0.0804638,
55,0.0,,
55,1.0,0.643483,
55,3.0,0.610733,
55,5.0,0.567306,
55,7.0,0.524104,
55,10.0,,
55,14.0,0.468666,
60,0.0,0.400151,
60,1.0,,
60,3.0,0.313668,
60,5.0,0.28253,
60,7.0,,
60,10.0,0.19469,
60,14.0,0.145138,
63,0.0,0.374479,
63,1.0,0.28364,
63,3.0,0.269435,
63,5.0,,
63,7.0,0.165176,
63,10.0,0.133878,
63,14.0,,
65,0.0,0.47889,
65,1.0,,
65,3.0,0.187757,
65,5.0,0.34305,
65,7.0,,
65,10.0,1.0,
65,14.0,0.0441008,
66,0.0,0.484481,
66,1.0,0.384745,
66,3.0,0.316924,
66,5.0,0.270027,
66,7.0,,
66,10.0,,
66,14.0,0.0968841,
67,0.0,,
67,1.0,0.751974,
67,3.0,0.220378,
67,5.0,0.267696,
67,7.0,,
67,10.0,0.488541,
67,14.0,0.1602,
72,0.0,,
72,1.0,0.282047,
72,3.0,0.263921,
72,5.0,,
72,7.0,0.144658,
72,10.0,0.114678,
72,14.0,0.418224,
74,0.0,,
74,1.0,0.362881,
74,3.0,0.384811,
74,5.0,,
74,7.0,0.215618,
74,10.0,0.175723,
74,14.0,0.59903,
88,0.0,0.0121168,
88,1.0,,
88,3.0,0.166788,
88,5.0,0.127113,
88,7.0,0.0843281,
88,10.0,,
88,14.0,0.0498175,
93,0.0,0.38982,
93,1.0,,
93,3.0,0.303464,
93,5.0,0.270097,
93,7.0,0.248976,
93,10.0,0.237909,
93,14.0,,
94,0.0,,
94,1.0,0.408812,
94,3.0,,
94,5.0,0.349386,
94,7.0,0.580754,
94,10.0,0.204755,
94,14.0,0.25476,
95,0.0,0.283612,
95,1.0,0.462514,
95,3.0,,
95,5.0,,
95,7.0,0.349306,
95,10.0,0.370044,
95,14.0,0.292428,
98,0.0,0.42171,
98,1.0,,
98,3.0,0.363324,
98,5.0,0.333185,
98,7.0,0.297602,
98,10.0,0.284329,
98,14.0,,
99,0.0,0.41287,
99,1.0,0.387277,
99,3.0,,
99,5.0,0.338293,
99,7.0,0.293099,
99,10.0,,
99,14.0,0.56138,
100,0.0,0.583478,
100,1.0,0.573712,
100,3.0,,
100,5.0,,
100,7.0,0.487253,
100,10.0,0.468571,
100,14.0,0.426745,
101,0.0,0.374738,
101,1.0,0.34848,
101,3.0,0.3272,
101,5.0,,
101,7.0,0.27647,
101,10.0,,
101,14.0,0.231252,
102,0.0,,
102,1.0,0.962519,
102,3.0,0.535913,
102,5.0,0.498119,
102,7.0,,
102,10.0,0.453019,
102,14.0,0.392812,
103,0.0,0.447725,
103,1.0,,
103,3.0,,
103,5.0,0.286915,
103,7.0,0.424785,
103,10.0,0.187855,
103,14.0,0.389741,
104,0.0,0.729427,
104,1.0,0.469166,
104,3.0,0.407815,
104,5.0,0.383972,
104,7.0,,
104,10.0,0.341252,
104,14.0,,
105,0.0,0.281039,
105,1.0,,
105,3.0,0.296468,
105,5.0,0.29503,
105,7.0,0.265866,
105,10.0,,
105,14.0,0.231859,
106,0.0,0.351527,
106,1.0,0.319168,
106,3.0,0.316985,
106,5.0,0.283327,
106,7.0,,
106,10.0,0.260582,
106,14.0,,
107,0.0,,
107,1.0,0.153185,
107,3.0,,
107,5.0,0.490173,
107,7.0,0.463149,
107,10.0,0.41608,
107,14.0,0.43914,
110,0.0,1.008,
110,1.0,,
110,3.0,0.400165,
110,5.0,0.377949,
110,7.0,,
110,10.0,0.337097,
110,14.0,0.292986,
111,0.0,,
111,1.0,0.488985,
111,3.0,0.484265,
111,5.0,0.492012,
111,7.0,,
111,10.0,0.463923,
111,14.0,0.197028,
112,0.0,0.57073,
112,1.0,0.131396,
112,3.0,0.541127,
112,5.0,0.531164,
112,7.0,,
112,10.0,,
112,14.0,0.740985,
115,0.0,,
115,1.0,,
115,3.0,0.295162,
115,5.0,0.232219,
115,7.0,0.352554,
115,10.0,0.25752,
115,14.0,0.115993,
117,0.0,0.144495,
117,1.0,0.587373,
117,3.0,,
117,5.0,0.434959,
117,7.0,0.445435,
117,10.0,,
117,14.0,0.220305,
119,0.0,,
119,1.0,0.366989,
119,3.0,0.441775,
119,5.0,0.364037,
119,7.0,0.337432,
119,10.0,0.36101,
119,14.0,,
121,0.0,0.458141,
121,1.0,0.429759,
121,3.0,0.365309,
121,5.0,0.383694,
121,7.0,0.300462,
121,10.0,,
121,14.0,,
126,0.0,0.487624,
126,1.0,0.291983,
126,3.0,,
126,5.0,,
126,7.0,0.395853,
126,10.0,0.15628,
126,14.0,0.0413961,
131,0.0,0.372156,
131,1.0,,
131,3.0,,
131,5.0,0.250049,
131,7.0,0.336525,
131,10.0,0.17821,
131,14.0,0.147494,
132,0.0,0.663539,
132,1.0,0.30004,
132,3.0,,
132,5.0,0.288853,
132,7.0,0.220224,
132,10.0,,
132,14.0,0.175011,
135,0.0,0.543738,
135,1.0,0.482804,
135,3.0,,
135,5.0,,
135,7.0,0.372734,
135,10.0,0.34252,
135,14.0,0.30234,
136,0.0,,
136,1.0,0.293694,
136,3.0,0.265519,
136,5.0,0.224929,
136,7.0,,
136,10.0,0.131268,
136,14.0,0.133765,
145,0.0,0.288889,
145,1.0,0.307603,
145,3.0,0.266688,
145,5.0,0.397203,
145,7.0,0.225612,
145,10.0,,
145,14.0,,
147,0.0,0.383581,
147,1.0,0.0439477,
147,3.0,0.359275,
147,5.0,0.322598,
147,7.0,0.324958,
147,10.0,,
147,14.0,,
152,0.0,,
152,1.0,0.48031,
152,3.0,,
152,5.0,0.412852,
152,7.0,0.424254,
152,10.0,0.334688,
152,14.0,0.473562,
153,0.0,,
153,1.0,,
153,3.0,0.35828,
153,5.0,0.322676,
153,7.0,0.257835,
153,10.0,0.230102,
153,14.0,0.336513,
154,0.0,,
154,1.0,0.224907,
154,3.0,0.161714,
154,5.0,0.172461,
154,7.0,0.113425,
154,10.0,0.104652,
154,14.0,,
155,0.0,,
155,1.0,0.437626,
155,3.0,0.414052,
155,5.0,0.390411,
155,7.0,0.318353,
155,10.0,,
155,14.0,0.293935,
157,0.0,0.511263,
157,1.0,,
157,3.0,0.458855,
157,5.0,0.395625,
157,7.0,,
157,10.0,0.351454,
157,14.0,0.302907,
159,0.0,,
159,1.0,0.614088,
159,3.0,0.575282,
159,5.0,,
159,7.0,0.496301,
159,10.0,0.461099,
159,14.0,0.409895,
162,0.0,0.457085,
162,1.0,0.433613,
162,3.0,0.408088,
162,5.0,0.386749,
162,7.0,,
162,10.0,,
162,14.0,0.459783,
163,0.0,,
163,1.0,0.340675,
163,3.0,0.323714,
163,5.0,0.309189,
163,7.0,0.268368,
163,10.0,0.246882,
163,14.0,,
165,0.0,,
165,1.0,0.347586,
165,3.0,0.319487,
165,5.0,0.300342,
165,7.0,0.266088,
165,10.0,,
165,14.0,0.206251,
