"ID"	"t"	"A0"
0	"0"	0.575081
0	"1"	0.4927
0	"2"	0.285614
0	"4"	0.346039
0	"5"	0.251697
0	"8"	0.271603
0	"9"	0.344397916666667
0	"10"	0.348966
0	"12"	0.408145
0	"14"	0.396589
1	"0"	0.477946
1	"1"	0.45729
1	"2"	0.489792571428571
1	"4"	0.290674
1	"5"	0.582552
1	"8"	0.358406
1	"9"	0.47319
1	"10"	0.39969
1	"12"	0.518346
1	"14"	0.436244
2	"0"	0.50899
2	"1"	0.541316
2	"2"	0.540335
2	"4"	0.419284
2	"5"	0.466668
2	"8"	0.386138
2	"9"	0.365569
2	"10"	0.4056665
2	"12"	0.463244
2	"14"	0.426575
3	"0"	0.756061
3	"1"	0.595888
3	"2"	0.572007
3	"4"	0.52083
3	"5"	0.483684
3	"8"	0.436532
3	"9"	0.476939
3	"10"	0.44291
3	"12"	0.448104
3	"14"	0.419007
4	"0"	0.478038
4	"1"	0.70169
4	"2"	0.262834
4	"4"	0.4337165
4	"5"	0.4396835
4	"8"	0.431214
4	"9"	0.334862
4	"10"	0.399187
4	"12"	0.251275
4	"14"	0.416508
8	"0"	0.4727392
8	"1"	0.466787
8	"2"	0.5637516
8	"4"	0.4236625
8	"5"	0.427807333333333
8	"8"	0.3817165
8	"9"	0.385723
8	"10"	0.358306
8	"12"	0.500064
8	"14"	0.41180325
10	"0"	0.492878333333333
10	"1"	0.5425505
10	"2"	0.56077
10	"4"	0.523675333333333
10	"5"	0.443082666666667
10	"8"	0.422785666666667
10	"9"	0.404481
10	"10"	0.4129725
10	"12"	0.3843895
10	"14"	0.4011245
11	"0"	0.55976
11	"1"	0.823564
11	"2"	0.545908
11	"4"	0.558418
11	"5"	0.549668
11	"8"	0.6614295
11	"9"	0.468441
11	"10"	0.465308
11	"12"	0.489917
11	"14"	0.379616
12	"0"	0.613209
12	"1"	0.654406
12	"2"	0.37051
12	"4"	0.549065
12	"5"	0.487042
12	"8"	0.446385
12	"9"	0.431468
12	"10"	0.45382
12	"12"	0.420931
12	"14"	0.4773265
13	"0"	0.409825
13	"1"	0.497766
13	"2"	0.496492
13	"4"	0.440912
13	"5"	0.39616
13	"8"	0.516191
13	"9"	0.42726
13	"10"	0.39348925
13	"12"	0.362651
13	"14"	0.484576
17	"0"	0.483282
17	"1"	0.469193
17	"2"	0.407629
17	"4"	0.443752
17	"5"	0.493175
17	"8"	0.378609257142857
17	"9"	0.332275
17	"10"	0.332753
17	"12"	0.439787
17	"14"	0.359816
20	"0"	0.565157
20	"1"	0.482715
20	"2"	0.6291765
20	"4"	0.6700045
20	"5"	0.5873185
20	"8"	0.00645333
20	"9"	0.4871
20	"10"	0.420243
20	"12"	0.23913675
20	"14"	0.3179695
21	"0"	0.496217
21	"1"	0.608325
21	"2"	0.498001
21	"4"	0.442931
21	"5"	0.38978
21	"8"	0.358003
21	"9"	0.393703
21	"10"	0.497609
21	"12"	0.469592
21	"14"	0.382599
22	"0"	0.595346
22	"1"	0.59691
22	"2"	0.341614
22	"4"	0.612405
22	"5"	0.581879
22	"8"	0.300585
22	"9"	0.384446
22	"10"	0.736665
22	"12"	0.595102
22	"14"	0.525365
23	"0"	0.577731
23	"1"	0.556574
23	"2"	0.539772
23	"4"	0.487928
23	"5"	0.4923365
23	"8"	0.7207275
23	"9"	0.596268
23	"10"	0.51668625
23	"12"	0.568956
23	"14"	0.427743666666667
24	"0"	0.499419
24	"1"	0.410278
24	"2"	0.4270162
24	"4"	0.41459925
24	"5"	0.418653
24	"8"	0.377041
24	"9"	0.414596
24	"10"	0.402273
24	"12"	0.409779
24	"14"	0.580593
25	"0"	0.497001
25	"1"	0.518136
25	"2"	0.272839
25	"4"	0.504625
25	"5"	0.502968
25	"8"	0.364985
25	"9"	0.510078
25	"10"	0.176258
25	"12"	0.355814
25	"14"	0.3671235
26	"0"	0.527855
26	"1"	0.461795
26	"2"	0.324188
26	"4"	0.469123
26	"5"	0.47926
26	"8"	0.510118
26	"9"	0.422253
26	"10"	0.400707
26	"12"	0.498541
26	"14"	0.4190236
27	"0"	0.334884
27	"1"	0.351745
27	"2"	0.352784
27	"4"	0.330395
27	"5"	0.342245
27	"8"	0.335617
27	"9"	0.343922
27	"10"	0.316961
27	"12"	0.3808
27	"14"	0.273293
28	"0"	0.306892
28	"1"	0.0780301
28	"2"	0.361203
28	"4"	0.273311
28	"5"	0.294619
28	"8"	0.257548
28	"9"	0.2408945
28	"10"	0.2886874
28	"12"	0.532043
28	"14"	0.2951465
30	"0"	0.408589
30	"1"	0.40311
30	"2"	0.393631666666667
30	"4"	0.341391
30	"5"	0.310145855555556
30	"8"	0.348419
30	"9"	0.309746
30	"10"	0.345922
30	"12"	0.368543
30	"14"	0.364257
32	"0"	0.286639
32	"1"	0.276477
32	"2"	0.290763
32	"4"	0.267648
32	"5"	0.266661
32	"8"	0.275373
32	"9"	0.282026
32	"10"	0.264808
32	"12"	0.270934
32	"14"	0.259244
33	"0"	0.626676
33	"1"	0.64202
33	"2"	0.622783
33	"4"	0.638626
33	"5"	0.614422
33	"8"	0.492614
33	"9"	0.608921
33	"10"	0.603644
33	"12"	0.278043
33	"14"	0.5429495
34	"0"	0.408029
34	"1"	0.42645
34	"2"	0.409293
34	"4"	0.470113
34	"5"	0.396213
34	"8"	0.386682
34	"9"	0.322124
34	"10"	0.294535
34	"12"	0.453067
34	"14"	0.357739
36	"0"	0.5869325
36	"1"	0.455574
36	"2"	0.556407
36	"4"	0.449684
36	"5"	0.453376
36	"8"	0.446117
36	"9"	0.3903945
36	"10"	0.401991
36	"12"	0.307418
36	"14"	0.439123
37	"0"	0.168723
37	"1"	0.00682223
37	"2"	0.0973683
37	"4"	0.118062
37	"5"	0.112365
37	"8"	0.139472
37	"9"	0.145154666666667
37	"10"	0.0199829
37	"12"	0.106305
37	"14"	0.257455
38	"0"	0.2595
38	"1"	0.271262
38	"2"	0.283078
38	"4"	0.277284
38	"5"	0.311745
38	"8"	0.291443
38	"9"	0.4337
38	"10"	0.0390517
38	"12"	0.40749
38	"14"	0.2357955
46	"0"	0.419587
46	"1"	0.320801
46	"2"	0.318668
46	"4"	0.279152
46	"5"	0.360339
46	"8"	0.288296
46	"9"	0.273488
46	"10"	0.242332
46	"12"	0.283091
46	"14"	0.223312
47	"0"	0.453343
47	"1"	0.310438
47	"2"	0.325039
47	"4"	0.316263
47	"5"	0.40387
47	"8"	0.338813566666667
47	"9"	0.278755
47	"10"	0.287505
47	"12"	0.260852
47	"14"	0.330589
53	"0"	0.351101
53	"1"	0.136968
53	"2"	0.399833
53	"4"	0.256041
53	"5"	0.317844
53	"8"	0.226
53	"9"	0.252528
53	"10"	0.24763
53	"12"	0.360435
53	"14"	0.191756
55	"0"	0.506239
55	"1"	0.452508
55	"2"	0.420598
55	"4"	0.407667
55	"5"	0.497306
55	"8"	0.40369
55	"9"	0.378178
55	"10"	0.357588
55	"12"	0.3498128
55	"14"	0.358574
58	"0"	0.4469335
58	"1"	0.464985333333333
58	"2"	0.470723166666667
58	"4"	0.44858
58	"5"	0.448988666666667
58	"8"	0.440254
58	"9"	0.425463
58	"10"	0.504423
58	"12"	0.4227085
58	"14"	0.4190236
59	"0"	0.424816
59	"1"	0.407786
59	"2"	0.298972
59	"4"	0.396074
59	"5"	0.3600395
59	"8"	0.346207
59	"9"	0.389021
59	"10"	0.291251
59	"12"	0.352504
59	"14"	0.377106
60	"0"	0.216466
60	"1"	0.3264585
60	"2"	0.199018
60	"4"	0.159443
60	"5"	0.124446
60	"8"	0.132548333333333
60	"9"	0.104225
60	"10"	0.15176
60	"12"	0.21864375
60	"14"	0.155021
61	"0"	0.532701
61	"1"	0.444587
61	"2"	0.444876666666667
61	"4"	0.464874
61	"5"	0.435931
61	"8"	0.427447
61	"9"	0.4408725
61	"10"	0.341693
61	"12"	0.377214
61	"14"	0.448525
62	"0"	0.534798666666667
62	"1"	0.548221
62	"2"	0.503184
62	"4"	0.449383
62	"5"	0.453643272727273
62	"8"	0.4301795
62	"9"	0.465597
62	"10"	0.323922
62	"12"	0.488186
62	"14"	0.441771
63	"0"	0.498876
63	"1"	0.477903
63	"2"	0.433965
63	"4"	0.528382
63	"5"	0.46682
63	"8"	0.396434
63	"9"	0.428588
63	"10"	0.438254
63	"12"	0.488186
63	"14"	0.443519333333333
71	"0"	0.51565675
71	"1"	0.526254
71	"2"	0.427537
71	"4"	0.43535
71	"5"	0.435775
71	"8"	0.453638
71	"9"	0.376377566666667
71	"10"	0.458883
71	"12"	0.405616
71	"14"	0.405518
73	"0"	0.317516
73	"1"	0.2460395
73	"2"	0.240239
73	"4"	0.1555621
73	"5"	0.186704333333333
73	"8"	0.194242
73	"9"	0.201277
73	"10"	0.214809
73	"12"	0.306928
73	"14"	0.175399
78	"0"	0.239974
78	"1"	0.195573
78	"2"	0.384066
78	"4"	0.0216125
78	"5"	0.159324
78	"8"	0.148145
78	"9"	0.171847
78	"10"	0.191402
78	"12"	0.210275
78	"14"	0.144706
79	"0"	0.3840612
79	"1"	0.347182
79	"2"	0.204695
79	"4"	0.39369
79	"5"	0.37106
79	"8"	0.499176
79	"9"	0.253722
79	"10"	0.235388
79	"12"	0.28937
79	"14"	0.264862
80	"0"	0.633427
80	"1"	0.477264
80	"2"	0.429732
80	"4"	0.326325
80	"5"	0.352216
80	"8"	0.416431
80	"9"	0.2606412
80	"10"	0.542933
80	"12"	0.524262
80	"14"	0.200379
81	"0"	0.593149666666667
81	"1"	0.477123
81	"2"	0.590579
81	"4"	0.5822155
81	"5"	0.58614
81	"8"	0.598373
81	"9"	0.598636
81	"10"	0.293027
81	"12"	0.579011
81	"14"	0.553213
82	"0"	0.446317125
82	"1"	0.512003
82	"2"	0.331804
82	"4"	0.446427
82	"5"	0.31347
82	"8"	0.350221
82	"9"	0.324774
82	"10"	0.557582
82	"12"	0.433241
82	"14"	0.390293
85	"0"	0.596965
85	"1"	0.622496
85	"2"	0.6973165
85	"4"	0.631739
85	"5"	0.627206
85	"8"	0.483844
85	"9"	0.609204333333333
85	"10"	0.400912
85	"12"	0.264689
85	"14"	0.470979
86	"0"	0.291721
86	"1"	0.378682
86	"2"	0.474854
86	"4"	0.464717
86	"5"	0.405422
86	"8"	0.424019
86	"9"	0.379847
86	"10"	0.3393565
86	"12"	0.307388
86	"14"	0.3404535
91	"0"	0.404072
91	"1"	0.364865
91	"2"	0.709674
91	"4"	0.0816818
91	"5"	0.233439
91	"8"	0.170645
91	"9"	0.127574
91	"10"	0.357801
91	"12"	0.324821
91	"14"	0.338791
92	"0"	0.29809
92	"1"	0.455901
92	"2"	0.246029
92	"4"	0.2668165
92	"5"	0.317957
92	"8"	0.2640545
92	"9"	0.172354
92	"10"	0.258834
92	"12"	0.336769833333333
92	"14"	0.234124
93	"0"	0.311997
93	"1"	0.309965
93	"2"	0.324118
93	"4"	0.235522
93	"5"	0.225482
93	"8"	0.243803
93	"9"	0.25644
93	"10"	0.285255
93	"12"	0.288094
93	"14"	0.2574
95	"0"	0.460601
95	"1"	0.442359
95	"2"	0.447194
95	"4"	0.375493
95	"5"	0.438972
95	"8"	0.415652
95	"9"	0.427499
95	"10"	0.412317
95	"12"	0.445125
95	"14"	0.40282
96	"0"	0.351329
96	"1"	0.3732389
96	"2"	0.305511
96	"4"	0.336265
96	"5"	0.360783
96	"8"	0.3279095
96	"9"	0.338227
96	"10"	0.274234
96	"12"	0.325774
96	"14"	0.235761
97	"0"	0.463301
97	"1"	0.466576
97	"2"	0.432406
97	"4"	0.478822
97	"5"	0.442531
97	"8"	0.282107
97	"9"	0.45266075
97	"10"	0.408516
97	"12"	0.4344095
97	"14"	0.537712
98	"0"	0.261187
98	"1"	0.264976
98	"2"	0.231283
98	"4"	0.250296
98	"5"	0.227868
98	"8"	0.197152
98	"9"	0.181903
98	"10"	0.185017
98	"12"	0.155119
98	"14"	0.1664115
99	"0"	0.479301
99	"1"	0.421434
99	"2"	0.436285
99	"4"	0.401239
99	"5"	0.469582
99	"8"	0.368015
99	"9"	0.370042
99	"10"	0.427812
99	"12"	0.371518
99	"14"	0.354194
100	"0"	0.5738165
100	"1"	0.1923244
100	"2"	0.445883
100	"4"	0.192867
