"ID"	"t"	"A0"
46	"12"	0.2045652
46	"14"	0.223312
47	"0"	0.462053
47	"1"	0.310438
47	"2"	0.378232
47	"4"	0.376136
47	"5"	0.3649435
47	"8"	0.304018714285714
47	"9"	0.278755
47	"10"	0.352485333333333
47	"12"	0.260852
47	"14"	0.3304154
53	"0"	0.351101
53	"1"	0.315558
53	"2"	0.399833
53	"4"	0.256041
53	"5"	0.317844
53	"8"	0.298043
53	"9"	0.184055
53	"10"	0.32684025
53	"12"	0.360435
53	"14"	0.240533
55	"0"	0.506239
55	"1"	0.452508
55	"2"	0.420598
55	"4"	0.407667
55	"5"	0.497306
55	"8"	0.40369
55	"9"	0.378178
55	"10"	0.357588
55	"12"	0.435029
55	"14"	0.358574
58	"0"	0.4469335
58	"1"	0.464985333333333
58	"2"	0.470723166666667
58	"4"	0.44858
58	"5"	0.448988666666667
58	"8"	0.440254
58	"9"	0.425463
58	"10"	0.504423
58	"12"	0.4227085
58	"14"	0.4190236
59	"0"	0.424816
59	"1"	0.407786
59	"2"	0.418401
59	"4"	0.396074
59	"5"	0.5163595
59	"8"	0.770057
59	"9"	0.389021
59	"10"	0.286001
59	"12"	0.352504
59	"14"	0.35916
60	"0"	0.216466
60	"1"	0.3264585
60	"2"	0.1832115
60	"4"	0.166945388571429
60	"5"	0.142511
60	"8"	0.125359
60	"9"	0.104225
60	"10"	0.15176
60	"12"	0.159867
60	"14"	0.155021
61	"0"	0.391185
61	"1"	0.382537333333333
61	"2"	0.387103
61	"4"	0.464874
61	"5"	0.341312
61	"8"	0.408767
61	"9"	0.3297306
61	"10"	0.341693
61	"12"	0.216062
61	"14"	0.298043
62	"0"	0.585538
62	"1"	0.53294
62	"2"	0.503184
62	"4"	0.465552
62	"5"	0.5064535
62	"8"	0.449438714285714
62	"9"	0.465597
62	"10"	0.323922
62	"12"	0.424753
62	"14"	0.441771
63	"0"	0.35334
63	"1"	0.3505925
63	"2"	0.427551
63	"4"	0.528382
63	"5"	0.46682
63	"8"	0.382613
63	"9"	0.382591
63	"10"	0.294292
63	"12"	0.435835
63	"14"	0.338121
71	"0"	0.481441166666667
71	"1"	0.526254
71	"2"	0.478616
71	"4"	0.447024
71	"5"	0.435775
71	"8"	0.442961
71	"9"	0.4239025
71	"10"	0.42627075
71	"12"	0.405616
71	"14"	0.388789
73	"0"	0.317516
73	"1"	0.227897
73	"2"	0.229061
73	"4"	0.1555621
73	"5"	0.205536
73	"8"	0.1889585
73	"9"	0.185155
73	"10"	0.167812
73	"12"	0.186537
73	"14"	0.1509505
78	"0"	0.13265105
78	"1"	0.195573
78	"2"	0.384066
78	"4"	0.0216125
78	"5"	0.106218
78	"8"	0.142138
78	"9"	0.211746
78	"10"	0.115675
78	"12"	0.141254
78	"14"	0.109612
79	"0"	0.3436885
79	"1"	0.30494
79	"2"	0.204695
79	"4"	0.399088
79	"5"	0.401771
79	"8"	0.499176
79	"9"	0.253887
79	"10"	0.232246
79	"12"	0.288696
79	"14"	0.181118
80	"0"	0.633427
80	"1"	0.477264
80	"2"	0.429732
80	"4"	0.326325
80	"5"	0.3406495
80	"8"	0.32303
80	"9"	0.305456
80	"10"	0.251879
80	"12"	0.246735
80	"14"	0.329817
81	"0"	0.0976399
81	"1"	0.54201
81	"2"	0.590579
81	"4"	0.5822155
81	"5"	0.58614
81	"8"	0.598373
81	"9"	0.598636
81	"10"	0.293027
81	"12"	0.579011
81	"14"	0.553213
82	"0"	0.395665
82	"1"	0.512003
82	"2"	0.491734
82	"4"	0.504895
82	"5"	0.482244
82	"8"	0.43593
82	"9"	0.360286333333333
82	"10"	0.232738
82	"12"	0.433241
82	"14"	0.32708
85	"0"	0.587314
85	"1"	0.430176
85	"2"	0.6973165
85	"4"	0.631739
85	"5"	0.627206
85	"8"	0.563412
85	"9"	0.609204333333333
85	"10"	0.400912
85	"12"	0.481962
85	"14"	0.4883674
86	"0"	0.4495355
86	"1"	0.378682
86	"2"	0.575064
86	"4"	0.4162645
86	"5"	0.4187055
86	"8"	0.424019
86	"9"	0.41781
86	"10"	0.433908
86	"12"	0.441173
86	"14"	0.3729
91	"0"	0.404072
91	"1"	0.364865
91	"2"	0.709674
91	"4"	0.0816818
91	"5"	0.31541
91	"8"	0.170645
91	"9"	0.127574
91	"10"	0.357801
91	"12"	0.288537
91	"14"	0.338791
92	"0"	0.29809
92	"1"	0.279196
92	"2"	0.246029
92	"4"	0.22782925
92	"5"	0.256773
92	"8"	0.131841
92	"9"	0.0180518
92	"10"	0.258834
92	"12"	0.164054
92	"14"	0.234124
93	"0"	0.311997
93	"1"	0.309965
93	"2"	0.324118
93	"4"	0.235522
93	"5"	0.225482
93	"8"	0.251136
93	"9"	0.265459
93	"10"	0.3283
93	"12"	0.28416675
93	"14"	0.2574
95	"0"	0.460601
95	"1"	0.443339
95	"2"	0.447194
95	"4"	0.498891
95	"5"	0.438972
95	"8"	0.415652
95	"9"	0.427499
95	"10"	0.412317
95	"12"	0.4067275
95	"14"	0.329843
96	"0"	0.351329
96	"1"	0.35066
96	"2"	0.386264
96	"4"	0.3399095
96	"5"	0.360783
96	"8"	0.516724
96	"9"	0.338227
96	"10"	0.3205338
96	"12"	0.317388
96	"14"	0.235761
97	"0"	0.463301
97	"1"	0.466576
97	"2"	0.432406
97	"4"	0.478822
97	"5"	0.442531
97	"8"	0.461698
97	"9"	0.443455
97	"10"	0.408516
97	"12"	0.4344095
97	"14"	0.537712
98	"0"	0.261187
98	"1"	0.264976
98	"2"	0.220977
98	"4"	0.250296
98	"5"	0.265258
98	"8"	0.230304
98	"9"	0.181903
98	"10"	0.185017
98	"12"	0.161796
98	"14"	0.181337
99	"0"	0.479301
99	"1"	0.421434
99	"2"	0.436285
99	"4"	0.401239
99	"5"	0.469582
99	"8"	0.368015
99	"9"	0.370042
99	"10"	0.3965405
99	"12"	0.377214
99	"14"	0.354194
100	"0"	0.5738165
100	"1"	0.1923244
100	"2"	0.445883
100	"4"	0.192867
100	"5"	0.509932
100	"8"	0.3995285
100	"9"	0.182626
100	"10"	0.214597
100	"12"	0.365998
100	"14"	0.239172
101	"0"	0.51772
101	"1"	0.468428
101	"2"	0.4503366
101	"4"	0.474364
101	"5"	0.515454
101	"8"	0.370273
101	"9"	0.330090333333333
101	"10"	0.340766
101	"12"	0.421063
101	"14"	0.353661
102	"0"	0.392738
102	"1"	0.302829
102	"2"	0.3681315
102	"4"	0.159438
102	"5"	0.252588
102	"8"	0.318705
102	"9"	0.3650035
102	"10"	0.354534
102	"12"	0.221762
102	"14"	0.298046
104	"0"	0.412042
104	"1"	0.421138
104	"2"	0.4175975
104	"4"	0.415784
104	"5"	0.397046
104	"8"	0.447395
104	"9"	0.395245
104	"10"	0.361673
104	"12"	0.357723
104	"14"	0.384637
106	"0"	0.489783
106	"1"	0.345394
106	"2"	0.335942
106	"4"	0.338502
106	"5"	0.34844
106	"8"	0.325166
106	"9"	0.261827
106	"10"	0.340309
106	"12"	0.23693
106	"14"	0.296684
108	"0"	0.577731
108	"1"	0.592597
108	"2"	0.4470685
108	"4"	0.5094195
108	"5"	0.533738
108	"8"	0.489615
108	"9"	0.366561
108	"10"	0.31342
108	"12"	0.471728
108	"14"	0.520811
110	"0"	0.281565
110	"1"	0.395352
110	"2"	0.361434
110	"4"	0.3364945
110	"5"	0.319975
110	"8"	0.28517
110	"9"	0.269452
110	"10"	0.256658
110	"12"	0.230799
110	"14"	0.272294
111	"0"	0.183847
111	"1"	0.368837
111	"2"	0.385413
111	"4"	0.356745
111	"5"	0.354494
111	"8"	0.314259
111	"9"	0.304686
111	"10"	0.281153
111	"12"	0.295361
111	"14"	0.291593
113	"0"	0.105099
113	"1"	0.1081
113	"2"	0.0228929
113	"4"	0.0371647
113	"5"	0.0751767
113	"8"	0.097385
113	"9"	0.066238295
113	"10"	0.00541116
113	"12"	0.101006
113	"14"	0.0662958
114	"0"	0.4932795
114	"1"	0.511890666666667
114	"2"	0.452409
114	"4"	0.453419
114	"5"	0.438997
114	"8"	0.379015
114	"9"	0.3957165
114	"10"	0.368321
114	"12"	0.322937
114	"14"	0.429897
115	"0"	0.387908
115	"1"	0.304997
115	"2"	0.296423
115	"4"	0.547994
115	"5"	0.33689
115	"8"	0.180214
115	"9"	0.211299
115	"10"	0.207915
115	"12"	0.25021
115	"14"	0.264522
116	"0"	0.447569
116	"1"	0.434759
116	"2"	0.522946
116	"4"	0.4562
116	"5"	0.42991
116	"8"	0.371579
116	"9"	0.443884
116	"10"	0.451865
116	"12"	0.5026925
116	"14"	0.385083
117	"0"	0.503257
117	"1"	0.535914
117	"2"	0.556039
117	"4"	0.440533
117	"5"	0.4197615
117	"8"	0.31577
117	"9"	0.401971
117	"10"	0.411201
117	"12"	0.499059
117	"14"	0.354603
118	"0"	0.512533125
118	"1"	0.5289
118	"2"	0.469248
118	"4"	0.471062
118	"5"	0.399798
118	"8"	0.4301795
118	"9"	0.4087285
118	"10"	0.467608333333333
118	"12"	0.429694
118	"14"	0.399919
119	"0"	0.402727
119	"1"	0.431544
119	"2"	0.413651
119	"4"	0.413271
119	"5"	0.402107
119	"8"	0.282151
119	"9"	0.386233
119	"10"	0.34495
119	"12"	0.306498
119	"14"	0.350815
120	"0"	0.378453
120	"1"	0.4228385
120	"2"	0.4089005
120	"4"	0.354211
120	"5"	0.381894
120	"8"	0.358288
120	"9"	0.271271
120	"10"	0.3558525
120	"12"	0.336803
120	"14"	0.329184
122	"0"	0.220055
122	"1"	0.428567
122	"2"	0.479258
122	"4"	0.449834
122	"5"	0.31412265
122	"8"	0.429831
122	"9"	0.36729225
122	"10"	0.3464865
122	"12"	0.371425
122	"14"	0.395303
126	"0"	0.470311
126	"1"	0.67059
126	"2"	0.587036
126	"4"	0.55208
126	"5"	0.520129
126	"8"	0.5116006
126	"9"	0.532504
126	"10"	0.478055
126	"12"	0.632876
126	"14"	0.519041
127	"0"	0.7574345
127	"1"	0.777971
127	"2"	0.3737245
127	"4"	0.464315
127	"5"	0.484973
127	"8"	0.4741675
127	"9"	0.425939333333333
127	"10"	0.422337
127	"12"	0.4902395
127	"14"	0.293222
129	"0"	0.389331
129	"1"	0.560272
129	"2"	0.528988
129	"4"	0.403162
129	"5"	0.460128
129	"8"	0.0547334
129	"9"	0.196704
129	"10"	0.426917
129	"12"	0.266847
129	"14"	0.244255
131	"0"	0.213589
131	"1"	0.277824
131	"2"	0.0752769
131	"4"	0.1693645
131	"5"	0.211011
131	"8"	0.142138
131	"9"	0.0988635
131	"10"	0.139512
131	"12"	0.0782868
131	"14"	0.1333315
132	"0"	0.611452
132	"1"	0.616464
132	"2"	0.633676
132	"4"	0.41141
132	"5"	0.512572
132	"8"	0.599591
132	"9"	0.491263
132	"10"	0.562737
132	"12"	0.566257
132	"14"	0.433446
133	"0"	0.486395
133	"1"	0.478985
133	"2"	0.474477285714286
133	"4"	0.524462
133	"5"	0.497715
133	"8"	0.465773
133	"9"	0.383855
133	"10"	0.373197
133	"12"	0.434593
133	"14"	0.448858
134	"0"	0.561591
134	"1"	0.272362806666667
134	"2"	0.535949
134	"4"	0.552225
134	"5"	0.577537
134	"8"	0.576767
134	"9"	0.608663
134	"10"	0.281128
134	"12"	0.5326785
134	"14"	0.4436465
135	"0"	0.482423
135	"1"	0.489077
135	"2"	0.506912
135	"4"	0.51492525
135	"5"	0.505834
135	"8"	0.446851
135	"9"	0.389021
135	"10"	0.462918
135	"12"	0.441523
135	"14"	0.38949
136	"0"	0.612637
136	"1"	0.677592
136	"2"	0.592184
136	"4"	0.776349
136	"5"	0.568122
136	"8"	0.677195
136	"9"	0.476497
136	"10"	0.549979
136	"12"	0.390449666666667
136	"14"	0.437572
137	"0"	0.569999
137	"1"	0.5339185
137	"2"	0.6177735
137	"4"	0.535379
137	"5"	0.479105
137	"8"	0.568756
137	"9"	0.516785
137	"10"	0.502190333333333
137	"12"	0.5742635
137	"14"	0.458891
139	"0"	0.5641355
139	"1"	0.755105
139	"2"	0.671556333333333
139	"4"	0.751517
139	"5"	0.713855
139	"8"	0.550487333333333
139	"9"	0.0246767
139	"10"	0.257037
139	"12"	0.518837
139	"14"	0.316055
140	"0"	0.186423
140	"1"	0.434887
140	"2"	0.521051
140	"4"	0.417386
140	"5"	0.366494
140	"8"	0.546529
140	"9"	0.2606412
140	"10"	0.304142
140	"12"	0.363212
140	"14"	0.3075025
148	"0"	0.433719
148	"1"	0.51204
148	"2"	0.285416
148	"4"	0.66907
148	"5"	0.474037
148	"8"	0.327993
148	"9"	0.326134
148	"10"	0.402273
148	"12"	0.3298634
148	"14"	0.373062
149	"0"	0.20643
149	"1"	0.166641
149	"2"	0.184153
149	"4"	0.162944
149	"5"	0.166444
149	"8"	0.2198175
149	"9"	0.105538
149	"10"	0.153128
149	"12"	0.172642333333333
149	"14"	0.157548
153	"0"	0.439731
153	"1"	0.409813666666667
153	"2"	0.36574
153	"4"	0.374645
153	"5"	0.343053333333333
153	"8"	0.28523
153	"9"	0.309681
153	"10"	0.304471
153	"12"	0.272514
153	"14"	0.3466635
156	"0"	0.50852
156	"1"	0.430431
156	"2"	0.417939
156	"4"	0.449934
156	"5"	0.436339
156	"8"	0.392149
156	"9"	0.398962
156	"10"	0.420788
156	"12"	0.362651
156	"14"	0.448269
157	"0"	0.538701
157	"1"	0.465
157	"2"	0.548605
157	"4"	0.463672
157	"5"	0.155133
157	"8"	0.384441
157	"9"	0.251757
157	"10"	0.44495
157	"12"	0.371349
157	"14"	0.425903
161	"0"	0.330957
161	"1"	0.320657
161	"2"	0.290763
161	"4"	0.272342
161	"5"	0.264433
161	"8"	0.342326
161	"9"	0.338611
161	"10"	0.178747
161	"12"	0.19941125
161	"14"	0.2084502
163	"0"	0.236323
163	"1"	0.130919
163	"2"	0.131004
163	"4"	0.11614
163	"5"	0.0965158
163	"8"	0.0965777
163	"9"	0.3034758
163	"10"	0.308559
163	"12"	0.192302
163	"14"	0.161382
164	"0"	0.587198
164	"1"	0.398523
164	"2"	0.230785
164	"4"	0.5253435
164	"5"	0.492471
164	"8"	0.444761
164	"9"	0.507564
164	"10"	0.523622
164	"12"	0.426012
164	"14"	0.530986
166	"0"	0.415638
166	"1"	0.4244909
166	"2"	0.447751
166	"4"	0.174276
166	"5"	0.320457
166	"8"	0.374833
166	"9"	0.488454
166	"10"	0.424488
166	"12"	0.530569
166	"14"	0.359942
168	"0"	0.404551
168	"1"	0.471458
168	"2"	0.4336885
168	"4"	0.423075
168	"5"	0.364778
168	"8"	0.3559268
168	"9"	0.26750375
168	"10"	0.297866333333333
168	"12"	0.320678
168	"14"	0.348782
169	"0"	0.694082
169	"1"	0.3444755
169	"2"	0.463761
169	"4"	0.517209
169	"5"	0.4919225
169	"8"	0.415883
169	"9"	0.434489
169	"10"	0.311196
169	"12"	0.355748
169	"14"	0.255234
170	"0"	0.577944
170	"1"	0.287314
170	"2"	0.23263
170	"4"	0.355234
170	"5"	0.33064
170	"8"	0.275598
170	"9"	0.1677269
170	"10"	0.324185
170	"12"	0.421891
170	"14"	0.311249
171	"0"	0.451996
171	"1"	0.443711666666667
171	"2"	0.293448
171	"4"	0.574101
171	"5"	0.277441
171	"8"	0.227721
171	"9"	0.0334269
171	"10"	0.264413
171	"12"	0.229097
171	"14"	0.227814
172	"0"	0.248903
172	"1"	0.376964
172	"2"	0.358728
172	"4"	0.387478
172	"5"	0.360365
172	"8"	0.319328
172	"9"	0.262732
172	"10"	0.267515
172	"12"	0.221896
172	"14"	0.260902
174	"0"	0.434141
174	"1"	0.58639
174	"2"	0.750093
174	"4"	0.640922
174	"5"	0.442898
174	"8"	0.430784
174	"9"	0.417904
174	"10"	0.379083
174	"12"	0.338153
174	"14"	0.358847
175	"0"	0.310463
175	"1"	0.4140565
175	"2"	0.338631
175	"4"	0.482673
175	"5"	0.603584
175	"8"	0.406687
175	"9"	0.149586
175	"10"	0.321811
175	"12"	0.187759
175	"14"	0.289778666666667
176	"0"	0.4409855
176	"1"	0.519616
176	"2"	0.387905
176	"4"	0.421502
176	"5"	0.3937374
176	"8"	0.529008
176	"9"	0.380015
176	"10"	0.38789
176	"12"	0.347016
176	"14"	0.341613
179	"0"	0.4409075
179	"1"	0.334532
179	"2"	0.43350075
179	"4"	0.383981
179	"5"	0.421722
179	"8"	0.391061
179	"9"	0.384414
179	"10"	0.362065
179	"12"	0.356135333333333
179	"14"	0.303682
180	"0"	0.292438
180	"1"	0.241567
180	"2"	0.190841
180	"4"	0.0497105
180	"5"	0.407398
180	"8"	0.259477
180	"9"	0.192592
180	"10"	0.0550353
180	"12"	1
180	"14"	0.2457645
183	"0"	0.476976
183	"1"	0.4630895
183	"2"	0.32975
183	"4"	0.5988635
183	"5"	0.513841
183	"8"	0.516801
183	"9"	0.4110345
183	"10"	0.377373
183	"12"	0.37399
183	"14"	0.4552718
184	"0"	0.1852335
184	"1"	0.332322
184	"2"	0.2905
184	"4"	0.301236
184	"5"	0.3572095
184	"8"	0.280646733333333
184	"9"	0.265691
184	"10"	0.251743
184	"12"	0.217163
184	"14"	0.171596
185	"0"	0.552055
185	"1"	0.6278124
185	"2"	0.673106
185	"4"	0.5875005
185	"5"	0.648424333333333
185	"8"	0.572591
185	"9"	0.527612
185	"10"	0.58513
185	"12"	0.595881666666667
185	"14"	0.608822
188	"0"	0.773574
188	"1"	0.400796333333333
188	"2"	0.347523
188	"4"	0.0768501
188	"5"	0.376628
188	"8"	0.205666
188	"9"	0.286791
188	"10"	0.275363
188	"12"	0.381681
188	"14"	0.333967
190	"0"	0.447259
190	"1"	0.451463
190	"2"	0.178912
190	"4"	0.404986
190	"5"	0.32048
190	"8"	0.386082
190	"9"	0.416432
190	"10"	0.458785
190	"12"	0.342745
190	"14"	0.378658
191	"0"	0.250184
191	"1"	0.276178
191	"2"	0.2227
191	"4"	0.247456
191	"5"	0.118155
191	"8"	0.246039
191	"9"	0.202174
191	"10"	0.167432
191	"12"	0.086594
191	"14"	0.213701
192	"0"	0.6036605
192	"1"	0.617154
192	"2"	0.592697
192	"4"	0.540489
192	"5"	0.527887
192	"8"	0.5224308
192	"9"	0.498613
192	"10"	0.54244
192	"12"	0.541294
192	"14"	0.427389
194	"0"	0.528395666666667
194	"1"	0.40918
194	"2"	0.460983
194	"4"	0.370105
194	"5"	0.364778
194	"8"	0.297984
194	"9"	0.442115
194	"10"	0.422107
194	"12"	0.491163
194	"14"	0.358847
195	"0"	0.575683
195	"1"	0.42768
195	"2"	0.3343425
195	"4"	0.327364
195	"5"	0.260557
195	"8"	0.729989
195	"9"	0.373957
195	"10"	0.35148
195	"12"	0.198249
195	"14"	0.438476
196	"0"	0.467233166666667
196	"1"	0.4076645
196	"2"	0.456634
196	"4"	0.447076
196	"5"	0.566266
196	"8"	0.334062
196	"9"	0.401026
196	"10"	0.359131
196	"12"	0.368512
196	"14"	0.196723
197	"0"	0.374299
197	"1"	0.550219
197	"2"	0.444856
197	"4"	0.315023
197	"5"	0.4406845
197	"8"	0.4327615
197	"9"	0.297842
197	"10"	0.333651
197	"12"	0.272299
197	"14"	0.278617
198	"0"	0.117845
198	"1"	0.145177
198	"2"	0.12435
198	"4"	0.00230386
198	"5"	0.0824901
198	"8"	0.139472
198	"9"	0.0759491
198	"10"	0.126832
198	"12"	0.10555
198	"14"	0.000279599
199	"0"	0.303053
199	"1"	0.335898
199	"2"	0.448947
199	"4"	0.340635
199	"5"	0.329936
199	"8"	0.279353
199	"9"	0.301686
199	"10"	0.287174
199	"12"	0.0438861
199	"14"	0.325417
201	"0"	0.592793
201	"1"	0.580529
201	"2"	0.532374
201	"4"	0.558199
201	"5"	0.523660666666667
201	"8"	0.480057
201	"9"	0.568671
201	"10"	0.3886676
201	"12"	0.4335325
201	"14"	0.485145
202	"0"	0.437975
202	"1"	0.374111
202	"2"	0.270051
202	"4"	0.5489245
202	"5"	0.277441
202	"8"	0.377469
202	"9"	0.424972
202	"10"	0.5871435
202	"12"	0.357374
202	"14"	0.277619
209	"0"	0.2979
209	"1"	0.155112
209	"2"	0.030789
209	"4"	0.192785
209	"5"	0.184717
209	"8"	0.118639
209	"9"	0.14438
209	"10"	0.195213
209	"12"	0.145358
209	"14"	0.262743
210	"0"	0.384101
210	"1"	1
210	"2"	0.532443
210	"4"	0.4094145
210	"5"	0.239355
210	"8"	0.402966
210	"9"	0.358923
210	"10"	0.507
210	"12"	0.441542
210	"14"	0.420617
212	"0"	0.214564
212	"1"	0.0684638
212	"2"	0.221650333333333
212	"4"	0.183622
212	"5"	0.195739285714286
212	"8"	0.12469639
212	"9"	0.1746715
212	"10"	0.172913
212	"12"	0.0598128
212	"14"	0.224455
220	"0"	0.597710333333333
220	"1"	0.5995265
220	"2"	0.633729
220	"4"	0.570189
220	"5"	0.5586835
220	"8"	0.546998
220	"9"	0.5377095
220	"10"	0.530221666666667
220	"12"	0.533244
220	"14"	0.544433
222	"0"	0.402964111111111
222	"1"	0.34384135
222	"2"	0.391595666666667
222	"4"	0.378164714285714
222	"5"	0.351058428571429
222	"8"	0.32041
222	"9"	0.3638855
222	"10"	0.454170090909091
222	"12"	0.8157865
222	"14"	0.345484666666667
223	"0"	0.377875
223	"1"	0.380446666666667
223	"2"	0.372763
223	"4"	0.334461
223	"5"	0.329113
223	"8"	0.300698333333333
223	"9"	0.2964775
223	"10"	0.295861
223	"12"	0.25623575
223	"14"	0.2951465
224	"0"	0.092249
224	"1"	0.153288
224	"2"	0.139412
224	"4"	0.079194
224	"5"	0.0826453
224	"8"	0.113193
