"ID"	"t"	"A0"
0	"0"	0.252449
0	"1"	0.309472
0	"2"	0.331615
0	"4"	0.337951
0	"5"	0.325379
0	"8"	0.387343
0	"9"	0.297723
0	"11"	0.3207
0	"12"	0.280114
0	"14"	0.2471305
1	"0"	0.453161
1	"1"	0.406847
1	"2"	0.434872
1	"4"	0.451202
1	"5"	0.349145
1	"8"	0.349051
1	"9"	0.338157
1	"11"	0.30265
1	"12"	0.330195
1	"14"	0.358664
2	"0"	0.545714
2	"1"	0.4943125
2	"2"	0.5146
2	"4"	0.433401
2	"5"	0.574559
2	"8"	0.504770571428571
2	"9"	0.641625
2	"11"	0.492039
2	"12"	0.469194
2	"14"	0.471017
3	"0"	0.506436
3	"1"	0.49331
3	"2"	0.515639
3	"4"	0.471966
3	"5"	0.537255
3	"8"	0.427108
3	"9"	0.428315
3	"11"	0.279275
3	"12"	0.429232
3	"14"	0.378107
4	"0"	0.253258
4	"1"	0.328557
4	"2"	0.162876
4	"4"	0.116255
4	"5"	0.135979
4	"8"	0.128757
4	"9"	0.135664
4	"11"	0.1306
4	"12"	0.138725
4	"14"	0.146624
5	"0"	0.428372
5	"1"	0.451713
5	"2"	0.416789
5	"4"	0.510141
5	"5"	0.4366185
5	"8"	0.45609
5	"9"	0.403837
5	"11"	0.400074
5	"12"	0.459796
5	"14"	0.519761
6	"0"	0.598987
6	"1"	0.698064
6	"2"	0.602822
6	"4"	0.530701
6	"5"	0.602907
6	"8"	0.503152
6	"9"	0.408442
6	"11"	0.505301
6	"12"	0.531872
6	"14"	0.454898
7	"0"	0.530049
7	"1"	0.573452
7	"2"	0.5644435
7	"4"	0.500454
7	"5"	0.563535
7	"8"	0.420125
7	"9"	0.417283
7	"11"	0.460732
7	"12"	0.518338
7	"14"	0.472585
8	"0"	0.65894
8	"1"	0.53381
8	"2"	0.457713
8	"4"	0.658373
8	"5"	0.383333
8	"8"	0.242985
8	"9"	0.342426333333333
8	"11"	0.272169
8	"12"	0.33292
8	"14"	0.309506
10	"0"	0.376252
10	"1"	0.708911
10	"2"	0.47212
10	"4"	0.463012
10	"5"	0.458049
10	"8"	0.473426
10	"9"	0.475419
10	"11"	0.405914
10	"12"	1.00687
10	"14"	0.498819
11	"0"	0.606693
11	"1"	0.503258
11	"2"	0.424906
11	"4"	0.389396
11	"5"	0.445637
11	"8"	0.355884
11	"9"	0.429505142857143
11	"11"	0.363821
11	"12"	0.434247
11	"14"	0.265057
12	"0"	0.366955
12	"1"	0.354441
12	"2"	0.482234
12	"4"	0.35525
12	"5"	0.344689
12	"8"	0.307754
12	"9"	0.260287
12	"11"	0.264745
12	"12"	0.180079
12	"14"	0.243732
14	"0"	0.455058
14	"1"	0.423679
14	"2"	0.513578285714286
14	"4"	0.4517975
14	"5"	0.3339645
14	"8"	0.349516
14	"9"	0.37066
14	"11"	0.323650333333333
14	"12"	0.341998
14	"14"	0.301789333333333
16	"0"	0.397164
16	"1"	0.438874
16	"2"	0.324452
16	"4"	0.396077666666667
16	"5"	0.470918
