"ID"	"t"	"A0"
0	"1"	0.494807
0	"2"	0.50938
0	"4"	0.990652
0	"5"	0.6116855
0	"8"	0.594733
0	"9"	0.538884
0	"10"	0.568598
0	"12"	0.510269
0	"14"	0.546226
2	"1"	0.506455
2	"2"	0.472692
2	"4"	0.453792
2	"5"	0.452425
2	"8"	0.453907
2	"9"	0.466048
2	"10"	0.518952
2	"12"	0.435669
2	"14"	0.516095
4	"1"	0.390305
4	"2"	0.371835
4	"4"	0.295644
4	"5"	0.348085
4	"8"	0.315221
4	"9"	0.444742
4	"10"	0.45342
4	"12"	0.33516
4	"14"	0.365966333333333
5	"1"	0.3254
5	"2"	0.405282
5	"4"	0.399007
5	"5"	0.412531
5	"8"	0.512087
5	"9"	0.310322
5	"10"	0.375223
5	"12"	0.301891
5	"14"	0.333116
6	"1"	0.428289
6	"2"	0.433679
6	"4"	0.327016
6	"5"	0.30435675
6	"8"	0.3441735
6	"9"	0.342926666666667
6	"10"	0.171721
6	"12"	0.403369
6	"14"	0.403083
7	"1"	0.525447
7	"2"	0.6384355
7	"4"	0.444901
7	"5"	0.470024
7	"8"	0.5015126
7	"9"	0.5975435
7	"10"	0.503221
7	"12"	0.440956
7	"14"	0.433246
8	"1"	0.463748
8	"2"	0.474849
8	"4"	0.406412
8	"5"	0.3828535
8	"8"	0.402956
8	"9"	0.418359
8	"10"	0.438671
8	"12"	0.391847666666667
8	"14"	0.345730333333333
9	"1"	0.239393
9	"2"	0.591455
9	"4"	0.492434
9	"5"	0.489748
9	"8"	0.308126
9	"9"	0.3549775
9	"10"	0.4393365
9	"12"	0.355554
9	"14"	0.4871715
10	"1"	0.561893
10	"2"	0.56026
10	"4"	0.530569
10	"5"	0.477188
10	"8"	0.447248
10	"9"	0.5204655
10	"10"	0.46241
10	"12"	0.489612
10	"14"	0.494583
12	"1"	0.328956
12	"2"	0.504199
12	"4"	0.507331
12	"5"	0.0684485
12	"8"	0.458021
12	"9"	0.43595
12	"10"	0.451009
12	"12"	0.38604
12	"14"	0.43781
16	"1"	0.3859535
16	"2"	0.245121
16	"4"	0.389221666666667
16	"5"	0.505322
16	"8"	0.326263
16	"9"	0.328003
16	"10"	0.305082
16	"12"	0.301348
16	"14"	0.311082
18	"1"	0.732914
18	"2"	0.599085
18	"4"	0.623488
18	"5"	0.600941
18	"8"	0.495602
18	"9"	0.310468
18	"10"	0.0211371
18	"12"	0.591337
18	"14"	0.0181207
19	"1"	0.484251
19	"2"	0.345076
19	"4"	0.431646
19	"5"	0.192171
19	"8"	0.489518
19	"9"	0.484531
19	"10"	0.494549
19	"12"	0.452039
19	"14"	0.475781
20	"1"	0.5211852
20	"2"	0.54841375
20	"4"	0.546708
20	"5"	0.5132625
20	"8"	0.450473
20	"9"	0.454441
20	"10"	0.463584
20	"12"	0.450191
20	"14"	0.441685
21	"1"	0.52556925
21	"2"	0.333154
21	"4"	0.447835
21	"5"	0.39013
21	"8"	0.479298
21	"9"	0.379962
21	"10"	0.400067
21	"12"	0.396011
21	"14"	0.363332
22	"1"	0.54252
22	"2"	0.482068
22	"4"	0.474817
22	"5"	0.436619
22	"8"	0.433033
