"ID"	"t"	"A0"
92	"4"	0.266477
92	"5"	0.253858
92	"8"	0.260498
92	"9"	0.249318
92	"10"	0.223282
92	"12"	0.429494
92	"14"	0.245093
93	"1"	0.0871007
93	"2"	0.196265
93	"4"	0.0507561
93	"5"	0.229375
93	"8"	0.165539
93	"9"	0.190601
93	"10"	0.226975
93	"12"	0.167405
93	"14"	0.191591
94	"1"	0.477292
94	"2"	0.5331078
94	"4"	0.515378
94	"5"	0.372739
94	"8"	0.382936666666667
94	"9"	0.430476
94	"10"	0.399516
94	"12"	0.386161
94	"14"	0.372461
95	"1"	0.458824
95	"2"	0.458715
95	"4"	0.44219
95	"5"	0.558182
95	"8"	0.445911
95	"9"	0.4922535
95	"10"	0.395878
95	"12"	0.440669
95	"14"	0.397444
97	"1"	0.2049115
97	"2"	0.361276
97	"4"	0.280246
97	"5"	0.26175325
97	"8"	0.206904
97	"9"	0.215684
97	"10"	0.176045428571429
97	"12"	0.170048
97	"14"	0.0729302
98	"1"	0.412647
98	"2"	0.405282
98	"4"	0.392022
98	"5"	0.372715
98	"8"	0.359214
98	"9"	0.330496
98	"10"	0.3415315
98	"12"	0.321379
98	"14"	0.415435
99	"1"	0.330791
99	"2"	0.244864
99	"4"	0.224777
99	"5"	0.221362
99	"8"	0.213179
99	"9"	0.197165
99	"10"	0.180143
99	"12"	0.176209
99	"14"	0.201619
102	"1"	0.407551
102	"2"	0.510513
102	"4"	0.401148
102	"5"	0.399855
102	"8"	0.470875
102	"9"	0.373954
102	"10"	0.362071
102	"12"	0.365501
102	"14"	0.361114
103	"1"	0.396033
103	"2"	0.417537
103	"4"	0.447835
103	"5"	0.441789
103	"8"	0.465087
103	"9"	0.404332142857143
103	"10"	0.408558
103	"12"	0.3684575
103	"14"	0.394589
104	"1"	0.419549
104	"2"	0.529585
104	"4"	0.443786
104	"5"	0.273471
104	"8"	0.378781
104	"9"	0.476269
104	"10"	0.439748
104	"12"	0.301028
104	"14"	0.243772
106	"1"	0.437281
106	"2"	0.341508
106	"4"	0.360596
106	"5"	0.3316455
106	"8"	0.309768
106	"9"	0.3037085
106	"10"	0.317779
106	"12"	0.232971333333333
106	"14"	0.241312
108	"1"	0.362452333333333
108	"2"	0.459814
108	"4"	0.5268685
108	"5"	0.395822
108	"8"	0.264637
108	"9"	0.214432
108	"10"	0.272636
108	"12"	0.378924
108	"14"	0.291463
110	"1"	0.39466
110	"2"	0.139952
110	"4"	0.13484996
110	"5"	0.331877
110	"8"	0.2696125
110	"9"	0.274296
110	"10"	0.290904
110	"12"	0.24873
110	"14"	0.284704
112	"1"	0.199035
112	"2"	0.43861
112	"4"	0.436839
112	"5"	0.41979
112	"8"	0.288936
112	"9"	0.3134605
112	"10"	0.248721
112	"12"	0.377905
112	"14"	0.30062
113	"1"	0.393701
113	"2"	0.433302
113	"4"	0.271192
113	"5"	0.368983
113	"8"	0.397012
113	"9"	0.372153
113	"10"	0.426814
113	"12"	0.430019
113	"14"	0.346156
114	"1"	0.411036
114	"2"	0.521363
114	"4"	0.408194
114	"5"	0.384496
114	"8"	0.360755
114	"9"	0.342046
114	"10"	0.3267225
114	"12"	0.340358
114	"14"	0.338219
117	"1"	0.397924
117	"2"	0.404888
117	"4"	0.386731
117	"5"	0.387062
117	"8"	0.333542
117	"9"	0.365742
117	"10"	0.456229
117	"12"	0.467773
117	"14"	0.35442
118	"1"	0.39951
118	"2"	0.387512535714286
118	"4"	0.2423951
118	"5"	0.398499
118	"8"	0.441517
118	"9"	0.536119
118	"10"	0.392361
118	"12"	0.430049
118	"14"	0.423223
121	"1"	0.488146
121	"2"	0.469384
121	"4"	0.509276
121	"5"	0.533026
121	"8"	0.451555
121	"9"	0.375467
121	"10"	0.401161
121	"12"	0.354924
121	"14"	0.287784
123	"1"	0.398396
123	"2"	0.589151
123	"4"	0.599001
123	"5"	0.49249025
123	"8"	0.484818
123	"9"	0.44164475
123	"10"	0.403587
123	"12"	0.32113
123	"14"	0.478586
124	"1"	0.3649895
124	"2"	0.333915
124	"4"	0.451241
124	"5"	0.321793
124	"8"	0.348759
124	"9"	0.288381
124	"10"	0.289767
124	"12"	0.3252114
124	"14"	0.220365
126	"1"	0.319613
126	"2"	0.285393
126	"4"	0.324267
126	"5"	0.221362
126	"8"	0.311119
126	"9"	0.299094666666667
126	"10"	0.604468
126	"12"	0.00484797
126	"14"	0.0461467
127	"1"	0.413723333333333
127	"2"	0.4503825
127	"4"	0.441927
127	"5"	0.422101
127	"8"	0.428483
127	"9"	0.333711
127	"10"	0.295308333333333
127	"12"	0.37565
127	"14"	0.334214
128	"1"	0.613588
128	"2"	0.636829
128	"4"	0.537263
128	"5"	0.607335
128	"8"	0.588081
128	"9"	0.580152
128	"10"	0.57651
128	"12"	0.579616
128	"14"	0.576311
130	"1"	0.713591
130	"2"	0.548981
130	"4"	0.5285095
130	"5"	0.266335
130	"8"	0.449869
130	"9"	0.466111
130	"10"	0.498634
130	"12"	0.294678
130	"14"	0.486476
131	"1"	0.501345
131	"2"	0.455528
131	"4"	0.483181
131	"5"	0.497644
131	"8"	0.500051
131	"9"	0.4124115
131	"10"	0.3606025
131	"12"	0.424262
131	"14"	0.3738065
132	"1"	0.554846
132	"2"	0.710229
132	"4"	0.468718
132	"5"	0.352075
132	"8"	0.499175666666667
132	"9"	0.499454666666667
132	"10"	0.5227645
132	"12"	0.5444475
132	"14"	0.507451333333333
133	"1"	0.526268
133	"2"	0.486568
133	"4"	0.504597
133	"5"	0.493876
133	"8"	0.438374
133	"9"	0.52291
133	"10"	0.438952
133	"12"	0.444595
133	"14"	0.345612
134	"1"	0.609306
134	"2"	0.4092275
134	"4"	0.478024
134	"5"	0.502266
134	"8"	0.424467
134	"9"	0.458823
134	"10"	0.5021805
134	"12"	0.522718
134	"14"	0.452603
135	"1"	0.571894666666667
135	"2"	0.546849
135	"4"	0.515939
135	"5"	0.399947
135	"8"	0.382468
135	"9"	0.536195
135	"10"	0.546757
135	"12"	0.538565
135	"14"	0.508605
137	"1"	0.629643
137	"2"	0.650145
137	"4"	0.633297
137	"5"	0.655324
137	"8"	0.61794
137	"9"	0.552063
137	"10"	0.604685
137	"12"	0.594505
137	"14"	0.582246
139	"1"	0.410645
139	"2"	0.351414
139	"4"	0.385938
139	"5"	0.290522
139	"8"	0.317598
139	"9"	0.200056
139	"10"	0.231051
139	"12"	0.348887
139	"14"	0.245646
140	"1"	0.173975
140	"2"	0.349755
140	"4"	0.322905
140	"5"	0.260096
140	"8"	0.217801
140	"9"	0.137496
140	"10"	0.147074
140	"12"	0.143094
140	"14"	0.164542
142	"1"	0.485494
142	"2"	0.398512
142	"4"	0.367325
142	"5"	0.407424
142	"8"	0.453153
142	"9"	0.3077015
142	"10"	0.40806
142	"12"	0.403358
142	"14"	0.377158
143	"1"	0.505553
143	"2"	0.52922
143	"4"	0.407041
143	"5"	0.514913
143	"8"	0.447554
143	"9"	0.432767
143	"10"	0.472384
143	"12"	0.454607142857143
143	"14"	0.345612
144	"1"	0.463672
144	"2"	0.639606
144	"4"	0.427225
144	"5"	0.399591
144	"8"	0.38654
144	"9"	0.315627
144	"10"	0.3137405
144	"12"	0.180328
144	"14"	0.221807
146	"1"	0.407808
146	"2"	0.383564
146	"4"	0.368959
146	"5"	0.359006333333333
146	"8"	0.436985
146	"9"	0.395304
146	"10"	0.35728
146	"12"	0.32453
146	"14"	0.332493
147	"1"	0.425142
147	"2"	0.566249
147	"4"	0.505612
147	"5"	0.482904
147	"8"	0.464103
147	"9"	0.481415
147	"10"	0.470859
147	"12"	0.456507
147	"14"	0.50133125
153	"1"	0.372119
153	"2"	0.341717
153	"4"	0.297845
153	"5"	0.2801015
153	"8"	0.20227
153	"9"	0.290526
153	"10"	0.267671
153	"12"	0.259714
153	"14"	0.263314
154	"1"	0.523456
154	"2"	0.481923
154	"4"	0.462852666666667
154	"5"	0.360087
154	"8"	0.456525
154	"9"	0.4318115
154	"10"	0.508869
154	"12"	0.494489555555556
154	"14"	0.450315
156	"1"	0.0705713
156	"2"	0.180226
156	"4"	0.327462
156	"5"	0.229375
156	"8"	0.222645
156	"9"	0.1816845
156	"10"	0.211409
156	"12"	0.165256
156	"14"	0.0919543
159	"1"	0.35854
159	"2"	0.3139084
159	"4"	0.246042
159	"5"	0.3176835
159	"8"	0.232682
159	"9"	0.291572
159	"10"	0.421891
159	"12"	0.3126265
159	"14"	0.26185
160	"1"	0.252407
160	"2"	0.0128312
160	"4"	0.0236182
160	"5"	0.125898
160	"8"	0.230992
160	"9"	0.227795
160	"10"	0.22523
160	"12"	0.283321
160	"14"	0.228127
161	"1"	0.473236
161	"2"	0.0219328
161	"4"	0.15273803
161	"5"	0.393647
161	"8"	0.2617045
161	"9"	0.069816
161	"10"	0.232261
161	"12"	0.337472
161	"14"	0.17492275
162	"1"	0.415771
162	"2"	0.426884
162	"4"	0.421627
162	"5"	0.390271
162	"8"	0.392049
162	"9"	0.461079
162	"10"	0.355884
162	"12"	0.35535
162	"14"	0.357482
165	"1"	0.43919
165	"2"	0.43524
165	"4"	0.436349
165	"5"	0.436434
165	"8"	0.433754
165	"9"	0.443296
165	"10"	0.392946
165	"12"	0.308146333333333
165	"14"	0.3231115
166	"1"	0.342079
166	"2"	0.364248
166	"4"	0.19870915
166	"5"	0.297651
166	"8"	0.291007
166	"9"	0.276058
166	"10"	0.232575
166	"12"	0.19585
166	"14"	0.178798
167	"1"	0.510398
167	"2"	0.480236
167	"4"	0.530911
167	"5"	0.466717
167	"8"	0.488777
167	"9"	0.479241
167	"10"	0.43921
167	"12"	0.474
167	"14"	0.45362
168	"1"	0.173975
168	"2"	0.335537
168	"4"	0.343408
168	"5"	0.2624
168	"8"	0.303969
168	"9"	0.222692
168	"10"	0.156648
168	"12"	0.121403
168	"14"	0.154243
170	"1"	0.0392552
170	"2"	0.42456
170	"4"	0.489764
170	"5"	0.338124
170	"8"	0.300011
170	"9"	0.1905185
170	"10"	0.140685
170	"12"	0.123404
170	"14"	0.1445
171	"1"	0.57234
171	"2"	0.632563
171	"4"	0.553476
171	"5"	0.515157
171	"8"	0.475482
171	"9"	0.694601
171	"10"	0.458188
171	"12"	0.450392
171	"14"	0.451045
172	"1"	0.166848
172	"2"	0.323548
172	"4"	0.416511
172	"5"	0.517843
172	"8"	0.23676
172	"9"	0.225585
172	"10"	0.149506
172	"12"	0.222132333333333
172	"14"	0.17194
174	"1"	0.53133
174	"2"	0.619544
174	"4"	0.538247
174	"5"	0.54934
174	"8"	0.699885
174	"9"	0.505818
174	"10"	0.417526
174	"12"	0.301766
174	"14"	0.409419
177	"1"	0.346593
177	"2"	0.57723
177	"4"	0.409811
177	"5"	0.378425
177	"8"	0.402618
177	"9"	0.306603
177	"10"	0.243373
177	"12"	0.249186
177	"14"	0.3375
178	"1"	0.392176
178	"2"	0.340992
178	"4"	0.33725
178	"5"	0.241962
178	"8"	0.231777
178	"9"	0.300412
178	"10"	0.395623
178	"12"	0.283601
178	"14"	0.263004
179	"1"	0.458893
179	"2"	0.459489
179	"4"	0.400326
179	"5"	0.514913
179	"8"	0.472928
179	"9"	0.436612
179	"10"	0.425877
179	"12"	0.4255
179	"14"	0.436292
180	"1"	0.47276
180	"2"	0.5654205
180	"4"	0.535347
180	"5"	0.358047
180	"8"	0.431438
180	"9"	0.444973
180	"10"	0.458614
180	"12"	0.452543
180	"14"	0.366552
182	"1"	0.396033
182	"2"	0.488518
182	"4"	0.472995
182	"5"	0.480321
182	"8"	0.499163
182	"9"	0.409978
182	"10"	0.453237
182	"12"	0.392173
182	"14"	0.277674
183	"1"	0.385651
183	"2"	0.401816
183	"4"	0.373413
183	"5"	0.362838
183	"8"	0.356977
183	"9"	0.269952
183	"10"	0.286887
183	"12"	0.245795
183	"14"	0.32147
184	"1"	0.414166
184	"2"	0.490397
184	"4"	0.473072
184	"5"	0.305924
184	"8"	0.38654
184	"9"	0.348122
184	"10"	0.361183
184	"12"	0.434885
184	"14"	0.413773
185	"1"	0.289401
185	"2"	0.13599285
185	"4"	0.245156
185	"5"	0.18846
185	"8"	0.405768333333333
185	"9"	0.30328
185	"10"	0.25306
185	"12"	0.301267
185	"14"	0.193824
186	"1"	0.598812
186	"2"	0.410865
186	"4"	0.260049
186	"5"	0.31881
186	"8"	0.332954
186	"9"	0.315948
186	"10"	0.313248
186	"12"	0.303791
186	"14"	0.294439
187	"1"	0.408928
187	"2"	0.342321
187	"4"	0.465718
187	"5"	0.598792
187	"8"	0.298302
187	"9"	0.306258
187	"10"	0.3399415
187	"12"	0.27827
187	"14"	0.302575
188	"1"	0.392806
188	"2"	0.342611
188	"4"	0.387561
188	"5"	0.3259985
188	"8"	0.518607
188	"9"	0.447309
188	"10"	0.372808
188	"12"	0.368232
188	"14"	0.367091
189	"1"	0.401329
189	"2"	0.423973
189	"4"	0.379762
189	"5"	0.387399
189	"8"	0.359367
189	"9"	0.336221
189	"10"	0.341032
189	"12"	0.331067
189	"14"	0.337033
190	"1"	0.53349
190	"2"	0.314037
190	"4"	0.527361
190	"5"	0.442064
190	"8"	0.4848055
190	"9"	0.479241
190	"10"	0.449893
190	"12"	0.468383
190	"14"	0.462546
195	"1"	0.367918
195	"2"	0.333003
195	"4"	0.298416
195	"5"	0.317001
195	"8"	0.303224
195	"9"	0.356677
195	"10"	0.272636
195	"12"	0.105299
195	"14"	0.253447
196	"1"	0.130405
196	"2"	0.43154
196	"4"	0.3587345
196	"5"	0.427432
196	"8"	0.348994
196	"9"	0.298389
196	"10"	0.32513
196	"12"	0.320685
196	"14"	0.34109625
197	"1"	0.539634
197	"2"	0.461901
197	"4"	0.451995
197	"5"	0.522379
197	"8"	0.324444
197	"9"	0.556886
197	"10"	0.523048
197	"12"	0.515559
197	"14"	0.485474
199	"1"	0.3006305
199	"2"	0.303229
199	"4"	0.3878965
199	"5"	0.436715
199	"8"	0.299060475
199	"9"	0.537273
199	"10"	0.0238994
199	"12"	0.493751
199	"14"	0.0264038
200	"1"	0.490757
200	"2"	0.445163
200	"4"	0.385257
200	"5"	0.518196
200	"8"	0.438981
200	"9"	0.340542
200	"10"	0.366493
200	"12"	0.371478
200	"14"	0.328303
201	"1"	0.652087
201	"2"	0.49562
201	"4"	0.527739
201	"5"	0.490441
201	"8"	0.5463375
201	"9"	0.0189197
201	"10"	0.368984666666667
201	"12"	0.409439
201	"14"	0.568214
202	"1"	0.117819
202	"2"	0.299932
202	"4"	0.341273
202	"5"	0.383657
202	"8"	0.150499
202	"9"	0.069816
202	"10"	0.16033
202	"12"	0.246061
202	"14"	0.470873
204	"1"	0.473773
204	"2"	0.459337
204	"4"	0.509102
204	"5"	0.520053
204	"8"	0.381193
204	"9"	0.475988333333333
204	"10"	0.475883
204	"12"	0.487694
204	"14"	0.469323
211	"1"	0.558979888888889
211	"2"	0.516284428571429
211	"4"	0.437356
211	"5"	0.404068
211	"8"	0.32196625
211	"9"	0.471494428571429
211	"10"	0.495581142857143
211	"12"	0.445549428571429
211	"14"	0.475875
212	"1"	0.396566
212	"2"	0.370098
212	"4"	0.353235
212	"5"	0.332035
212	"8"	0.309818
212	"9"	0.301976
212	"10"	0.305633
212	"12"	0.303725
212	"14"	0.307586
213	"1"	0.205783
213	"2"	0.0885607
213	"4"	0.143702
213	"5"	0.0821448
213	"8"	0.0984679
213	"9"	0.142415
213	"10"	0.0641059
213	"12"	0.0317301
213	"14"	0.09055845
214	"1"	0.580326
214	"2"	0.646402
214	"4"	0.691037
214	"5"	0.638663
214	"8"	0.544527
214	"9"	0.522964
214	"10"	0.511751
214	"12"	0.495982
214	"14"	0.504759
215	"1"	0.4862825
215	"2"	0.5318865
215	"4"	0.47496375
215	"5"	0.454673333333333
215	"8"	0.5307155
215	"9"	0.48999525
215	"10"	0.468798
215	"12"	0.4532
215	"14"	0.544594
216	"1"	0.293057
216	"2"	0.315217
216	"4"	0.260409
216	"5"	0.422378
216	"8"	0.160391
216	"9"	0.254568
216	"10"	0.2647995
216	"12"	0.186992
216	"14"	0.224447
218	"1"	0.399432
218	"2"	0.466975
218	"4"	0.413839
218	"5"	0.448476
218	"8"	0.438981
218	"9"	0.4149965
218	"10"	0.420298
218	"12"	0.415061
218	"14"	0.414621
219	"1"	0.171416
219	"2"	0.410509
219	"4"	0.421222
219	"5"	0.555689
219	"8"	0.534671
219	"9"	0.3051091
219	"10"	0.349139
219	"12"	0.3674755
219	"14"	0.372132
220	"1"	0.341337
220	"2"	0.444881
220	"4"	0.441257
220	"5"	0.25325
220	"8"	0.312245
220	"9"	0.339719
220	"10"	0.359411
220	"12"	0.3165495
220	"14"	0.335065
221	"1"	0.5975395
221	"2"	0.582678
221	"4"	0.561142
221	"5"	0.520891
221	"8"	0.5271745
