"ID"	"t"	"A0"
0	"0"	0.643813
0	"1"	0.998832
0	"2"	0.492288
0	"4"	0.384035
0	"5"	0.425357
0	"8"	0.331559
0	"9"	0.441402
0	"10"	0.256553
0	"12"	0.347773
0	"14"	0.30494
1	"0"	0.556102
1	"1"	0.435563
1	"2"	0.474737
1	"4"	0.3974465
1	"5"	0.474403
1	"8"	0.486644
1	"9"	0.374836
1	"10"	0.363793
1	"12"	0.272535
1	"14"	0.336736
2	"0"	0.283772
2	"1"	0.258316
2	"2"	0.226783
2	"4"	0.2029
2	"5"	0.2158645
2	"8"	0.1713615
2	"9"	0.157489
2	"10"	0.1564725
2	"12"	0.164227
2	"14"	0.138599
3	"0"	0.43548
3	"1"	0.379797
3	"2"	0.480993
3	"4"	0.528224
3	"5"	0.273032
3	"8"	0.4999985
3	"9"	0.481668
3	"10"	0.346718
3	"12"	0.365436666666667
3	"14"	0.385848
4	"0"	0.6978585
4	"1"	0.683609
4	"2"	0.625899
4	"4"	0.587356
4	"5"	0.544485
4	"8"	0.507582
4	"9"	0.540656
4	"10"	0.498176
4	"12"	0.514427
4	"14"	0.494841
6	"0"	0.924367
6	"1"	0.597964
6	"2"	0.520037
6	"4"	0.467552
6	"5"	0.504569
6	"8"	0.480015
6	"9"	0.4830465
6	"10"	0.4264015
6	"12"	0.449949
6	"14"	0.231068
7	"0"	0.226728
7	"1"	0.156195
7	"2"	0.228124
7	"4"	0.237788
7	"5"	0.1739465
7	"8"	0.122397
7	"9"	0.166218
7	"10"	0.182225
7	"12"	0.129497
7	"14"	0.112668
8	"0"	0.604672
8	"1"	0.976394
8	"2"	0.716009
8	"4"	0.4987005
8	"5"	0.235813
8	"8"	0.433558
8	"9"	0.392695
8	"10"	0.52306
8	"12"	0.380982
8	"14"	0.314486
11	"0"	0.471522333333333
11	"1"	0.566336333333333
11	"2"	0.53882775
11	"4"	0.3875855
11	"5"	0.41426
11	"8"	0.47368075
11	"9"	0.44422625
11	"10"	0.507076
11	"12"	0.32636575
11	"14"	0.43698725
12	"0"	0.617607
12	"1"	0.527382
12	"2"	0.517668
12	"4"	0.4330925
12	"5"	0.491676
12	"8"	0.439116
12	"9"	0.430045
12	"10"	0.449317666666667
12	"12"	0.46958
12	"14"	0.404699
13	"0"	0.578076
13	"1"	0.552009
13	"2"	0.555358
13	"4"	0.4477285
13	"5"	0.4094865
13	"8"	0.398273333333333
13	"9"	0.4044795
13	"10"	0.388542666666667
13	"12"	0.385433666666667
13	"14"	0.376399
16	"0"	0.529105
16	"1"	0.87635
16	"2"	0.463645
16	"4"	0.283079
16	"5"	0.529886
16	"8"	0.405338
16	"9"	0.357919
16	"10"	0.3590425
16	"12"	0.346904
16	"14"	0.346335
17	"0"	0.572321
17	"1"	0.559225
17	"2"	0.513295
17	"4"	0.550582
17	"5"	0.532799
17	"8"	0.521134
17	"9"	0.446747
17	"10"	0.455036
17	"12"	0.22897
17	"14"	0.354235
20	"0"	0.637838
20	"1"	0.602407
20	"2"	1.00177
20	"4"	0.127766
20	"5"	0.52463895
20	"8"	0.22327
20	"9"	0.150387
20	"10"	0.0322413
20	"12"	0.0272587
20	"14"	0.3051885
21	"0"	0.564723
21	"1"	0.44205
21	"2"	0.452011
21	"4"	0.362725
21	"5"	0.442255
21	"8"	0.399416
21	"9"	0.425378
21	"10"	0.413708
21	"12"	0.408804
21	"14"	0.376684
22	"0"	0.661909
22	"1"	0.597837
22	"2"	0.587482
22	"4"	0.60054
22	"5"	0.598007
22	"8"	0.617338
22	"9"	0.573742
22	"10"	0.573126
22	"12"	0.521755
22	"14"	0.57188
23	"0"	0.58054
23	"1"	0.50199
23	"2"	0.379968
23	"4"	0.38547
23	"5"	0.348853
23	"8"	0.373821
23	"9"	0.349082
23	"10"	0.326652
23	"12"	0.30867425
23	"14"	0.3209915
24	"0"	0.275456
24	"1"	0.432786
24	"2"	0.397984
24	"4"	0.384958
24	"5"	0.435207
24	"8"	0.393341
24	"9"	0.385106333333333
24	"10"	0.40053
24	"12"	0.320612
24	"14"	0.48109
25	"0"	0.460272
25	"1"	0.345463
25	"2"	0.406107
25	"4"	0.492524
25	"5"	0.462214
25	"8"	0.386307
25	"9"	0.442935
25	"10"	0.499758
25	"12"	0.515831
25	"14"	0.427334
26	"0"	0.519226
26	"1"	0.2715555
26	"2"	0.367091
26	"4"	0.350746
26	"5"	0.259486
26	"8"	0.300035
26	"9"	0.311106
26	"10"	0.465701
26	"12"	0.135624
26	"14"	0.468667
28	"0"	0.368048
28	"1"	0.403081
28	"2"	0.378661
28	"4"	0.457504
28	"5"	0.301715
28	"8"	0.26977
28	"9"	0.2844765
28	"10"	0.258452
28	"12"	0.146804
28	"14"	0.137976
29	"0"	0.485808666666667
29	"1"	0.494775
29	"2"	0.466751428571429
29	"4"	0.365808
29	"5"	0.368898
29	"8"	0.300139
29	"9"	0.254276
