"ID"	"t"	"A0"
0	"0"	0.643813
0	"1"	0.480914
0	"2"	0.492288
0	"4"	0.384035
0	"5"	0.384103
0	"8"	0.331559
0	"9"	0.361663
0	"10"	0.256553
0	"12"	0.255058
0	"14"	0.30494
1	"0"	0.67815
1	"1"	0.435563
1	"2"	0.474737
1	"4"	0.45983
1	"5"	0.474403
1	"8"	0.486644
1	"9"	0.449969
1	"10"	0.413252
1	"12"	0.272535
1	"14"	0.373668
2	"0"	0.283772
2	"1"	0.258316
2	"2"	0.226783
2	"4"	0.2029
2	"5"	0.2158645
2	"8"	0.0997363
2	"9"	0.157489
2	"10"	0.1564725
2	"12"	0.164227
2	"14"	0.138599
3	"0"	0.709817
3	"1"	0.393412
3	"2"	0.3980965
3	"4"	0.528224
3	"5"	0.273032
3	"8"	0.527307
3	"9"	0.381298
3	"10"	0.245395
3	"12"	0.323595
3	"14"	0.434036
4	"0"	0.577404875
4	"1"	0.683609
4	"2"	0.625899
4	"4"	0.590678
4	"5"	0.544485
4	"8"	0.507582
4	"9"	0.540656
4	"10"	0.498176
4	"12"	0.514427
4	"14"	0.494841
6	"0"	0.924367
6	"1"	0.597964
6	"2"	0.520037
6	"4"	0.467552
6	"5"	0.504569
6	"8"	0.480015
6	"9"	0.4830465
6	"10"	0.4264015
6	"12"	0.449949
6	"14"	0.231068
7	"0"	0.315553
7	"1"	0.156195
7	"2"	0.279854
7	"4"	0.247604
7	"5"	0.248014
7	"8"	0.332869
7	"9"	0.286522
7	"10"	0.182225
7	"12"	0.22249
7	"14"	0.182526
8	"0"	0.776857
8	"1"	0.976394
8	"2"	0.716009
8	"4"	0.309679
8	"5"	0.235813
8	"8"	0.392433666666667
8	"9"	0.363917
8	"10"	0.358072
8	"12"	0.500118
8	"14"	0.314486
11	"0"	0.471522333333333
11	"1"	0.566336333333333
11	"2"	0.53882775
11	"4"	0.3875855
11	"5"	0.41426
11	"8"	0.47368075
11	"9"	0.44422625
11	"10"	0.507076
11	"12"	0.32636575
11	"14"	0.43698725
12	"0"	0.129837
12	"1"	0.527382
12	"2"	0.534992
12	"4"	0.456054
12	"5"	0.509872
12	"8"	0.439116
12	"9"	0.430045
12	"10"	0.376974
12	"12"	0.3370785
12	"14"	0.404699
13	"0"	0.578076
13	"1"	0.552009
13	"2"	0.555358
13	"4"	0.4477285
13	"5"	0.4094865
13	"8"	0.398273333333333
13	"9"	0.4044795
13	"10"	0.388542666666667
13	"12"	0.385433666666667
13	"14"	0.376399
16	"0"	0.526696
16	"1"	0.87635
16	"2"	0.633023
16	"4"	0.283079
16	"5"	0.529886
16	"8"	0.405338
16	"9"	0.407819
16	"10"	0.405848
16	"12"	0.450167333333333
16	"14"	0.403898
17	"0"	0.572321
17	"1"	0.559225
17	"2"	0.48242
17	"4"	0.390477
17	"5"	0.532799
17	"8"	0.663245
17	"9"	0.342642
17	"10"	0.334769
17	"12"	0.351659
17	"14"	0.578429
20	"0"	0.637838
20	"1"	0.538983666666667
20	"2"	1.00177
20	"4"	0.127766
20	"5"	0.52463895
20	"8"	0.230758
20	"9"	0.225162
20	"10"	0.0322413
20	"12"	0.0272587
20	"14"	0.174816
21	"0"	0.36062
21	"1"	0.3080045
21	"2"	0.391027
21	"4"	0.362725
21	"5"	0.442255
21	"8"	0.273101
21	"9"	0.284095
21	"10"	0.298526
21	"12"	0.272864
21	"14"	0.266424
22	"0"	0.661909
22	"1"	0.597837
22	"2"	0.587482
22	"4"	0.60054
22	"5"	0.598007
22	"8"	0.617338
22	"9"	0.573742
22	"10"	0.573126
22	"12"	0.521755
22	"14"	0.57188
23	"0"	0.503904
23	"1"	0.50199
23	"2"	0.379968
23	"4"	0.344937
23	"5"	0.3741245
23	"8"	0.373821
23	"9"	0.381324
23	"10"	0.326652
23	"12"	0.345616
23	"14"	0.366074
24	"0"	0.292317
24	"1"	0.432786
24	"2"	0.433886285714286
24	"4"	0.401854
24	"5"	0.4281375
24	"8"	0.393341
24	"9"	0.400364
24	"10"	0.40053
24	"12"	0.396293
24	"14"	0.276682166666667
25	"0"	0.460272
25	"1"	0.345463
25	"2"	0.406107
25	"4"	0.492524
25	"5"	0.462214
25	"8"	0.386307
25	"9"	0.442935
25	"10"	0.499758
25	"12"	0.111971
25	"14"	0.377546
26	"0"	0.519226
26	"1"	0.336867
26	"2"	0.424087
26	"4"	0.37488
26	"5"	0.370989
26	"8"	0.300035
26	"9"	0.311106
26	"10"	0.465701
26	"12"	0.135624
26	"14"	0.468667
28	"0"	0.626705
28	"1"	0.427811
28	"2"	0.378661
28	"4"	0.457504
28	"5"	0.301715
28	"8"	0.431235
28	"9"	0.429668
28	"10"	0.291146
28	"12"	0.407911
28	"14"	0.403647
29	"0"	0.665365
29	"1"	0.494775
29	"2"	0.4181675
29	"4"	0.396343
29	"5"	0.40094
29	"8"	0.348403
29	"9"	0.254276
29	"10"	0.332356
29	"12"	0.335111
29	"14"	0.293123
30	"0"	0.502492
30	"1"	0.446628
30	"2"	0.450953
30	"4"	0.484862
30	"5"	0.472702
30	"8"	0.475689
30	"9"	0.447437
30	"10"	0.441594
30	"12"	0.438188
30	"14"	0.450263
31	"0"	0.560586
31	"1"	0.441817
31	"2"	0.472123
31	"4"	0.441184
31	"5"	0.4414155
31	"8"	0.533907
31	"9"	0.489188333333333
31	"10"	0.470437
31	"12"	0.43425
31	"14"	0.482604
32	"0"	0.375838
32	"1"	0.277391
32	"2"	0.29842
32	"4"	0.330452
32	"5"	0.281642
32	"8"	0.284177
32	"9"	0.235138
32	"10"	0.309627
32	"12"	0.0581955
32	"14"	0.167821
34	"0"	0.152226
34	"1"	0.349392
34	"2"	0.46441
34	"4"	0.13353
34	"5"	0.357061
34	"8"	0.238461
34	"9"	0.326233
34	"10"	0.395651
34	"12"	0.259308
34	"14"	0.285134
36	"0"	0.289765
36	"1"	0.302514
36	"2"	0.26907515
36	"4"	0.259214
36	"5"	0.261845
36	"8"	0.219046
36	"9"	0.269695
36	"10"	0.208851
36	"12"	0.294814
36	"14"	0.237357
37	"0"	0.389755
37	"1"	0.264911
37	"2"	0.28062
37	"4"	0.2710595
37	"5"	0.264931
37	"8"	0.271079
37	"9"	0.257866
37	"10"	0.266778
37	"12"	0.26258
37	"14"	0.249233
38	"0"	0.599033
38	"1"	0.499023
38	"2"	0.3944665
38	"4"	0.347367
38	"5"	0.398132
38	"8"	0.60657675
38	"9"	0.53362
38	"10"	0.61163
38	"12"	0.475932
38	"14"	0.44944
39	"0"	0.50847
39	"1"	0.4799445
39	"2"	0.498676
39	"4"	0.462023
39	"5"	0.497113
39	"8"	0.476113
39	"9"	0.360012
39	"10"	0.486775
39	"12"	0.447764
39	"14"	0.38971
40	"0"	0.292266
40	"1"	0.355059
40	"2"	0.274852
40	"4"	0.304976
40	"5"	0.377941
40	"8"	0.260595
40	"9"	0.22693
40	"10"	0.235576
40	"12"	0.202156
40	"14"	0.16867
41	"0"	0.241797
41	"1"	0.146505
41	"2"	0.177875
41	"4"	0.153412
41	"5"	0.12981475
41	"8"	0.131947
41	"9"	0.126241
41	"10"	0.133808
41	"12"	0.142493
41	"14"	0.152355
42	"0"	0.4429085
42	"1"	0.0335588
42	"2"	0.1347575
42	"4"	0.131084
42	"5"	0.276654
42	"8"	0.0959902
42	"9"	0.1145905
42	"10"	0.0252832
42	"12"	0.0911784
42	"14"	0.0973883
54	"0"	0.411572
54	"1"	0.464492
54	"2"	0.449835
54	"4"	0.411163
54	"5"	0.3511315
54	"8"	0.334155
54	"9"	0.36025
54	"10"	0.305917
54	"12"	0.32205
54	"14"	0.411935
55	"0"	0.693011
55	"1"	0.585678
55	"2"	0.574214
55	"4"	0.558097
55	"5"	0.60132
55	"8"	0.441624
55	"9"	0.429816
55	"10"	0.4594335
55	"12"	0.422641
55	"14"	0.383272
57	"0"	0.196890347
57	"1"	0.333391455555556
57	"2"	0.338844
57	"4"	0.320067
57	"5"	0.265837
57	"8"	0.296786
