A0,ID,t
0.17822953333333333,0,0.0
0.17822953333333333,0,1.0
0.234606,0,3.0
0.268112,0,5.0
0.17822953333333333,0,7.0
0.17822953333333333,0,10.0
0.0319706,0,14.0
0.27079033333333336,1,0.0
0.27079033333333336,1,1.0
0.300497,1,3.0
0.27079033333333336,1,5.0
0.263287,1,7.0
0.27079033333333336,1,10.0
0.248587,1,14.0
0.452703,6,0.0
0.4152103333333333,6,1.0
0.374126,6,3.0
0.4152103333333333,6,5.0
0.418802,6,7.0
0.4152103333333333,6,10.0
0.4152103333333333,6,14.0
0.46870686666666667,11,0.0
0.661543,11,1.0
0.0643746,11,3.0
0.680203,11,5.0
0.46870686666666667,11,7.0
0.46870686666666667,11,10.0
0.46870686666666667,11,14.0
0.316742,12,0.0
0.20535733333333336,12,1.0
0.20535733333333336,12,3.0
0.198326,12,5.0
0.20535733333333336,12,7.0
0.20535733333333336,12,10.0
0.101004,12,14.0
0.145774,19,0.0
0.145774,19,1.0
0.183713,19,3.0
0.137762,19,5.0
0.145774,19,7.0
0.145774,19,10.0
0.115847,19,14.0
0.374327,21,0.0
0.438191,21,1.0
0.384171,21,3.0
0.374327,21,5.0
0.374327,21,7.0
0.300619,21,10.0
0.374327,21,14.0
0.1547923333333333,28,0.0
0.1547923333333333,28,1.0
0.1871,28,3.0
0.1547923333333333,28,5.0
0.143869,28,7.0
0.133408,28,10.0
0.1547923333333333,28,14.0
0.37273333333333336,32,0.0
0.441023,32,1.0
0.37273333333333336,32,3.0
0.345362,32,5.0
0.331815,32,7.0
0.37273333333333336,32,10.0
0.37273333333333336,32,14.0
0.362872,33,0.0
0.26373399999999997,33,1.0
0.26373399999999997,33,3.0
0.26373399999999997,33,5.0
0.26373399999999997,33,7.0
0.234626,33,10.0
0.193704,33,14.0
0.330523,34,0.0
0.40324,34,1.0
0.330523,34,3.0
0.347202,34,5.0
0.330523,34,7.0
0.330523,34,10.0
0.241127,34,14.0
0.273687,35,0.0
0.21802600000000003,35,1.0
0.21802600000000003,35,3.0
0.207455,35,5.0
0.21802600000000003,35,7.0
