UniProt,median.K
P30115,0.078442
P30416,0.1792725
P30999,0.20332
P31001,0.0899475
P31230,0.132153
P31428,0.152539
P31532,1.823437
P31938,0.119946
P32020,0.231641
P32067,0.423047
P32233,0.383984
P32261,0.8683595
P32921,0.114575
P33622,2.307813
P34884,0.081738
P34914,0.102002
P34928,3.45625
P35123,0.153027
P35235,0.150708
P35278,0.122266
P35282,0.383008
P35283,0.199414
P35293,0.275586
P35385,1.253125
P35441,0.2055175
P35486,0.037915
P35505,0.039502
P35564,0.147656
P35585,0.142773
P35700,0.096265
P35762,0.162061
P35979,0.085034
P35980,0.055981
P36993,0.1711545
P37040,0.137036
P37804,0.0806705
P38060,0.083081
P38647,0.090222
P39061,0.135937
P39447,0.280713
P39876,0.537915
P40124,0.180615
P40142,0.0551575
P40240,0.21626
P40336,0.196118
P40630,0.031445
P40936,0.129346
P41105,0.062085
P41216,0.044751
P42125,0.0321775
P42208,0.174512
P42225,0.148389
P42227,1.272656
P42232,0.069409
P42669,0.0427675
P42703,0.321973
P42925,0.07478
P42932,0.159619
P43023,0.066693
P43024,0.0336885
P45376,0.054242
P45377,0.0449035
P45591,0.0995
P45952,0.048413
P46412,0.366406
P46471,0.169385
P46638,0.1640135
P46737,0.2102785
P46935,0.4220705
P46978,0.130078
P47738,0.087506
P47740,0.076489
P47753,0.075452
P47754,0.0900695
P47757,0.119458
P47758,0.118359
P47791,0.041211
P47802,0.022046
P47811,0.251477
P47857,0.141675
P47911,0.093579
P47934,0.03468
P47941,0.166333
P47955,0.137524
P47962,0.070508
P47963,0.070386
P48036,0.096875
P48193,0.100537
P48410,0.107861
P48678,0.039868
P48722,0.127637
P48758,0.057355
P48771,0.077527
P48772,0.0325435
P48774,0.095166
P48787,0.131665
P48962,0.030652
P49312,0.131299
P49443,0.108838
P49722,0.1134005
P49813,0.196729
P49817,0.072034
P50136,0.15376
P50171,0.031842
P50247,0.04707
P50396,0.0943725
P50462,0.095349
P50516,0.0845765
P50518,0.688672
P50544,0.052747
P50580,0.130566
P50608,0.094434
P50752,0.12782
P51125,0.206311
P51150,0.285718
P51163,0.166089
P51174,0.034009
P51410,0.163037
P51660,0.143262
P51667,0.063428
P51855,0.071851
P51859,0.1086245
P51881,0.030667
P52196,0.033826
P52480,0.096143
P52503,0.063062
P52825,0.043164
P53026,0.0767335
P53395,0.041608
P53612,0.16676
P53810,0.155957
P53986,0.10719
P53994,0.203809
P54071,0.0358095
P54116,0.0921145
P54310,0.118604
P54726,0.16792
P54728,0.7155275
P54731,0.037305
P54775,0.1462525
P54797,0.134351
P54822,0.0908325
P54823,0.541211
P54923,0.098828
P55096,0.158765
P55264,0.104443
P55284,0.267773
P55292,0.051343
P55772,0.0366335
P56135,0.028638
P56213,0.034406
P56375,0.092999
P56376,0.064221
P56380,0.061841
P56382,0.0229
P56387,0.10896
P56391,0.031125
P56392,0.056714
P56394,0.204785
P56395,0.122418
P56399,0.1070985
P56480,0.032666
P56501,0.046704
P56565,0.1634645
P56695,0.183423
P56812,0.171338
P57776,0.155347
P57780,0.154492
P57784,0.078198
P58064,0.109692
P58137,0.114453
P58252,0.131482
P58281,0.05769
P58389,0.062665
P58771,0.096021
P58774,0.113477
P59017,0.0395625
P60122,0.445996
P60335,0.209668
P60603,0.0788695
P60670,0.096509
P60766,0.181226
P60843,0.2353025
P60867,0.067273
P61014,0.136792
P61021,0.418408
P61082,0.2575195
P61087,0.150342
P61089,0.076367
P61148,0.24043
P61161,0.117993
P61164,0.128003
P61202,0.08064
P61222,0.122388
P61255,0.032483
P61358,0.085126
P61514,0.082959
P61750,0.368359
P61759,0.155713
P61922,0.076855
P61971,0.069775
P61979,0.198682
P61982,0.1508305
P62075,0.070813
P62077,0.146436
P62082,0.115674
P62137,0.273145
P62141,0.220166
P62192,0.199414
P62196,0.130994
P62204,0.1395995
P62242,0.075024
P62245,0.0631835
P62259,0.109937
P62264,0.111523
P62267,0.060193
P62270,0.07124
P62281,0.058484
P62301,0.069348
P62315,0.117383
P62331,0.100537
P62334,0.248242
P62631,0.08479
P62702,0.086011
P62751,0.087231
P62754,0.1121945
P62806,0.007672
P62814,0.180249
P62821,0.168164
P62827,0.118848
P62830,0.091382
P62849,0.067212
P62855,0.102246
P62858,0.107556
P62869,0.179395
P62874,0.096509
P62880,0.083325
P62889,0.1039095
P62892,0.065442
P62897,0.025647
P62908,0.087109
P62918,0.086316
P62962,0.0972105
P63001,0.10542
P63005,0.242871
P63017,0.1078
P63030,0.042554
P63038,0.0375185
P63085,0.303418
P63087,0.350781
P63101,0.121045
P63158,0.0879025
P63242,0.163525
P63276,0.113721
P63323,0.107617
P63325,0.09541
P63328,0.12959
P63330,0.1859255
P67778,0.036496
P67871,0.180127
P68037,0.120923
P68040,0.1174435
P68134,0.020398
P68254,0.155499
P68368,0.093396
P68510,0.1833005
P70122,0.446484
P70168,0.128735
P70170,0.132031
P70195,0.108716
P70265,11.3
P70266,0.117871
P70268,0.13374
P70296,0.06178
P70313,0.231091
P70336,0.178906
P70349,0.064404
P70362,0.101392
P70372,0.178479
P70398,0.244092
P70404,0.058606
P70414,0.167676
P70670,0.169934
P70695,0.085858
P70698,0.212598
P70704,0.18916
P80313,0.169751
P80314,0.19624
P80315,0.1585205
P80316,0.20332
P80317,0.1530885
P80318,0.16499
P82347,0.036206
P82349,0.113354
P82350,0.049512
P84084,0.134961
P84091,0.152539
P84099,0.101147
P84104,0.076978
P85094,0.0492065
P97290,0.262891
P97314,0.11897
P97315,0.085645
P97351,0.0890625
P97352,0.0851565
P97355,0.126904
P97370,0.1076785
P97371,0.146924
P97372,0.22627
P97379,0.145459
P97384,0.1278805
P97429,0.107129
P97443,0.07533
P97447,0.082104
P97450,0.039029
P97467,0.274121
P97478,0.046399
P97493,0.144238
P97494,0.139111
P97742,0.267163
P97765,0.120679
P97807,0.033154
P97823,0.048535
P97927,0.083203
P98078,0.362988
P98156,0.509961
P98192,0.2715575
P98203,0.106396
P99024,0.105664
P99026,0.133954
P99027,0.1894045
P99028,0.033246
P99029,0.0439575
Q00519,0.1302615
Q00623,0.7365235
Q00897,0.290723
Q00898,0.500195
Q00PI9,0.107373
Q01279,0.487012
Q01339,1.1515625
Q01405,0.1209535
Q01730,0.056714
Q01768,0.08064
Q01815,0.093335
Q01853,0.195264
Q02013,0.100903
Q02053,0.119702
Q02248,0.1150025
Q02257,0.104443
Q02357,0.135571
Q02566,0.084302
Q02788,0.082837
Q02819,0.544141
Q03249,0.0916255
Q03265,0.0372745
Q03958,0.1472905
Q04447,0.0983395
Q04857,0.0116395
Q05144,0.247754
Q05793,0.0736205
Q05816,0.087476
Q05920,0.0630615
