UniProt,median.K
Q01853,0.17825
Q02013,0.101
Q02053,0.1157
Q02248,0.1224
Q02257,0.10105
Q02357,0.13225
Q02566,0.08465
Q02788,0.073833333
Q02819,0.604
Q03249,0.0872
Q03265,0.0387
Q03958,0.153055556
Q04447,0.10415
Q04736,0.1355
Q04857,0.075333333
Q05144,0.2345
Q05512,0.1515
Q05793,0.0767
Q05816,0.0836
Q05920,0.06785
Q05BC3,0.09
Q05D44,0.422
Q06138,0.205916667
Q06185,0.028
Q06890,1.61775
Q07076,0.13035
Q07113,0.3862
Q07417,0.034
Q07456,0.721083333
Q08091,0.084
Q08093,0.382
Q08369,0.122666667
Q08481,0.2385
Q08857,0.11885
Q08879,0.78085
Q0II04,0.04155
Q0VBB0,0.1245
Q11011,0.08395
Q148W8,0.464285714
Q149B8,0.113
Q14C51,0.10375
Q14CH7,0.094333333
Q1ERP8,0.5175
Q1HFZ0,0.23025
Q1XH17,0.11725
Q2NL51,0.129
Q2TBE6,0.233
Q2TPA8,0.0518
Q2VLH6,0.565
Q3B7Z2,0.1926
Q3KNM2,0.161
Q3TBW2,0.039
Q3TC33,0.067
Q3TC72,0.0327
Q3TC93,0.1582
Q3TCH7,0.2078
Q3TCJ1,0.1105
Q3TEA8,0.157111111
Q3TFQ1,0.510375
Q3THE2,0.254
Q3THF9,1.07675
Q3THG9,0.364428571
Q3THK7,0.2536875
Q3THS6,0.323
Q3TJD7,0.082857143
Q3TJZ6,0.62325
Q3TL26,0.239333333
Q3TL44,0.078
Q3TLP5,0.0503
Q3TMH2,0.08095
Q3TMP8,0.1435
Q3TUH1,0.053333333
Q3TW96,0.0905
Q3TWI9,0.296333333
Q3TWL2,0.144
Q3TXS7,0.1113
Q3TYD6,0.32775
Q3TYX3,0.0925
Q3TZZ7,0.15415
Q3U0B3,0.07505
Q3U0M1,0.153333333
Q3U0S6,0.24795
Q3U0V1,0.1334
Q3U186,0.239
Q3U1J4,0.22335
Q3U2A8,0.333625
Q3U3R4,0.180166667
Q3U5Q7,0.0688
Q3U7R1,0.1346
Q3U7U3,0.207
Q3U9G9,0.109555556
Q3UDE2,0.083277778
Q3UEB3,0.0955
Q3UFY7,0.1972
Q3UGR5,0.07145
Q3UH60,0.1435
Q3UH68,0.2653
Q3UHB1,0.11425
Q3UHD3,0.0545
Q3UHJ0,0.1285
Q3UHZ5,1.255
Q3UIA2,0.105
Q3UIJ9,0.97575
Q3UIR3,0.244333333
Q3UIU2,0.0358
Q3UIZ8,0.135888889
Q3UJB9,0.768333333
Q3UJU9,0.096
Q3ULD5,0.04175
Q3ULF4,0.1187
Q3ULJ0,0.0766
Q3UM45,0.1041
Q3UMC0,0.1185
Q3UMF0,0.17765
Q3UMT1,0.2699
Q3UN90,0.039375
Q3UNZ8,0.06675
Q3UPH1,0.28
Q3UPL0,0.17645
Q3UQ28,0.191583333
Q3UQ84,0.71475
Q3UQN2,0.1996
Q3URD3,0.119
Q3URE1,0.09245
Q3URS9,0.07125
Q3UTJ2,0.11725
Q3UU96,0.22525
Q3UUG6,0.98275
Q3UUI3,0.503
Q3UV70,0.096166667
Q3UW53,0.21975
Q3UZ39,0.338
Q3UZA1,0.180333333
Q3V009,0.198333333
Q3V1L4,0.14725
Q3V384,0.0489
Q3V3R4,0.106571429
Q499X9,0.07155
Q4ACU6,0.177666667
Q4FZC9,0.074
Q4KMM3,0.226
Q4PJX1,0.12675
Q4U4S6,0.3898
Q4VA53,0.193
Q4VAA2,0.165375
Q4VAE3,0.03165
Q4VBD2,0.0615
Q501J2,0.223714286
Q501J6,0.228
Q505D7,0.0345
Q505F5,0.1361875
Q569Z6,0.137333333
Q58A65,0.3305
Q59J78,0.08
Q5DTJ9,0.2581
Q5DTX6,0.199928571
Q5EBG6,0.2439
Q5EBG8,0.2465
Q5EG47,0.2585
Q5F285,0.04835
Q5FW52,0.11135
Q5FW53,0.14315
Q5FWK3,0.169
Q5GIG6,0.44285
Q5H8C4,0.144
Q5HZI9,0.081
Q5I043,0.29775
Q5IRJ6,0.03955
Q5M8N4,0.047
Q5NCE8,0.15
Q5NCS9,0.324
Q5SNZ0,0.128
Q5SRX1,0.3257
Q5SSK3,0.12335
Q5SSW2,0.698285714
Q5SUC9,0.029
Q5SUF2,0.9672
Q5SVR0,0.19675
Q5SW19,0.32415
Q5SWT3,0.043
Q5SWU9,0.3239375
Q5SYD0,0.388
Q5SYL3,0.1932
Q5U3K5,0.369
Q5U430,0.68825
Q5U458,0.0797
Q5XJY4,0.07765
Q5XJY5,0.2517
Q5XPI3,0.092
Q60520,0.1575
Q60575,0.251
Q60597,0.08775
Q60598,0.10275
Q60605,0.18545
Q60631,0.2944
Q60634,0.1752
Q60649,0.19775
Q60668,0.12535
Q60675,0.02115
Q60676,0.1229
Q60692,0.83795
Q60710,0.13915
Q60714,0.34965
Q60716,0.181
Q60737,0.308777778
Q60739,0.155
Q60749,0.17
Q60759,0.0401
Q60766,0.117
Q60770,0.112
Q60847,0.1126
Q60854,0.0745625
Q60864,0.1306
Q60865,0.8136
Q60866,0.0685
Q60870,0.05
Q60875,0.283666667
Q60902,0.1487
Q60930,0.0378
Q60931,0.03725
Q60932,0.0426
Q60936,0.1546
Q60960,0.481
Q60994,0.06065
Q60996,0.1455
Q61001,0.063611111
Q61033,0.1675
Q61035,0.160666667
Q61037,0.313333333
Q61081,0.259388889
Q61107,0.159
Q61133,0.173125
Q61147,0.38235
Q61151,0.1514
Q61160,0.11465
Q61166,0.20895
Q61171,0.0821
Q61187,0.203777778
Q61191,0.286285714
Q61207,0.3329
Q61210,0.19625
Q61233,0.1665
Q61234,0.08555
Q61235,0.089
Q61239,0.1485
Q61247,0.9118
Q61249,0.264714286
Q61292,0.0362
Q61316,0.1421
Q61334,1.031
Q61387,0.203
Q61425,0.03305
Q61508,0.90575
Q61543,0.238333333
Q61545,0.106
Q61553,0.1343
Q61554,0.01815
Q61555,0.114
Q61578,0.035
Q61584,0.3365
Q61586,0.315
Q61595,0.292
Q61598,0.10335
Q61599,0.155
Q61646,1.6226
Q61655,0.367285714
Q61656,1.5975
Q61699,0.2474
Q61702,0.73115
Q61703,0.53635
Q61704,0.200071429
Q61730,0.423
Q61738,0.13295
Q61739,0.0887
Q61743,0.275714286
Q61749,0.276333333
Q61768,0.2812
Q61792,0.0871
Q61830,0.307875
Q61838,0.3433
Q61879,0.1205625
Q61937,0.15325
Q61941,0.03305
Q61990,0.22115
Q62000,0.13245
Q62009,0.09945
Q62048,0.1967
Q62059,0.132
Q62077,1.0998
Q62086,0.227333333
Q62136,0.0775
Q62147,0.1751875
Q62165,0.0844
Q62188,0.091916667
Q62219,0.115444444
Q62234,0.0855
Q62261,0.14415
Q62318,0.201333333
Q62348,0.167333333
Q62351,0.16125
Q62393,0.172666667
Q62407,0.07845
Q62417,0.113
Q62418,0.155
Q62419,0.2835
Q62422,0.217
Q62425,0.04505
Q62426,0.080785714
Q62446,0.2255
Q62448,0.225
Q62465,0.150722222
Q62523,0.177333333
Q63810,1.4
Q63829,0.279
Q63844,0.126785714
Q63850,0.185
Q63918,0.08575
Q63932,0.204
Q64010,0.12485
Q64012,0.235333333
Q64105,0.0624
Q64152,0.154
Q64191,0.2085
Q64213,0.118333333
Q64310,0.118666667
Q64314,0.1605
Q64337,0.1436
Q64339,0.018
Q64378,0.253833333
Q64433,0.056
Q64442,0.088333333
Q64462,0.191666667
Q64511,0.387428571
Q64514,0.128
Q64516,0.056
Q64520,0.136875
Q64521,0.089111111
Q64669,0.0541
Q64726,0.974222222
Q64727,0.0536
Q64735,0.281416667
Q64737,0.13875
Q65CL1,0.10965
Q66GT5,0.134333333
Q66JZ4,0.1807
Q68EF0,0.1625
Q68FD5,0.1233
Q68FL6,0.1729
Q69Z99,0.19
Q69ZN7,0.067333333
Q69ZP3,0.149
Q69ZR2,0.211125
Q69ZS7,0.2958
Q69ZX8,0.308333333
Q6A026,0.243222222
Q6A068,0.039
Q6A0A2,0.365333333
Q6A0A9,0.201875
Q6A0D4,0.2208
Q6DFW4,0.07125
Q6DVA0,0.144
Q6GQT9,0.1133
Q6IRU2,0.17
Q6IRU5,0.1215
Q6NSR8,0.10525
Q6NT99,0.25
Q6NV83,0.17
Q6NVE8,0.219
Q6NVE9,0.11275
Q6NZC7,0.1387
Q6NZJ6,0.3325
Q6P069,0.12865
Q6P1B1,0.221055556
Q6P1F6,0.11465
Q6P2B1,0.11575
Q6P3A8,0.0476
Q6P4T2,0.2425
Q6P542,0.179
Q6P549,0.218
Q6P5D8,0.173666667
Q6P5E4,0.209
Q6P5F9,0.0987
Q6P5H2,0.103
Q6P6L0,0.191
Q6P6M7,0.25825
Q6P8I6,0.142
Q6P8J7,0.04725
Q6P8M1,0.12425
Q6P8X1,0.239714286
Q6P9R2,0.09575
Q6PA06,0.167944444
Q6PAM0,0.1398125
Q6PAR5,0.242
Q6PAV2,0.131
Q6PB44,0.153333333
Q6PB66,0.09435
Q6PCP5,0.113666667
Q6PD03,0.0902
Q6PD26,0.097333333
Q6PD31,0.3309
Q6PDG5,0.31475
Q6PDH0,0.193833333
Q6PDI5,0.16185
Q6PDL0,0.156
Q6PDM2,0.1264375
Q6PDN3,0.171833333
Q6PDY2,0.277
Q6PEB6,0.158
Q6PER3,0.276
Q6PFR5,0.1122
Q6PGB6,0.237
Q6PGL7,0.808
Q6PHZ2,0.13265
Q6PIE5,0.1186
Q6PIU9,0.1622
Q6QD59,0.662
Q6TCG2,0.136
Q6URW6,0.1496
Q6ZPE2,0.211833333
Q6ZPJ3,0.1615
Q6ZPR5,0.1543
Q6ZQ08,0.222625
Q6ZQ38,0.102
Q6ZQ73,0.16965
Q6ZQB6,0.194142857
Q6ZWN5,0.0925
