A0,ID,t
0.28097332337169917,1,0.0
0.4681,1,1.0
0.0980684,1,3.0
0.311956,1,5.0
0.2702,1,7.0
0.295645,1,10.0
0.296602,1,14.0
0.307543,2,0.0
0.490851,2,1.0
0.57092,2,3.0
0.3684523585373482,2,5.0
0.515391,2,7.0
0.278241,2,10.0
0.371913,2,14.0
0.269659,5,0.0
0.5385455895084488,5,1.0
0.4216,5,3.0
0.354007,5,5.0
0.332771,5,7.0
0.608349,5,10.0
0.282586,5,14.0
0.255194,7,0.0
0.088662,7,1.0
0.2010949930335957,7,3.0
0.139278,7,5.0
0.229951,7,7.0
0.105247,7,10.0
0.240492,7,14.0
0.578005,13,0.0
0.445579,13,1.0
0.366984,13,3.0
0.326272,13,5.0
0.105954,13,7.0
0.259120994119349,13,10.0
0.225066,13,14.0
0.342437,21,0.0
0.995839,21,1.0
0.308115,21,3.0
0.266713,21,5.0
0.242988,21,7.0
0.234893,21,10.0
-0.24306808094954907,21,14.0
0.378998,22,0.0
0.2793,22,1.0
0.21193,22,3.0
0.15913650444081817,22,5.0
0.17027,22,7.0
0.314194,22,10.0
0.158288,22,14.0
0.22473699861613644,23,0.0
0.20772,23,1.0
0.202556,23,3.0
0.197448,23,5.0
0.180197,23,7.0
0.149313,23,10.0
0.124199,23,14.0
0.4161532455626961,24,0.0
0.431532,24,1.0
0.37373,24,3.0
0.36264,24,5.0
0.359931,24,7.0
0.290198,24,10.0
0.244344,24,14.0
0.7810827132177889,26,0.0
0.505058,26,1.0
0.760895,26,3.0
0.47415,26,5.0
0.419088,26,7.0
0.407406,26,10.0
0.0462509,26,14.0
0.635087,29,0.0
0.371307,29,1.0
0.313573,29,3.0
0.298077,29,5.0
0.40936031202411166,29,7.0
0.384155,29,10.0
0.209527,29,14.0
0.561223,30,0.0
0.532531,30,1.0
0.207898,30,3.0
0.33472643860919693,30,5.0
0.509725,30,7.0
0.490015,30,10.0
0.250831,30,14.0
0.4034624267082563,31,0.0
0.407932,31,1.0
0.372078,31,3.0
0.409075,31,5.0
0.334487,31,7.0
0.332967,31,10.0
0.304766,31,14.0
0.561256,32,0.0
0.475176,32,1.0
0.398455,32,3.0
0.47904218936242593,32,5.0
0.374273,32,7.0
0.362078,32,10.0
0.257521,32,14.0
0.412425,34,0.0
0.40352440509152004,34,1.0
0.386012,34,3.0
0.360168,34,5.0
0.336477,34,7.0
0.322252,34,10.0
0.268541,34,14.0
0.450324,35,0.0
0.398063,35,1.0
0.384864,35,3.0
0.37298,35,5.0
0.34007,35,7.0
0.301654,35,10.0
0.23058457720530168,35,14.0
0.27488992321509886,36,0.0
0.280502,36,1.0
0.251797,36,3.0
0.235595,36,5.0
0.163301,36,7.0
0.153849,36,10.0
0.506141,36,14.0
0.389577,38,0.0
0.32123,38,1.0
0.334758,38,3.0
0.282796,38,5.0
0.227683,38,7.0
0.212471,38,10.0
0.10814858035479742,38,14.0
0.579754,54,0.0
0.226716,54,1.0
0.195582,54,3.0
0.109927,54,5.0
0.2851573656702029,54,7.0
0.113651,54,10.0
0.0804638,54,14.0
0.686875,55,0.0
0.643483,55,1.0
0.610733,55,3.0
0.567306,55,5.0
0.524104,55,7.0
0.4746014489547569,55,10.0
0.468666,55,14.0
0.37331221659810393,60,0.0
0.364962,60,1.0
0.313668,60,3.0
0.28253,60,5.0
0.231001,60,7.0
0.19469,60,10.0
0.145138,60,14.0
0.374479,63,0.0
0.28364,63,1.0
0.269435,63,3.0
0.228256,63,5.0
0.165176,63,7.0
0.30922270706058097,63,10.0
0.459297,63,14.0
0.47889,65,0.0
0.396319,65,1.0
0.187757,65,3.0
0.34305,65,5.0
0.3491491593112721,65,7.0
1.0,65,10.0
0.0441008,65,14.0
0.484481,66,0.0
0.384745,66,1.0
0.316924,66,3.0
0.3113794589260799,66,5.0
0.161633,66,7.0
0.209238,66,10.0
0.0968841,66,14.0
0.398695,67,0.0
0.751974,67,1.0
0.220378,67,3.0
0.267696,67,5.0
0.177014,67,7.0
0.10831019263300437,67,10.0
0.1602,67,14.0
0.337774,72,0.0
0.282047,72,1.0
0.263921,72,3.0
0.17068,72,5.0
0.144658,72,7.0
0.27695610221499967,72,10.0
0.418224,72,14.0
0.4733901981946661,74,0.0
0.362881,74,1.0
0.384811,74,3.0
0.237449,74,5.0
0.215618,74,7.0
0.175723,74,10.0
0.59903,74,14.0
0.0121168,88,0.0
0.211888,88,1.0
0.166788,88,3.0
0.127113,88,5.0
0.07476830369579782,88,7.0
0.177276,88,10.0
0.0498175,88,14.0
0.38982,93,0.0
0.341972,93,1.0
0.33577059921697366,93,3.0
0.270097,93,5.0
0.248976,93,7.0
0.237909,93,10.0
0.130504,93,14.0
0.724209,94,0.0
0.408812,94,1.0
0.368502,94,3.0
0.48278206812224916,94,5.0
0.580754,94,7.0
0.204755,94,10.0
0.25476,94,14.0
0.283612,95,0.0
0.462514,95,1.0
0.422548,95,3.0
0.400922,95,5.0
0.349306,95,7.0
0.37193552370205807,95,10.0
0.292428,95,14.0
0.42171,98,0.0
0.473048,98,1.0
0.363324,98,3.0
0.333185,98,5.0
0.297602,98,7.0
0.18833438943993913,98,10.0
0.164482,98,14.0
0.41287,99,0.0
0.387277,99,1.0
0.21630893143402852,99,3.0
0.338293,99,5.0
0.293099,99,7.0
0.267118,99,10.0
0.56138,99,14.0
0.583478,100,0.0
0.6225271513551675,100,1.0
0.780261,100,3.0
0.502428,100,5.0
0.487253,100,7.0
0.468571,100,10.0
0.426745,100,14.0
0.374738,101,0.0
0.34848,101,1.0
0.3272,101,3.0
0.313241,101,5.0
0.29755007730818045,101,7.0
0.278636,101,10.0
0.231252,101,14.0
0.518719,102,0.0
0.962519,102,1.0
0.535913,102,3.0
0.498119,102,5.0
0.5552916290182901,102,7.0
0.453019,102,10.0
0.392812,102,14.0
0.447725,103,0.0
0.433598,103,1.0
0.397505,103,3.0
0.286915,103,5.0
0.424785,103,7.0
0.4521728884679064,103,10.0
0.389741,103,14.0
0.47533119170854343,104,0.0
0.469166,104,1.0
0.407815,104,3.0
0.383972,104,5.0
0.370736,104,7.0
0.341252,104,10.0
0.26852,104,14.0
0.281039,105,0.0
0.308329,105,1.0
0.296468,105,3.0
0.29503,105,5.0
0.250997103964258,105,7.0
0.245994,105,10.0
0.231859,105,14.0
0.351527,106,0.0
