"","x"
"597",1650
"598",1651
"599",1652
"600",1657
"601",1660
"602",1661
"603",1662
"604",1664
"605",1665
"606",1669
"607",1671
"608",1675
"609",1677
"610",1678
"611",1685
"612",1686
"613",1687
"614",1689
"615",1690
"616",1695
"617",1696
"618",1697
"619",1699
"620",1701
"621",1703
"622",1704
"623",1705
"624",1706
"625",1710
"626",1712
"627",1715
"628",1719
"629",1721
"630",1727
"631",1738
"632",1756
"633",1757
"634",1758
"635",1760
"636",1765
"637",1767
"638",1768
"639",1774
"640",1775
"641",1776
"642",1779
"643",1782
"644",1785
"645",1787
"646",1789
"647",1792
"648",1794
"649",1796
"650",1798
"651",1802
"652",1804
"653",1805
"654",1808
"655",1809
"656",1817
"657",1818
"658",1822
"659",1835
"660",1837
"661",1839
"662",1840
"663",1845
"664",1851
"665",1854
"666",1856
"667",1857
"668",1858
"669",1864
"670",1866
"671",1868
"672",1875
"673",1876
"674",1878
"675",1879
"676",1881
"677",1882
"678",1885
"679",1886
"680",1890
"681",1898
"682",1901
"683",1920
"684",1923
"685",1926
"686",1928
"687",1930
"688",1935
"689",1936
"690",1941
"691",1946
"692",1949
"693",1952
"694",1953
"695",1964
"696",1968
"697",1970
"698",1972
"699",1982
"700",1983
"701",1997
"702",2000
"703",2009
"704",2019
"705",2020
"706",2027
"707",2028
"708",2034
"709",2037
"710",2040
"711",2042
"712",2047
"713",2049
"714",2055
"715",2058
"716",2068
"717",2070
"718",2071
"719",2072
"720",2073
"721",2074
"722",2077
"723",2080
"724",2082
"725",2083
"726",2084
"727",2087
"728",2090
"729",2103
"730",2105
"731",2107
"732",2111
"733",2113
"734",2114
"735",2116
"736",2121
"737",2122
"738",2128
"739",2131
"740",2132
"741",2133
"742",2136
"743",2140
"744",2144
"745",2147
"746",2148
"747",2151
"748",2152
"749",2156
"750",2157
"751",2163
"752",2164
"753",2165
"754",2166
"755",2173
"756",2184
"757",2188
"758",2189
"759",2190
"760",2196
"761",2199
"762",2202
"763",2205
"764",2208
"765",2211
"766",2218
"767",2223
"768",2226
"769",2228
"770",2234
"771",2236
"772",2239
"773",2240
"774",2241
"775",2249
"776",2253
"777",2261
"778",2263
"779",2264
"780",2265
"781",2266
"782",2267
"783",2269
"784",2270
"785",2271
"786",2272
"787",2274
"788",2276
"789",2280
"790",2281
"791",2282
"792",2288
"793",2289
"794",2291
"795",2293
"796",2296
"797",2300
"798",2306
"799",2309
"800",2310
"801",2311
"802",2315
"803",2316
"804",2317
"805",2318
"806",2319
"807",2321
"808",2324
"809",2325
"810",2331
"811",2332
"812",2333
"813",2334
"814",2337
"815",2339
"816",2341
"817",2342
"818",2343
"819",2344
"820",2345
"821",2346
"822",2347
"823",2351
"824",2352
"825",2354
"826",2358
"827",2364
"828",2373
"829",2376
"830",2378
"831",2381
"832",2389
"833",2390
"834",2391
"835",2392
"836",2394
"837",2397
"838",2398
"839",2399
"840",2401
"841",2402
"842",2404
"843",2405
"844",2406
"845",2408
"846",2412
"847",2414
"848",2416
"849",2423
"850",2424
"851",2425
"852",2429
"853",2439
"854",2441
"855",2444
"856",2455
"857",2457
"858",2461
"859",2463
"860",2469
"861",2470
"862",2471
"863",2474
"864",2476
"865",2477
"866",2481
"867",2482
"868",2487
"869",2489
"870",2492
"871",2495
"872",2501
"873",2510
"874",2511
"875",2517
"876",2520
"877",2522
"878",2523
"879",2524
"880",2526
"881",2530
"882",2531
"883",2535
"884",2536
"885",2538
"886",2544
"887",2545
"888",2546
"889",2547
"890",2548
"891",2551
"892",2552
"893",2553
"894",2554
"895",2556
"896",2559
"897",2561
"898",2564
"899",2565
"900",2566
"901",2568
"902",2570
"903",2573
"904",2575
"905",2577
"906",2578
"907",2579
"908",2580
"909",2582
"910",2584
"911",2592
"912",2593
"913",2595
"914",2599
"915",2601
"916",2602
"917",2603
"918",2604
"919",2606
"920",2608
"921",2612
"922",2613
