"ID"	"t"	"A0"
0	"0"	0.28704
0	"1"	0.345454
0	"2"	0.255837
0	"4"	0.2494415
0	"5"	0.307345
0	"8"	0.20456
0	"9"	0.24194
0	"10"	0.276352
0	"12"	0.120133
0	"14"	0.416403
1	"0"	0.412105
1	"1"	0.3898915
1	"2"	0.314909
1	"4"	0.7247045
1	"5"	0.309554
1	"8"	0.324038
1	"9"	0.243391333333333
1	"10"	0.481451
1	"12"	0.396554
1	"14"	0.320607
2	"0"	0.248682
2	"1"	0.264433
2	"2"	0.31862
2	"4"	0.197309
2	"5"	0.225437
2	"8"	0.203453
2	"9"	0.203525
2	"10"	0.1962155
2	"12"	0.17056
2	"14"	0.190673
3	"0"	0.55823
3	"1"	0.505791
3	"2"	0.488886
3	"4"	0.464905
3	"5"	0.4547785
3	"8"	0.506676
3	"9"	0.433023
3	"10"	0.423685
3	"12"	0.379917
3	"14"	0.424698
4	"0"	0.231731
4	"1"	0.165045
4	"2"	0.160554
4	"4"	0.100851
4	"5"	0.1000683
4	"8"	0.175353
4	"9"	0.0466921
4	"10"	0.0893087
4	"12"	0.0285097
4	"14"	0.22342275
5	"0"	0.611975666666667
5	"1"	0.593673
5	"2"	0.737579
5	"4"	0.548117
5	"5"	0.596877666666667
5	"8"	0.557383
5	"9"	0.554822666666667
5	"10"	0.4877915
5	"12"	0.525728
5	"14"	0.569009
6	"0"	0.270052
6	"1"	0.2545085
6	"2"	0.286298
6	"4"	0.242802
6	"5"	0.294373
6	"8"	0.200944
6	"9"	0.263395
6	"10"	0.310543
6	"12"	0.257975
6	"14"	0.172022
7	"0"	0.331075
7	"1"	0.49037147
7	"2"	0.309896333333333
7	"4"	0.330179666666667
7	"5"	0.335509
7	"8"	0.279747
7	"9"	0.140097
7	"10"	0.190824
7	"12"	0.266162
7	"14"	0.254305
8	"0"	0.4705
8	"1"	0.477166
8	"2"	0.366879
8	"4"	0.404856
8	"5"	0.40011
8	"8"	0.290455
8	"9"	0.2858975
8	"10"	0.406469
8	"12"	0.287561
8	"14"	0.227162
11	"0"	0.529339
11	"1"	0.482600333333333
11	"2"	0.473384333333333
11	"4"	0.5654822
11	"5"	0.42656675
11	"8"	0.3959985
11	"9"	0.372817166666667
11	"10"	0.329542142857143
11	"12"	0.3918818
11	"14"	0.39248025
12	"0"	0.526548
12	"1"	0.493771
12	"2"	0.48232
12	"4"	0.479308
12	"5"	0.451848
12	"8"	0.4423866
12	"9"	0.459886
12	"10"	0.463727571428571
12	"12"	0.4743145
12	"14"	0.448266
13	"0"	0.496791666666667
13	"1"	0.455103
13	"2"	0.472544666666667
13	"4"	0.44361175
13	"5"	0.43232425
13	"8"	0.4064714
13	"9"	0.397186
13	"10"	0.437382
13	"12"	0.3536372
13	"14"	0.378187
14	"0"	0.58612
14	"1"	0.274241
14	"2"	0.545643
14	"4"	0.5722295
14	"5"	0.516831
14	"8"	0.513775
14	"9"	0.2295445
14	"10"	0.32726
14	"12"	0.227919
14	"14"	0.145983
15	"0"	0.536662
15	"1"	0.403135
15	"2"	0.530806
15	"4"	0.5022435
15	"5"	0.511351333333333
15	"8"	0.439476
15	"9"	0.440568
15	"10"	0.4833085
15	"12"	0.393554
15	"14"	0.385334
19	"0"	0.506456
19	"1"	0.512952
19	"2"	0.624502
19	"4"	0.4783895
19	"5"	0.591227
19	"8"	0.34983
19	"9"	0.42396
19	"10"	0.44571
19	"12"	0.396455
19	"14"	0.04737
21	"0"	0.399135
21	"1"	0.410444
21	"2"	0.354707
21	"4"	0.3986645
21	"5"	0.444894
21	"8"	0.322467
21	"9"	0.303439
21	"10"	0.329033
21	"12"	0.379691
21	"14"	0.497531
22	"0"	0.418882
22	"1"	0.735003
22	"2"	0.596144
22	"4"	0.602574
22	"5"	0.7123
22	"8"	0.610673
22	"9"	0.211439
22	"10"	0.556752
22	"12"	0.5296395
22	"14"	0.679651
23	"0"	0.422802
23	"1"	0.336359
23	"2"	0.407786
23	"4"	0.5173385
23	"5"	0.298658
23	"8"	0.3701165
23	"9"	0.350906
23	"10"	0.422669
23	"12"	0.341201666666667
23	"14"	0.339914
24	"0"	0.416019
24	"1"	0.40423
24	"2"	0.375904
24	"4"	0.369985666666667
24	"5"	0.453811
24	"8"	0.379434
24	"9"	0.4072
24	"10"	0.299769
24	"12"	0.308646
24	"14"	0.18449
25	"0"	0.19256
25	"1"	0.282515
25	"2"	0.276986
25	"4"	0.268003
25	"5"	0.225439
25	"8"	0.278795
25	"9"	0.2005821
25	"10"	0.244407333333333
25	"12"	0.183225
25	"14"	0.132202
26	"0"	0.423778
26	"1"	0.43761
26	"2"	0.42658
26	"4"	0.431188
26	"5"	0.428275
26	"8"	0.434414
26	"9"	0.454036
26	"10"	0.4069505
26	"12"	0.361187
26	"14"	0.440379
28	"0"	0.531133
28	"1"	0.333162
28	"2"	0.285137
28	"4"	0.275854
28	"5"	0.227847
28	"8"	0.257649
28	"9"	0.287023
28	"10"	0.2617712875
28	"12"	0.2559585
28	"14"	0.381318
29	"0"	0.2904187
29	"1"	0.228765833333333
29	"2"	0.4193465
29	"4"	0.37603475
29	"5"	0.382194
29	"8"	0.196890333333333
29	"9"	0.351123333333333
29	"10"	0.3718715
29	"12"	0.29350345
29	"14"	0.355463
31	"0"	0.451408
31	"1"	0.482477
31	"2"	0.4136595
31	"4"	0.443098
31	"5"	0.359394
31	"8"	0.34750125
31	"9"	0.3463418
31	"10"	0.366844
31	"12"	0.312017016666667
31	"14"	0.406431
32	"0"	0.535139
32	"1"	0.392056
32	"2"	0.448715333333333
32	"4"	0.491538
32	"5"	0.421683833333333
32	"8"	0.482015
32	"9"	0.401209
32	"10"	0.423302
32	"12"	0.426696
32	"14"	0.416652
33	"0"	0.316098
33	"1"	0.289737
33	"2"	0.330167
33	"4"	0.284017
33	"5"	0.249138
33	"8"	0.280994
33	"9"	0.291132
33	"10"	0.287479333333333
33	"12"	0.3207245
33	"14"	0.0728057
36	"0"	0.2789
36	"1"	0.275514
36	"2"	0.277704
36	"4"	0.27595
36	"5"	0.2398815
36	"8"	0.273451
36	"9"	0.257478
36	"10"	0.2540745
36	"12"	0.250589
36	"14"	0.255864
37	"0"	0.673904
37	"1"	0.4026125
37	"2"	0.7080955
37	"4"	0.617813
37	"5"	0.576921142857143
37	"8"	0.814394
37	"9"	0.621849
37	"10"	0.6910995
37	"12"	0.437809
37	"14"	0.524475
40	"0"	0.433477
40	"1"	0.3718755
40	"2"	0.431338
40	"4"	0.369141
40	"5"	0.0760863
40	"8"	0.374154
40	"9"	0.328328
40	"10"	0.340107
40	"12"	0.319241
40	"14"	0.396842
41	"0"	0.267767
41	"1"	0.155044
41	"2"	0.207081
41	"4"	0.151668
41	"5"	0.0534825
41	"8"	0.125957
41	"9"	0.108876
41	"10"	0.098643
41	"12"	0.110384
41	"14"	0.09652676
42	"0"	0.00314844
42	"1"	0.00209581
42	"2"	0.156317005
42	"4"	0.2411999445
42	"5"	0.00384415
42	"8"	0.254061
42	"9"	0.301161
42	"10"	0.693552
42	"12"	0.101882
42	"14"	0.410381
43	"0"	0.277783
43	"1"	0.418678
43	"2"	0.29239
43	"4"	0.376826
43	"5"	0.333318
43	"8"	0.374952
43	"9"	0.335657
43	"10"	0.288083
43	"12"	0.339239
43	"14"	0.280261
44	"0"	0.27336
44	"1"	0.294131
44	"2"	0.00801854
44	"4"	0.2990975
44	"5"	0.226016
44	"8"	0.207757
44	"9"	0.142425
44	"10"	0.272596
44	"12"	0.237523
44	"14"	0.3903845
46	"0"	0.599662
46	"1"	0.558154
46	"2"	0.479725
46	"4"	0.59828
46	"5"	0.580732
46	"8"	0.451284
46	"9"	0.398652333333333
46	"10"	0.395615
46	"12"	0.449657
46	"14"	0.432023
53	"0"	0.554756
53	"1"	0.424195
53	"2"	0.582143
53	"4"	0.384794
53	"5"	0.407417
53	"8"	0.352639
53	"9"	0.390599
53	"10"	0.0760693
53	"12"	0.310821
53	"14"	0.551721
55	"0"	0.394399
55	"1"	0.427756
55	"2"	0.499312
55	"4"	0.422322
55	"5"	0.334477666666667
55	"8"	0.315494
55	"9"	0.301427
55	"10"	0.298161
55	"12"	0.223111
55	"14"	0.319908
56	"0"	0.270226
56	"1"	0.45849
56	"2"	0.414727
56	"4"	0.242261
56	"5"	0.2886
56	"8"	0.280025
56	"9"	0.277263
56	"10"	0.2376571
56	"12"	0.371578
56	"14"	0.2744185
57	"0"	0.5203802
57	"1"	0.568678
57	"2"	0.513528333333333
57	"4"	0.5136645
57	"5"	0.475928
57	"8"	0.399520666666667
57	"9"	0.419523
57	"10"	0.407343
57	"12"	0.453179
57	"14"	0.45394
59	"0"	0.3312405
59	"1"	0.420402
59	"2"	0.405451
59	"4"	0.32867
59	"5"	0.390122
59	"8"	0.224929
59	"9"	0.355906
59	"10"	0.30834
59	"12"	0.4276
59	"14"	0.156855
62	"0"	0.35009
62	"1"	0.342014
62	"2"	0.329918
62	"4"	0.4014255
62	"5"	0.314124
62	"8"	0.281191
62	"9"	0.209626
62	"10"	0.265364
62	"12"	0.181581
62	"14"	0.210924
68	"0"	0.46175225
68	"1"	0.4692234
68	"2"	0.44267475
68	"4"	0.4977776
68	"5"	0.472045166666667
68	"8"	0.5420094
68	"9"	0.423348
68	"10"	0.3996966
68	"12"	0.42278
68	"14"	0.3755572
69	"0"	0.4162918
69	"1"	0.437316
69	"2"	0.654098
69	"4"	0.385675
69	"5"	0.401717
69	"8"	0.370013
69	"9"	0.316099
69	"10"	0.345619
69	"12"	0.343352
69	"14"	0.346502
70	"0"	0.0545163
70	"1"	0.409883
70	"2"	0.457394
70	"4"	0.540933
70	"5"	0.443934
70	"8"	1
70	"9"	0.442785
70	"10"	0.412578571428571
70	"12"	0.369608666666667
70	"14"	0.17135
71	"0"	0.500454
71	"1"	0.489038
71	"2"	0.469499
71	"4"	0.646513
71	"5"	0.516299
71	"8"	0.53433
71	"9"	0.495761
71	"10"	0.420617
71	"12"	0.434862
71	"14"	0.397248
72	"0"	0.530174
72	"1"	0.511184
72	"2"	0.487202
72	"4"	0.323706
72	"5"	0.3619705
72	"8"	0.458101111111111
72	"9"	0.435029
72	"10"	0.45247
72	"12"	0.437401
72	"14"	0.450099
73	"0"	0.555307
73	"1"	0.555548
73	"2"	0.558084
73	"4"	0.61664
73	"5"	0.563523
73	"8"	0.574763
73	"9"	0.529782
73	"10"	0.529043666666667
73	"12"	0.510928
73	"14"	0.49145
74	"0"	0.499447
74	"1"	0.657507
74	"2"	0.620296
74	"4"	0.594689333333333
74	"5"	0.512187
74	"8"	0.479348
74	"9"	0.526848
74	"10"	0.461163
74	"12"	0.513594
74	"14"	0.490021666666667
77	"0"	0.47202675
77	"1"	0.422157
77	"2"	0.450088
77	"4"	0.4039785
77	"5"	0.381042
77	"8"	0.300552
77	"9"	0.387499333333333
77	"10"	0.452247
77	"12"	0.38666
77	"14"	0.284912
80	"0"	0.286826
80	"1"	0.265441
80	"2"	0.27244
80	"4"	0.238195
80	"5"	0.256996
80	"8"	0.259663
80	"9"	0.238275
80	"10"	0.155157
80	"12"	0.232123
80	"14"	0.184791
81	"0"	0.523903
81	"1"	0.263628
81	"2"	0.582775
81	"4"	0.49006
81	"5"	0.467296
81	"8"	0.632818
81	"9"	0.490027
81	"10"	0.471941
81	"12"	0.4965025
81	"14"	0.5265155
82	"0"	0.3513405
82	"1"	0.361488
82	"2"	0.320775
82	"4"	0.381447
82	"5"	0.268582
82	"8"	0.280025
82	"9"	0.223645
82	"10"	0.26644
82	"12"	0.313985
82	"14"	0.293142
84	"0"	0.303175
84	"1"	0.232863
84	"2"	0.241302
84	"4"	0.108098
84	"5"	0.307335
84	"8"	0.177887
84	"9"	0.194187
84	"10"	0.156583
84	"12"	0.192857
84	"14"	0.220776
86	"0"	0.672894
86	"1"	0.61105925
86	"2"	0.608358
86	"4"	0.5906875
86	"5"	0.589929
86	"8"	0.514699
86	"9"	0.468407
86	"10"	0.478641
86	"12"	0.52084
86	"14"	0.431405
87	"0"	0.467225
87	"1"	0.470605
87	"2"	0.396644
87	"4"	0.344275
87	"5"	0.359394
87	"8"	0.361058
87	"9"	0.360029
87	"10"	0.352091
87	"12"	0.3714052
87	"14"	0.376606
89	"0"	0.545993
89	"1"	0.54313575
89	"2"	0.449855
89	"4"	0.53856
89	"5"	0.472218
89	"8"	0.635005
89	"9"	0.4697655
89	"10"	0.501623
89	"12"	0.473822
89	"14"	0.467871
94	"0"	0.294630333333333
94	"1"	0.281785
94	"2"	0.292713666666667
94	"4"	0.28862
94	"5"	0.257176
94	"8"	0.201793
94	"9"	0.201141
94	"10"	0.20026
94	"12"	0.309075
94	"14"	0.230259
95	"0"	0.3483365
95	"1"	0.279374
95	"2"	0.4435425
95	"4"	0.4179825
95	"5"	0.481221
95	"8"	0.132723
95	"9"	0.455317
95	"10"	0.381495
95	"12"	0.326873
95	"14"	0.282559
96	"0"	0.16688
