UniProt,median.K
P26883,0.1035275
P27546,0.2088135
P27612,0.140332
P27659,0.355176
P27773,0.249707
P28063,0.160352
P28271,0.1092655
P28474,0.073682
P28650,0.1670655
P28653,2.034375
P28654,0.30293
P28659,0.437207
P28665,0.414258
P28798,0.2298095
P29341,0.209424
P29416,0.211133
P29699,1.214063
P29758,0.2309085
P29788,1.553906
P30416,0.223828
P30681,0.0748415
P30999,0.112134
P31001,0.138989
P31230,0.303174
P31428,0.168164
P31725,0.280957
P31750,0.151807
P31786,0.09126
P31938,0.125928
P32020,0.232129
P32067,0.302441
P32233,0.500439
P32261,0.946484
P32921,0.142773
P34022,0.19917
P34884,0.076123
P34914,0.119519
P34928,4.8625
P35123,0.437695
P35235,0.1830565
P35278,0.199658
P35282,0.161572
P35283,0.182324
P35285,0.154736
P35293,0.34834
P35385,1.136914
P35486,0.0416535
P35505,0.0519835
P35550,0.326367
P35564,0.1404545
P35585,0.325391
P35700,0.1286135
P35979,0.129956
P35980,0.1135985
P36916,0.358594
P36993,0.156689
P37040,0.191113
P37804,0.117871
P38060,0.071118
P38647,0.099438
P39054,0.221875
P39061,0.127637
P39447,0.600781
P40124,0.246289
P40142,0.0878875
P40336,0.171704
P40630,0.0350765
P41105,0.068799
P41216,0.0427675
P41317,1.6125
P42125,0.023572
P42208,0.180859
P42225,0.405469
P42227,0.944531
P42232,0.303906
P42669,0.060437
P42703,0.423047
P42925,0.0980345
P42932,0.240796
P43023,0.06651
P43024,0.037366
P43274,0.056287
P43275,0.05354
P43276,0.03114
P43277,0.083752
P45376,0.0626035
P45377,0.081006
P45591,0.14436
P45952,0.045941
P46412,0.333936
P46460,0.130322
P46471,0.2060055
P46638,0.215283
P46735,0.326611
P46737,0.184766
P46935,1.292188
P47738,0.1258665
P47753,0.1538515
P47754,0.104565
P47757,0.117017
P47758,0.233105
P47809,0.216504
P47811,0.178174
P47857,0.162183
P47911,0.139844
P47915,0.127026
P47934,0.030835
P47941,0.23457
P47955,0.1644405
P47962,0.089429
P47963,0.096021
P48036,0.121411
P48193,0.066113
P48410,0.159741
P48455,0.434766
P48678,0.081921
P48722,0.207227
P48758,0.0663575
P48771,0.090863
P48772,0.047681
P48774,0.114331
P48787,0.148877
P48962,0.038586
P49138,0.555859
P49182,1.467969
P49312,0.239941
P49442,0.131543
P49443,0.1602295
P49615,0.103711
P49722,0.109814
P49813,0.2646
P50136,0.108838
P50171,0.0396395
P50247,0.0520445
P50285,0.119824
P50396,0.124219
P50431,0.115186
P50462,0.117017
P50516,0.117993
P50518,0.633984
P50543,0.32002
P50544,0.058911
P50580,0.147046
P50752,0.160901
P51125,0.426465
P51150,0.3981445
P51174,0.036359
P51175,0.037305
P51410,0.126904
P51432,0.124341
P51660,0.148755
P51667,0.061536
P51855,0.089185
P51863,0.309766
P51881,0.047375
P51885,0.059827
P52196,0.045636
P52480,0.1235475
P52503,0.066235
P52825,0.039319
P53026,0.088818
P53395,0.035748
P53612,0.1511965
P53702,0.10188
P53810,0.188428
P53986,0.116528
P53996,0.680859
P54071,0.0295835
P54116,0.093701
P54265,0.202344
P54320,0.096082
P54728,0.168408
P54731,0.2660645
P54775,0.17793
P54797,0.127393
P54822,0.103528
P54823,0.500195
P54923,0.142773
P55096,0.161511
P55264,0.12782
P55284,0.579297
P55292,0.0807615
P55772,0.116101
P56371,0.191113
P56375,0.102734
P56376,0.0769165
P56380,0.096021
P56391,0.039075
P56392,0.0502135
P56395,0.104382
P56399,0.150098
P56480,0.036664
P56501,0.066663
P56565,0.161145
P56695,0.107861
P56812,0.21272
P57759,0.169629
P57776,0.237988
P57780,0.1851315
P58021,0.627148
P58064,0.153882
P58137,0.143018
P58252,0.152295
P58281,0.051556
P58389,0.086743
P58771,0.119214
P58774,0.125317
P58871,0.32002
P59017,0.0706605
P59041,0.173047
P59325,0.569531
P59999,0.095349
P60229,0.173047
P60335,0.3107425
P60670,0.1587645
P60766,0.2945065
P60843,0.425977
P60867,0.104687
P61014,0.150952
P61021,0.2956055
P61027,0.1739015
P61089,0.091992
P61148,0.214062
P61161,0.154492
P61164,0.255811
P61202,0.13667
P61222,0.188428
P61255,0.056348
P61290,0.5358395
P61358,0.102429
P61514,0.083325
P61922,0.089459
P61961,0.191357
P61971,0.0812805
P61979,0.3079345
P61982,0.131726
P62071,0.099072
P62075,0.0578125
P62082,0.1276975
