"ID"	"t"	"A0"
0	"0"	0.5157045
0	"1"	0.52109875
0	"2"	0.533157
0	"4"	0.43252
0	"5"	0.101786
0	"8"	0.335518
0	"9"	0.131011
0	"10"	0.348336
0	"12"	0.298433
0	"14"	0.30989
1	"0"	0.6420975
1	"1"	0.623703
1	"2"	0.622343
1	"4"	0.852538666666667
1	"5"	0.4852005
1	"8"	0.569323
1	"9"	0.539088
1	"10"	0.561688
1	"12"	0.579338666666667
1	"14"	0.284734
2	"0"	0.5167225
2	"1"	0.542622
2	"2"	0.544586
2	"4"	0.472982
2	"5"	0.453086
2	"8"	0.419969
2	"9"	0.388483
2	"10"	0.436563
2	"12"	0.489425
2	"14"	0.421349
3	"0"	0.263084
3	"1"	0.297031
3	"2"	0.239154
3	"4"	0.2446245
3	"5"	0.200565
3	"8"	0.189682
3	"9"	0.170348
3	"10"	0.188933
3	"12"	0.227123
3	"14"	0.137444
5	"0"	0.619257
5	"1"	0.584924
5	"2"	0.560512
5	"4"	0.506758
5	"5"	0.492294
5	"8"	0.511638
5	"9"	0.464891
5	"10"	0.475701
5	"12"	0.4931876
5	"14"	0.520011
8	"0"	0.576777
8	"1"	0.7070475
8	"2"	0.569543
8	"4"	0.59248075
8	"5"	0.217569
8	"8"	0.474604
8	"9"	0.501722666666667
8	"10"	0.52688
8	"12"	0.547678
8	"14"	0.452434
11	"0"	0.466185
11	"1"	0.227739
11	"2"	0.38441
11	"4"	0.289971
11	"5"	0.3065855
11	"8"	0.405468
11	"9"	0.3136827
11	"10"	0.224493
11	"12"	0.296487333333333
11	"14"	0.219387
13	"0"	0.475769166666667
13	"1"	0.476281
13	"2"	0.40840925
13	"4"	0.477720333333333
13	"5"	0.4990515
13	"8"	0.403288
13	"9"	0.3742208
13	"10"	0.446749166666667
13	"12"	0.36818
13	"14"	0.320061
14	"0"	0.520312
14	"1"	0.5493254
14	"2"	0.4661435
14	"4"	0.442136
14	"5"	0.440438666666667
14	"8"	0.4021545
14	"9"	0.363938666666667
14	"10"	0.383434
14	"12"	0.3697255
14	"14"	0.363997
16	"0"	0.5257965
16	"1"	0.664129
16	"2"	0.6436045
16	"4"	0.374654
16	"5"	0.538562
16	"8"	0.482981
16	"9"	0.340384
16	"10"	0.438705
16	"12"	0.511125
16	"14"	0.346011
17	"0"	0.504871
17	"1"	0.565772
17	"2"	0.534041
17	"4"	0.481126
17	"5"	0.494536
17	"8"	0.48975
17	"9"	0.494714
17	"10"	0.45449
17	"12"	0.475115
17	"14"	0.487241
26	"0"	0.558491
26	"1"	0.61438525
26	"2"	0.5667565
26	"4"	0.578937
26	"5"	0.500429
26	"8"	0.544706666666667
26	"9"	0.485274
26	"10"	0.436375
26	"12"	0.49353
26	"14"	0.47927
27	"0"	0.515224
27	"1"	0.482205
27	"2"	0.358252
27	"4"	0.4705005
27	"5"	0.493843
27	"8"	0.485394
27	"9"	0.421853
27	"10"	0.402642
27	"12"	0.373728625
27	"14"	0.468412
28	"0"	0.234824
28	"1"	0.3979465
28	"2"	0.4263215
28	"4"	0.339099
28	"5"	0.4235675
28	"8"	0.411965
28	"9"	0.398239
28	"10"	0.3477585
28	"12"	0.495496
28	"14"	0.411109
29	"0"	0.619373
29	"1"	0.639872
29	"2"	0.477922
29	"4"	0.143795
29	"5"	0.529985
29	"8"	0.370382
29	"9"	0.219418
29	"10"	0.347857
29	"12"	0.433207
29	"14"	0.566861
30	"0"	0.339527
30	"1"	0.366274
30	"2"	0.367806
30	"4"	0.336321666666667
30	"5"	0.43008
30	"8"	0.369426
30	"9"	0.374663
