A0,ID,t
0.424767,24,0.0
0.433672,24,1.0
0.35209,24,3.0
0.35209,24,5.0
0.35209,24,7.0
0.334936,24,10.0
0.214985,24,14.0
0.35833275,26,0.0
0.354404,26,1.0
0.569928,26,3.0
0.276034,26,5.0
0.35833275,26,7.0
0.232965,26,10.0
0.35833275,26,14.0
0.34870124999999996,27,0.0
0.409025,27,1.0
0.34870124999999996,27,3.0
0.34870124999999996,27,5.0
0.355321,27,7.0
0.378901,27,10.0
0.251558,27,14.0
0.401665,30,0.0
0.32419,30,1.0
0.32419,30,3.0
0.3251,30,5.0
0.344767,30,7.0
0.225228,30,10.0
0.32419,30,14.0
0.227418,34,0.0
0.255715,34,1.0
0.20610575,34,3.0
0.213758,34,5.0
0.20610575,34,7.0
0.20610575,34,10.0
0.127532,34,14.0
0.26693125,41,0.0
0.26693125,41,1.0
0.365229,41,3.0
0.26693125,41,5.0
0.30038,41,7.0
0.216792,41,10.0
0.185324,41,14.0
0.38529599999999997,43,0.0
0.479507,43,1.0
0.165853,43,3.0
0.449437,43,5.0
0.446387,43,7.0
0.38529599999999997,43,10.0
0.38529599999999997,43,14.0
0.373848,44,0.0
0.495054,44,1.0
0.437906,44,3.0
0.376771,44,5.0
0.505951,44,7.0
0.437906,44,10.0
0.437906,44,14.0
0.52847375,48,0.0
0.549548,48,1.0
0.566111,48,3.0
0.52847375,48,5.0
0.518351,48,7.0
0.479885,48,10.0
0.52847375,48,14.0
0.417707,52,0.0
0.421697,52,1.0
0.380331,52,3.0
0.381202,52,5.0
0.381202,52,7.0
0.381202,52,10.0
0.305073,52,14.0
0.417347,53,0.0
0.617563,53,1.0
0.340827,53,3.0
0.43892,53,5.0
0.379943,53,7.0
0.43892,53,10.0
0.43892,53,14.0
0.340751,56,0.0
0.23054700000000003,56,1.0
0.23054700000000003,56,3.0
0.156511,56,5.0
0.302994,56,7.0
0.121932,56,10.0
0.23054700000000003,56,14.0
0.426323,70,0.0
0.2290715,70,1.0
0.2290715,70,3.0
0.2290715,70,5.0
0.222744,70,7.0
0.153968,70,10.0
0.113251,70,14.0
0.403124,75,0.0
0.307706,75,1.0
