A0,ID,t
0.572086,4,0.0
0.547361,4,1.0
0.533565,4,3.0
0.481248,4,5.0
0.533565,4,7.0
0.533565,4,10.0
0.533565,4,14.0
0.391766,16,0.0
0.324916,16,1.0
0.30303433333333335,16,3.0
0.30303433333333335,16,5.0
0.192421,16,7.0
0.30303433333333335,16,10.0
0.30303433333333335,16,14.0
0.20146966666666666,17,0.0
0.20146966666666666,17,1.0
0.20146966666666666,17,3.0
0.20146966666666666,17,5.0
0.150727,17,7.0
0.307062,17,10.0
0.14662,17,14.0
0.2656223333333333,33,0.0
0.348664,33,1.0
0.224717,33,3.0
0.2656223333333333,33,5.0
0.223486,33,7.0
0.2656223333333333,33,10.0
0.2656223333333333,33,14.0
0.36538899999999996,35,0.0
0.4118,35,1.0
0.391092,35,3.0
0.36538899999999996,35,5.0
0.36538899999999996,35,7.0
0.36538899999999996,35,10.0
0.293275,35,14.0
0.3743256666666667,43,0.0
0.3743256666666667,43,1.0
0.318528,43,3.0
0.350825,43,5.0
0.453624,43,7.0
0.3743256666666667,43,10.0
0.3743256666666667,43,14.0
0.407476,45,0.0
0.41767099999999996,45,1.0
0.528383,45,3.0
0.41767099999999996,45,5.0
0.41767099999999996,45,7.0
0.317154,45,10.0
0.41767099999999996,45,14.0
0.46801,47,0.0
0.43250099999999997,47,1.0
0.43250099999999997,47,3.0
0.43250099999999997,47,5.0
0.469489,47,7.0
0.360004,47,10.0
0.43250099999999997,47,14.0
0.3899763333333333,50,0.0
0.483155,50,1.0
0.381286,50,3.0
0.3899763333333333,50,5.0
0.3899763333333333,50,7.0
0.305488,50,10.0
0.3899763333333333,50,14.0
0.403642,58,0.0
0.27770733333333336,58,1.0
0.27770733333333336,58,3.0
0.245844,58,5.0
0.27770733333333336,58,7.0
0.183636,58,10.0
0.27770733333333336,58,14.0
0.392984,64,0.0
0.392984,64,1.0
0.47177,64,3.0
0.469125,64,5.0
0.238057,64,7.0
0.392984,64,10.0
0.392984,64,14.0
0.415681,69,0.0
0.377606,69,1.0
0.33478,69,3.0
0.33478,69,5.0
0.211053,69,7.0
0.33478,69,10.0
0.33478,69,14.0
0.532055,71,0.0
0.3180258666666666,71,1.0
0.3180258666666666,71,3.0
0.3180258666666666,71,5.0
0.371349,71,7.0
0.0506736,71,10.0
0.3180258666666666,71,14.0
0.274634,75,0.0
0.20727133333333334,75,1.0
0.20727133333333334,75,3.0
0.210856,75,5.0
0.136324,75,7.0
0.20727133333333334,75,10.0
0.20727133333333334,75,14.0
