ID,t,A0,notFoundBySE
8,0.0,,
8,1.0,0.383854,
8,3.0,0.314577,
8,5.0,,
8,7.0,,
8,10.0,,
8,14.0,,
27,0.0,,
27,1.0,,
27,3.0,,
27,5.0,0.297821,
27,7.0,,
27,10.0,0.24348,
27,14.0,,
30,0.0,,
30,1.0,0.393671,
30,3.0,,
30,5.0,,
30,7.0,,
30,10.0,,
30,14.0,0.268253,
31,0.0,,
31,1.0,0.224613,
31,3.0,,
31,5.0,,
31,7.0,,
31,10.0,0.182803,
31,14.0,,
32,0.0,,
32,1.0,,
32,3.0,,
32,5.0,0.189652,
32,7.0,,
32,10.0,0.147367,
32,14.0,,
33,0.0,,
33,1.0,0.478434,
33,3.0,0.421374,
33,5.0,,
33,7.0,,
33,10.0,,
33,14.0,,
38,0.0,0.502831,
38,1.0,,
38,3.0,,
38,5.0,,
38,7.0,,
38,10.0,0.413017,
38,14.0,,
43,0.0,,
43,1.0,,
43,3.0,0.421794,
43,5.0,,
43,7.0,,
43,10.0,,
43,14.0,0.319519,
44,0.0,,
44,1.0,0.472833,
44,3.0,,
44,5.0,,
44,7.0,0.415333,
44,10.0,,
44,14.0,,
49,0.0,0.308191,
49,1.0,,
49,3.0,0.222276,
49,5.0,,
49,7.0,,
49,10.0,,
49,14.0,,
50,0.0,,
50,1.0,,
50,3.0,,
50,5.0,0.274519,
50,7.0,,
50,10.0,0.228676,
50,14.0,,
59,0.0,,
59,1.0,0.35047,
59,3.0,,
59,5.0,,
59,7.0,,
59,10.0,0.0846117,
59,14.0,,
61,0.0,0.570816,
61,1.0,,
61,3.0,,
61,5.0,,
61,7.0,,
61,10.0,,
61,14.0,0.436645,
62,0.0,,
62,1.0,0.497763,
62,3.0,,
62,5.0,,
62,7.0,,
62,10.0,0.23324,
62,14.0,,
68,0.0,0.691682,
68,1.0,0.47981,
68,3.0,,
68,5.0,,
68,7.0,,
68,10.0,,
68,14.0,,
71,0.0,,
71,1.0,,
71,3.0,0.19591,
71,5.0,,
71,7.0,0.132737,
71,10.0,,
71,14.0,,
74,0.0,,
74,1.0,0.374083,
74,3.0,,
74,5.0,,
74,7.0,,
74,10.0,,
74,14.0,0.144815,
78,0.0,,
78,1.0,1.0195,
78,3.0,,
78,5.0,,
78,7.0,0.275611,
78,10.0,,
78,14.0,,
82,0.0,,
82,1.0,,
82,3.0,,
