A2AAJ9	1.081122934946199E-5	1.3033790394337217E-5	8.812347461834656E-6	1.2482249811115436E-5	1.2828446375814173E-5	3.9653633479672244E-5	3.196070132714038E-5
A2ADY9	3.872482228077703E-7	6.002665260885117E-8	0.0	7.049637246593098E-9	0.0	7.666358093383802E-8	0.0
A2AJI0	5.4222176644248446E-8	1.6864003478383224E-7	3.791602581102739E-8	4.2473915576682E-8	1.2367663646139285E-7	3.412345589177069E-8	1.665704302585574E-8
A2AMM0	3.6627663516301683E-7	4.329555850526447E-7	4.7418845203464416E-7	3.6211430962724713E-7	4.685388054638524E-7	5.257150187476253E-7	4.487123428896235E-7
A2AN08	2.1282072425289433E-6	2.137963919836616E-7	2.431309114312901E-7	8.853993707848609E-8	1.54345847890293E-7	1.8438069184383395E-6	2.4825128805136294E-7
A2ASQ1	5.784929135050513E-7	2.0880809895936713E-7	2.8708371875232796E-6	7.328694790708276E-7	7.31964708710848E-7	1.0903647549821902E-7	1.7959130171449724E-7
A2ASS6	5.252680318555163E-4	5.636408607170465E-4	4.451385049358887E-4	6.474685260333686E-4	5.767885059001776E-4	8.909633625605093E-4	9.128554581366554E-4
A2AUC9	6.705063567178233E-7	3.1100978843935705E-7	5.152691423952433E-7	3.9179248590771794E-7	4.7538061069014895E-7	5.119242120294947E-7	2.9397121629563593E-7
A2AWA9	1.9790285326018374E-8	8.141960092106897E-9	8.477531052054972E-9	2.9468165624635634E-9	1.9494303348959763E-8	0.0	3.829878342223133E-9
A3KG59	2.0107610374292852E-7	5.106445334559242E-8	1.0605866871379449E-7	2.963091967018298E-8	1.143469467419375E-7	5.888873009967102E-8	3.214017013330406E-8
A6H630	4.54581387694551E-8	2.55389881898013E-8	1.0287581942048297E-8	2.9124665552412506E-9	6.427447839240642E-9	0.0	0.0
A6H6E2	4.497952776642281E-8	1.2901776643419642E-8	8.970864903909063E-8	3.1663127610869033E-7	1.0240483001159351E-8	1.933441556491312E-9	0.0
A6H8H2	4.692802076065654E-8	2.0527215501709352E-8	0.0	6.206446073122582E-9	2.9990532233760675E-8	1.7482769347576477E-8	6.228929369257294E-9
A6X935	2.7196330517068686E-7	3.655010164384342E-7	2.1046029387402706E-7	3.271122538353365E-8	8.331956454582839E-8	1.52585968732981E-7	9.575651394539552E-8
B1AY13	1.202246902831951E-7	2.607597159759581E-8	5.427270490873475E-8	1.2023661340205175E-8	2.2607073809024867E-8	2.1226419631333462E-8	9.341772855577478E-9
B1AZP2	8.35255586972387E-9	0.0	0.0	0.0	0.0	0.0	0.0
B2RQC6	6.095418275987724E-8	8.19091645042584E-9	4.865247167903549E-9	5.172754786191238E-9	2.3800092448767394E-8	1.6655364553904907E-8	0.0
B2RY56	2.565887207235035E-8	0.0	0.0	0.0	0.0	0.0	0.0
B8ZXI1	2.0448571479543305E-8	2.5596963934807545E-9	0.0	0.0	0.0	1.9384094660676384E-9	0.0
E9Q401	8.483962365621619E-6	1.41058589322171E-5	1.0245268707675112E-5	1.0660690347665234E-5	2.157799128761213E-5	1.7664281171537522E-5	1.627188859157249E-5
E9Q414	5.560821232027384E-8	6.074172391370677E-8	2.4867879826577845E-8	4.362954182908105E-9	3.671683994811753E-9	0.0	0.0
F6ZDS4	6.71093738613278E-6	1.531653928789459E-8	4.893322600958339E-7	6.475792898013693E-7	5.699839079363096E-7	2.8443075555489716E-7	0.0
G5E870	2.4986462910265428E-9	2.869927154887903E-9	1.1216473586697344E-8	1.257009279849417E-8	3.0723697885563294E-9	2.3280574747843727E-6	9.757376767101761E-8
O08528	1.3248522613200306E-6	3.281828596681228E-6	3.837018204198317E-6	1.1322719219362198E-6	1.3796614124359394E-6	9.495191387649659E-7	1.4908072072909022E-6
O08529	9.030478397695818E-7	5.02704771178596E-7	5.019278514071029E-7	1.4530326341223237E-7	6.530418006846432E-7	3.4740122962130826E-7	1.92295475909602E-7
O08532	6.100694117012174E-7	4.631066234045564E-7	5.856802501752583E-7	5.915942453033864E-7	3.913874615522331E-7	1.605864936802272E-6	2.7218239686176635E-7
O08539	1.2775173139350063E-9	0.0	0.0	0.0	0.0	0.0	0.0
O08553	1.0519657888665291E-6	7.553418315434455E-7	6.275645224118052E-7	4.1209775075074535E-7	8.896471141756193E-7	1.129156248974515E-6	4.6588095624767224E-7
O08573	2.9984294350126367E-7	0.0	3.28138308345853E-8	1.6356632871699126E-7	0.0	1.1107380715176055E-8	5.2429333378892524E-8
O08582	6.314915283252531E-8	2.4046402036343985E-8	9.046307547578282E-9	6.4285575859386646E-9	1.9944126993956047E-8	5.252953883053462E-8	9.887889811230259E-9
O08585	1.206705441617242E-7	0.0	3.449207790716314E-8	3.117842265565698E-8	0.0	0.0	1.4865565532031943E-8
O08638	2.1914243624568747E-6	1.9375894326905687E-6	2.238088376413447E-6	2.92658797521161E-6	1.3370002513563538E-6	6.306517625226946E-6	1.596801636673194E-6
O08677	6.794701906142368E-7	8.530324729404152E-7	6.928260604426026E-7	3.2734310530860317E-7	4.784496744889203E-7	3.661067593937263E-7	2.678538088002971E-7
O08709	5.906490134148529E-6	3.332421186252558E-6	2.2995251025715685E-6	1.3492758691203161E-6	3.137162288375572E-6	1.0348646267074693E-6	1.8534806706359287E-6
O08715	2.5513883060620527E-7	1.0308052100681444E-7	3.885290746365841E-8	2.432545190145603E-7	2.8428583828979914E-7	1.450344944502003E-7	5.0921700987093E-7
O08734	5.173748057095847E-8	0.0	0.0	0.0	8.798022771880227E-8	1.1071061214150534E-8	0.0
O08739	2.414079806616357E-8	4.366298134164659E-8	1.739136150670511E-8	7.843154139501264E-8	4.139598252913165E-8	4.114867002931901E-8	2.3370555985028954E-9
O08749	5.965595059114563E-6	7.22137347211505E-6	8.86953691963063E-6	1.3517308059113234E-5	6.3130333029027316E-6	3.511276009745767E-6	9.00147644731745E-6
O08756	1.0434246102037779E-6	1.223063810106463E-6	1.5389466993166653E-6	1.5064579060734599E-6	1.475800156753334E-6	9.69054983369359E-7	1.5537014833699175E-6
O08759	1.5571515225971987E-7	3.3013896531452843E-8	3.8636604789559434E-7	1.1882383534405441E-8	1.1859082766222009E-7	5.2602648582756945E-8	3.731467704164039E-8
O08788	7.999561282421129E-7	5.945431614786683E-7	2.611781657789405E-7	3.6485105208017055E-7	4.861974739492423E-7	2.0310134320998585E-6	4.768396563610068E-7
O08795	6.261724358195117E-8	9.061880296980248E-9	3.4258527555419506E-9	7.1670978937117436E-9	2.6328459036941185E-8	7.355694043225997E-8	3.143332496517937E-8
O08810	3.124817185393898E-8	9.042119041762077E-8	3.657325890118643E-8	1.3832588940469697E-8	1.3099348786142823E-8	2.3551877112474943E-8	8.263957803551798E-9
O08915	5.556194150418706E-9	0.0	1.7297417907695005E-8	4.527725452687396E-9	0.0	0.0	0.0
O08997	8.005841529078188E-7	6.65410299704838E-7	5.927069160765716E-7	2.3262592915049712E-7	4.83365474539989E-7	1.1143023235761811E-7	2.6873352183156614E-7
O09061	2.6925822969671403E-7	1.3551531508900033E-7	2.9163503897088704E-7	7.797197185835798E-8	2.251907832828894E-7	9.932129370301017E-8	1.4312008603214693E-7
O09111	2.2313016331742754E-6	2.7411145322810007E-6	2.381771313930457E-6	3.3619158662863273E-6	1.535642011223411E-6	2.856275115073107E-7	3.4928146925800513E-6
O09131	1.0713959437373738E-6	2.2621719399024158E-7	4.452762505010439E-7	3.102400710491629E-7	7.614191852589436E-7	3.2131633682025465E-7	2.6668956448632907E-7
O09164	5.041847081316709E-8	1.300656238967016E-8	8.760086599625393E-9	9.749544806476752E-9	4.694568874409031E-9	5.621080989732112E-9	1.4519100611867063E-9
O35074	9.349645834602823E-8	1.3831937103394724E-8	1.2977268380368286E-8	2.3253946360939827E-8	1.4279987253200424E-7	3.329411207222374E-7	2.2895062123103178E-7
O35114	2.6134320402817333E-6	5.658792150692542E-8	1.1828675515756751E-7	2.259674509162515E-8	7.829032369165471E-6	1.1012940356319055E-8	5.2747193077489606E-8
O35226	3.2030106663928036E-7	2.659658610028675E-7	2.6257795653150217E-7	9.615116729149552E-8	8.708332158108832E-8	1.449494853134542E-7	1.5996631527607268E-7
O35286	1.898867503084658E-7	1.0818070432316477E-7	1.4623014802442971E-7	2.6093657648127143E-8	8.8930823142131E-9	6.890943257099172E-8	1.2515174163033918E-7
O35343	1.4002647117107522E-7	3.946747201270233E-8	3.8163364515862195E-8	3.3567749998366944E-9	2.880892927538712E-8	1.0160512131769593E-8	2.9251133378100004E-8
O35350	2.0976191501647003E-7	1.7761401111257857E-7	2.8545643875778965E-6	4.1571200133975896E-8	2.2881016206263504E-7	2.760477238976853E-7	4.597829704874316E-8
O35386	1.7204311357364066E-7	3.4955573941124224E-8	9.445841879116389E-8	3.332865359357178E-8	1.1787110185491348E-7	1.573181782351346E-8	1.8313029318763382E-8
O35409	4.274414741995059E-6	0.0	0.0	0.0	0.0	0.0	0.0
O35459	1.0069072866000283E-5	3.54745075328904E-6	4.41134593143653E-6	6.7842857479681185E-6	5.8818709449222546E-6	4.054068564310691E-6	6.164836533146896E-6
O35465	3.465443214775341E-8	0.0	1.262788191739249E-8	3.4639503627685782E-9	1.924564394533363E-8	1.1302685399489285E-8	8.569565626254695E-9
O35566	9.741706171849218E-9	0.0	1.775575382914031E-8	1.5266623606001205E-9	9.416509861936079E-10	1.0101065835206271E-8	6.29127254736135E-9
O35593	1.7228667419892732E-7	1.72328392613597E-7	7.308967179885562E-8	0.0	3.723296859246762E-7	0.0	6.422657756145568E-8
O35639	4.6413089513332143E-7	1.75831122194607E-7	2.820684914542673E-7	1.6484008669195125E-7	4.655597467737486E-7	3.311299307001148E-6	1.903242648920297E-7
O35643	1.4139439016729278E-7	3.4000420966575355E-7	1.6785690471912445E-7	1.2144988054958524E-7	3.5356412751809934E-7	3.704379743146394E-8	6.16623738443724E-8
O35658	4.878095543536963E-7	4.6178151189643866E-7	3.977791756499802E-7	9.07513959530109E-7	8.89181205953027E-7	3.599332742247155E-7	1.3885531833739782E-6
O35678	1.1496851325319707E-7	7.021712604050421E-8	2.1281484431090056E-7	1.1165991571107904E-7	1.1064093845199149E-7	8.870458751529401E-8	1.0070788452748513E-7
O35685	2.6917009804721585E-7	4.610015432519515E-8	5.0549956412979045E-8	2.109582319076978E-8	5.398944777016051E-8	1.7776623707981858E-8	4.251386228929438E-9
O35737	3.90568376839173E-8	7.77301429570517E-9	3.176884026028853E-8	1.504916001847803E-8	2.6920015028228807E-9	2.5706761012247666E-8	1.3717107651644045E-8
O35857	1.1447911060657056E-6	1.3345104086738924E-6	2.2634674256141005E-6	2.0122637303825477E-6	8.859220530316064E-7	9.818692976499985E-7	1.3280523917279041E-6
O35864	7.922165643370738E-8	6.634602502228747E-9	2.4179158062385686E-8	2.4294477255917087E-8	0.0	0.0	1.5502847517917625E-8
O35887	2.7107411392084043E-7	9.551732567761447E-9	8.934762499983619E-7	7.179047862100931E-7	1.1036319472000553E-6	8.083201119031572E-8	7.246694700888948E-7
O54724	1.4328121385930512E-6	1.2861932645499287E-6	1.3720537926828806E-6	1.0600813820755708E-6	1.3448960563511446E-6	1.41314614246446E-6	2.111534242733456E-6
O54865	2.4423365169593265E-8	5.829671061572552E-9	2.6222521689048364E-8	4.818461533820173E-9	1.4224592244700171E-8	5.541129807881582E-9	5.653391792136925E-9
O54931	1.975740391501673E-8	2.7484575276904948E-8	7.76918705835991E-8	4.8391901477207516E-8	2.5579089461217128E-8	7.272379237226956E-8	6.143505055361573E-9
O54950	3.723745569929179E-7	7.73060287253871E-8	1.352782694349516E-7	3.0866125891442637E-8	2.0245470621409024E-7	1.5176925918030362E-7	2.9244310379454084E-8
O54984	2.0854309101602698E-7	1.1609162594014033E-7	1.147178878357126E-7	3.3520433622330645E-8	9.6769478878295E-8	7.27208492447811E-8	3.270336816253455E-8
O54988	1.279094279174556E-7	1.915617096381861E-9	2.1358009403690213E-8	3.253028521656285E-8	2.875425421569302E-8	1.0809771077945547E-7	1.0133777877377873E-8
O55023	2.851969529224522E-7	1.6417717892156876E-7	2.1438215620240525E-7	5.186135543778153E-8	1.2871139290750352E-7	8.425051443264622E-8	4.85874716756265E-8
O55029	3.3034381464547087E-7	1.7701127132661638E-7	2.9705864150090054E-7	1.2317854582966373E-7	2.0303875452667098E-7	3.731211116745463E-7	1.3845738836207555E-7
O55042	4.080375624554666E-7	3.3703846068355194E-8	1.1072621363702332E-7	4.1046179595518216E-8	3.210867293193387E-8	0.0	4.983650663977541E-8
O55111	7.633427232643568E-7	1.2368280102335718E-6	6.53846764596022E-7	1.1726158334724972E-6	6.665326045945486E-7	1.2159138124402005E-6	4.701376454903561E-6
O55126	7.040290983829653E-6	1.0762046192001687E-5	8.334739701262661E-6	6.5326500496172995E-6	9.02182338355823E-6	1.5398272582986175E-5	1.325112728129345E-5
O55131	1.0881961099856884E-7	9.709229674301449E-8	3.677877935906039E-7	1.204563039053514E-7	2.7567084160532824E-7	7.633689230250044E-8	9.200201022747877E-8
O55143	2.1931246610657084E-5	1.9569122363089186E-5	2.5975672096366474E-5	2.0197153496329037E-5	3.371447915243248E-5	2.322748025393144E-5	2.0511929890785596E-5
O55186	7.347325787558135E-9	0.0	3.0733748746751298E-9	1.819473359462498E-8	1.0755706090446053E-8	8.11020425609901E-9	3.767376374751607E-8
O55234	4.609765149102301E-7	2.2009415512530833E-7	2.512500407222772E-7	2.572264015707463E-7	3.9526989060421257E-7	1.9118990722199787E-7	3.772625284305064E-7
O70133	1.5627591550088147E-7	8.667982788272169E-8	2.5816122694068343E-7	7.943334644051755E-8	1.0657926036028383E-7	2.554463746584989E-7	2.0031070086995638E-7
O70250	7.858836040165298E-6	4.940036680007391E-6	4.077314050872071E-6	2.479550479733043E-6	7.515036135505623E-6	2.3294977708804328E-6	5.531242547000413E-6
O70305	7.483028213076854E-9	8.938685095149707E-8	3.65525171094999E-8	1.0692857596096535E-7	3.639901076635318E-8	1.200722408349041E-7	1.5173964451456142E-8
O70318	8.438188935369641E-8	4.307578472565094E-8	1.5301769536646356E-8	4.218603653997762E-10	7.906464512925763E-9	1.9016197224904363E-7	5.4206313194954314E-8
O70325	7.310909947811431E-8	9.127650959269145E-8	4.0726402200079584E-8	9.2603700414243E-9	9.055221985589649E-8	1.7275412883440263E-8	2.008611237456021E-8
O70373	9.502981411518265E-7	9.260208208929025E-7	3.8001229125198624E-7	4.860224638388441E-7	6.811479905732639E-7	1.4966584700510036E-6	5.661306183977324E-7
O70433	6.6659579363614324E-6	6.258575525845597E-6	4.584122404207525E-6	7.669477097664753E-6	9.948212342816203E-6	1.5057304296065186E-5	8.446396208648535E-6
O70468	7.2224750475371E-5	6.575349946871352E-5	5.001810665703822E-5	6.783353091894782E-5	9.197544719137933E-5	1.020653629503315E-4	1.2472614020546724E-4
O70475	7.643497561905618E-8	0.0	4.042934132905041E-9	0.0	0.0	0.0	0.0
O70492	1.8976983173899E-7	2.2133361983497452E-8	3.059017373566973E-8	4.592526911000349E-9	9.774699831280978E-9	1.9319323079822654E-8	3.320103810703566E-7
O70548	3.765046550207408E-7	5.370548048196927E-7	1.6314034754944116E-7	7.696542892278715E-8	3.062450265023041E-7	7.235210153227245E-7	2.2723744294026507E-7
O70591	3.399675557828757E-7	4.3773515082083585E-9	0.0	1.2709462985628257E-8	7.942131283705976E-8	1.0933618274351225E-9	3.3811560423480724E-8
O88322	6.433288377200557E-7	6.9137801391957E-7	2.886104363289057E-7	6.72817530157013E-7	5.575178769602211E-7	1.4389853029165519E-6	9.246598758849297E-7
O88342	3.124537920870643E-6	1.1279107783055914E-6	2.275429522593147E-6	9.577844420189016E-7	1.5587171994091565E-6	6.378415438213601E-7	9.82756274956827E-7
O88428	9.854494769767654E-9	8.156280175425888E-10	0.0	0.0	0.0	0.0	0.0
O88447	1.0653581639817708E-8	8.11724376484226E-9	7.298159134567181E-10	2.8158912916672756E-9	0.0	0.0	0.0
O88456	1.6524619876865778E-7	2.6952587608506243E-8	6.153123086985307E-8	3.000691226095244E-8	5.170226714686022E-8	2.2798334233937262E-8	3.937032012705948E-8
O88492	1.5003756529374275E-6	5.062591503718265E-7	5.634071391664014E-7	8.683541186650649E-7	1.1206075613690441E-6	7.561054366949849E-7	1.2023449089239956E-6
O88532	4.6565173011055185E-9	0.0	0.0	0.0	0.0	0.0	0.0
O88543	1.5631866982670003E-7	2.452309867405532E-7	3.072894849186092E-7	2.0480421510465417E-7	1.8844365090408892E-7	1.7306034339462033E-7	1.6846810396070314E-8
O88544	1.4379678213771533E-5	2.7158869890988295E-7	1.741263188519604E-7	2.124988681467501E-7	9.488348245458869E-6	5.5086712395735166E-8	5.416815941942371E-7
O88569	1.9989688897877334E-6	8.301465816359253E-7	5.845600341056038E-7	5.382967992221767E-7	9.066370290717374E-7	2.518000419488495E-7	6.05611854557777E-7
O88685	5.398421615260836E-7	4.3766852320440913E-7	3.7538708318384584E-7	9.026477133338998E-7	2.954851027525443E-7	6.512403745419412E-8	2.725588880729414E-7
O88696	1.1048282028134912E-7	3.203415205786823E-7	2.2126151320873488E-7	5.139714404514236E-7	3.7225306116176593E-7	1.808378157371744E-7	2.6821884106243393E-7
O88700	1.3604977733268507E-9	0.0	0.0	0.0	0.0	0.0	0.0
O88712	1.2157371169001108E-7	3.216694146521662E-8	4.208929623537816E-8	5.6824249183049964E-8	4.158527928073082E-8	2.945812757603127E-8	3.890482329271089E-8
O88738	3.7680468278174746E-8	8.887028841809632E-8	5.687834082587714E-9	2.4767718097315293E-9	2.7858051123322253E-8	2.0901862445491853E-8	1.5836296279155592E-8
O88746	2.715256865056231E-7	9.952715887941095E-8	1.6313568562346533E-7	1.3804913646932902E-8	1.3511846398040275E-7	6.754389381513269E-8	6.410862660254791E-8
O88844	9.556660164388418E-7	3.1970187147435856E-7	4.565573868262518E-7	3.3402988919236653E-7	4.3656657607394467E-7	4.6956213051551275E-7	3.4876558696946515E-7
O88983	8.192853650047167E-9	1.3620062183853301E-8	3.3995665635857093E-9	0.0	2.3914355939006333E-7	0.0	0.0
O88986	1.2559179155919674E-8	2.9184996468241026E-8	2.5142359812189128E-8	2.3485504458883616E-8	1.6293210403884897E-8	3.2973339407804375E-8	4.3092040842169455E-8
O89017	1.4129417731339446E-8	2.0273318626438553E-8	1.7211613413413496E-8	1.6366977716014774E-8	3.422675023001988E-8	0.0	1.3516997326511862E-8
O89020	9.393498298456744E-8	7.025846212200358E-8	9.85816179096736E-8	2.4876340379733228E-8	2.68280944095146E-8	3.048785942498568E-8	1.3038989257816689E-8
O89051	2.497963547571732E-9	1.6488838525340287E-8	0.0	0.0	0.0	0.0	0.0
O89079	7.500957181425377E-8	1.405424310083888E-8	1.60357874409148E-8	1.2443855752146185E-8	3.998915856423923E-9	0.0	1.5815044199650077E-8
