P04004	2.294901048845322E-4	2.305932672279586E-4	2.673239287430783E-4	2.4510072587622837E-4	2.3233560460673876E-5	2.9254453309819785E-4	2.039918090557336E-4	2.506991946599288E-4	2.1866799538437884E-4	2.4971870089124983E-4
P04114	0.0010799436737301067	7.854081432427502E-4	9.60275482599761E-4	8.888109160236006E-4	3.1177811377510355E-5	8.932456092507765E-4	8.332239078898014E-4	9.813173206051871E-4	0.00104204589218863	9.55856286315994E-4
P04180	1.6849208452018335E-7	2.086716655347484E-7	2.1705252169833559E-7	2.0818054301259907E-7	6.742291425689783E-8	2.2331953635881732E-7	3.0043362853578717E-7	3.673994018131718E-7	4.6263961167971126E-7	5.306212881152213E-7
P04196	4.4632365232118084E-5	4.733631039068532E-5	4.8937224015483344E-5	3.696071304224575E-5	9.14379170652807E-6	6.215930654482075E-5	5.761048412686675E-5	6.576696637009753E-5	6.342901117219612E-5	5.508085303328934E-5
P04217	2.147055991036018E-4	1.8721631652465523E-4	1.853989062664083E-4	1.7641193196310054E-4	5.865824236587235E-6	2.117968804550222E-4	2.4148666750735298E-4	2.606838756962161E-4	1.8046764793726983E-4	2.107890947469365E-4
P04264	4.1762118583211106E-5	3.402076396145419E-5	4.937790657817352E-5	4.476465332763826E-6	2.658015907095414E-6	4.90874355007921E-6	1.0335174284848015E-5	1.2620920607785543E-5	8.863024790996212E-6	3.7836022170168724E-5
P04275	7.430840804093488E-6	6.894418099638034E-6	4.901017401245514E-6	7.681362479796541E-6	3.202432742324865E-7	6.99696583391159E-6	3.941612296884336E-5	6.55792783419267E-6	8.247273404476903E-5	6.915907416709447E-6
P05160	1.2889157076105649E-5	1.1456635639323366E-5	1.3154523733053433E-5	1.1806227266851878E-5	9.388673154486612E-7	1.8297634811277815E-5	2.5869492011337755E-5	2.5939499270414552E-5	2.9446922110430397E-5	2.976608430384776E-5
P05543	3.996122191108719E-6	1.5230580023036482E-6	3.4168502484476745E-6	2.1747170779325864E-6	8.420171941117013E-9	7.331767465342412E-7	4.038939900240274E-6	2.7094225157998616E-6	8.442037752348968E-6	9.86358573923139E-6
P05546	6.736674102715585E-5	6.901497587792807E-5	6.211722585207748E-5	5.970619071553344E-5	1.9781178769736726E-6	4.632045564284082E-5	5.940693325665431E-5	7.161048020834335E-5	7.405412832006727E-5	8.475816380835789E-5
P06396	7.764377269142228E-9	6.169554664603949E-9	0.0	1.3658412788658616E-8	1.7749573083661816E-7	4.476286536112818E-8	4.094607533447731E-8	5.256662992912881E-6	1.3476241132316425E-6	2.66895971423042E-7
P06727	1.7493134167556753E-4	3.696398912589377E-4	3.1209644857513715E-4	2.414589724752725E-4	2.6552444973978297E-5	3.785364217959819E-4	4.3013408635260046E-4	4.047532808425746E-4	4.263252302015538E-4	4.7103448359708285E-4
P07357	4.43306834459352E-5	4.553335209478801E-5	3.7240191144655546E-5	2.5850214494872383E-5	3.3390859489399484E-6	3.416035850490016E-5	5.609886196124074E-5	4.97589624893734E-5	4.670792072660471E-5	4.733661161940886E-5
P07858	2.591465398737502E-8	1.0446416004664367E-7	8.112714570988178E-8	8.39969330042602E-8	0.0	1.1757369976359681E-7	6.617143426639455E-8	3.385951190562002E-7	6.112544990359705E-8	1.7662304530635216E-7
P08185	2.7875613015875708E-5	2.0343405199029926E-5	2.1746260397502485E-5	2.5603816321747553E-5	5.770615302773615E-7	2.7189970306085652E-5	2.6322239444672297E-5	2.463707922794373E-5	2.4114434985398253E-5	2.7046029322452125E-5
P08603	3.089876143583002E-4	2.4663961776158656E-4	2.179630978784611E-4	2.456820778996374E-4	3.1629237561398394E-5	3.532169269694011E-4	3.8199918229362995E-4	3.3447133082493405E-4	3.6395797136445706E-4	4.0745613538214554E-4
P08697	6.615943091313157E-6	7.312516944872098E-6	7.405866698852566E-6	8.026905853220123E-6	1.2219268543289555E-6	6.6419899883678704E-6	5.5982043764731634E-6	1.0434872861160624E-5	1.1405348169117672E-5	1.0606249351925775E-5
P10643	3.0017141477302818E-5	2.3184538178203954E-5	2.33388414026889E-5	2.5206207764452475E-5	4.577740543133579E-6	3.068363239918178E-5	2.7987897352955883E-5	2.7216475826592796E-5	3.679866252533032E-5	3.288806312296546E-5
P11717	3.315592603384908E-7	7.488687740093617E-7	3.326124731261915E-7	3.109209576787509E-7	4.499647876223098E-8	2.568148387739818E-7	5.193824067012237E-7	6.923193282772048E-7	2.1842041046901784E-6	6.487261982107891E-7
P12109	1.4682957170418998E-7	1.2135013216853747E-7	6.967139579963227E-8	3.758228462819525E-7	0.0	5.966415307531685E-7	1.735230989663523E-5	8.920046256628995E-8	2.5332857190180814E-7	1.3836831118203514E-7
P12259	1.2772258161467209E-5	1.4283598744364217E-5	1.5134250090729992E-5	1.58677659584504E-5	1.354088635119818E-6	2.2892552664063782E-5	2.4630545031028708E-5	2.5946689130148174E-5	2.127916527560196E-5	1.8372431796191555E-5
P13645	4.0888037234453045E-6	6.203797912828977E-6	4.786070597683165E-5	2.298996322064249E-6	1.5620705431657772E-7	2.22712608628577E-6	8.070923696859309E-6	1.3760219177839358E-5	5.430443842000798E-6	1.4346968953168277E-5
P13671	1.014601965608584E-4	4.958096389023777E-5	5.7911018143286314E-5	5.474121733098381E-5	8.224129379275617E-6	7.055798346133954E-5	5.0516968457677424E-5	6.774183356444067E-5	7.776870892455638E-5	6.670354226098286E-5
P14543	1.676750174666159E-7	4.431865756562538E-7	2.6105731526718446E-7	3.510901385633469E-7	1.1436806491034032E-8	1.6954989728983522E-7	3.381789165217994E-7	2.7056077001676405E-7	3.612046018944281E-7	1.096692424549203E-6
P16284	4.9679766790859E-9	5.047966848124318E-9	3.741976030224158E-9	3.0445424038814055E-9	0.0	3.878006450214217E-8	2.8401396441242744E-8	6.389525740786387E-9	1.8885307373522597E-9	1.7102754713503088E-9
P20742	1.1255147793461063E-7	8.848190089824042E-8	8.11348168397429E-8	9.638071828774667E-8	2.565505033734584E-8	7.120189730601295E-8	6.467965193813767E-7	2.2958854375972123E-7	1.227265305538726E-7	1.6924279770000204E-7
P20851	1.2216745731661411E-6	2.370649781809254E-6	1.0816404280005851E-6	5.514090848574394E-7	9.818864716894104E-8	2.7818141228189987E-6	1.5560217863000354E-6	2.5347633858467343E-6	1.7775585737609703E-6	2.421592494203915E-6
P22792	1.7791734075059605E-5	1.6283372483356767E-5	2.0548052305679238E-5	1.7320144851622044E-5	4.486440796552512E-6	2.638264887368959E-5	2.8225083494157146E-5	2.7218784835149353E-5	3.162462744851348E-5	3.054714327900229E-5
P22891	2.9600336028216645E-6	2.952332885211463E-6	2.7406538639547767E-6	2.6206881273323867E-6	1.9483542959206468E-7	3.382305174407941E-6	2.6991009873545028E-6	2.850194573901324E-6	2.7944307731876267E-6	3.0506279375830035E-6
P22897	8.028097987132102E-7	4.5446822510598154E-7	5.954488753934E-7	1.818690511279403E-7	2.051215643751646E-8	4.6830595576781025E-7	8.512286761700619E-7	5.789944308333374E-7	1.1579227284159843E-6	5.746248499481048E-7
P26038	1.0924711137620712E-7	6.044400535602411E-8	9.578827330641737E-8	9.015436241175389E-8	4.730262571731984E-9	1.3282975833506583E-7	6.500587846633734E-8	4.2750276649605056E-8	3.624940713233259E-7	2.1659428512634845E-7
P32754	4.209176016808664E-7	3.943896539310552E-7	3.274765803485461E-7	1.5869273379816872E-7	3.676233618901811E-8	2.834767932160481E-7	3.3149161761746854E-7	9.050717294445829E-7	1.8756649645658615E-7	2.2125833040186114E-7
P35527	1.5372231019280903E-6	3.6366080615943986E-6	1.7613745947578913E-6	1.2264583724315593E-6	1.3695868548639257E-7	1.128106024948052E-6	2.6984642580021123E-6	2.927578250139217E-6	1.869882680851339E-6	3.0546680176973754E-6
P35542	2.9465189420968535E-6	4.302162595869772E-6	3.3355700506337787E-6	3.722975342022178E-6	1.8041847827358496E-6	3.1916865698452548E-6	5.531687630195395E-6	3.853466205845696E-6	5.586762161122796E-6	5.108770268719356E-6
P35555	2.0465468799330022E-8	7.106418446105895E-7	4.6904007488869744E-8	2.0736209506585645E-8	0.0	2.331174708741691E-8	4.0286579937360445E-8	6.531035713881678E-8	3.493275077453949E-8	1.9523025921066244E-7
P35579	1.1008846778619534E-8	9.75382002543216E-8	2.249659011684608E-8	8.31281447100446E-8	9.634798832497967E-10	2.5944272212206987E-8	3.1078358970210606E-8	1.4093387402618409E-8	7.308321198958827E-8	3.363908240424931E-8
P35858	4.769573257420081E-5	5.215248121125087E-5	5.108201787858493E-5	5.505861303125305E-5	8.96698965731655E-6	5.270081335515537E-5	4.090871424952384E-5	4.943294037895804E-5	4.264533229592206E-5	4.22744100682959E-5
P35968	3.0222700931279244E-8	4.207475985862493E-8	7.57330599906012E-9	1.0097345678430712E-8	0.0	1.990565345803878E-8	1.61438979013091E-8	3.433748293266573E-8	3.1778278464870665E-8	5.386743388847163E-9
P36980	2.7416815321642484E-6	3.326374625082189E-6	3.0278180835102163E-6	3.462540825093058E-6	8.722742421596317E-8	4.765666259657305E-6	5.901462933623923E-6	5.179433012268952E-6	5.696855135397651E-6	7.194483895652943E-6
P43652	1.3560539621419311E-4	1.108542625459112E-4	8.177938691214596E-5	9.807386728186371E-5	9.450004759315713E-6	8.489865430638427E-5	8.659641028281751E-5	1.3678049858121231E-4	1.4852936925569002E-4	1.1704530245697364E-4
P48681	6.882547235316128E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5459606945973656E-7	0.0
P48740	7.540027018927677E-6	9.340097301811741E-6	7.228448177895877E-6	7.9338728910798E-6	8.521788991397302E-8	1.2234408670906565E-5	5.134893636954585E-6	3.86904364903228E-6	2.9879004896654873E-6	3.0103463430890794E-6
P51884	2.30095903594739E-5	2.3504726248828942E-5	1.903860192386318E-5	2.3679905440082687E-5	1.9041207536283637E-6	2.2825726603672008E-5	2.479087666064624E-5	2.4581087848641468E-5	2.3290244566406822E-5	2.507497673196444E-5
P80723	1.2900453458783564E-7	1.7659771478012454E-7	0.0	0.0	0.0	0.0	2.059570899696579E-7	2.372320497938018E-7	2.1039856164010724E-7	1.1749728215260594E-7
P81605	6.591537271012936E-8	0.0	2.2572552689319245E-9	0.0	0.0	0.0	4.233108771019107E-8	0.0	5.865723220370643E-8	0.0
P98160	4.831265481040225E-7	7.446224840975821E-7	1.20713885879154E-6	1.2695988406164057E-6	3.7722047293707924E-8	8.374466598736831E-7	4.748685866961567E-6	1.6151295104250461E-6	5.046972302023356E-6	1.194553969639932E-6
Q04721	4.002933153557755E-8	4.682155504794065E-8	1.175976090370667E-7	1.5984911047499704E-7	6.084033086591691E-9	2.4845629795751687E-8	2.800802748705249E-7	1.3282638150737613E-7	1.672100147957848E-7	8.280985947845609E-8
Q04756	3.378033594852835E-8	1.3273151580903737E-7	1.3877999805183902E-7	1.2118376382037036E-7	9.06993618150388E-8	0.0	3.059277684265055E-7	2.3023535037604996E-7	1.8592730321092977E-7	2.661618356081987E-7
Q06033	1.0151689836860025E-5	7.58806654398921E-6	8.48017501488114E-6	1.2596004691397557E-5	1.988217061319944E-8	9.133467275206908E-6	6.659762181990444E-6	5.566674922191692E-6	6.470675057847203E-6	3.7920563356706762E-6
Q07954	5.445860998679791E-7	5.048902946087371E-7	2.2108034367277473E-6	4.7630936008642284E-7	2.0253286082908556E-8	1.0663428641727686E-6	6.978852652011633E-7	9.252878133250289E-7	4.6858119403583544E-7	4.679957558724296E-7
Q08188	3.3733070918772677E-9	0.0	8.827313948811641E-8	0.0	0.0	0.0	0.0	1.0514069718969291E-8	0.0	0.0
Q12913	4.385552878333007E-7	3.5014541304512577E-7	4.331632041590103E-7	2.4177118312282897E-7	0.0	2.9181551457396473E-7	6.466033756436215E-7	3.044688722834313E-7	3.322512340380167E-7	4.0433877123033856E-7
Q14126	2.656603087662304E-7	2.7866149336697665E-7	3.0412919596793E-7	3.7009495954058573E-7	2.6938142222400595E-8	3.6486221093493466E-7	5.209204991080636E-7	3.253673629344559E-7	6.483330526889249E-7	3.492930568881896E-7
Q14520	1.538159402698383E-5	1.2161277888558535E-5	9.906037897571879E-6	1.1702533508781892E-5	5.256092248580993E-7	5.713240915602141E-6	1.3265064831959362E-5	1.5248675546403507E-5	1.8854335352376496E-5	1.4697455718575381E-5
Q14683	2.632681486547848E-10	4.545743542647107E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q15113	1.7172799247980224E-6	1.5608630237916384E-6	1.0617613957122526E-6	2.016498358119705E-6	4.895185696378416E-8	1.425243450608885E-6	1.7151579747981112E-6	1.7713000322160497E-6	1.4655556753972523E-6	1.3260700824888352E-6
Q49AS3	1.0153108326535898E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q6EMK4	1.6053202092325582E-6	3.5465711740718723E-6	2.4158852454303124E-6	3.576866656380627E-6	2.751783376842824E-7	1.7684609889326034E-6	4.70363548219082E-6	2.8155507508115656E-6	3.0139520227934133E-6	2.9827817012566278E-6
Q6Q788	4.835694446067538E-9	0.0	0.0	0.0	0.0	4.3340023176752185E-8	0.0	0.0	8.857396344861269E-9	0.0
Q6V0I7	7.908999668041058E-9	0.0	0.0	1.1776023537836575E-8	0.0	0.0	3.523766013641012E-9	1.2984855135487544E-8	0.0	0.0
Q8N3K9	1.19282463992408E-8	1.6912809530103508E-6	5.228281973315328E-7	8.68087446829336E-7	0.0	1.1360458583860818E-6	0.0	2.259804406344143E-6	0.0	8.198817326623937E-8
Q8N799	6.262333321855021E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q8NBJ4	4.994916226010127E-8	3.5561731920296435E-8	5.111990584865648E-8	7.70457291426029E-8	4.939110012786056E-9	6.024169692464209E-8	1.484022401039933E-7	4.6868213224585973E-8	8.503672913377664E-8	4.259832838545517E-8
Q8TDY2	2.3462669220363913E-8	9.390634479776818E-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q96PD5	4.1492099095771324E-5	5.3695326931183934E-5	5.448402695787027E-5	5.1528749232391276E-5	5.801423217831825E-6	6.392948160603145E-5	4.437580696913607E-5	3.4183202738803814E-5	5.1246948257812235E-5	5.1247762617865056E-5
Q99650	2.9585480677901664E-8	5.8190764509473767E-8	5.086681280040814E-8	5.140546454237048E-8	0.0	3.034005908235671E-8	1.6263107307502304E-8	0.0	3.007088039760721E-8	0.0
Q9BYE9	6.324158925781337E-8	8.988663711361389E-8	7.832473646309335E-8	1.7340501203950985E-7	0.0	7.8055892023302E-8	2.7761641310801338E-8	3.507204944095017E-6	8.841261158849367E-8	3.430443013281209E-6
Q9HBB8	3.148771134715226E-8	5.5478605853322465E-8	5.58119921197159E-8	1.6091926866454846E-8	0.0	2.6745335882718323E-8	3.034398375646335E-8	4.133787983406247E-7	3.3539359016100924E-8	7.225965024903069E-8
Q9NZ08	1.39493571412831E-9	3.1697250890055513E-9	1.9118993797460597E-8	1.4219739341932337E-8	0.0	2.1049781894972107E-8	3.0446721320825536E-8	1.9670047350474932E-8	1.6259169144381502E-8	3.3064331804711754E-8
Q9P232	4.050835961997487E-8	7.093636210706619E-8	8.429982261104984E-8	5.2191856263354066E-8	0.0	5.4756191183896996E-8	4.4891592187599836E-8	1.125791445140711E-7	5.577000186530957E-8	6.298154122982708E-8
Q9UBG0	3.321742578019535E-7	4.428752047359346E-7	3.5005996952937367E-7	4.9203827971391786E-8	2.3163069013851407E-8	3.8958131940942884E-8	8.607791155926195E-8	4.038600308352849E-7	5.042338338945828E-7	1.4380108722788998E-7
Q9UBJ2	1.7680711167813306E-8	0.0	1.1782997285978476E-8	7.590167664680313E-6	0.0	6.9711812813084536E-9	1.9012985950006757E-8	1.1288246800101741E-7	1.9794962284336853E-5	1.2329422149967183E-8
Q9UDT6	5.8303853077901666E-8	6.536691262662808E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9ULI3	6.340699860271222E-8	3.2543090082850067E-6	8.565842075097322E-8	1.4852939499183592E-7	0.0	1.8329247385567945E-7	7.745464191985567E-8	1.3220574432406462E-6	1.5816792999553397E-7	1.476563333241799E-7
Q9UQP3	9.902337948399522E-9	1.7360541024900037E-8	3.1201167259855705E-8	2.143527043952447E-8	0.0	2.2017078208594962E-7	2.8534820795961892E-8	2.778760433124058E-8	1.9321685625086153E-8	3.6946727949669255E-8
Q9Y2E4	1.187916121444605E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9Y6R7	1.1071881360859381E-5	1.780815578177208E-5	2.024851671407621E-5	1.908306258824876E-5	1.095310337640902E-6	2.2646648788267826E-5	2.270098104042542E-5	2.652070252514837E-5	2.1517989836532808E-5	2.2671372686914353E-5
A6H8Y1	1.9184033443873063E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C9JV77	9.34405110983552E-7	1.1419074257736206E-6	1.2080944820853172E-6	9.644881048807276E-7	0.0	2.1492413358043813E-6	4.7650452675625173E-7	1.0310306894249105E-6	5.176007792063708E-7	8.230155009937625E-7
D6RF35	2.6003262608088417E-5	3.121260565607908E-5	3.140438340409854E-5	3.236201353050657E-5	2.604458252985326E-6	2.7592356012826525E-5	9.550987316822273E-5	1.1309393691195157E-4	6.442819312133102E-5	6.733662711844739E-5
E7ETH0	8.764742304748137E-9	3.9807953122894806E-9	5.7337532928883744E-9	1.7361704438772767E-9	2.7842768108085167E-10	1.60843050843338E-9	0.0	0.0	1.042490457299812E-8	0.0
E9PIT3	3.0591628519338715E-6	1.4140428304325134E-7	8.118716924341246E-9	0.0	0.0	0.0	0.0	0.0	0.0	2.2751183844278924E-8
F5H3Y4	1.4634929885113782E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F8VS53	2.4066397324169635E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F8W876	4.6086216495415326E-8	2.997975450256151E-8	3.60865849958354E-8	3.006996198180668E-8	0.0	4.7168187004330435E-8	4.816000509595835E-9	1.815846230219433E-9	1.9636640842838725E-8	5.454624396672844E-8
G3V1J0	1.4765526911022726E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3V2W1	1.683116205935276E-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H7C5R1	1.9413619014840843E-8	3.0234341629681982E-6	1.977008923384014E-7	4.27225678834351E-9	5.3872040577706896E-9	1.049153692427271E-8	7.394802267733307E-11	0.0	2.6080990859227476E-8	3.3878042562841882E-9
O00187	2.2391371992542177E-6	1.540161164438427E-6	1.3472026459911003E-6	1.5517374514379342E-6	1.2091925993442325E-7	1.8313663910970584E-6	2.679071040478312E-6	8.020123961464792E-6	3.0553472509071933E-6	2.7246587482925493E-6
O00299	2.414402032433349E-8	3.5395411443028224E-8	2.3925464360508826E-8	6.077047691697094E-8	0.0	4.3357975387356696E-8	1.9742345280491936E-8	2.06163725155944E-8	3.80350524487844E-8	2.392295906431299E-8
O00391	1.8603329051363611E-6	5.66460944397861E-6	4.162413531078537E-6	2.29691844755475E-6	2.008630861963072E-6	5.686347019828026E-6	1.699360400416209E-5	2.189009053045102E-6	1.1105953800582223E-5	1.5648606789739026E-5
O75882	1.7675096167564335E-5	1.349862526221562E-5	1.546260877886197E-5	1.3269963669515211E-5	9.394768572938369E-7	1.642956080450706E-5	2.935367787010619E-5	2.6650064806941013E-5	2.0444033214188042E-5	2.184856978069583E-5
O95479	4.123449798014951E-8	3.274425827103108E-7	1.3191219106074157E-6	1.4035410188047682E-6	0.0	8.125101726858266E-7	1.6151214873160203E-7	2.902591178411324E-7	1.7922080986984085E-7	1.5478600564679816E-7
O95810	2.2165970771424608E-8	8.256451131196997E-9	0.0	1.3014925697561368E-8	0.0	0.0	0.0	2.3458502432844925E-8	3.5467229195433844E-9	0.0
P00736	1.0140451051789544E-5	7.359361450273431E-6	1.4186919047356956E-5	1.0325235092286464E-5	8.530978046473148E-7	1.234283759055417E-5	1.467987501761602E-5	1.4514706925330083E-5	1.2168774338271523E-5	1.5315744315159316E-5
P00742	8.016410450949842E-6	8.717558523468929E-6	7.540012899106252E-6	7.284874149830597E-6	6.365479934424056E-7	1.018354122141301E-5	8.195661866433837E-6	6.5435566573261756E-6	1.0909782152768165E-5	7.684220965073089E-6
P01034	1.3338591546036267E-6	1.2928353981230724E-6	1.489336285154452E-6	2.068479494556537E-6	1.0392432207330718E-8	1.3020359361917154E-6	2.860416073135081E-6	2.4838494844425054E-6	7.338542789601826E-7	4.58644074079551E-6
P01042	2.3214578145561985E-5	4.744553017243373E-5	3.3439525093492324E-5	3.537317629492263E-5	3.372048465211803E-6	5.269366657020638E-5	5.243766923835973E-5	5.7245320916949093E-5	5.9807543607706536E-5	5.903649602478287E-5
