"","d0","d1","d3","d5","d7","d10","d14"
"1",0.324439,0.310431,0.297184,0.268295,0.248555,0.240582,0.247452
"2",0.317317,0.306844,0.291473,0.268295,0.248555,0.209309,0.247452
"3",0.329902,0.359065,0.297184,0.622637,0.179248,0.14888,0.154082
"4",0.324439,0.316135,0.491099,0.172875,0.150834,0.134201,0.155411
"5",0.549702,0.310431,0.483769,0.394695,0.38371,0.0894244,0.340079
"6",0.576816,0.409753,0.290379,0.204177,0.199177,0.160448,0.247452
"7",0.362872,0.308457,0.297184,0.228337,0.216406,0.197283,0.401123
"8",0.409805,0.310431,0.405433,0.356063,0.321717,0.26274,0.246064
"9",0.414758,0.401654,0.297184,0.249517,0.297183,0.220563,0.253103
"10",0.273687,0.498192,0.243813,0.169293,0.103573,0.240582,0.0817915
"11",0.500459,0.491303,0.470815,0.445376,0.248555,0.370205,0.376074
"12",0.452316,0.528116,0.526846,0.704833,0.471457,0.240582,0.447254
"13",0.42898,0.44741,0.555436,0.343705,0.248555,0.425288,0.279565
"14",0.491517,0.310431,0.428442,0.240869,0.340843,0.319594,0.310088
"15",0.432491,0.435792,0.377575,0.34982,0.320629,0.307576,0.247452
"16",0.433527,0.412861,0.389681,0.268295,0.333238,0.306322,0.279312
"17",0.324439,0.470628,0.229329,0.225609,0.28438,0.317874,0.30593
"18",0.378174,0.349472,0.263886,0.223906,0.211808,0.163518,0.247452
"19",0.385102,0.310431,0.253865,0.209911,0.159344,0.143428,0.147647
"20",0.466244,0.442218,0.297184,0.235446,0.181128,0.229855,0.204542
"21",0.415475,0.380302,0.297184,0.279562,0.215278,0.165174,0.160867
"22",0.538834,0.48532,0.354121,0.268295,0.314028,0.123691,0.274243
"23",0.382161,0.25477,0.297184,0.134108,0.145491,0.105587,0.112884
"24",0.399338,0.286995,0.260446,0.268295,0.12255,0.133787,0.0941493
"25",0.324439,0.365454,0.257611,0.199988,0.180754,0.145998,0.153295
"26",0.451805,0.284385,0.285112,0.181038,0.17326,0.125277,0.247452
"27",0.397227,0.33543,0.218386,0.156813,0.248555,0.109039,0.110211
"28",0.324439,0.267407,0.201462,0.144268,0.0780776,0.102802,0.109217
"29",0.388685,0.357516,0.241,0.168669,0.095738,0.240582,0.116598
"30",0.481037,0.4554,0.151483,0.198427,0.248555,0.252444,0.0701036
"31",0.324439,0.262567,0.17177,0.133097,0.11196,0.0941005,0.0879365
"32",0.531604,0.435354,0.201377,0.14096,0.248555,0.548135,0.286062
"33",0.323105,0.275551,0.297184,0.142386,0.114575,0.0934445,0.0790439
"34",0.748123,0.310431,0.185761,0.0880676,0.0622217,0.0424399,0.0323084
"35",0.324439,0.561338,0.492623,0.404619,0.407057,0.448704,0.166942
"36",0.393437,0.330092,0.254873,0.206058,0.163443,0.240582,0.157533
"37",0.354548,0.349917,0.301487,0.287993,0.255347,0.216696,0.247452
"38",0.409868,0.396681,0.36653,0.319826,0.248555,0.279138,0.242805
"39",0.395746,0.405659,0.404125,0.268295,0.291398,0.275376,0.259854
"40",0.600036,0.558209,0.548387,0.477015,0.382194,0.446001,0.449606
"41",0.371545,0.737235,0.426203,0.971946,0.248555,0.267436,0.244293
"42",0.361976,0.45096,0.47799,0.237846,0.166132,0.332677,0.339824
"43",0.418421,0.310431,0.318195,0.337707,0.315857,0.300692,0.270719
"44",0.487104,0.468046,0.316958,0.412285,0.248555,0.353649,0.322679
"45",0.441578,0.310431,0.528153,0.504545,0.454931,0.425968,0.348762
"46",0.324439,0.441889,0.403694,0.369725,0.305793,0.297512,0.291175
"47",0.515494,0.510157,0.48639,0.464063,0.248555,0.438135,0.435406
"48",0.324439,0.478232,0.283615,0.271588,0.253824,0.230463,0.235793
"49",0.34891,0.310431,0.320813,0.274439,0.273886,0.238447,0.238468
"50",0.51125,0.517905,0.531923,0.520131,0.596174,0.240582,0.406889
"51",0.43713,0.310431,0.539546,0.504137,0.559428,0.446605,0.469795
"52",0.288893,0.292156,0.277594,0.23177,0.199617,0.210751,0.213964
"53",0.369112,0.379881,0.276106,0.272652,0.332369,0.192317,0.276374
"54",0.488707,0.436613,0.413759,0.390114,0.306038,0.240582,0.316458
"55",0.254993,0.293286,0.237698,0.233352,0.155938,0.138609,0.141352
"56",0.363348,0.424424,0.302701,0.260495,0.215297,0.182735,0.156863
"57",0.427564,0.315277,0.338202,0.331429,0.661211,0.237729,0.198226
"58",0.373005,0.426233,0.302869,0.246478,0.247891,0.199006,0.190301
"59",0.54329,0.475643,0.42838,0.268295,0.341277,0.282296,0.277361
"60",0.39982,0.346267,0.352332,0.312655,0.460369,0.205006,0.247452
"61",0.347032,0.426634,0.311646,0.268295,0.269868,0.5042,0.215443
"62",0.41244,0.310431,0.10199,0.268902,0.0875825,0.237882,0.0567274
"63",0.324439,0.61033,0.579976,0.473533,0.480985,0.446881,0.421318
"64",0.514497,0.483008,0.481662,0.268295,0.371809,0.408896,0.321954
"65",0.527081,0.46066,0.440175,0.382807,0.332139,0.317423,0.184723
"66",0.324439,0.485137,0.425892,0.332297,0.376158,0.356725,0.336971
"67",0.27677,0.265896,0.297184,0.158221,0.113621,0.102285,0.0994287
"68",0.488312,0.422088,0.50212,0.524503,0.252047,0.240582,0.198692
