A0,ID,t
0.572086,4,0.0
0.547361,4,1.0
0.227179,4,3.0
0.481248,4,5.0
0.44597,4,7.0
0.4112375,4,10.0
0.193581,4,14.0
0.391766,16,0.0
0.324916,16,1.0
0.239573,16,3.0
0.2184,16,5.0
0.192421,16,7.0
0.158046,16,10.0
0.254187,16,14.0
0.396316,17,0.0
0.293779,17,1.0
0.196734,17,3.0
0.170047,17,5.0
0.150727,17,7.0
0.307062,17,10.0
0.25244416666666664,17,14.0
0.387327,33,0.0
0.348664,33,1.0
0.224717,33,3.0
0.272684,33,5.0
0.31969683333333326,33,7.0
0.480462,33,10.0
0.204327,33,14.0
0.400333,35,0.0
0.4118,35,1.0
0.391092,35,3.0
0.352484,35,5.0
0.331682,35,7.0
0.3634443333333333,35,10.0
0.293275,35,14.0
0.417457,43,0.0
0.543572,43,1.0
0.318528,43,3.0
0.350825,43,5.0
0.3616971666666667,43,7.0
0.27578,43,10.0
0.264021,43,14.0
0.407476,45,0.0
0.45765266666666665,45,1.0
0.528383,45,3.0
0.492734,45,5.0
0.517621,45,7.0
0.317154,45,10.0
0.482548,45,14.0
0.46801,47,0.0
0.444273,47,1.0
0.4076316666666666,47,3.0
0.39269,47,5.0
0.469489,47,7.0
0.360004,47,10.0
0.311324,47,14.0
0.489186,50,0.0
0.483155,50,1.0
0.3854418333333333,50,3.0
0.355133,50,5.0
0.381869,50,7.0
0.305488,50,10.0
0.29782,50,14.0
0.403642,58,0.0
0.329154,58,1.0
0.359796,58,3.0
0.245844,58,5.0
0.224766,58,7.0
0.183636,58,10.0
0.29113966666666663,58,14.0
0.572429,64,0.0
0.60217,64,1.0
0.47177,64,3.0
0.44211283333333334,64,5.0
0.238057,64,7.0
0.390702,64,10.0
0.377549,64,14.0
0.415681,69,0.0
0.3725673333333333,69,1.0
0.241557,69,3.0
0.222769,69,5.0
0.211053,69,7.0
0.997243,69,10.0
0.147101,69,14.0
0.3293541,71,0.0
0.28934,71,1.0
0.503736,71,3.0
0.411506,71,5.0
0.371349,71,7.0
0.0506736,71,10.0
0.34952,71,14.0
0.274634,75,0.0
0.240669,75,1.0
0.186109,75,3.0
0.210856,75,5.0
0.20184499999999997,75,7.0
0.155205,75,10.0
0.143597,75,14.0
0.348085,81,0.0
0.385731,81,1.0
0.244796,81,3.0
0.215939,81,5.0
0.19308,81,7.0
0.355108,81,10.0
0.2904565,81,14.0
0.343829,90,0.0
0.320145,90,1.0
0.26772866666666667,90,3.0
0.207819,90,5.0
0.176555,90,7.0
