A0,ID,t
0.413449,2,0.0
0.456761,2,1.0
0.351234,2,3.0
0.336562,2,5.0
0.35965766666666665,2,7.0
0.323681,2,10.0
0.276259,2,14.0
0.405369,4,0.0
0.395288,4,1.0
0.34019916666666666,4,3.0
0.351434,4,5.0
0.326739,4,7.0
0.298391,4,10.0
0.263974,4,14.0
0.323816,5,0.0
0.388629,5,1.0
0.218513,5,3.0
0.152998,5,5.0
0.122194,5,7.0
0.21214489999999997,5,10.0
0.0667194,5,14.0
0.231308,6,0.0
0.205346,6,1.0
0.195736,6,3.0
0.1738575,6,5.0
0.165664,6,7.0
0.142536,6,10.0
0.102555,6,14.0
0.514141,13,0.0
0.491302,13,1.0
0.44351133333333337,13,3.0
0.458251,13,5.0
0.431429,13,7.0
0.404035,13,10.0
0.36191,13,14.0
0.594175,20,0.0
0.573417,20,1.0
0.5114303333333333,20,3.0
0.537304,20,5.0
0.493819,20,7.0
0.452902,20,10.0
0.416965,20,14.0
0.45748649999999996,24,0.0
0.528453,24,1.0
0.500906,24,3.0
0.486536,24,5.0
0.445013,24,7.0
0.412966,24,10.0
0.371045,24,14.0
0.373681,31,0.0
0.267453,31,1.0
0.31594,31,3.0
0.281795,31,5.0
0.254199,31,7.0
0.212181,31,10.0
0.166922,31,14.0
0.334377,37,0.0
0.320547,37,1.0
0.281983,37,3.0
0.23848,37,5.0
0.226101,37,7.0
0.19061,37,10.0
0.26534966666666665,37,14.0
0.4793231666666667,39,0.0
0.549447,39,1.0
0.516157,39,3.0
0.519712,39,5.0
0.453643,39,7.0
0.42413,39,10.0
0.41285,39,14.0
0.341482,40,0.0
0.322002,40,1.0
0.24745833333333334,40,3.0
0.253171,40,5.0
0.229296,40,7.0
0.188796,40,10.0
0.150003,40,14.0
0.48488,44,0.0
0.495974,44,1.0
0.4168901666666667,44,3.0
0.473883,44,5.0
0.4274,44,7.0
0.400308,44,10.0
0.218896,44,14.0
0.296138,46,0.0
0.385218,46,1.0
0.347334,46,3.0
0.337502,46,5.0
0.220043,46,7.0
0.258357,46,10.0
0.228374,46,14.0
0.499552,48,0.0
0.480084,48,1.0
0.441159,48,3.0
0.40066,48,5.0
0.40802583333333337,48,7.0
0.336255,48,10.0
0.290445,48,14.0
0.45069,50,0.0
0.3828943333333333,50,1.0
0.394779,50,3.0
0.392032,50,5.0
0.35601,50,7.0
0.345631,50,10.0
0.358224,50,14.0
0.285381,52,0.0
0.41361,52,1.0
0.309515,52,3.0
0.393913,52,5.0
0.384082,52,7.0
0.310933,52,10.0
0.3495723333333333,52,14.0
0.370949,55,0.0
0.349851,55,1.0
0.473675,55,3.0
0.28995389999999993,55,5.0
0.257634,55,7.0
0.251283,55,10.0
