A0,ID,t
0.23010513333333335,1,0.0
0.23010513333333335,1,1.0
0.0980684,1,3.0
0.23010513333333335,1,5.0
0.23010513333333335,1,7.0
0.295645,1,10.0
0.296602,1,14.0
0.44667066666666666,2,0.0
0.490851,2,1.0
0.57092,2,3.0
0.44667066666666666,2,5.0
0.44667066666666666,2,7.0
0.278241,2,10.0
0.44667066666666666,2,14.0
0.3751463333333333,5,0.0
0.349832,5,1.0
0.4216,5,3.0
0.354007,5,5.0
0.3751463333333333,5,7.0
0.3751463333333333,5,10.0
0.3751463333333333,5,14.0
0.15263033333333334,7,0.0
0.088662,7,1.0
0.15263033333333334,7,3.0
0.139278,7,5.0
0.229951,7,7.0
0.15263033333333334,7,10.0
0.15263033333333334,7,14.0
0.578005,13,0.0
0.42375366666666664,13,1.0
0.366984,13,3.0
0.326272,13,5.0
0.42375366666666664,13,7.0
0.42375366666666664,13,10.0
0.42375366666666664,13,14.0
0.342437,21,0.0
0.995839,21,1.0
0.47931663333333335,21,3.0
0.47931663333333335,21,5.0
0.47931663333333335,21,7.0
0.47931663333333335,21,10.0
0.0996739,21,14.0
0.378998,22,0.0
0.23585199999999998,22,1.0
0.23585199999999998,22,3.0
0.23585199999999998,22,5.0
0.17027,22,7.0
0.23585199999999998,22,10.0
0.158288,22,14.0
0.19682433333333335,23,0.0
0.20772,23,1.0
0.202556,23,3.0
0.19682433333333335,23,5.0
0.180197,23,7.0
0.19682433333333335,23,10.0
0.19682433333333335,23,14.0
0.3375896666666667,24,0.0
0.3375896666666667,24,1.0
0.3375896666666667,24,3.0
0.36264,24,5.0
0.359931,24,7.0
0.290198,24,10.0
0.3375896666666667,24,14.0
0.526856,26,0.0
0.45111666666666667,26,1.0
0.45111666666666667,26,3.0
0.45111666666666667,26,5.0
0.419088,26,7.0
0.407406,26,10.0
0.45111666666666667,26,14.0
0.34491133333333335,29,0.0
0.34491133333333335,29,1.0
0.313573,29,3.0
0.34491133333333335,29,5.0
0.337006,29,7.0
0.384155,29,10.0
0.34491133333333335,29,14.0
0.561223,30,0.0
0.532531,30,1.0
0.44819500000000007,30,3.0
0.44819500000000007,30,5.0
0.44819500000000007,30,7.0
0.44819500000000007,30,10.0
0.250831,30,14.0
0.483227,31,0.0
0.407932,31,1.0
0.43341133333333337,31,3.0
0.409075,31,5.0
0.43341133333333337,31,7.0
0.43341133333333337,31,10.0
0.43341133333333337,31,14.0
0.561256,32,0.0
0.475176,32,1.0
0.398455,32,3.0
0.4782956666666667,32,5.0
0.4782956666666667,32,7.0
0.4782956666666667,32,10.0
0.4782956666666667,32,14.0
0.412425,34,0.0
0.35705133333333333,34,1.0
0.35705133333333333,34,3.0
0.35705133333333333,34,5.0
0.336477,34,7.0
0.322252,34,10.0
0.35705133333333333,34,14.0
0.450324,35,0.0
0.40272266666666673,35,1.0
0.384864,35,3.0
0.37298,35,5.0
0.40272266666666673,35,7.0
0.40272266666666673,35,10.0
0.40272266666666673,35,14.0
0.301679,36,0.0
0.301679,36,1.0
0.301679,36,3.0
0.235595,36,5.0
0.163301,36,7.0
0.301679,36,10.0
0.506141,36,14.0
0.2190736666666667,38,0.0
0.2190736666666667,38,1.0
0.2190736666666667,38,3.0
0.282796,38,5.0
0.2190736666666667,38,7.0
0.212471,38,10.0
0.161954,38,14.0
0.579754,54,0.0
0.2852666,54,1.0
0.195582,54,3.0
0.2852666,54,5.0
0.2852666,54,7.0
0.2852666,54,10.0
0.0804638,54,14.0
0.686875,55,0.0
0.4669276666666667,55,1.0
0.4669276666666667,55,3.0
0.4669276666666667,55,5.0
0.4669276666666667,55,7.0
0.245242,55,10.0
0.468666,55,14.0
0.21955633333333333,60,0.0
0.21955633333333333,60,1.0
0.21955633333333333,60,3.0
0.28253,60,5.0
0.231001,60,7.0
0.21955633333333333,60,10.0
0.145138,60,14.0
0.374479,63,0.0
0.29072333333333333,63,1.0
0.269435,63,3.0
0.228256,63,5.0
0.29072333333333333,63,7.0
0.29072333333333333,63,10.0
0.29072333333333333,63,14.0
0.40195660000000005,65,0.0
0.40195660000000005,65,1.0
0.40195660000000005,65,3.0
0.40195660000000005,65,5.0
0.161769,65,7.0
1.0,65,10.0
0.0441008,65,14.0
0.26618436666666667,66,0.0
0.384745,66,1.0
0.316924,66,3.0
0.26618436666666667,66,5.0
0.26618436666666667,66,7.0
0.26618436666666667,66,10.0
0.0968841,66,14.0
0.2016366666666667,67,0.0
0.2016366666666667,67,1.0
0.2016366666666667,67,3.0
0.267696,67,5.0
0.177014,67,7.0
0.2016366666666667,67,10.0
0.1602,67,14.0
0.337774,72,0.0
0.23879100000000006,72,1.0
0.263921,72,3.0
0.23879100000000006,72,5.0
0.23879100000000006,72,7.0
0.114678,72,10.0
0.23879100000000006,72,14.0
0.417013,74,0.0
0.325849,74,1.0
0.384811,74,3.0
0.325849,74,5.0
0.325849,74,7.0
0.175723,74,10.0
0.325849,74,14.0
0.1003112,88,0.0
0.1003112,88,1.0
0.166788,88,3.0
0.1003112,88,5.0
0.0843281,88,7.0
0.1003112,88,10.0
0.0498175,88,14.0
0.2586466666666667,93,0.0
0.341972,93,1.0
0.303464,93,3.0
0.2586466666666667,93,5.0
0.2586466666666667,93,7.0
0.2586466666666667,93,10.0
0.130504,93,14.0
0.32735633333333336,94,0.0
0.408812,94,1.0
0.368502,94,3.0
0.32735633333333336,94,5.0
0.32735633333333336,94,7.0
0.204755,94,10.0
0.32735633333333336,94,14.0
0.3680826666666667,95,0.0
0.462514,95,1.0
0.3680826666666667,95,3.0
