UniProt,median.K
P12787,0.04075
P12815,0.266
P12849,0.123416667
P12970,0.10005
P13020,0.33575
P13597,0.384875
P13634,0.0235
P13707,0.1481
P14094,0.0801
P14115,0.11345
P14131,0.08695
P14142,0.245
P14148,0.09345
P14152,0.0739
P14206,0.09025
P14211,0.218
P14602,0.1835
P14685,0.20145
P14733,0.1255
P14824,0.10805
P14869,0.0915
P15105,0.79845
P15116,0.0934
P15208,0.68925
P15327,0.077
P15508,0.15335
P15532,0.21025
P15626,0.12245
P16015,0.2043
P16045,0.11315
P16125,0.12185
P16330,0.094833333
P16332,0.1289
P16406,0.115
P16460,0.2885
P16546,0.09915
P16627,0.233
P16675,0.69
P16858,0.0974
P17047,0.5554
P17095,0.0935
P17156,0.1299
P17182,0.08065
P17183,0.0545
P17225,0.23675
P17426,0.33925
P17427,0.16905
P17439,0.203
P17665,0.0785
P17710,0.0564
P17742,0.14395
P17751,0.0799
P17918,1.122
P18052,0.18875
P18242,0.2492
P18572,0.12935
P18760,0.241
P18826,0.281333333
P18872,0.177
P19096,0.46375
P19123,0.1173
P19221,1.5611
P19253,0.495
P19258,0.053583333
P19324,0.434
P19536,0.09995
P19783,0.0427
P19973,0.2655
P20029,0.19845
P20060,0.2765
P20065,0.2531
P20108,0.03885
P20152,0.16125
P20918,1.17325
P21107,0.13075
P21126,0.74035
P21278,0.22765
P21279,0.18555
P21550,0.08005
P21614,0.947
P21619,0.043
P21956,0.2485
P21981,0.0968
P22315,0.1426
P22366,0.452
P22599,0.34015
P22892,0.31575
P22907,0.171
P23116,0.4067
P23198,0.3559
P23242,0.14525
P23492,0.126333333
P23506,0.08935
P23591,0.1361
P23927,0.22865
P23953,0.56975
P24270,0.2822
P24369,0.1581
P24452,0.080777778
P24472,0.07855
P24527,0.12505
P24529,0.11095
P24547,0.2058
P24549,0.14035
P25444,0.10865
P25799,0.706
P26039,0.22885
P26040,0.1602
P26041,0.15255
P26043,0.2128
P26231,0.41765
P26262,0.463333333
P26369,0.236777778
P26443,0.0486
P26516,0.208875
P26638,0.2953
P26645,0.346277778
P26883,0.087
P27546,0.2168
P27601,0.154428571
P27612,0.1662
P27659,0.08385
P27773,0.2036
P28271,0.0903
P28474,0.0917
P28650,0.1591
P28653,1.94165
P28654,0.2957
P28656,0.334
P28660,0.152
P28661,0.1492
P28665,0.46635
P28798,0.3845
P28843,0.311
P29268,0.23425
P29341,0.127
P29387,0.131
P29416,0.2218
P29595,0.25075
P29699,1.10735
P29758,0.20475
P29788,1.041
P30115,0.131222222
P30275,0.2702
P30416,0.2526
P30681,0.232142857
P30999,0.224875
P31001,0.12305
P31230,0.22235
P31428,0.14405
P31532,1.319777778
P31725,0.1926
P31750,0.34525
P31786,0.1121
P31809,0.109
P31938,0.39205
P32020,0.25285
P32067,0.324375
P32233,0.565
P32261,1.1306
P32921,0.15725
P33622,1.972
P34022,0.0945
P34884,0.0781
P34914,0.107
P34928,5.9732
P35123,0.4185625
P35235,0.18615
P35278,0.19425
P35279,0.111
P35282,0.2452
P35283,0.2392
P35285,1.08
P35293,0.35195
P35385,0.9621
P35486,0.0524
P35505,0.08395
P35564,0.2256
P35585,0.2404375
P35700,0.13275
P35762,0.2551875
P35979,0.1003
P35980,0.06525
P36552,0.49455
P36916,0.185083333
P36993,0.218142857
P37040,0.13325
P37804,0.136214286
P37889,0.490666667
P38060,0.1071
P38647,0.0974
P39054,0.19275
P39447,0.426375
P40124,0.20555
P40142,0.0997
P40336,0.2148
P40630,0.037
P40753,0.21
P40936,0.60075
P41105,0.074
P41216,0.05965
P42125,0.03515
P42208,0.2491
P42225,0.63175
P42227,0.86515
P42230,0.692125
P42232,0.221166667
P42567,0.2791
P42669,0.0607
P42859,0.244666667
P42925,0.122555556
P42932,0.2292
P43023,0.079
P43024,0.0476
P43275,0.126
P43276,0.0692
P45376,0.0713
P45377,0.0774
P45591,0.1146
P45952,0.0614
P46061,0.7815
P46412,0.6261
P46460,0.1465
P46467,0.44125
P46471,0.25235
P46656,0.2119
P46664,0.50725
P46737,0.20565
P46935,1.7113
P46938,0.5695
P46978,0.199
P47199,0.0894375
P47738,0.139
P47739,0.123
P47740,0.1421
P47753,0.097
P47754,0.1074
P47757,0.1628
P47758,0.39355
P47791,0.0704
P47809,0.162833333
P47811,0.20135
P47856,0.653
P47857,0.20935
P47911,0.10465
P47915,0.084785714
P47934,0.0425
P47941,0.23965
P47955,0.12105
P47962,0.09065
P47963,0.11725
P47968,0.05675
P48025,0.096666667
P48036,0.12075
P48193,0.08155
P48410,0.16055
P48428,1.624
P48453,0.091
P48455,0.133
P48678,0.0702
P48722,0.19255
P48725,0.24
P48758,0.0975
P48771,0.0885
P48774,0.152722222
P48787,0.15715
P48962,0.0412
P48999,0.153
P49138,0.2405
P49182,1.7385
P49222,0.041125
P49300,0.211
P49312,0.329
P49442,0.10955
P49443,0.19755
P49615,0.1235
P49722,0.1962
P49813,0.20795
P49817,0.08625
P49935,0.23
P50136,0.1848
P50171,0.0407
P50247,0.05805
P50285,0.348
P50295,0.147
P50396,0.1069
P50431,0.079
P50462,0.10935
P50516,0.12725
P50518,0.9276
P50543,0.1895
P50544,0.0677
P50580,0.16375
P50752,0.1732
P51125,0.2237
P51150,0.32025
P51163,0.257071429
P51174,0.04735
P51175,0.049333333
P51410,0.2134
P51660,0.16615
P51667,0.0645
P51855,0.0989375
P51859,0.1285
P51863,0.207142857
P51881,0.03815
P51885,0.0806
P52196,0.0619
P52293,0.87395
P52430,0.202
P52479,0.343142857
P52480,0.11715
P52503,0.08865
P52825,0.0593
P52840,0.301
P53026,0.097
P53395,0.0526
P53612,0.258
P53702,0.1027
P53810,0.096
P53811,0.2425
P53986,0.12185
P53994,0.29915
P53995,0.306
P53996,0.948
P54071,0.04225
P54103,0.280333333
P54116,0.1471
P54227,0.3697
P54310,0.179
P54320,0.053
P54726,0.1196
P54728,0.23375
P54731,0.902857143
P54775,0.17625
P54797,0.147833333
P54822,0.1171
P54923,0.2481
P55096,0.2093
P55258,0.192
P55264,0.14455
P55292,0.83325
P55302,1.448666667
P55772,0.0665
P55937,0.3788
P56135,0.03255
P56375,0.1148
P56376,0.10335
P56382,0.031
P56387,0.3272
P56391,0.0439
P56392,0.05945
P56394,0.34445
P56395,0.22525
P56399,0.14725
P56480,0.036
P56501,0.285
P56528,0.089285714
P56565,0.15815
P56695,0.387111111
P56812,0.20725
P56959,0.2618
P57716,0.311833333
P57759,0.222
P57776,0.29375
P57780,0.274
P57784,0.0865
P58021,0.44505
P58064,0.142
P58137,0.1588
P58252,0.161
P58281,0.0717
P58389,0.1225
P58404,0.079
P58771,0.12625
P58774,0.17175
P58871,0.258833333
P59017,0.04895
P59041,0.19885
P59325,0.457
P59672,0.562
P59999,0.087
P60122,0.21785
P60229,0.21925
P60335,0.3111
P60603,0.092666667
P60670,0.208
P60766,0.24745
P60843,0.546
P60867,0.10395
P60904,0.134833333
P61021,0.108
P61022,0.23215
P61027,0.1309
P61028,0.1312
P61080,0.258
P61082,0.2636
P61087,0.2639
P61089,0.1037
P61148,0.6532
P61161,0.127142857
P61164,0.105
P61202,0.2044
P61211,0.357214286
