UniProt,median.K
P32020,0.4746825
P32067,0.392285
P32233,0.482617
P32261,0.961133
P32921,0.142651
P33622,1.448437
P34884,0.1030395
P34914,0.105908
P34928,2.6183595
P35123,0.7189455
P35235,0.18208
P35278,0.22334
P35282,0.1864745
P35283,0.18562
P35293,0.2387205
P35385,1.479687
P35486,0.043134
P35505,0.0557375
P35564,0.150708
P35700,0.1236085
P35979,0.106885
P35980,0.076733
P36552,0.1479
P37040,0.136914
P37804,0.1291015
P37889,0.55293
P38060,0.0908325
P38647,0.08833
P39447,0.716016
P40124,0.263623
P40142,0.124585
P40336,0.161206
P40936,0.118604
P41216,0.035962
P42125,0.026868
P42208,0.2273685
P42232,0.188184
P42567,0.219678
P42669,0.038464
P42859,0.167462
P42932,0.2460445
P43023,0.056836
P43024,0.056073
P43025,0.64082
P43274,0.020337
P45376,0.050427
P45377,0.046338
P45591,0.11958
P45952,0.036816
P46412,0.409863
P46471,0.2726565
P46638,0.147412
P46656,0.180859
P46664,1.6125
P46737,0.120068
P46935,2.175
P46938,31.3
P46978,0.204297
P47199,0.0993165
P47738,0.086865
P47740,0.138013
P47753,0.103345
P47754,0.102002
P47757,0.1233645
P47809,0.135693
P47811,0.172986
P47857,0.1411865
P47911,0.118359
P47934,0.03291
P47941,0.170605
P47955,0.100049
P47963,0.104443
P48036,0.11781
P48410,0.148755
P48678,0.0893675
P48722,0.199414
P48758,0.085278
P48771,0.075879
P48774,0.178662
P48787,0.112927
P48962,0.030286
P49182,1.14375
P49312,0.17915
P49442,0.066113
P49443,0.167676
P49722,0.183057
P49813,0.189282
P50136,0.145947
P50171,0.024304
P50247,0.065808
P50295,0.093884
P50396,0.113721
P50462,0.101514
P50516,0.12959
P50518,31.3
P50543,0.272168
P50544,0.056653
P50580,0.20625
P50752,0.137158
P51125,0.259229
P51150,0.318555
P51174,0.0373505
P51660,0.161084
P51667,0.047681
P51855,0.099133
P51863,0.20332
P51881,0.035901
P51885,0.069287
P52196,0.064221
P52293,1.6398435
P52430,0.1374025
P52480,0.127515
P52503,0.06593
P52825,0.0433165
P53026,0.1205565
P53395,0.0427675
P53612,0.142041
P53702,0.110425
P53810,0.27583
P53811,0.174512
P53986,0.099194
P53994,0.2405515
P54071,0.0266845
P54116,0.111951
P54320,0.0382815
P54728,0.2471435
P54775,0.159497
P54797,0.1062745
P54822,0.1044435
P54823,63.3
P54923,0.17793
P55096,0.223828
P55264,0.0915955
P55292,0.0901
P56135,0.029218
P56213,0.050244
P56375,0.115674
P56376,0.078809
P56382,0.026044
P56387,0.13252
P56391,0.0379305
P56392,0.0546995
P56394,0.1644405
P56395,0.094678
P56399,0.141553
P56480,0.032849
P56501,0.047131
P56565,0.1571775
P56695,0.096143
P56812,0.163525
P57716,0.162305
P57776,0.190503
P57780,0.2283445
P58021,0.530469
P58064,0.136304
P58137,0.135815
P58252,0.196484
P58281,0.05415
P58389,0.072034
P58771,0.11665
P58774,0.2233395
P59017,0.044019
P59041,0.2104
P59325,0.558789
P59999,0.1206785
P60122,0.167676
P60229,0.2309085
P60335,0.285352
P60603,0.088086
P60670,0.179761
P60766,0.28584
P60843,0.39082
P61022,0.347852
P61027,0.144482
P61082,0.280957
P61087,0.170972
P61089,0.095776
P61161,0.1380735
P61164,0.181592
P61202,0.214062
P61222,0.1485105
P61358,0.100171
P61514,0.068066
P61759,0.175488
P61922,0.0677
P61924,0.359326
P61961,0.191113
P61971,0.077222
P61979,0.26875
P61982,0.1162235
P62075,0.08186
P62077,0.179395
P62082,0.1721925
P62192,0.2033205
P62196,0.157422
P62204,0.250684
P62242,0.204785
P62259,0.12312
P62270,0.095532
P62281,0.092664
P62301,0.108838
P62334,0.186963
P62631,0.089673
P62702,0.0820435
P62748,0.285352
P62754,0.116162
P62774,0.215527
P62806,0.0157595
P62814,0.051648
P62827,0.162549
P62830,0.155225
P62849,0.05708
P62852,0.088086
P62855,0.110974
P62869,0.257275
P62874,0.189404
P62880,0.136426
P62889,0.147412
P62892,0.072095
P62897,0.032574
P62908,0.083203
P62911,0.089185
P62918,0.0820435
P62960,0.180127
P62962,0.124585
P63001,0.154736
P63005,0.322461
P63011,0.243115
P63017,0.137158
P63024,0.19209
P63028,0.382031
P63030,0.07652
P63038,0.030164
P63085,0.177197
P63101,0.1598635
P63158,0.1135985
P63242,1.848706
P63254,0.1897705
P63276,0.17793
P63323,0.0854
P67778,0.03999
P67871,0.198926
P67984,0.079175
P68037,0.106946
P68040,0.1430175
P68134,0.033459
P68181,0.207715
P68254,0.2333495
P68368,0.093945
P68510,0.226758
P70168,0.160596
P70170,0.136182
P70195,0.108838
P70290,0.050122
P70296,0.0748105
P70336,0.254224
P70349,0.09834
P70398,0.201123
P70404,0.0528995
P70414,0.280469
P70670,0.2118655
P70695,0.086133
P70698,0.4065675
P70704,0.30293
P80313,0.110425
P80314,0.164014
P80315,0.292187
P80316,0.1539425
P80317,0.1430175
P80318,0.191602
P82198,0.190381
P82349,0.082349
P82350,0.070203
P83741,0.167676
P83882,0.100781
P84084,0.159131
P84091,0.238721
P84099,0.131787
P85094,0.058545
P97290,31.3
P97314,0.149121
P97351,0.108105
P97352,0.198926
P97355,0.15498
P97370,0.157666
P97371,0.179883
P97372,0.143506
P97384,0.183301
P97390,0.151929
P97429,0.140698
P97443,0.079785
P97447,0.413281
P97449,3.756787
P97450,0.040356
P97467,0.259473
P97478,0.0590945
P97493,0.1350215
P97494,0.089368
P97742,0.141553
P97807,0.029492
P97822,0.39375
P97825,0.383984
P97872,0.117627
P97927,0.110303
P97930,0.037793
P98078,0.780469
P98192,0.201489
P99024,0.170361
P99027,0.170361
P99028,0.040906
P99029,0.0372435
Q00519,0.2033205
Q00612,0.187207
Q00623,0.690625
Q00PI9,0.135693
Q01279,0.195752
Q01339,1.346875
Q01405,0.1862305
Q01730,0.070386
Q01768,0.065442
Q01853,0.2490965
Q02013,0.1139035
Q02053,0.151685
Q02248,0.176831
Q02257,0.080396
Q02357,0.02522
Q02566,0.071851
Q02788,0.0299805
Q02819,0.829297
Q03249,0.059583
Q03265,0.0378995
Q04447,0.133557
Q04857,0.026883
Q05144,0.2375
Q05186,0.889844
Q05793,0.108594
Q05816,0.1427125
Q05920,0.085156
Q05BC3,0.081555
Q06138,0.197949
Q06185,0.027692
Q06890,1.233594
Q07076,0.17207
Q07113,0.141064
Q07417,0.036389
Q08091,0.129102
Q08857,0.159192
Q08879,1.030469
Q0II04,0.045529
Q11011,0.105664
Q11136,0.6137205
Q149B8,0.1531495
Q14C51,0.330273
Q14CH7,0.204785
Q1HFZ0,0.702344
Q1XH17,0.101514
Q2NL51,0.195508
Q2TPA8,0.0553405
Q3B7Z2,0.22627
Q3KNM2,0.224072
Q3TBW2,0.057996
Q3TC72,0.039044
Q3TC93,0.250195
Q3TCH7,0.338086
Q3TCJ1,0.246045
Q3TDN2,0.139844
Q3TEA8,0.241895
Q3THE2,0.64668
Q3THG9,0.393018
Q3THS6,0.286084
Q3TL44,0.025952
Q3TLP5,0.04115
Q3TMH2,0.084119
Q3TMP8,0.103284
Q3TVI8,0.181226
Q3TW96,0.158398
Q3TXS7,0.1396
Q3TZ89,0.135449
Q3TZZ7,0.225171
Q3U0B3,0.150525
Q3U0M1,0.152051
Q3U0S6,0.2951175
Q3U0V1,0.296582
Q3U1J4,0.283276
Q3U2A8,0.096631
Q3U2P1,0.327344
Q3U3R4,0.106885
Q3U4I7,0.08479
Q3U7R1,0.207715
Q3UDE2,0.1396
Q3UFY7,0.119214
Q3UFY8,0.113232
Q3UH68,0.505078
Q3UHB1,0.105908
Q3UHJ0,0.173047
Q3UHX2,0.357617
Q3UHZ5,0.381543
Q3UIJ9,0.493359
Q3UIU2,0.042065
Q3UIZ8,0.333691
Q3UJU9,0.080029
Q3ULD5,0.028531
Q3ULF4,0.1251955
Q3ULJ0,0.0678225
Q3UM45,0.14021
Q3UMF0,0.154004
Q3UMT1,0.05
Q3UN90,0.038678
Q3UPH1,0.325879
Q3UPL0,0.326367
Q3UQ28,0.132764
Q3UQ84,0.066357
Q3UQN2,0.191113
Q3URD3,0.1115845
Q3URE1,0.072705
Q3URS9,0.055249
Q3UTJ2,0.157056
Q3UV70,0.12666
Q3V009,0.172803
Q3V1L4,0.112927
Q3V384,0.046643
Q3V3R4,0.122754
Q499X9,0.0684635
Q4PJX1,0.579297
Q4U4S6,0.626172
Q4VAA2,0.216992
Q4VAE3,0.0332765
Q501J6,0.473828
Q505D7,0.046704
Q505F5,0.207959
Q571I9,0.213574
Q58A65,0.3527345
Q59J78,0.089551
Q5BKP2,0.265576
Q5DTJ9,0.423047
Q5EBG6,0.275098
Q5F285,0.045178
Q5FW52,0.12959
Q5FW53,0.1807985
Q5FWK3,0.178418
Q5HZI9,0.053235
Q5IRJ6,0.033704
Q5M8N4,0.0555545
Q5NBX1,0.071973
Q5NCE8,0.05415
Q5SRX1,0.461011
Q5SSK3,0.1045045
Q5SSW2,0.200146
Q5SUR0,0.084302
Q5SW19,0.355908
Q5U430,0.2792485
Q5U458,0.076367
Q5XJY4,0.076367
Q5XJY5,0.260449
Q60590,127.3
Q60597,0.088208
Q60605,0.34834
Q60631,0.244092
Q60668,0.123364
Q60675,0.037061
Q60676,0.129834
Q60692,0.1043515
Q60714,0.147046
Q60759,0.037854
Q60854,0.101758
Q60864,0.144971
Q60866,0.107739
Q60870,0.070325
Q60902,0.159619
Q60930,0.0347715
Q60931,0.04231
Q60932,0.0311555
Q60936,0.148755
Q60960,0.301465
Q60994,0.0782895
Q61001,0.047589
Q61035,0.1673095
Q61081,0.3373535
Q61102,0.061597
Q61129,0.6085935
Q61147,0.5243655
Q61151,0.255322
Q61160,0.093274
Q61166,0.261426
Q61171,0.10249
Q61207,0.237012
Q61233,0.2318845
Q61234,0.1198545
Q61239,0.1966065
Q61247,0.897656
Q61249,0.394727
Q61292,0.062207
Q61316,0.168408
Q61425,0.023343
Q61543,0.269727
Q61553,0.1763425
Q61554,0.064343
Q61578,0.071118
Q61586,0.192578
Q61595,0.438916
Q61598,0.1363645
Q61646,2.573438
Q61656,0.313672
Q61696,0.186719
Q61699,0.262891
Q61702,0.6681645
Q61703,0.438672
Q61704,0.3195315
Q61730,0.329297
Q61733,0.1482055
Q61738,0.1443605
Q61739,0.107495
Q61749,0.969922
Q61768,0.2660645
Q61830,0.290234
Q61838,0.340283
Q61879,0.260693
Q61937,0.240918
Q61941,0.024594
Q61990,0.325879
Q62000,0.082837
Q62009,0.411328
Q62048,0.2780275
Q62165,0.1187255
Q62188,0.356641
Q62234,0.066663
Q62261,0.180371
Q62318,0.327832
Q62348,0.168164
Q62376,0.542188
Q62407,0.094067
Q62417,0.1303835
Q62422,0.061505
Q62425,0.042706
Q62426,0.114697
Q62433,0.3649415
Q62446,0.215527
Q62465,0.2862065
Q62523,0.217725
Q63810,0.196729
Q63918,0.105542
Q64010,0.1968505
Q64012,0.249707
Q64105,0.089612
Q64213,0.362012
Q64310,0.242383
Q64314,0.388867
Q64378,0.379102
Q64433,0.038434
Q64511,0.2694825
Q64514,0.176221
Q64516,0.050153
Q64520,0.160352
Q64521,0.064862
Q64669,0.074048
Q64726,1.702344
Q64727,0.068188
Q64737,0.091992
Q65CL1,0.094312
Q66GT5,0.0578735
Q66K08,0.109204
Q68EF0,0.2108885
Q68FD5,0.159131
Q68FH4,0.083325
Q68FL6,0.238843
Q69ZP3,0.180493
Q69ZR2,0.245313
Q69ZS7,0.317578
Q6A026,0.311719
Q6A0A9,0.335156
Q6A0D4,0.088086
Q6DFW4,0.12666
Q6GQT9,0.315625
Q6IRU2,0.336377
Q6IRU5,0.208752
Q6NSR8,0.08685
Q6NVE9,0.096265
Q6NZJ6,0.345898
Q6P069,0.1182985
Q6P1B1,0.1795165
Q6P2B1,0.127637
Q6P3A8,0.056317
Q6P4T2,0.39375
Q6P549,0.1901365
Q6P5D8,0.40791
Q6P5E4,0.130505
Q6P5F9,0.106641
Q6P5H2,0.553906
Q6P8I4,0.420117
Q6P8J7,0.050778
Q6P8X1,0.216992
Q6P9R2,0.08064
Q6PA06,0.209302
Q6PAV2,0.1684085
Q6PB66,0.0979125
Q6PCP5,0.167432
Q6PD03,0.1237305
Q6PD31,0.318555
Q6PDG5,0.347363
Q6PDI5,0.209668
Q6PDM2,0.126843
Q6PEB6,1.807812
Q6PER3,0.092847
Q6PGL7,0.641797
Q6PHN9,0.105176
Q6PHZ2,0.070325
Q6PIE5,0.301465
Q6PIU9,0.201123
Q6URW6,0.130811
Q6ZPJ3,0.118359
Q6ZQ08,0.659375
Q6ZQ38,0.148877
Q6ZQ73,0.1778075
Q6ZQI3,0.142529
Q6ZQK5,0.527539
Q6ZWN5,0.098462
Q6ZWR6,0.183789
Q6ZWX6,0.164502
Q6ZWY3,0.12959
Q70KF4,0.2951175
Q71FD7,0.193066
Q71LX4,0.0473145
Q71RI9,0.068524
Q76LL6,0.587109
Q76MZ3,0.159863
Q78IK2,0.05209
Q78IK4,0.037671
Q78ZA7,0.209668
Q791T5,0.061841
Q791V5,0.044507
Q7M6Y3,0.3354005
Q7TMF3,0.060742
Q7TMK9,0.232129
Q7TMW6,0.234814
Q7TMY8,0.2189455
Q7TNG5,0.10249
Q7TPR4,0.155957
Q7TPV4,0.662305
Q7TPW1,15.932324
Q7TQ48,0.047986
Q7TQI3,0.121411
Q7TQK5,0.308789
Q7TSH2,0.239331
Q7TSQ8,0.2003295
Q7TSV4,0.075269
Q80SZ7,0.258984
Q80TL7,0.135693
Q80TV8,0.341504
Q80U63,0.25459
Q80UG5,0.143506
Q80UM3,0.208691
Q80UU9,0.106763
Q80VP1,0.155713
Q80WJ7,0.2473875
Q80X19,0.633984
Q80X50,0.2503175
Q80X85,0.1135985
Q80X90,0.135083
Q80XB4,0.432568
Q80XI3,0.227734
Q80XL6,0.194043
Q80XN0,0.0464905
Q80Y14,0.074902
Q80Y81,0.221143
Q80YV4,0.1253785
Q80ZS3,0.112988
Q811I0,0.189893
Q811U4,0.335645
Q8BFP9,0.052777
Q8BFR5,0.0404785
Q8BFY6,0.452344
Q8BFZ3,0.213574
Q8BFZ9,0.088086
Q8BG05,0.159253
Q8BG32,0.1878175
Q8BG51,0.0530215
Q8BG95,0.227979
Q8BGB8,0.059705
Q8BGC4,0.0468875
Q8BGD9,0.239941
Q8BGH2,0.0338105
Q8BGK2,0.0897335
Q8BGP6,0.044934
Q8BGQ7,0.282422
Q8BGT5,0.346875
Q8BGX2,0.0555235
Q8BGY7,0.075146
Q8BH58,0.166455
Q8BH59,0.034497
Q8BH61,0.175
Q8BH64,0.082837
Q8BH86,0.032407
Q8BH95,0.0345275
Q8BH97,0.481641
Q8BHA3,0.118115
Q8BHC4,0.073682
Q8BHG1,0.3961915
Q8BHL8,0.316113
Q8BHN3,0.242383
Q8BI84,0.442578
Q8BIF0,1.026563
Q8BIJ6,0.0340695
Q8BIW1,0.118115
Q8BJU0,0.450391
Q8BJY1,0.139844
Q8BJZ4,0.169873
Q8BK08,0.038647
Q8BK30,0.041455
Q8BK63,0.435742
Q8BK64,0.253674
Q8BK72,0.107495
Q8BKC5,0.327832
Q8BKY8,0.112988
Q8BKZ9,0.040692
Q8BL66,0.274609
Q8BLF1,0.137036
Q8BMF3,0.0415165
Q8BMF4,0.034039
Q8BMG7,0.097363
Q8BMJ2,0.444531
Q8BMK4,0.144604
Q8BMS1,0.030194
Q8BMS4,0.052075
Q8BP40,0.0372435
Q8BP47,0.178296
Q8BP67,0.1510745
Q8BPE4,0.023175
Q8BR90,0.19209
Q8BRF7,0.265332
Q8BRK8,0.292432
Q8BSY0,0.186719
Q8BT60,0.294629
Q8BTM8,0.1396
Q8BTX9,0.103589
Q8BU30,0.2293215
Q8BU85,0.2799805
Q8BU88,0.111096
Q8BUK6,0.348828
Q8BUV3,0.273877
Q8BUY5,0.063519
Q8BVE3,0.298047
Q8BVI4,0.072858
Q8BVQ5,0.281934
Q8BW75,0.059827
Q8BWB1,0.102246
Q8BWF0,0.029889
Q8BWM0,0.077222
Q8BWT1,0.023816
Q8BX02,0.412305
Q8BX70,0.24165
Q8BXL7,0.42793
Q8BY87,0.611035
Q8BYJ6,0.286816
Q8BYL4,0.113477
Q8BYM8,0.021252
Q8BZA9,0.19624
Q8BZF8,0.105298
Q8BZJ7,0.153271
Q8C0D5,0.124585
Q8C0I1,0.1964845
Q8C0K5,0.122815
Q8C0L9,0.26582
Q8C129,0.175977
Q8C166,0.156201
Q8C1A5,0.202832
Q8C1B7,0.200818
Q8C3X2,0.045483
Q8C3X4,0.0602845
Q8C5Q4,2.409375
Q8C6K9,0.037
Q8C7D2,0.502148
Q8C7H1,0.08421
Q8C7R4,0.199414
Q8C7X2,0.177197
Q8C878,0.201245
Q8C8R3,0.168164
Q8C8U0,0.652051
Q8CAQ8,0.035443
Q8CAY6,0.128979
Q8CBY8,0.079175
Q8CC35,0.109753
Q8CC86,0.087109
Q8CC88,0.060925
Q8CCJ3,0.4484375
Q8CCK0,0.060437
Q8CDN6,0.32002
Q8CEE7,0.079968
Q8CG76,0.070874
Q8CGA0,0.142041
Q8CGC7,0.1522945
Q8CGK3,0.061963
Q8CGN5,0.468945
Q8CGY6,0.355176
Q8CHH9,0.146436
Q8CHP8,0.108258
Q8CHS7,0.0698975
Q8CHT0,0.043774
Q8CI08,0.335156
Q8CI51,0.188672
Q8CI94,0.115674
Q8CIB5,0.1481445
Q8CIE6,0.364453
Q8CIM3,0.040967
Q8CIN4,0.2058835
Q8CIZ8,0.870313
Q8CJG0,0.16084
Q8JZN5,0.0389985
Q8JZN7,0.15376
Q8JZQ2,0.072217
Q8JZQ9,0.202222
Q8JZS9,0.087384
Q8K010,0.1609615
Q8K0D5,0.151807
Q8K0E8,0.803906
Q8K0L0,0.710156
Q8K0Z7,0.109326
Q8K157,0.086133
Q8K182,0.406934
Q8K183,0.118481
Q8K199,0.070386
Q8K1B8,0.315137
Q8K1M6,0.104199
Q8K1N1,0.12251
Q8K1R3,0.0646485
Q8K1R7,0.101514
Q8K1Z0,0.0695615
Q8K215,0.045209
Q8K2B3,0.042737
Q8K2C6,0.0458495
Q8K2H2,0.412305
Q8K2M0,0.085278
Q8K2Q5,0.12489
Q8K310,0.250195
Q8K354,0.109326
Q8K370,0.030408
Q8K3C3,0.065625
Q8K3H0,0.1252565
Q8K3J1,0.041638
Q8K411,0.089825
Q8K4G5,0.0946775
Q8K4L3,0.260938
Q8K4Z3,0.0591555
Q8QZR5,0.105481
Q8QZS1,0.037854
Q8QZT1,0.032025
Q8QZY1,0.3
Q8R010,0.448438
Q8R016,0.153516
Q8R050,0.099072
Q8R086,0.0593385
Q8R0F8,0.037488
Q8R0N6,0.085889
Q8R0Y8,0.208203
Q8R104,0.078625
Q8R105,0.236523
Q8R123,0.1016965
Q8R127,0.034802
Q8R146,0.1125
Q8R164,0.0474365
Q8R1B4,0.192822
Q8R1F1,0.430127
Q8R1G2,0.05531
Q8R1I1,0.025281
Q8R1Q8,0.207715
Q8R1S0,0.0529295
Q8R1U1,0.341016
Q8R216,0.120435
Q8R2G4,0.108838
Q8R2Q4,0.109204
Q8R2Y8,0.089368
Q8R2Z5,0.1083495
Q8R361,0.361523
Q8R3B1,0.111401
Q8R3E3,0.18623
Q8R3F5,0.075085
Q8R3U1,0.308789
Q8R3V5,0.101514
Q8R404,0.042371
Q8R4N0,0.048779
Q8R4S0,0.142773
Q8R4X3,0.349805
Q8R574,0.170605
Q8R5C5,0.16792
Q8R5J9,0.164441
Q8VBT1,0.350293
Q8VBT9,0.356641
Q8VBW6,0.089917
Q8VBZ3,0.645703
Q8VC30,0.110791
Q8VCF0,0.131726
Q8VCI5,0.1997805
Q8VCL2,0.065381
Q8VCM4,0.068372
Q8VCM5,0.491406
Q8VCM7,0.8771485
Q8VCT3,0.147046
Q8VCT4,0.112378
Q8VCW8,0.091992
Q8VD26,0.032849
Q8VDC0,0.053418
Q8VDC1,0.4296995
Q8VDD5,0.319043
Q8VDG5,0.058057
Q8VDJ3,0.702344
Q8VDK1,0.065869
Q8VDM4,0.204297
Q8VDM6,0.330762
Q8VDN2,0.0991945
Q8VDP3,0.25166
Q8VDP4,0.18916
Q8VDR9,0.261914
Q8VDT9,0.121777
Q8VE22,0.197339
Q8VE38,0.108838
Q8VE62,0.103345
Q8VE88,0.308789
Q8VE95,0.0618105
Q8VEA4,0.069623
Q8VEE1,0.107007
Q8VEE4,0.438672
Q8VEH6,0.197461
Q8VEK3,0.254102
Q8VEM8,0.035504
Q8VH51,0.41792
Q8VHX6,0.1876955
Q8VHY0,0.8356445
Q8VI36,0.165723
Q8VIJ6,0.191113
Q8WTY4,0.218579
Q91V16,0.083081
Q91V41,0.1721925
Q91V61,0.23811
Q91V64,0.116895
Q91V76,0.132642
Q91V92,0.1814695
Q91VD9,0.048596
Q91VH2,0.600781
Q91VI7,0.174878
Q91VJ4,0.309766
Q91VK1,0.214062
Q91VM9,0.035718
Q91VN4,0.042004
Q91VR2,0.025922
Q91VR5,0.191602
Q91VT4,0.0279055
Q91VU6,0.481641
Q91VW3,0.171338
Q91VW5,0.27998
Q91W50,0.434766
Q91WC3,0.065503
Q91WD5,0.04263
Q91WK1,0.0661745
Q91WK2,0.289258
Q91WK5,0.07478
Q91WP6,2.198438
Q91WQ3,0.140576
Q91WS0,0.032971
Q91X72,0.5387695
Q91XD6,0.163525
Q91XE4,0.074902
Q91XE8,0.0994385
