UniProt,median.K
P12265,0.189
P12367,0.0859375
P12382,0.18345
P12787,0.03465
P12815,0.217
P12849,0.101
P12970,0.11465
P13020,0.27415
P13634,0.476666667
P13707,0.1438
P14069,0.166
P14094,0.10135
P14115,0.08795
P14131,0.11015
P14142,0.1875
P14148,0.09315
P14152,0.0617
P14206,0.106125
P14211,0.23115
P14576,1.5055
P14602,0.20855
P14685,0.2103
P14733,0.018
P14824,0.1131
P14869,0.09655
P14873,0.6195
P15105,0.7628
P15116,0.1201
P15331,0.3145
P15508,0.12925
P15532,0.3109
P15626,0.0864
P16015,0.2097
P16045,0.14885
P16110,0.522
P16125,0.0904
P16254,0.152
P16330,0.107333333
P16332,0.08325
P16406,0.094
P16546,0.0939
P16675,0.233642857
P16858,0.0898
P17047,0.37005
P17156,0.101
P17182,0.1472
P17183,0.221
P17225,0.267928571
P17426,0.169333333
P17427,0.299142857
P17439,0.16
P17563,0.0805
P17665,0.027
P17710,0.0811
P17742,0.1374
P17751,0.07725
P17879,0.261666667
P18242,0.20495
P18572,0.1257
P18653,0.1298
P18654,0.073
P18760,0.24535
P18826,0.36655
P18872,0.339666667
P19096,0.2996
P19123,0.10035
P19157,0.0805
P19221,0.8487
P19253,0.084
P19258,0.042875
P19324,0.3318
P19536,0.05385
P19783,0.0384
P19973,0.26625
P20029,0.15465
P20065,0.332428571
P20108,0.0645
P20152,0.17715
P20918,0.64745
P21107,0.478
P21126,0.3813125
P21278,0.1275
P21279,0.166833333
P21300,0.066666667
P21550,0.082
P21614,1.18115
P21619,0.2365
P21956,0.2281
P21981,0.178
P22315,0.092
P22366,0.2385
P22599,0.2528
P22892,0.224833333
P22907,0.166375
P23116,0.2827
P23198,0.3263
P23242,0.14315
P23492,0.1259
P23506,0.0862
P23591,0.0985
P23927,0.18015
P23953,0.4285
P24270,0.2337
P24369,0.1565
P24452,0.2844375
P24472,0.044555556
P24527,0.13245
P24529,0.2075
P24547,0.2737
P24549,0.1511
P24668,0.39
P25444,0.181375
P25799,0.332
P25911,0.075
P26039,0.2511
P26040,0.1431
P26041,0.2954
P26043,0.2272
P26231,0.3685
P26262,0.26575
P26443,0.0514
P26516,0.091666667
P26638,0.2773
P26645,0.25825
P26883,0.108555556
P27046,0.296
P27546,0.2504
P27601,0.151
P27612,0.1552
P27659,0.1708
P27773,0.2139
P28063,0.186
P28271,0.124
P28352,0.1305
P28474,0.07705
P28650,0.17515
P28653,1.34825
P28654,0.3316
P28656,0.146
P28660,0.18325
P28661,0.207
P28665,0.3374
P28798,0.24455
P29268,0.371
P29341,0.168416667
P29595,0.29
P29699,0.955611111
P29758,0.1482
P29788,1.2353
P30115,0.115
P30412,0.251
P30416,0.197944444
P30999,0.302857143
P31001,0.12225
P31230,0.1767
P31324,0.4605
P31428,0.137111111
P31725,0.483285714
P31786,0.0943
P31809,0.1235
P31938,0.39325
P32020,0.316375
P32067,0.58725
