"ID"	"t"	"A0"
0	"0"	0.41897
0	"1"	0.4120465
0	"2"	0.4234535
0	"4"	0.386824
0	"5"	0.370786
0	"8"	0.317566
0	"9"	0.320448
0	"10"	0.34573
0	"12"	0.333923
0	"14"	0.294819
1	"0"	0.388686
1	"1"	0.242778
1	"2"	0.3886485
1	"4"	0.4960785
1	"5"	0.524869
1	"8"	0.423809
1	"9"	0.691283
1	"10"	0.503917090909091
1	"12"	0.518305
1	"14"	0.473944
2	"0"	0.518108
2	"1"	0.635809
2	"2"	0.452659
2	"4"	0.47566
2	"5"	0.306375
2	"8"	0.450082
2	"9"	0.417357
2	"10"	0.396337
2	"12"	0.478489
2	"14"	0.456491222222222
3	"0"	0.325522
3	"1"	0.285671
3	"2"	0.161557
3	"4"	0.216094
3	"5"	0.3818275
3	"8"	0.224593
3	"9"	0.218755
3	"10"	0.197377
3	"12"	0.199903
3	"14"	0.149872
4	"0"	0.615787
4	"1"	0.703376
4	"2"	0.614829
4	"4"	0.601668
4	"5"	0.630262
4	"8"	0.557819
4	"9"	0.5912
4	"10"	0.630189
4	"12"	0.5512175
4	"14"	0.440187
7	"0"	0.414463
7	"1"	0.276542
7	"2"	0.441826
7	"4"	0.414829
7	"5"	0.425008
7	"8"	0.382402
7	"9"	0.371435
7	"10"	0.381609
7	"12"	0.26883
7	"14"	0.304958
14	"0"	0.498067625
14	"1"	0.465022333333333
14	"2"	0.4709752
14	"4"	0.439562333333333
14	"5"	0.426885
14	"8"	0.4111444
14	"9"	0.42137
14	"10"	0.4036778
14	"12"	0.535452333333333
14	"14"	0.477933
15	"0"	0.532931
15	"1"	0.520992
15	"2"	0.518601857142857
15	"4"	0.486766
15	"5"	0.451755
15	"8"	0.438653
15	"9"	0.425494
15	"10"	0.482652
15	"12"	0.769806
15	"14"	0.568246
16	"0"	0.566906333333333
16	"1"	0.488791666666667
16	"2"	0.484599666666667
16	"4"	0.4560455
16	"5"	0.440194666666667
16	"8"	0.390772333333333
16	"9"	0.339861
16	"10"	0.424659
16	"12"	0.424094
16	"14"	0.39958
17	"0"	0.37361
17	"1"	0.5167205
17	"2"	0.5477715
17	"4"	0.6190115
17	"5"	0.563141
17	"8"	0.490622
17	"9"	0.491652
17	"10"	0.427336
17	"12"	0.4166671
17	"14"	0.305359
19	"0"	0.5728645
19	"1"	0.5223005
19	"2"	0.538495
19	"4"	0.491512
19	"5"	0.447341
19	"8"	0.431604
19	"9"	0.4653635
19	"10"	0.399828
19	"12"	0.304132018181818
19	"14"	0.412665
25	"0"	0.606925
25	"1"	0.770439
25	"2"	0.447527285714286
25	"4"	0.569919
25	"5"	0.487567
25	"8"	0.397423
25	"9"	0.399569
25	"10"	0.352614
25	"12"	0.403352888888889
25	"14"	0.413369
26	"0"	0.399491
26	"1"	0.242135
26	"2"	0.417885
26	"4"	0.410145
26	"5"	0.307148
26	"8"	0.227476
26	"9"	0.272913090909091
26	"10"	0.347179
26	"12"	0.358542
26	"14"	0.41299
28	"0"	0.67657
28	"1"	0.650069
28	"2"	0.382383
28	"4"	0.420253
28	"5"	0.142255
28	"8"	0.27583505
28	"9"	0.603369
28	"10"	0.529989
28	"12"	0.618212
28	"14"	0.58807
29	"0"	0.411765
29	"1"	0.548561
29	"2"	0.616776
29	"4"	0.578007666666667
29	"5"	0.5471195
29	"8"	0.52523
29	"9"	0.519823
29	"10"	0.600217
29	"12"	0.578121
29	"14"	0.532991
30	"0"	0.336171
30	"1"	0.339038583333333
30	"2"	0.4097373
30	"4"	0.588975
30	"5"	0.434793
30	"8"	0.374831
30	"9"	0.76065
30	"10"	0.407926
30	"12"	0.32352
30	"14"	0.412211
31	"0"	0.46604175
31	"1"	0.435299
31	"2"	0.405382
31	"4"	0.421517
31	"5"	0.398486
31	"8"	0.296582
31	"9"	0.373671
31	"10"	0.444592
31	"12"	0.552183
31	"14"	0.478625666666667
32	"0"	0.414714
32	"1"	0.421132
32	"2"	0.464142
32	"4"	0.595484
32	"5"	0.505955
32	"8"	0.4251325
32	"9"	0.443422
32	"10"	0.411123
32	"12"	0.42245
32	"14"	0.217534
34	"0"	0.352961
34	"1"	0.335429
34	"2"	0.411074
34	"4"	0.3072648
34	"5"	0.382547
34	"8"	0.271079
34	"9"	0.24629
34	"10"	0.266268
34	"12"	0.254779
34	"14"	0.233546
36	"0"	0.598593
36	"1"	0.577004
36	"2"	0.410913
36	"4"	0.482753
36	"5"	0.526107
36	"8"	0.436677
36	"9"	0.327087
36	"10"	0.452169
36	"12"	0.349999
36	"14"	0.422933
38	"0"	0.444496
38	"1"	0.414028
38	"2"	0.4479575
38	"4"	0.417987
38	"5"	0.428583
38	"8"	0.3974955
38	"9"	0.403242
38	"10"	0.398994
38	"12"	0.370675
38	"14"	0.381595
39	"0"	0.386082
39	"1"	0.3863655
39	"2"	0.26771
39	"4"	0.4803235
39	"5"	0.319884
39	"8"	0.242577
39	"9"	0.141958
39	"10"	0.323954
39	"12"	0.289594
39	"14"	0.252203
40	"0"	0.258563
40	"1"	0.159809
40	"2"	0.218757
40	"4"	0.230306
40	"5"	0.277298
40	"8"	0.199749
40	"9"	0.324091
40	"10"	0.283559
40	"12"	0.256569
40	"14"	0.252007
42	"0"	0.37587
42	"1"	0.5046775
42	"2"	0.423267
42	"4"	0.451302
42	"5"	0.400552
42	"8"	0.37539
42	"9"	0.375086
42	"10"	0.36104
42	"12"	0.378152
42	"14"	0.345246
43	"0"	0.535429
43	"1"	0.4290945
43	"2"	0.436113333333333
