A0,ID,t
0.395735,11,0.0
0.21340753333333332,11,1.0
0.21340753333333332,11,3.0
0.21340753333333332,11,5.0
0.21340753333333332,11,7.0
0.149916,11,10.0
0.0945716,11,14.0
0.413449,18,0.0
0.463093,18,1.0
0.381764,18,3.0
0.381764,18,5.0
0.381764,18,7.0
0.381764,18,10.0
0.26875,18,14.0
0.34041566666666667,23,0.0
0.45653,23,1.0
0.34041566666666667,23,3.0
0.35551,23,5.0
0.34041566666666667,23,7.0
0.34041566666666667,23,10.0
0.209207,23,14.0
0.503811,29,0.0
0.5014096666666666,29,1.0
0.5014096666666666,29,3.0
0.532946,29,5.0
0.5014096666666666,29,7.0
0.467472,29,10.0
0.5014096666666666,29,14.0
0.429433,46,0.0
0.32198766666666667,46,1.0
0.429421,46,3.0
0.32198766666666667,46,5.0
0.32198766666666667,46,7.0
0.32198766666666667,46,10.0
0.107109,46,14.0
0.421985,68,0.0
0.28130333333333335,68,1.0
0.28130333333333335,68,3.0
0.230359,68,5.0
0.191566,68,7.0
0.28130333333333335,68,10.0
0.28130333333333335,68,14.0
0.15786433333333333,69,0.0
0.15786433333333333,69,1.0
0.211257,69,3.0
0.158059,69,5.0
0.15786433333333333,69,7.0
0.15786433333333333,69,10.0
0.104277,69,14.0
0.450607,70,0.0
0.312824,70,1.0
0.3377883333333333,70,3.0
0.3377883333333333,70,5.0
0.249934,70,7.0
0.3377883333333333,70,10.0
0.3377883333333333,70,14.0
0.22060133333333332,74,0.0
0.280128,74,1.0
0.197288,74,3.0
0.184388,74,5.0
0.22060133333333332,74,7.0
0.22060133333333332,74,10.0
0.22060133333333332,74,14.0
0.32300799999999996,75,0.0
0.32300799999999996,75,1.0
0.32300799999999996,75,3.0
0.224991,75,5.0
0.32300799999999996,75,7.0
0.59361,75,10.0
0.150423,75,14.0
0.28327600000000003,98,0.0
0.35141,98,1.0
0.302773,98,3.0
0.28327600000000003,98,5.0
0.28327600000000003,98,7.0
0.28327600000000003,98,10.0
0.195645,98,14.0
0.438508,100,0.0
0.38583433333333333,100,1.0
0.41788,100,3.0
0.38583433333333333,100,5.0
0.38583433333333333,100,7.0
0.38583433333333333,100,10.0
0.301115,100,14.0
0.389394,102,0.0
0.3106986666666667,102,1.0
0.3106986666666667,102,3.0
0.3106986666666667,102,5.0
0.285535,102,7.0
0.3106986666666667,102,10.0
0.257167,102,14.0
0.339881,103,0.0
0.3169826666666667,103,1.0
0.3169826666666667,103,3.0
0.3169826666666667,103,5.0
0.259561,103,7.0
0.351506,103,10.0
0.3169826666666667,103,14.0
0.367641,104,0.0
0.29698699999999995,104,1.0
0.29698699999999995,104,3.0
0.29698699999999995,104,5.0
0.289085,104,7.0
0.29698699999999995,104,10.0
0.234235,104,14.0
0.37822,108,0.0
0.502401,108,1.0
0.37822,108,3.0
0.37822,108,5.0
0.343948,108,7.0
0.37822,108,10.0
0.288311,108,14.0
0.34552133333333335,112,0.0
0.43994,112,1.0
0.34552133333333335,112,3.0
0.349606,112,5.0
0.34552133333333335,112,7.0
0.34552133333333335,112,10.0
0.247018,112,14.0
0.32199,114,0.0
0.30865,114,1.0
0.3031106666666667,114,3.0
0.278692,114,5.0
0.3031106666666667,114,7.0
0.3031106666666667,114,10.0
0.3031106666666667,114,14.0
0.434501,115,0.0
0.434501,115,1.0
0.493204,115,3.0
0.434501,115,5.0
0.434501,115,7.0
0.368425,115,10.0
0.441874,115,14.0
0.645503,119,0.0
0.5528596666666666,119,1.0
0.5528596666666666,119,3.0
0.566345,119,5.0
0.5528596666666666,119,7.0
0.5528596666666666,119,10.0
0.446731,119,14.0
0.580871,121,0.0
0.5036033333333334,121,1.0
0.492966,121,3.0
0.5036033333333334,121,5.0
0.5036033333333334,121,7.0
0.5036033333333334,121,10.0
0.436973,121,14.0
0.371342,126,0.0
0.19343226666666669,126,1.0
0.130706,126,3.0
0.19343226666666669,126,5.0
0.19343226666666669,126,7.0
0.0782488,126,10.0
0.19343226666666669,126,14.0
0.227944,137,0.0
0.227944,137,1.0
0.239482,137,3.0
0.256171,137,5.0
0.188179,137,7.0
0.227944,137,10.0
0.227944,137,14.0
0.316793,142,0.0
0.413752,142,1.0
0.316793,142,3.0
0.316793,142,5.0
0.275503,142,7.0
0.261124,142,10.0
0.316793,142,14.0
0.498765,145,0.0
0.46074600000000004,145,1.0
0.481646,145,3.0
0.46074600000000004,145,5.0
0.401827,145,7.0
0.46074600000000004,145,10.0
0.46074600000000004,145,14.0
0.410313,157,0.0
0.27405466666666667,157,1.0
0.27405466666666667,157,3.0
0.27405466666666667,157,5.0
0.235629,157,7.0
0.27405466666666667,157,10.0
0.176222,157,14.0
0.4249366666666667,161,0.0
0.501199,161,1.0
0.4249366666666667,161,3.0
0.4249366666666667,161,5.0
0.401792,161,7.0
0.371819,161,10.0
0.4249366666666667,161,14.0
0.483033,165,0.0
0.43798699999999996,165,1.0
0.449799,165,3.0
0.43798699999999996,165,5.0
0.381129,165,7.0
0.43798699999999996,165,10.0
0.43798699999999996,165,14.0
0.4014953333333333,168,0.0
0.355412,168,1.0
0.461678,168,3.0
0.4014953333333333,168,5.0
0.387396,168,7.0
0.4014953333333333,168,10.0
0.4014953333333333,168,14.0
0.318511,183,0.0
0.318511,183,1.0
0.318511,183,3.0
0.318511,183,5.0
0.337819,183,7.0
0.33353,183,10.0
0.284184,183,14.0
0.562118,189,0.0
0.550401,189,1.0
0.5323523333333333,189,3.0
0.5323523333333333,189,5.0
0.484538,189,7.0
0.5323523333333333,189,10.0
0.5323523333333333,189,14.0
0.3917033333333333,206,0.0
0.3917033333333333,206,1.0
0.320353,206,3.0
0.655283,206,5.0
0.3917033333333333,206,7.0
0.199474,206,10.0
0.3917033333333333,206,14.0
0.39453,216,0.0
0.426839,216,1.0
0.362018,216,3.0
0.3944623333333333,216,5.0
0.3944623333333333,216,7.0
0.3944623333333333,216,10.0
0.3944623333333333,216,14.0
0.582887,221,0.0
0.515623,221,1.0
0.524912,221,3.0
0.5411406666666667,221,5.0
0.5411406666666667,221,7.0
0.5411406666666667,221,10.0
0.5411406666666667,221,14.0
0.46329633333333337,248,0.0
0.46329633333333337,248,1.0
0.483773,248,3.0
0.490777,248,5.0
0.46329633333333337,248,7.0
0.46329633333333337,248,10.0
0.415339,248,14.0
0.350576,251,0.0
0.365191,251,1.0
0.359112,251,3.0
0.35829300000000003,251,5.0
0.35829300000000003,251,7.0
0.35829300000000003,251,10.0
0.35829300000000003,251,14.0
0.526436,253,0.0
0.438177,253,1.0
0.433012,253,3.0
0.433012,253,5.0
0.334423,253,7.0
0.433012,253,10.0
0.433012,253,14.0
0.33229166666666665,255,0.0
0.373845,255,1.0
0.33229166666666665,255,3.0
0.327392,255,5.0
0.295638,255,7.0
0.33229166666666665,255,10.0
0.33229166666666665,255,14.0
0.29841199999999996,264,0.0
0.29841199999999996,264,1.0
0.29841199999999996,264,3.0
0.339929,264,5.0
0.276951,264,7.0
0.278356,264,10.0
0.29841199999999996,264,14.0
0.41483800000000004,269,0.0
0.460909,269,1.0
0.41483800000000004,269,3.0
0.41483800000000004,269,5.0
0.41483800000000004,269,7.0
0.417744,269,10.0
0.365861,269,14.0
0.3696106666666667,270,0.0
0.3696106666666667,270,1.0
0.38723,270,3.0
0.3696106666666667,270,5.0
0.34978,270,7.0
0.371822,270,10.0
0.3696106666666667,270,14.0
0.36263633333333334,276,0.0
0.36263633333333334,276,1.0
0.325561,276,3.0
0.398714,276,5.0
0.363634,276,7.0
0.36263633333333334,276,10.0
0.36263633333333334,276,14.0
0.3996556666666667,277,0.0
0.459691,277,1.0
0.3996556666666667,277,3.0
0.3996556666666667,277,5.0
0.392734,277,7.0
0.3996556666666667,277,10.0
0.346542,277,14.0
0.5466753333333333,280,0.0
0.562277,280,1.0
0.533458,280,3.0
0.544291,280,5.0
0.5466753333333333,280,7.0
0.5466753333333333,280,10.0
0.5466753333333333,280,14.0
0.4205193333333333,282,0.0
0.469569,282,1.0
0.4205193333333333,282,3.0
0.4205193333333333,282,5.0
0.4205193333333333,282,7.0
0.388416,282,10.0
0.403573,282,14.0
0.35818,283,0.0
0.344381,283,1.0
0.344381,283,3.0
0.1804,283,5.0
0.494563,283,7.0
0.344381,283,10.0
0.344381,283,14.0
0.21888566666666667,292,0.0
0.21888566666666667,292,1.0
0.193164,292,3.0
0.21888566666666667,292,5.0
0.237678,292,7.0
0.225815,292,10.0
0.21888566666666667,292,14.0
0.35816566666666666,293,0.0
0.35816566666666666,293,1.0
0.35816566666666666,293,3.0
0.424898,293,5.0
0.244378,293,7.0
0.35816566666666666,293,10.0
0.405221,293,14.0
0.523896,296,0.0
0.3503658666666667,296,1.0
0.474717,296,3.0
0.3503658666666667,296,5.0
0.3503658666666667,296,7.0
0.0524846,296,10.0
0.3503658666666667,296,14.0
0.3707403333333333,297,0.0
0.3707403333333333,297,1.0
0.416145,297,3.0
0.387394,297,5.0
0.3707403333333333,297,7.0
0.3707403333333333,297,10.0
0.308682,297,14.0
0.382722,301,0.0
0.495983,301,1.0
0.382722,301,3.0
0.382722,301,5.0
0.382722,301,7.0
0.351331,301,10.0
0.300852,301,14.0
0.409861,302,0.0
0.38122133333333336,302,1.0
0.423247,302,3.0
0.38122133333333336,302,5.0
0.310556,302,7.0
0.38122133333333336,302,10.0
0.38122133333333336,302,14.0
0.465215,304,0.0
0.513521,304,1.0
0.465215,304,3.0
0.462624,304,5.0
0.465215,304,7.0
0.4195,304,10.0
0.465215,304,14.0
0.32786133333333334,310,0.0
0.387116,310,1.0
0.32786133333333334,310,3.0
0.339163,310,5.0
0.32786133333333334,310,7.0
0.32786133333333334,310,10.0
0.257305,310,14.0
0.517262,312,0.0
0.517262,312,1.0
0.556496,312,3.0
0.516147,312,5.0
0.479143,312,7.0
0.517262,312,10.0
0.517262,312,14.0
0.5227683333333334,313,0.0
0.5227683333333334,313,1.0
0.5227683333333334,313,3.0
0.58574,313,5.0
0.439165,313,7.0
0.5434,313,10.0
0.5227683333333334,313,14.0
0.531872,320,0.0
0.502957,320,1.0
0.502957,320,3.0
0.50503,320,5.0
0.471969,320,7.0
0.502957,320,10.0
0.502957,320,14.0
0.24749166666666667,324,0.0
0.336728,324,1.0
0.266425,324,3.0
0.24749166666666667,324,5.0
0.24749166666666667,324,7.0
0.24749166666666667,324,10.0
0.139322,324,14.0
0.2625163333333333,326,0.0
0.334922,326,1.0
0.245044,326,3.0
0.2625163333333333,326,5.0
0.207583,326,7.0
0.2625163333333333,326,10.0
0.2625163333333333,326,14.0
0.592588,331,0.0
0.567133,331,1.0
0.554152,331,3.0
0.571291,331,5.0
0.571291,331,7.0
0.571291,331,10.0
0.571291,331,14.0
0.42231466666666667,332,0.0
0.486843,332,1.0
0.42231466666666667,332,3.0
0.410442,332,5.0
0.369659,332,7.0
0.42231466666666667,332,10.0
0.42231466666666667,332,14.0
0.618521,334,0.0
0.5717409999999999,334,1.0
0.5717409999999999,334,3.0
0.5717409999999999,334,5.0
0.551704,334,7.0
0.544998,334,10.0
0.5717409999999999,334,14.0
0.114507,335,0.0
0.2047226666666667,335,1.0
0.2047226666666667,335,3.0
0.208065,335,5.0
0.2047226666666667,335,7.0
0.2047226666666667,335,10.0
0.291596,335,14.0
0.438772,338,0.0
0.452984,338,1.0
0.469209,338,3.0
0.438772,338,5.0
0.438772,338,7.0
0.438772,338,10.0
0.394123,338,14.0
0.442354,339,0.0
0.442753,339,1.0
0.41680433333333333,339,3.0
0.41680433333333333,339,5.0
0.365306,339,7.0
0.41680433333333333,339,10.0
0.41680433333333333,339,14.0
0.43770400000000004,341,0.0
0.43770400000000004,341,1.0
0.439478,341,3.0
0.43770400000000004,341,5.0
0.425805,341,7.0
0.447829,341,10.0
0.43770400000000004,341,14.0
0.23040866666666668,350,0.0
0.23040866666666668,350,1.0
0.23040866666666668,350,3.0
0.250801,350,5.0
0.22591,350,7.0
0.214515,350,10.0
0.23040866666666668,350,14.0
0.42624866666666666,358,0.0
0.42624866666666666,358,1.0
0.42624866666666666,358,3.0
0.469489,358,5.0
0.439402,358,7.0
0.42624866666666666,358,10.0
0.369855,358,14.0
0.48311533333333334,359,0.0
0.695782,359,1.0
0.48311533333333334,359,3.0
0.402935,359,5.0
0.48311533333333334,359,7.0
0.350629,359,10.0
0.48311533333333334,359,14.0
0.340389,363,0.0
0.263316,363,1.0
0.508619,363,3.0
0.3707746666666667,363,5.0
0.3707746666666667,363,7.0
0.3707746666666667,363,10.0
0.3707746666666667,363,14.0
0.2688833333333333,370,0.0
0.2688833333333333,370,1.0
0.500025,370,3.0
0.2688833333333333,370,5.0
0.109497,370,7.0
0.2688833333333333,370,10.0
0.197128,370,14.0
0.48375866666666667,372,0.0
0.48375866666666667,372,1.0
1.0,372,3.0
0.48375866666666667,372,5.0
0.48375866666666667,372,7.0
0.245004,372,10.0
0.206272,372,14.0
0.443398,373,0.0
0.42894,373,1.0
0.39459333333333335,373,3.0
0.39459333333333335,373,5.0
0.311442,373,7.0
0.39459333333333335,373,10.0
0.39459333333333335,373,14.0
0.4456896666666667,375,0.0
0.464088,375,1.0
0.4456896666666667,375,3.0
0.453801,375,5.0
0.4456896666666667,375,7.0
0.41918,375,10.0
0.4456896666666667,375,14.0
0.515928,390,0.0
0.4638336666666667,390,1.0
0.4638336666666667,390,3.0
0.4638336666666667,390,5.0
0.461952,390,7.0
0.4638336666666667,390,10.0
0.413621,390,14.0
0.4630606666666666,393,0.0
0.482121,393,1.0
