ID,t,A0,notFoundBySE
11,0.0,,
11,1.0,0.383795,
11,3.0,,
11,5.0,,
11,7.0,0.14674,
11,10.0,,
11,14.0,,
18,0.0,,
18,1.0,,
18,3.0,,
18,5.0,,
18,7.0,0.317251,
18,10.0,0.317083,
18,14.0,,
23,0.0,0.398251,
23,1.0,,
23,3.0,,
23,5.0,0.35551,
23,7.0,,
23,10.0,,
23,14.0,,
29,0.0,,
29,1.0,,
29,3.0,0.519108,
29,5.0,,
29,7.0,,
29,10.0,,
29,14.0,0.284675,
46,0.0,0.429433,
46,1.0,,
46,3.0,,
46,5.0,0.315415,
46,7.0,,
46,10.0,,
46,14.0,,
68,0.0,0.421985,
68,1.0,,
68,3.0,,
68,5.0,0.230359,
68,7.0,,
68,10.0,,
68,14.0,,
69,0.0,,
69,1.0,,
69,3.0,,
69,5.0,0.158059,
69,7.0,,
69,10.0,,
69,14.0,0.104277,
70,0.0,0.450607,
70,1.0,,
70,3.0,,
70,5.0,,
70,7.0,0.249934,
70,10.0,,
70,14.0,,
74,0.0,,
74,1.0,0.280128,
74,3.0,,
74,5.0,,
74,7.0,,
74,10.0,,
74,14.0,0.10502,
75,0.0,,
75,1.0,,
75,3.0,,
75,5.0,,
75,7.0,0.196803,
75,10.0,,
75,14.0,0.150423,
98,0.0,0.365858,
98,1.0,0.35141,
98,3.0,,
98,5.0,,
98,7.0,,
98,10.0,,
98,14.0,,
100,0.0,,
100,1.0,,
100,3.0,,
100,5.0,,
100,7.0,,
100,10.0,0.378856,
100,14.0,0.301115,
102,0.0,0.389394,
102,1.0,,
102,3.0,,
102,5.0,,
102,7.0,,
102,10.0,0.340075,
102,14.0,,
103,0.0,,
103,1.0,,
103,3.0,,
103,5.0,,
103,7.0,0.259561,
103,10.0,0.351506,
103,14.0,,
104,0.0,,
104,1.0,,
104,3.0,0.326209,
104,5.0,0.324507,
104,7.0,,
104,10.0,,
104,14.0,,
108,0.0,,
108,1.0,,
108,3.0,,
108,5.0,0.351999,
108,7.0,,
108,10.0,,
108,14.0,0.288311,
112,0.0,,
112,1.0,,
112,3.0,0.375774,
112,5.0,,
112,7.0,,
112,10.0,,
112,14.0,0.247018,
114,0.0,0.32199,
114,1.0,0.30865,
114,3.0,,
114,5.0,,
114,7.0,,
114,10.0,,
114,14.0,,
115,0.0,,
115,1.0,,
115,3.0,0.493204,
115,5.0,,
115,7.0,0.488125,
115,10.0,,
115,14.0,,
119,0.0,,
119,1.0,0.985231,
119,3.0,,
119,5.0,0.566345,
119,7.0,,
119,10.0,,
119,14.0,,
121,0.0,,
121,1.0,0.565402,
121,3.0,0.492966,
121,5.0,,
121,7.0,,
121,10.0,,
121,14.0,,
126,0.0,,
126,1.0,,
126,3.0,0.130706,
126,5.0,0.134015,
126,7.0,,
126,10.0,,
126,14.0,,
137,0.0,,
137,1.0,0.313778,
137,3.0,,
137,5.0,0.256171,
137,7.0,,
137,10.0,,
137,14.0,,
142,0.0,0.436359,
142,1.0,,
142,3.0,0.355792,
142,5.0,,
142,7.0,,
142,10.0,,
142,14.0,,
145,0.0,,
145,1.0,,
145,3.0,0.481646,
145,5.0,,
145,7.0,0.401827,
145,10.0,,
145,14.0,,
157,0.0,,
157,1.0,0.432823,
157,3.0,,
157,5.0,,
157,7.0,,
157,10.0,,
157,14.0,0.176222,
161,0.0,,
161,1.0,0.501199,
161,3.0,0.484527,
161,5.0,,
161,7.0,,
161,10.0,,
161,14.0,,
165,0.0,,
165,1.0,,
165,3.0,,
165,5.0,0.384087,
165,7.0,,
165,10.0,0.587175,
165,14.0,,
168,0.0,,
168,1.0,0.355412,
168,3.0,,
168,5.0,,
168,7.0,,
168,10.0,,
168,14.0,0.318088,
183,0.0,0.347018,
183,1.0,,
183,3.0,0.396989,
183,5.0,,
183,7.0,,
183,10.0,,
183,14.0,,
189,0.0,,
189,1.0,0.550401,
189,3.0,,
189,5.0,,
189,7.0,0.484538,
189,10.0,,
189,14.0,,
206,0.0,0.49089,
206,1.0,,
206,3.0,,
206,5.0,,
206,7.0,0.294372,
206,10.0,,
206,14.0,,
216,0.0,,
216,1.0,0.426839,
216,3.0,0.362018,
216,5.0,,
216,7.0,,
216,10.0,,
216,14.0,,
221,0.0,,
221,1.0,,
221,3.0,,
221,5.0,0.537928,
221,7.0,,
221,10.0,,
221,14.0,0.597756,
248,0.0,,
248,1.0,0.536324,
248,3.0,,
248,5.0,,
248,7.0,,
248,10.0,,
248,14.0,0.415339,
251,0.0,,
251,1.0,,
251,3.0,0.359112,
251,5.0,,
251,7.0,,
251,10.0,,
251,14.0,0.149666,
253,0.0,,
253,1.0,,
253,3.0,0.364912,
253,5.0,,
253,7.0,0.334423,
253,10.0,,
253,14.0,,
255,0.0,,
255,1.0,,
255,3.0,,
255,5.0,,
255,7.0,,
255,10.0,0.263715,
255,14.0,0.242408,
264,0.0,,
264,1.0,0.468785,
264,3.0,,
264,5.0,,
264,7.0,,
264,10.0,,
264,14.0,0.216225,
269,0.0,0.679486,
269,1.0,,
269,3.0,,
269,5.0,,
269,7.0,,
269,10.0,0.417744,
269,14.0,,
270,0.0,,
270,1.0,,
270,3.0,,
270,5.0,,
270,7.0,0.34978,
270,10.0,,
270,14.0,0.297877,
276,0.0,,
276,1.0,0.487449,
276,3.0,,
276,5.0,,
276,7.0,,
276,10.0,0.230135,
276,14.0,,
277,0.0,,
277,1.0,0.459691,
277,3.0,0.413319,
277,5.0,,
277,7.0,,
277,10.0,,
277,14.0,,
280,0.0,,
280,1.0,,
280,3.0,,
280,5.0,,
280,7.0,0.482409,
280,10.0,0.505631,
280,14.0,,
282,0.0,,
282,1.0,0.469569,
282,3.0,,
282,5.0,0.374925,
282,7.0,,
282,10.0,,
282,14.0,,
283,0.0,,
283,1.0,,
283,3.0,,
283,5.0,,
283,7.0,0.494563,
283,10.0,0.156503,
283,14.0,,
292,0.0,0.376139,
292,1.0,,
292,3.0,0.193164,
292,5.0,,
292,7.0,,
292,10.0,,
292,14.0,,
293,0.0,0.54607,
293,1.0,,
293,3.0,0.514769,
293,5.0,,
293,7.0,,
293,10.0,,
293,14.0,,
296,0.0,,
296,1.0,,
296,3.0,,
296,5.0,,
296,7.0,0.444792,
296,10.0,0.0524846,
296,14.0,,
297,0.0,,
297,1.0,,
297,3.0,,
297,5.0,0.387394,
297,7.0,,
297,10.0,,
297,14.0,0.308682,
301,0.0,,
301,1.0,,
301,3.0,0.39496,
301,5.0,,
301,7.0,,
301,10.0,0.351331,
301,14.0,,
302,0.0,,
302,1.0,0.394533,
302,3.0,,
302,5.0,,
302,7.0,,
302,10.0,,
302,14.0,0.246988,
304,0.0,0.30157,
304,1.0,,
304,3.0,0.487045,
304,5.0,,
304,7.0,,
304,10.0,,
304,14.0,,
310,0.0,,
310,1.0,,
310,3.0,,
310,5.0,,
310,7.0,,
310,10.0,0.00493084,
310,14.0,0.257305,
312,0.0,0.58894,
312,1.0,,
312,3.0,0.556496,
312,5.0,,
312,7.0,,
312,10.0,,
312,14.0,,
313,0.0,,
313,1.0,,
313,3.0,,
313,5.0,,
313,7.0,0.439165,
313,10.0,,
313,14.0,0.499063,
320,0.0,0.531872,
320,1.0,,
320,3.0,,
320,5.0,,
320,7.0,,
320,10.0,,
320,14.0,0.424828,
324,0.0,0.295811,
324,1.0,,
324,3.0,,
324,5.0,,
324,7.0,,
324,10.0,,
324,14.0,0.139322,
326,0.0,,
326,1.0,,
326,3.0,0.245044,
326,5.0,,
326,7.0,,
326,10.0,0.169225,
326,14.0,,
331,0.0,,
331,1.0,,
331,3.0,0.554152,
331,5.0,,
331,7.0,,
331,10.0,,
331,14.0,0.411369,
332,0.0,,
332,1.0,0.486843,
332,3.0,,
332,5.0,,
332,7.0,0.369659,
332,10.0,,
332,14.0,,
334,0.0,,
334,1.0,,
334,3.0,0.611437,
334,5.0,,
334,7.0,0.551704,
334,10.0,,
334,14.0,,
335,0.0,,
335,1.0,,
335,3.0,,
335,5.0,0.208065,
335,7.0,,
335,10.0,0.301971,
335,14.0,,
338,0.0,,
338,1.0,,
338,3.0,,
338,5.0,,
338,7.0,0.393908,
338,10.0,0.370307,
338,14.0,,
339,0.0,,
339,1.0,,
339,3.0,0.419601,
339,5.0,0.389481,
339,7.0,,
339,10.0,,
339,14.0,,
341,0.0,,
341,1.0,0.511488,
341,3.0,,
341,5.0,,
341,7.0,,
341,10.0,0.447829,
341,14.0,,
350,0.0,,
350,1.0,,
350,3.0,,
350,5.0,,
350,7.0,,
350,10.0,0.214515,
350,14.0,0.165089,
358,0.0,,
358,1.0,,
358,3.0,,
358,5.0,0.469489,
358,7.0,0.439402,
358,10.0,,
358,14.0,,
359,0.0,0.505841,
359,1.0,,
359,3.0,,
359,5.0,,
359,7.0,0.513077,
359,10.0,,
359,14.0,,
363,0.0,,
363,1.0,,
363,3.0,0.508619,
363,5.0,0.307783,
363,7.0,,
363,10.0,,
363,14.0,,
370,0.0,,
370,1.0,0.355629,
370,3.0,,
370,5.0,,
370,7.0,,
370,10.0,,
370,14.0,0.197128,
372,0.0,,
372,1.0,0.676446,
372,3.0,1.0,
372,5.0,,
372,7.0,,
372,10.0,,
372,14.0,,
373,0.0,0.443398,
373,1.0,,
373,3.0,,
373,5.0,0.361152,
373,7.0,,
373,10.0,,
373,14.0,,
375,0.0,,
375,1.0,,
375,3.0,,
375,5.0,0.453801,
375,7.0,,
375,10.0,,
375,14.0,0.403618,
390,0.0,0.515928,
390,1.0,,
390,3.0,,
390,5.0,,
390,7.0,,
390,10.0,0.484099,
390,14.0,,
393,0.0,,
393,1.0,0.482121,
393,3.0,,
393,5.0,,
393,7.0,,
393,10.0,,
393,14.0,0.34661,
394,0.0,0.611376,
394,1.0,,
394,3.0,0.544542,
394,5.0,,
394,7.0,,
394,10.0,,
394,14.0,,
395,0.0,,
395,1.0,,
395,3.0,,
395,5.0,0.328313,
395,7.0,,
395,10.0,0.353225,
395,14.0,,
396,0.0,0.57213,
396,1.0,,
396,3.0,,
396,5.0,0.522988,
396,7.0,,
396,10.0,,
396,14.0,,
398,0.0,0.493334,
398,1.0,,
398,3.0,0.463609,
398,5.0,,
398,7.0,,
398,10.0,,
398,14.0,,
400,0.0,,
400,1.0,0.601206,
400,3.0,,
400,5.0,,
400,7.0,,
400,10.0,0.514003,
400,14.0,,
401,0.0,,
401,1.0,,
401,3.0,0.441163,
401,5.0,0.453672,
401,7.0,,
401,10.0,,
401,14.0,,
413,0.0,,
413,1.0,,
413,3.0,,
413,5.0,0.532553,
413,7.0,,
413,10.0,0.520946,
413,14.0,,
414,0.0,,
414,1.0,0.523597,
414,3.0,,
414,5.0,,
414,7.0,0.372432,
414,10.0,,
414,14.0,,
416,0.0,,
416,1.0,,
416,3.0,,
416,5.0,0.326782,
416,7.0,0.338638,
416,10.0,,
416,14.0,,
417,0.0,,
417,1.0,0.411134,
417,3.0,0.386166,
417,5.0,,
417,7.0,,
417,10.0,,
417,14.0,,
422,0.0,0.452108,
422,1.0,,
422,3.0,,
422,5.0,0.401258,
422,7.0,,
422,10.0,,
422,14.0,,
425,0.0,0.596093,
425,1.0,,
425,3.0,,
425,5.0,0.542483,
425,7.0,,
425,10.0,,
425,14.0,,
432,0.0,,
432,1.0,0.51677,
432,3.0,,
432,5.0,,
432,7.0,0.465093,
432,10.0,,
432,14.0,,
435,0.0,,
435,1.0,0.599341,
435,3.0,,
435,5.0,,
435,7.0,,
435,10.0,0.518242,
435,14.0,,
437,0.0,0.491987,
437,1.0,,
437,3.0,,
437,5.0,0.384006,
437,7.0,,
437,10.0,,
437,14.0,,
440,0.0,,
440,1.0,,
440,3.0,,
440,5.0,0.348997,
440,7.0,0.334491,
440,10.0,,
440,14.0,,
442,0.0,,
442,1.0,,
442,3.0,0.320665,
442,5.0,,
442,7.0,0.33016,
442,10.0,,
442,14.0,,
443,0.0,,
443,1.0,0.433952,
443,3.0,,
443,5.0,,
443,7.0,,
443,10.0,0.256584,
443,14.0,,
444,0.0,0.455972,
444,1.0,,
444,3.0,,
444,5.0,,
444,7.0,,
444,10.0,0.363664,
444,14.0,,
448,0.0,,
448,1.0,,
448,3.0,,
448,5.0,,
448,7.0,0.523626,
448,10.0,,
448,14.0,0.482169,
449,0.0,,
449,1.0,,
449,3.0,0.394473,
449,5.0,,
449,7.0,,
449,10.0,,
449,14.0,0.307107,
451,0.0,0.555048,
451,1.0,,
451,3.0,,
451,5.0,,
451,7.0,,
451,10.0,,
451,14.0,0.436494,
458,0.0,,
458,1.0,0.631893,
458,3.0,,
458,5.0,,
458,7.0,0.1118,
458,10.0,,
458,14.0,,
471,0.0,,
471,1.0,0.437187,
471,3.0,,
471,5.0,,
471,7.0,,
471,10.0,,
471,14.0,0.208657,
473,0.0,,
473,1.0,,
473,3.0,,
473,5.0,,
473,7.0,,
473,10.0,0.369658,
473,14.0,0.297233,
474,0.0,,
474,1.0,,
474,3.0,,
474,5.0,,
474,7.0,0.263499,
474,10.0,,
474,14.0,0.206877,
479,0.0,,
479,1.0,,
479,3.0,,
479,5.0,0.36274,
479,7.0,,
479,10.0,0.310611,
479,14.0,,
483,0.0,,
483,1.0,,
483,3.0,,
483,5.0,0.326931,
483,7.0,,
483,10.0,0.316923,
483,14.0,,
484,0.0,0.52645,
484,1.0,,
484,3.0,,
484,5.0,,
484,7.0,0.37956,
484,10.0,,
484,14.0,,
505,0.0,,
505,1.0,,
505,3.0,0.361047,
505,5.0,,
505,7.0,0.348177,
505,10.0,,
505,14.0,,
506,0.0,,
506,1.0,,
506,3.0,,
506,5.0,0.263643,
506,7.0,,
506,10.0,,
506,14.0,0.108181,
510,0.0,,
510,1.0,,
510,3.0,,
510,5.0,,
510,7.0,0.225305,
510,10.0,0.511751,
510,14.0,,
514,0.0,,
514,1.0,,
514,3.0,,
514,5.0,0.36624,
514,7.0,,
514,10.0,,
514,14.0,0.286803,
515,0.0,0.479183,
515,1.0,,
515,3.0,,
515,5.0,0.407024,
515,7.0,,
515,10.0,,
515,14.0,,
516,0.0,,
516,1.0,0.43186,
516,3.0,0.386652,
516,5.0,,
516,7.0,,
516,10.0,,
516,14.0,,
522,0.0,0.224501,
522,1.0,,
522,3.0,,
522,5.0,,
522,7.0,,
522,10.0,,
522,14.0,0.132275,
523,0.0,,
523,1.0,,
523,3.0,,
523,5.0,,
523,7.0,0.471873,
523,10.0,0.456429,
523,14.0,,
524,0.0,,
524,1.0,,
524,3.0,,
524,5.0,,
524,7.0,0.409493,
524,10.0,0.397254,
524,14.0,,
527,0.0,,
527,1.0,0.370511,
527,3.0,,
527,5.0,,
527,7.0,,
527,10.0,,
527,14.0,0.357997,
529,0.0,,
529,1.0,,
529,3.0,,
529,5.0,,
529,7.0,,
529,10.0,0.191971,
529,14.0,0.142911,
537,0.0,0.595494,
537,1.0,,
537,3.0,,
537,5.0,,
537,7.0,0.424947,
537,10.0,,
537,14.0,,
538,0.0,,
538,1.0,,
538,3.0,,
538,5.0,,
538,7.0,,
538,10.0,0.236376,
538,14.0,0.467986,
543,0.0,0.342883,
543,1.0,,
543,3.0,,
543,5.0,,
543,7.0,0.199791,
543,10.0,,
543,14.0,,
546,0.0,0.355111,
546,1.0,0.243932,
546,3.0,,
546,5.0,,
546,7.0,,
546,10.0,,
546,14.0,,
564,0.0,,
564,1.0,0.507038,
564,3.0,0.579564,
564,5.0,,
564,7.0,,
564,10.0,,
564,14.0,,
565,0.0,,
565,1.0,,
565,3.0,0.237555,
565,5.0,,
565,7.0,,
565,10.0,,
565,14.0,0.141059,
569,0.0,0.388012,
569,1.0,,
569,3.0,,
569,5.0,0.246934,
569,7.0,,
569,10.0,,
569,14.0,,
576,0.0,,
576,1.0,,
576,3.0,0.501877,
576,5.0,,
576,7.0,,
576,10.0,,
576,14.0,0.38665,
579,0.0,0.420888,
579,1.0,,
579,3.0,,
579,5.0,,
579,7.0,0.272436,
579,10.0,,
579,14.0,,
581,0.0,,
581,1.0,0.429564,
581,3.0,,
581,5.0,0.181528,
581,7.0,,
581,10.0,,
581,14.0,,
598,0.0,,
598,1.0,,
598,3.0,,
598,5.0,,
598,7.0,,
598,10.0,0.0722727,
598,14.0,0.0414832,
615,0.0,,
615,1.0,,
615,3.0,,
615,5.0,,
615,7.0,0.268201,
615,10.0,,
615,14.0,0.257502,
630,0.0,,
630,1.0,0.615879,
630,3.0,,
630,5.0,,
630,7.0,,
630,10.0,0.343284,
630,14.0,,
657,0.0,,
657,1.0,,
657,3.0,,
657,5.0,,
657,7.0,0.202176,
657,10.0,0.270917,
657,14.0,,
660,0.0,0.672781,
660,1.0,,
660,3.0,0.176494,
660,5.0,,
660,7.0,,
660,10.0,,
660,14.0,,
663,0.0,,
663,1.0,,
663,3.0,,
663,5.0,0.338965,
663,7.0,,
663,10.0,,
663,14.0,0.268689,
667,0.0,0.304588,
667,1.0,,
667,3.0,,
667,5.0,,
667,7.0,,
667,10.0,0.205957,
667,14.0,,
668,0.0,,
668,1.0,,
668,3.0,,
668,5.0,0.235041,
668,7.0,,
668,10.0,0.207724,
668,14.0,,
671,0.0,,
671,1.0,,
671,3.0,0.327275,
671,5.0,0.297821,
671,7.0,,
671,10.0,,
671,14.0,,
673,0.0,,
673,1.0,0.556033,
673,3.0,0.234875,
673,5.0,,
673,7.0,,
673,10.0,,
673,14.0,,
675,0.0,0.522668,
675,1.0,,
675,3.0,,
675,5.0,,
675,7.0,,
675,10.0,0.366751,
675,14.0,,
680,0.0,,
680,1.0,,
680,3.0,0.345162,
680,5.0,,
680,7.0,,
680,10.0,,
680,14.0,0.254433,
706,0.0,,
706,1.0,,
706,3.0,,
706,5.0,0.297151,
706,7.0,,
706,10.0,0.212919,
706,14.0,,
727,0.0,,
727,1.0,0.363741,
727,3.0,,
727,5.0,0.235996,
727,7.0,,
727,10.0,,
727,14.0,,
737,0.0,,
737,1.0,,
737,3.0,,
737,5.0,0.443132,
737,7.0,,
737,10.0,,
737,14.0,0.577348,
779,0.0,0.305444,
779,1.0,,
779,3.0,,
779,5.0,,
779,7.0,,
