A2AAJ9	7.784390707469747E-7	1.9405926692360085E-6	2.849812474438532E-5	3.1998923895972965E-5	1.4157206959688862E-5	3.0704111993803096E-5	1.682821097506977E-5
A2AGT5	5.0179976924663254E-8	7.63490658138542E-8	2.3444510774117034E-7	5.0331256640816025E-8	4.2425246655234966E-8	2.65508409640985E-6	7.389343454642824E-8
A2AN08	4.941161274770581E-6	1.7067179248331623E-7	1.785583250048296E-7	3.384244595759246E-6	6.979566427506371E-7	2.2682297117622915E-8	6.275346509880161E-7
A2ASQ1	5.551729014312735E-8	1.0175994643483394E-7	1.3748425842532637E-7	1.7752213267859576E-7	3.5979533546749553E-7	5.183850981828283E-7	2.4415064217390367E-7
A2ASS6	5.170594804549967E-5	9.543057376175377E-5	6.682766812985424E-4	5.02580276610489E-4	7.835169369782372E-4	9.588671551305277E-4	7.422962080459637E-4
A3KFX0	5.4674498215257135E-8	2.0061935316743067E-8	0.0	2.079801983059116E-8	0.0	1.2743852499215075E-11	0.0
A3KMP2	7.019007259439243E-7	1.0495836860117809E-7	5.745014299575876E-8	7.58501335970244E-8	9.328697239334083E-8	0.0	1.3697773439131756E-7
A6X8Z5	3.5043657022032856E-9	7.231548548685818E-9	0.0	0.0	0.0	0.0	0.0
B1AVZ0	1.7102472195889013E-8	0.0	0.0	3.8199901315853957E-8	0.0	0.0	0.0
E9Q401	5.555866267342954E-6	4.70397377453084E-6	1.0220599989455353E-5	1.0915909766222638E-5	1.0234194874273123E-5	2.2297303365193643E-5	2.858347227211088E-5
F6ZDS4	6.77041491289259E-8	8.30275783400195E-9	2.456607029577808E-9	0.0	5.2965210765304583E-8	2.2168056696702362E-8	2.79472389852333E-8
O08528	2.195816606548312E-6	3.4872355951809634E-6	2.7143053807666805E-6	3.153523994901289E-6	2.39329991768149E-6	1.4301708072215927E-6	2.5479992704201255E-6
O08547	1.8333442354205333E-7	2.3229726516601513E-6	2.3349031701689426E-6	1.6405954746740085E-7	2.9748728644448375E-6	4.171170205056636E-8	2.6877652981599876E-6
O08599	1.496697258220087E-8	1.7602965754713514E-8	6.464527258086024E-8	2.3294516274904284E-8	2.7806728846000118E-8	2.862918604804402E-8	2.4121118300610457E-8
O08601	1.0743364202272291E-8	8.765518733378656E-9	1.104562757314279E-8	1.1926405506618857E-8	4.405724258102349E-8	0.0	1.0053164000894414E-8
O08638	1.004700273715673E-6	7.880412133788591E-7	3.631151551491487E-6	1.6798602297431234E-6	3.729580689507184E-6	2.6629736111168366E-6	3.1283749364918666E-6
O08709	1.0972148024419024E-5	5.021488807563084E-6	4.10887923080594E-6	9.598365064572847E-6	4.509501302960417E-6	2.7122075256149742E-8	9.731252862725669E-6
O08759	3.342435898315136E-7	4.5442618023982683E-7	1.7653792788180165E-8	9.089318732637436E-8	1.9900014579685031E-7	2.8862653074644993E-12	2.0226696607139972E-7
O08788	4.528925715771444E-7	3.977893760996712E-7	2.707416787021129E-7	6.025270210367342E-7	9.452992378995953E-7	6.530421497542812E-7	1.2046019066293324E-6
O08808	2.909712152699542E-8	1.2561072681285769E-8	1.1046521719701294E-8	2.1540212518392443E-8	0.0	0.0	1.1909695830386903E-8
O08917	1.3021285107091023E-7	6.842046310002301E-7	2.3902426413879846E-7	8.750072233601363E-7	2.023352660048533E-7	1.7875574995920926E-7	5.931368800576152E-7
O09111	1.2843594917542124E-7	9.52898827954254E-7	1.46279653090472E-6	2.23492180839307E-7	4.2847559685348876E-7	5.959390038984098E-8	6.325955129830901E-7
O09164	3.0055307036781415E-8	7.944299503277542E-8	2.398949315201189E-8	9.851100127958733E-8	2.428766757853345E-7	2.003367938230793E-9	7.890484686610474E-8
O35071	1.1598631574843473E-7	2.787478356379209E-8	0.0	4.529637585821966E-11	0.0	0.0	0.0
O35129	3.061468005783152E-6	8.3365853465029E-6	4.4564394857040565E-6	2.4271363911460425E-6	2.8640435446850354E-6	2.8553083716250226E-6	1.0173324417505535E-5
O35887	5.040215965657218E-7	1.5227912443812106E-6	1.1266513959133257E-7	5.579780946133707E-7	2.3633741106042902E-6	8.040404388665574E-8	1.642080127459676E-6
O54724	1.1925217539580837E-6	2.00522812379938E-6	1.6781143091932402E-6	5.204826969760407E-6	3.27374151849833E-6	6.34470314365437E-7	2.8473464535899852E-6
O54781	2.941942235256174E-9	0.0	0.0	0.0	0.0	0.0	0.0
O54931	2.6760898882037938E-8	1.7725733266397078E-7	1.7877736264458903E-7	9.437540368799858E-8	1.0807588977558924E-7	8.570567742663261E-8	1.257079213511248E-7
O54988	1.2783530041244515E-8	1.665094618799005E-7	4.027472213608028E-9	1.5463375644719905E-6	1.604495781569727E-7	0.0	2.9390121934455715E-7
O55126	6.271652193670273E-6	1.259161145682255E-5	9.471463009241415E-6	7.32657444346708E-6	5.4661971186284715E-6	5.546839439416846E-6	4.923186147045981E-6
O55143	2.186460769095614E-5	2.903205461085752E-5	1.4168113205728378E-5	3.2635606576013825E-5	3.653288495032229E-5	1.3406647188096636E-5	2.7651170470655712E-5
O55234	3.676498609222336E-6	1.8003127230822529E-6	1.9629772713399477E-6	7.346898287455635E-7	3.680157773568785E-6	0.0	4.0851355620539785E-7
