A0,ID,t
0.19831932,11,0.0
0.383795,11,1.0
0.216574,11,3.0
0.19831932,11,5.0
0.14674,11,7.0
0.149916,11,10.0
0.0945716,11,14.0
0.413449,18,0.0
0.3435654,18,1.0
0.401294,18,3.0
0.3435654,18,5.0
0.317251,18,7.0
0.317083,18,10.0
0.26875,18,14.0
0.31570899999999996,23,0.0
0.31570899999999996,23,1.0
0.431914,23,3.0
0.35551,23,5.0
0.295074,23,7.0
0.28684,23,10.0
0.209207,23,14.0
0.4530678,29,0.0
0.4530678,29,1.0
0.519108,29,3.0
0.532946,29,5.0
0.461138,29,7.0
0.467472,29,10.0
0.284675,29,14.0
0.429433,46,0.0
0.422275,46,1.0
0.4229438,46,3.0
0.4229438,46,5.0
0.307913,46,7.0
0.847989,46,10.0
0.107109,46,14.0
0.421985,68,0.0
0.2983078,68,1.0
0.469907,68,3.0
0.230359,68,5.0
0.191566,68,7.0
0.177722,68,10.0
0.2983078,68,14.0
0.40172,69,0.0
0.325939,69,1.0
0.2257444,69,3.0
0.158059,69,5.0
0.2257444,69,7.0
0.138727,69,10.0
0.104277,69,14.0
0.450607,70,0.0
0.3727192,70,1.0
0.283545,70,3.0
0.277383,70,5.0
0.3727192,70,7.0
0.610759,70,10.0
0.241302,70,14.0
0.336276,74,0.0
0.1837218,74,1.0
0.197288,74,3.0
0.1837218,74,5.0
0.158743,74,7.0
0.121282,74,10.0
0.10502,74,14.0
0.409868,75,0.0
0.3244474,75,1.0
0.196965,75,3.0
0.224991,75,5.0
0.196803,75,7.0
0.59361,75,10.0
0.3244474,75,14.0
0.365858,98,0.0
0.35141,98,1.0
0.24154219999999998,98,3.0
0.159595,98,5.0
0.135203,98,7.0
0.24154219999999998,98,10.0
0.195645,98,14.0
0.3801252,100,0.0
0.433555,100,1.0
0.41788,100,3.0
0.377521,100,5.0
0.370555,100,7.0
0.3801252,100,10.0
0.301115,100,14.0
0.389394,102,0.0
0.3222958,102,1.0
0.350592,102,3.0
0.328791,102,5.0
0.285535,102,7.0
0.3222958,102,10.0
0.257167,102,14.0
0.303326,103,0.0
0.367068,103,1.0
0.303326,103,3.0
0.307041,103,5.0
0.259561,103,7.0
0.351506,103,10.0
0.231454,103,14.0
0.367641,104,0.0
0.358735,104,1.0
0.326209,104,3.0
0.324507,104,5.0
0.289085,104,7.0
0.33323540000000007,104,10.0
0.33323540000000007,104,14.0
0.429982,108,0.0
0.502401,108,1.0
0.38332819999999995,108,3.0
0.351999,108,5.0
0.343948,108,7.0
0.38332819999999995,108,10.0
0.288311,108,14.0
0.33478379999999996,112,0.0
0.43994,112,1.0
0.375774,112,3.0
0.349606,112,5.0
0.261581,112,7.0
0.33478379999999996,112,10.0
0.247018,112,14.0
