"","d0","d1","d3","d5","d7","d10","d14"
"1",0.413449,0.383795,0.216574,0.35551,0.14674,0.149916,0.0945716
"2",0.413449,0.383795,0.401294,0.35551,0.317251,0.317083,0.26875
"3",0.413449,0.383795,0.431914,0.35551,0.295074,0.28684,0.209207
"4",0.413449,0.383795,0.519108,0.532946,0.461138,0.467472,0.284675
"5",0.429433,0.422275,0.216574,0.35551,0.307913,0.847989,0.107109
"6",0.421985,0.383795,0.469907,0.230359,0.191566,0.177722,0.0945716
"7",0.40172,0.325939,0.216574,0.158059,0.14674,0.138727,0.104277
"8",0.450607,0.383795,0.283545,0.277383,0.14674,0.610759,0.241302
"9",0.336276,0.383795,0.197288,0.35551,0.158743,0.121282,0.10502
"10",0.409868,0.383795,0.196965,0.224991,0.196803,0.59361,0.0945716
"11",0.365858,0.35141,0.216574,0.159595,0.135203,0.149916,0.195645
"12",0.413449,0.433555,0.41788,0.377521,0.370555,0.149916,0.301115
"13",0.389394,0.383795,0.350592,0.328791,0.285535,0.149916,0.257167
"14",0.413449,0.367068,0.216574,0.307041,0.259561,0.351506,0.231454
"15",0.367641,0.358735,0.326209,0.324507,0.289085,0.149916,0.0945716
"16",0.429982,0.502401,0.216574,0.351999,0.343948,0.149916,0.288311
"17",0.413449,0.43994,0.375774,0.349606,0.261581,0.149916,0.247018
"18",0.413449,0.30865,0.297258,0.35551,0.260574,0.250947,0.211098
"19",0.520137,0.512614,0.493204,0.438769,0.14674,0.149916,0.441874
"20",0.645503,0.985231,0.570606,0.35551,0.648195,0.149916,0.446731
"21",0.580871,0.383795,0.492966,0.514703,0.498451,0.149916,0.436973
"22",0.371342,0.160598,0.130706,0.134015,0.14674,0.149916,0.0466632
"23",0.346575,0.313778,0.216574,0.256171,0.14674,0.22161,0.168961
"24",0.436359,0.383795,0.216574,0.316164,0.275503,0.261124,0.194569
"25",0.498765,0.49471,0.216574,0.443407,0.401827,0.394009,0.0945716
"26",0.410313,0.432823,0.216574,0.299145,0.235629,0.724845,0.0945716
"27",0.413449,0.501199,0.216574,0.446613,0.401792,0.371819,0.381599
"28",0.483033,0.507683,0.449799,0.35551,0.381129,0.587175,0.0945716
"29",0.522208,0.355412,0.461678,0.421428,0.387396,0.149916,0.0945716
"30",0.347018,0.43243,0.396989,0.366923,0.14674,0.149916,0.284184
"31",0.562118,0.550401,0.522253,0.493616,0.491065,0.149916,0.420231
"32",0.49089,0.363285,0.320353,0.655283,0.14674,0.149916,0.366537
"33",0.39453,0.426839,0.216574,0.37656,0.14674,0.420001,0.324138
"34",0.582887,0.383795,0.216574,0.537928,0.503306,0.253113,0.597756
"35",0.57399,0.383795,0.483773,0.490777,0.459735,0.149916,0.415339
"36",0.350576,0.365191,0.359112,0.35551,0.14674,0.303283,0.149666
"37",0.526436,0.438177,0.216574,0.389597,0.334423,0.34806,0.0945716
"38",0.375355,0.373845,0.339474,0.327392,0.295638,0.149916,0.0945716
"39",0.535407,0.383795,0.391954,0.339929,0.276951,0.149916,0.216225
"40",0.413449,0.460909,0.216574,0.377915,0.318229,0.417744,0.365861
"41",0.440816,0.403861,0.38723,0.237357,0.14674,0.149916,0.297877
"42",0.538151,0.383795,0.325561,0.398714,0.14674,0.230135,0.352986
"43",0.523679,0.383795,0.413319,0.418201,0.14674,0.381474,0.346542
"44",0.413449,0.562277,0.533458,0.544291,0.482409,0.149916,0.458753
"45",0.526024,0.469569,0.430913,0.374925,0.14674,0.388416,0.0945716
"46",0.413449,0.307295,0.230968,0.1804,0.494563,0.149916,0.116812
"47",0.376139,0.383795,0.193164,0.274733,0.237678,0.225815,0.0945716
"48",0.54607,0.55023,0.514769,0.35551,0.244378,0.149916,0.405221
"49",0.523896,0.464599,0.474717,0.479544,0.444792,0.149916,0.0945716
"50",0.442748,0.434663,0.416145,0.35551,0.14674,0.385027,0.308682
"51",0.509659,0.495983,0.39496,0.35551,0.387951,0.351331,0.0945716
"52",0.413449,0.394533,0.423247,0.35551,0.310556,0.29387,0.246988
"53",0.30157,0.383795,0.487045,0.462624,0.14674,0.4195,0.36611
"54",0.40365,0.387116,0.326304,0.339163,0.14674,0.149916,0.257305
"55",0.58894,0.569631,0.556496,0.35551,0.479143,0.149916,0.410295
"56",0.413449,0.62806,0.605293,0.58574,0.14674,0.5434,0.499063
"57",0.531872,0.545964,0.216574,0.35551,0.471969,0.499788,0.424828
"58",0.295811,0.336728,0.216574,0.245087,0.220028,0.149916,0.139322
"59",0.296401,0.383795,0.245044,0.35551,0.207583,0.169225,0.183613
"60",0.592588,0.567133,0.216574,0.35551,0.477117,0.479299,0.411369
"61",0.413449,0.486843,0.26875,0.410442,0.369659,0.149916,0.177157
"62",0.413449,0.64515,0.216574,0.580044,0.551704,0.544998,0.49251
"63",0.413449,0.46165,0.305622,0.208065,0.387683,0.301971,0.0945716
"64",0.439361,0.452984,0.469209,0.445166,0.393908,0.149916,0.0945716
"65",0.442354,0.383795,0.216574,0.389481,0.365306,0.336171,0.301451
"66",0.535604,0.511488,0.439478,0.462024,0.425805,0.447829,0.0945716
"67",0.314032,0.383795,0.216574,0.250801,0.22591,0.214515,0.165089
"68",0.413449,0.383795,0.500708,0.469489,0.439402,0.431928,0.369855
"69",0.505841,0.695782,0.409169,0.35551,0.14674,0.350629,0.297387
"70",0.340389,0.263316,0.216574,0.307783,0.14674,0.195351,0.377309
"71",0.453739,0.355629,0.500025,0.35551,0.14674,0.42221,0.197128
"72",0.458035,0.676446,1,1,0.345506,0.245004,0.220571
"73",0.443398,0.383795,0.216574,0.361152,0.311442,0.302992,0.216859
"74",0.413449,0.464088,0.456209,0.453801,0.415288,0.149916,0.403618
"75",0.515928,0.383795,0.216574,0.473838,0.461952,0.484099,0.413621
"76",0.467456,0.482121,0.216574,0.425134,0.451836,0.359964,0.0945716
"77",0.611376,0.513322,0.216574,0.582086,0.56437,0.149916,0.513512
"78",0.458035,0.42318,1,0.328313,0.345506,0.353225,0.0945716
"79",0.413449,0.567087,0.54781,0.35551,0.51272,0.0428328,0.464964
