UniProt,median.K
Q3UTJ2,0.1453
Q3UUG6,1.348
Q3UV70,0.099416667
Q3UVL4,0.2055
Q3UW53,1.33825
Q3UZA1,0.1305
Q3V1L4,0.1341
Q3V384,0.04525
Q3ZK22,0.296
Q499X9,0.072
Q4ACU6,1.149
Q4FZC9,0.189
Q4KML4,0.1145
Q4U4S6,0.611
Q4VA53,0.19025
Q4VAA2,0.1555
Q4VAE3,0.033
Q501J6,1.301611111
Q505D1,0.2155
Q505F5,0.1075
Q566J8,0.134
Q571I9,0.270916667
Q58A65,0.3725625
Q5BKP2,1.006
Q5DTJ9,0.29605
Q5EBG6,0.3054
Q5EG47,0.23875
Q5F285,0.088
Q5FW52,0.138888889
Q5FW53,0.141
Q5FWK3,0.198
Q5H8C4,0.145666667
Q5HZI9,0.214
Q5I1X5,0.158333333
Q5M8N4,0.09
Q5NCE8,0.116
Q5ND29,0.2137
Q5RJG7,0.207
Q5RKZ7,0.04
Q5SRX1,0.185214286
Q5SSK3,0.156333333
Q5SSW2,0.3828
Q5SSZ5,0.590944444
Q5SUC9,0.078
Q5SUE8,0.421
Q5SUF2,0.135
Q5SUR0,0.0965
Q5SVL6,0.146
Q5SVR0,0.17
Q5SW19,0.26785
Q5SW75,0.246
Q5SWT3,0.06875
Q5SWU9,1.15465
Q5SYD0,0.109
Q5U3K5,0.31225
Q5U430,0.706083333
Q5U458,0.061
Q5XJY4,0.0963
Q5XJY5,0.260333333
Q60597,0.0876
Q60605,0.324
Q60631,0.3
Q60634,0.1438
Q60649,0.193
Q60668,0.1115
Q60675,0.0273
Q60676,0.1752
Q60692,0.153
Q60710,0.13025
Q60714,0.131944444
Q60715,0.869
Q60739,0.129
Q60749,0.258
Q60759,0.0388
Q60770,0.281
Q60847,2.173
Q60854,0.0905
Q60864,0.156
Q60865,0.314285714
Q60866,0.1455
Q60870,0.0475
Q60875,0.166642857
Q60902,0.144
Q60930,0.0379
Q60931,0.04385
Q60932,0.03505
Q60936,0.1735
Q60960,1.273
Q60994,0.0434
Q60996,0.235166667
Q61001,0.12155
Q61033,0.1185
Q61035,0.422285714
Q61037,0.178
Q61081,0.22525
Q61102,1.111
Q61129,0.908222222
Q61133,0.092
Q61147,1.7279
Q61151,0.16775
Q61160,0.111125
Q61166,0.2664
Q61171,0.0969
Q61187,0.185
Q61191,0.1025
Q61206,0.1625
Q61207,0.4187
Q61210,1.1245
Q61214,0.195
Q61233,0.3276
Q61234,0.08795
Q61235,0.114888889
Q61239,0.397428571
Q61247,1.0625625
Q61249,0.179
Q61292,0.04685
Q61316,0.16235
Q61334,0.267428571
Q61387,0.0353
Q61425,0.02995
Q61543,0.8511875
Q61550,0.685666667
Q61553,0.22475
Q61554,0.114611111
Q61584,0.349333333
Q61586,0.29375
Q61595,0.44125
Q61598,0.10915
Q61646,0.689
Q61655,0.13425
Q61686,1.2606
Q61699,0.2447
Q61702,1.33
Q61703,0.3023
Q61704,1.4158
Q61738,0.1465
Q61739,0.128
Q61749,0.2685
Q61768,0.1997
Q61792,0.1005
Q61830,0.4234
Q61838,0.46075
Q61879,0.20005
Q61937,0.174625
Q61941,0.0321
Q61990,1.256571429
Q62000,0.11225
Q62009,0.464722222
Q62048,0.141
Q62059,0.224666667
Q62086,0.2105
Q62165,0.16075
Q62167,0.996666667
Q62188,0.10145
Q62189,0.214
Q62219,0.0568
Q62234,0.0776
Q62261,0.16095
Q62318,0.1935
Q62348,0.31275
Q62351,0.972
Q62384,0.185
Q62407,0.0872
Q62417,0.1253
Q62418,0.190166667
Q62422,0.277
Q62425,0.0512
Q62433,0.1875
Q62446,0.29365
Q62448,0.76445
Q62465,0.132166667
Q62523,0.152375
Q63829,0.2238
Q63844,0.153357143
Q63918,0.0795
Q63932,0.1325
Q63961,1.473857143
Q64010,0.102125
Q64105,0.08245
Q64133,0.038
Q64152,0.439833333
Q641P0,0.473
Q64213,0.204
Q64310,0.135
Q64332,0.367
Q64362,0.187
Q64433,0.062357143
Q64442,0.1341
Q64471,0.093
Q64511,2.068
Q64514,0.13085
Q64516,0.04295
Q64520,0.071
Q64521,0.076
Q64669,0.166666667
Q64674,0.67
Q64726,1.206
Q64727,0.05935
Q64735,0.1105
Q64737,0.0963
Q65CL1,0.129
Q65Z40,0.297
Q66JZ4,0.279
Q68EF0,0.2675
Q68FD5,0.1409
Q68FF6,0.219
Q68FH0,0.090333333
Q68FH4,0.086
Q68FL6,0.19705
Q69ZP3,0.133888889
Q69ZR2,0.29005
Q69ZS7,0.230333333
Q6A026,0.198
Q6A028,0.161
Q6A0A9,0.33705
Q6A0D4,0.997
Q6A4J8,0.381
Q6DFW4,0.20975
Q6GYP7,0.209
Q6IR34,0.232
Q6IRU2,0.151722222
Q6IRU5,0.14175
Q6NSR8,0.09395
Q6NT99,0.271333333
Q6NV83,0.25525
Q6NVE9,0.19535
Q6NZC7,0.732583333
Q6NZJ6,0.48605
Q6P069,0.13135
Q6P1B1,0.101
Q6P1F6,0.1315
Q6P2B1,0.30885
Q6P3A8,0.0592
Q6P4T2,0.68225
Q6P542,0.2169
Q6P549,0.3087
Q6P5E4,0.170333333
Q6P5F9,0.1059
Q6P5H2,0.29345
Q6P5H6,0.163166667
Q6P8J7,0.0561
Q6P8M1,0.1005
Q6P9N1,0.127
Q6P9Q4,0.1945
Q6P9R2,0.0923
Q6PA06,0.13
Q6PAM1,3.626
Q6PAV2,0.144642857
Q6PB44,30.99
Q6PB66,0.12675
Q6PCP5,0.784142857
Q6PD03,0.09635
Q6PD26,0.107666667
Q6PD31,0.4308
Q6PDG5,0.219571429
Q6PDG8,1.0494
Q6PDH0,0.60725
Q6PDI5,0.3229
Q6PDL0,0.406285714
Q6PDM2,0.529
Q6PDN3,0.1918
Q6PDQ2,0.304857143
Q6PE15,0.076
Q6PEB6,0.174333333
Q6PER3,0.87575
Q6PFD9,0.311
Q6PGB6,0.121
Q6PGL7,0.0925
Q6PHZ2,0.09765
Q6PIE5,0.175
Q6PIU9,0.283125
Q6QD59,1.2364
Q6RUT7,0.1525
Q6TCG2,0.14
Q6URW6,0.17765
Q6VNB8,0.168
Q6ZPE2,0.8378
Q6ZPJ3,0.2
Q6ZPS2,0.2465
Q6ZPU9,0.61325
Q6ZPZ3,0.2092
Q6ZQ08,0.6285
Q6ZQ38,0.124875
Q6ZQ73,0.1684
Q6ZQB6,0.48325
Q6ZQH8,0.333
Q6ZQI3,0.316
Q6ZQK5,0.148333333
Q6ZWN5,0.0925
Q6ZWQ0,0.482
Q6ZWR6,0.294833333
Q6ZWX6,0.138277778
Q70FJ1,0.424142857
Q70IV5,0.283071429
Q70KF4,0.2998
Q71FD7,0.2235
Q71LX4,0.0657
Q71RI9,0.056
Q76LL6,0.456357143
Q76MZ3,0.1321
Q78IK2,0.029
Q78IK4,0.038571429
Q78J03,0.3755
Q78JE5,0.35815
Q78PY7,0.53635
Q78ZA7,0.205571429
Q791V5,0.03695
Q7M6Y3,0.1915
Q7TMB8,0.4405
Q7TMF3,0.0556
Q7TMK9,0.254666667
Q7TMM9,0.071
Q7TMW6,0.703
Q7TMY8,0.3381
Q7TN98,3.915
Q7TNG5,0.13125
Q7TNG8,0.24
Q7TPD2,0.135
Q7TPH6,0.27875
Q7TPR4,0.104222222
Q7TPV4,0.60085
Q7TPW1,0.38425
Q7TQ48,0.0334
Q7TQ95,0.078
Q7TQI3,0.10935
Q7TQI7,0.225
Q7TQK5,0.395666667
Q7TSH2,0.2582
Q7TSI3,0.28725
Q7TSQ8,0.1505
Q7TT50,0.41075
Q80SW1,0.12
Q80SZ7,0.203
Q80T85,0.253
Q80TL7,0.279
Q80TV8,0.5388
Q80U63,0.309611111
Q80U93,2.088
Q80UG5,0.108142857
Q80UJ7,0.1785
Q80UM3,0.7285
Q80UM7,3.5495
Q80UW5,0.102
Q80UY1,0.0943125
Q80UY2,0.328666667
Q80VP1,0.176
Q80W21,0.07835
Q80W22,0.082
Q80WQ2,0.1315
Q80X19,0.294166667
Q80X50,0.3214
Q80X73,0.091
Q80X85,0.09325
Q80X90,0.1385
Q80XB4,0.80495
Q80XI3,1.444
Q80XL6,0.2679375
Q80XN0,0.03815
Q80Y14,0.067166667
Q80Y81,0.557214286
Q80YD1,0.06795
Q80YV3,0.117
Q80YV4,0.0968
Q80ZS3,0.068
Q80ZV0,0.098
Q810B6,0.127666667
Q811D0,0.653625
Q811I0,0.118
Q811U4,0.4228
Q8BFP9,0.0556
Q8BFR4,0.11
Q8BFR5,0.041
Q8BFS6,0.095
Q8BFW7,0.065083333
Q8BFY6,0.2514
Q8BFY9,0.186916667
Q8BFZ1,0.074
Q8BFZ9,0.150666667
Q8BG05,0.5338
Q8BG32,0.16765
Q8BG51,0.4868
Q8BG60,2.758
Q8BG67,0.19275
Q8BG95,0.17675
Q8BGA9,0.48625
Q8BGB7,0.128
Q8BGB8,0.089
Q8BGC4,0.04925
