UniProt,median.K
P40142,0.065869
P40336,0.1571775
P40630,0.0346495
P41216,0.051221
P42125,0.039868
P42208,0.147412
P42227,0.5495115
P42232,0.062085
P42567,0.187695
P42669,0.072339
P42932,0.2414065
P43023,0.06741
P43024,0.0327725
P43276,0.023755
P43883,0.361523
P45376,0.059521
P45591,0.102734
P45952,0.0547
P46412,0.165967
P46460,0.06001
P46471,0.164929
P46638,0.174634
P46735,0.6671265
P46737,0.176465
P46935,0.445996
P47199,0.069043
P47738,0.119458
P47754,0.088818
P47757,0.113171
P47758,0.191602
P47809,0.1297725
P47857,0.157361
P47911,0.0951355
P47934,0.033643
P47941,0.117169
P47962,0.096875
P47963,0.05061
P48036,0.089856
P48428,0.230664
P48678,0.050122
P48722,0.2262695
P48758,0.083936
P48771,0.1052975
P48772,0.049451
P48774,0.138745
P48787,0.125439
P48962,0.038922
P49182,63.3
P49443,0.1353575
P49615,0.123242
P49722,0.119153
P49813,0.165234
P49817,0.073865
P50136,0.147168
P50171,0.040417
P50247,0.036633
P50396,0.067029
P50431,0.081006
P50462,0.084668
P50516,0.130933
P50518,0.26875
P50543,0.163281
P50544,0.061475
P50580,0.145703
P50752,0.141553
P51125,0.218457
P51150,0.440625
P51174,0.037976
P51410,0.078687
P51660,0.2311525
P51667,0.0641905
P51855,0.043103
P51881,0.038892
P51885,0.057324
P52196,0.047406
P52293,2.3
P52430,0.378613
P52480,0.101575
P52503,0.0773435
P52825,0.056592
P53026,0.087109
P53395,0.055768
P53612,0.165723
P53702,0.123486
P53994,0.1830565
P54071,0.0349705
P54310,0.249707
P54775,0.1359375
P54797,0.083936
P54822,0.088391
P54923,0.126416
P55264,0.109143
P55284,4.675
P55292,0.071484
P55772,0.061597
P56135,0.023511
P56375,0.120312
P56376,0.093335
P56387,0.327344
P56391,0.040051
P56392,0.0552185
P56394,0.122021
P56395,0.33125
P56399,0.146191
P56480,0.044507
P56501,0.083813
P56565,0.14668
P56695,0.204419
P56812,0.1563845
P56873,1.255078
P56959,0.416211
P57759,0.210645
P57776,0.156689
P57780,0.1741455
P58021,0.235059
P58137,0.155713
P58252,0.122998
P58281,0.060986
P58389,0.0687985
P58771,0.090527
P58774,0.108899
P59041,0.273633
P59266,0.163525
P59325,0.329297
P59999,0.054272
P60122,0.301953
P60229,0.261914
P60335,0.3793455
P60843,0.28877
P60867,0.085645
P61014,0.148877
P61080,0.19209
P61082,0.184949
P61148,0.2665525
P61161,0.127026
P61202,0.152173
P61211,0.234082
P61222,0.135083
P61255,0.046887
P61358,0.064221
P61514,0.07002
P61759,0.2375
P61922,0.128064
P61971,0.08894
P61979,0.220654
P61982,0.106763
P62075,0.05946
P62082,0.091748
P62141,0.162061
P62192,0.313184
P62196,0.169751
P62204,0.149854
P62242,0.098035
P62245,0.078809
P62254,0.889844
P62259,0.086987
P62264,0.0903445
P62267,0.058728
P62270,0.077466
P62274,0.077649
P62281,0.05708
P62315,0.070386
P62334,0.150098
P62342,0.163525
P62627,0.248242
P62631,0.1103025
P62702,0.076672
P62717,0.091138
P62743,0.063672
P62748,0.152051
P62754,0.098889
P62774,0.128491
P62806,0.007672
P62814,0.369092
P62821,0.164258
P62827,0.121289
P62830,0.0875975
P62849,0.0780155
P62852,0.079755
P62858,0.094739
P62869,0.2803465
P62880,0.099103
P62889,0.126172
P62897,0.028394
P62908,0.084851
P62911,0.053601
P62918,0.099805
P62932,0.4539305
P62960,0.114941
P62962,0.093274
P62983,0.10835
P63001,0.1273925
P63005,0.253125
P63017,0.119275
P63028,0.2089355
P63030,0.051099
P63038,0.036206
P63101,0.1153685
P63276,0.0904355
P63323,0.071423
P63328,0.125928
P67871,0.210156
P67984,0.075879
P68040,0.109204
P68134,0.014294
P68181,0.451367
P68254,0.185254
P68368,0.100781
P68372,0.056775
P68510,0.339063
P70168,0.140088
P70170,0.239453
P70213,127.3
P70265,0.575391
P70296,0.0626955
P70333,0.137402
P70336,0.137402
P70349,0.070691
P70362,0.391797
P70372,0.303418
P70398,0.1736575
P70404,0.060101
P70414,0.163037
P70670,0.20625
P70695,0.097363
P70698,0.407422
P80313,0.078809
P80314,0.1682255
P80315,0.162061
P80316,0.186475
P80317,0.1937985
P80318,0.194043
P82350,0.059399
P83917,0.158887
P84091,0.162732
P84099,0.1125
P84104,0.083691
P85094,0.044507
P97315,0.123242
P97333,0.259961
P97351,0.099622
P97352,0.126416
P97370,0.105542
P97371,0.170117
P97429,0.10246
P97443,0.0890015
P97447,0.127393
P97450,0.047894
P97467,0.8234375
P97478,0.047986
P97493,0.114697
P97494,0.102979
P97742,0.1134155
P97765,0.279492
P97807,0.032605
P97821,0.271191
P97823,0.05177
P97825,0.274121
P97927,0.086621
P98078,0.247754
P98192,0.803906
P99024,0.096143
P99027,0.112622
P99028,0.267285
P99029,0.043469
Q00519,0.172559
Q00623,1.460156
Q00897,1.690625
Q00915,0.112744
Q00PI9,0.121289
Q01339,1.26875
Q01405,0.145947
Q01730,0.0626955
Q01768,0.0877805
Q01853,0.1997805
Q02053,0.13252
Q02248,0.1690185
Q02257,0.082074
Q02566,0.072339
Q03265,0.0502135
Q03958,0.096143
Q04447,0.0970885
Q04857,0.021924
Q05793,0.074536
Q05816,0.083081
Q05920,0.066602
Q05BC3,0.121289
Q06185,0.015424
Q06890,1.864453
Q07076,0.1029175
Q07417,0.036252
Q08857,0.136914
Q0II04,0.043011
Q11011,0.066541
Q11136,0.165662
Q149B8,0.122998
Q14C51,0.075269
Q1XH17,0.103833
Q2TPA8,0.058362
Q3B7Z2,0.194531
Q3TC93,0.190625
Q3TCH7,0.296582
Q3TEA8,0.149365
Q3THK7,0.278027
Q3TJZ6,0.157666
Q3TL26,0.3327145
Q3TLP5,0.049878
Q3TMH2,0.102856
Q3TMP8,0.117871
Q3TVI8,0.303906
Q3TXS7,0.158185
Q3TZZ7,0.185742
Q3U0B3,0.1100585
Q3U0S6,0.129712
Q3U0V1,0.120068
Q3U1J4,0.315625
Q3U213,0.073437
Q3U7R1,0.11604
Q3UDE2,0.055615
Q3UFY8,0.045789
Q3UGR5,0.1270265
Q3UH60,0.229687
Q3UHB1,0.235303
Q3UHJ0,0.928906
Q3UHX2,0.243359
Q3UHZ5,1.038281
Q3UIJ9,1.628125
Q3UIU2,0.032605
Q3UIZ8,0.404004
Q3ULD5,0.049084
Q3ULF4,0.100049
Q3ULJ0,0.076489
Q3UM45,0.116345
Q3UMF0,0.307813
Q3UN02,0.140088
Q3UPL0,0.20918
Q3URD3,0.147168
Q3URE1,0.054639
Q3URS9,0.042981
Q3UTJ2,0.1797605
Q3UV70,0.115186
Q3UZA1,0.123975
Q3V1L4,0.131543
Q3V384,0.044873
Q499X9,0.0673645
Q4KML4,0.114636
Q4U4S6,0.618359
Q4VA53,0.296094
Q4VAA2,0.171338
Q4VAE3,0.033902
Q501J6,0.457959
Q505F5,0.118848
Q566J8,0.135449
Q571I9,0.240918
Q58A65,0.332715
Q5DTJ9,0.428906
Q5EBG6,0.253125
Q5FW52,0.138623
Q5FW53,0.1449705
Q5FWK3,0.207898
Q5I1X5,0.181348
Q5M8N4,0.061719
Q5ND29,0.301587
Q5RKZ7,0.04115
Q5SRX1,0.282422
Q5SSK3,0.112744
Q5SSW2,0.385938
Q5SSZ5,0.146436
Q5SUC9,0.079907
Q5SW19,0.229687
Q5SWT3,0.064221
Q5SWU9,0.202344
Q5U430,0.993359
Q5U458,0.06532
Q5XJY4,0.087476
Q60597,0.089795
Q60605,0.246533
Q60634,0.105908
Q60649,0.172559
Q60668,0.1097535
Q60675,0.027417
Q60676,0.298047
Q60714,0.125439
Q60759,0.0393495
Q60854,0.060803
Q60864,0.146436
Q60865,0.316602
Q60870,0.043774
Q60875,0.147656
Q60902,0.148389
Q60930,0.03407
Q60931,0.044873
Q60932,0.034985
Q60936,0.1790285
Q60994,0.046277
Q60996,0.330762
Q61001,0.036938
Q61035,0.320874
Q61081,0.226758
Q61102,0.096387
Q61129,0.727246
Q61133,0.095563
Q61147,2.046094
Q61151,0.235547
Q61160,0.111768
Q61166,0.2545895
Q61171,0.091992
Q61187,0.193066
Q61207,0.418164
Q61233,0.180371
Q61234,0.0885745
Q61235,0.074963
Q61239,0.196484
Q61247,1.467969
Q61292,0.04234
Q61316,0.1255615
Q61387,0.039258
Q61425,0.031506
Q61543,1.288281
Q61553,0.193066
Q61554,0.013959
Q61584,0.439648
Q61586,0.357129
Q61595,0.466016
Q61598,0.112256
Q61655,0.127148
Q61656,0.3864255
Q61699,0.204785
Q61703,0.295117
Q61704,1.059766
Q61733,0.269238
Q61738,0.112988
Q61739,0.113477
Q61768,0.168164
Q61792,0.102246
Q61838,0.496289
Q61879,0.147046
Q61937,0.1814695
Q61941,0.033582
Q61990,0.27168
Q62000,0.089368
Q62009,0.065442
Q62059,0.115308
Q62086,0.21748
Q62165,0.171338
Q62188,0.094434
Q62219,0.060254
Q62234,0.068677
Q62261,0.164685
Q62348,0.214429
Q62384,0.214673
Q62407,0.0768555
Q62417,0.152783
Q62418,0.173047
Q62425,0.052808
Q62446,0.289258
Q62448,0.606641
Q62465,0.134839
Q62523,0.145459
Q63829,0.157422
Q63844,0.194531
Q63918,0.043713
Q63961,2.057813
Q64010,0.123486
Q64105,0.0841795
Q64133,0.039014
Q64152,0.436719
Q64433,0.037122
Q64442,0.100537
Q64471,0.086743
Q64511,4.8
Q64514,0.1444825
Q64516,0.057446
Q64520,0.074353
Q64669,0.06178
Q64727,0.057751
Q64737,0.0972715
Q65CL1,0.128125
Q66GT5,0.045544
Q66JZ4,0.290723
Q68FD5,0.12251
Q68FL6,0.180371
