ID,t,A0,notFoundBySE
5,0.0,,
5,1.0,0.600499,
5,3.0,0.554603,
5,5.0,,
5,7.0,,
5,10.0,0.577427,
5,14.0,,
9,0.0,,
9,1.0,,
9,3.0,0.25174,
9,5.0,,
9,7.0,,
9,10.0,0.4342,
9,14.0,0.122084,
16,0.0,0.404094,
16,1.0,,
16,3.0,0.222334,
16,5.0,,
16,7.0,,
16,10.0,,
16,14.0,0.161331,
18,0.0,0.44069,
18,1.0,,
18,3.0,0.361286,
18,5.0,0.363378,
18,7.0,,
18,10.0,,
18,14.0,,
20,0.0,0.545136,
20,1.0,,
20,3.0,0.247035,
20,5.0,0.188458,
20,7.0,,
20,10.0,,
20,14.0,,
26,0.0,0.342869,
26,1.0,0.335679,
26,3.0,,
26,5.0,0.279414,
26,7.0,,
26,10.0,,
26,14.0,,
28,0.0,,
28,1.0,,
28,3.0,,
28,5.0,0.411285,
28,7.0,0.326032,
28,10.0,0.284224,
28,14.0,,
30,0.0,0.218449,
30,1.0,0.215707,
30,3.0,,
30,5.0,,
30,7.0,,
30,10.0,,
30,14.0,0.112604,
31,0.0,,
31,1.0,,
31,3.0,0.373954,
31,5.0,,
31,7.0,,
31,10.0,0.270195,
31,14.0,0.21235,
35,0.0,0.502831,
35,1.0,0.500081,
35,3.0,,
35,5.0,,
35,7.0,,
35,10.0,0.339989,
35,14.0,,
39,0.0,,
39,1.0,0.549716,
39,3.0,,
39,5.0,0.508479,
39,7.0,,
39,10.0,0.470337,
39,14.0,,
41,0.0,,
41,1.0,0.738578,
41,3.0,,
41,5.0,,
41,7.0,0.360437,
41,10.0,0.432139,
41,14.0,,
43,0.0,0.417691,
43,1.0,,
43,3.0,0.370567,
43,5.0,0.307359,
43,7.0,,
43,10.0,,
43,14.0,,
45,0.0,0.308191,
45,1.0,,
45,3.0,,
45,5.0,,
45,7.0,0.138173,
45,10.0,,
45,14.0,0.0837235,
48,0.0,,
48,1.0,0.314309,
48,3.0,0.767337,
48,5.0,,
48,7.0,,
48,10.0,0.197941,
48,14.0,,
58,0.0,,
58,1.0,0.238521,
58,3.0,,
58,5.0,0.231948,
58,7.0,,
58,10.0,,
58,14.0,0.0917805,
63,0.0,0.340449,
63,1.0,,
63,3.0,,
63,5.0,0.31359,
63,7.0,,
63,10.0,,
63,14.0,0.127363,
65,0.0,,
65,1.0,0.470801,
65,3.0,,
65,5.0,0.327761,
65,7.0,,
65,10.0,0.31981,
65,14.0,,
70,0.0,,
70,1.0,,
70,3.0,0.589472,
70,5.0,,
70,7.0,0.53545,
70,10.0,,
70,14.0,0.434905,
76,0.0,0.430553,
76,1.0,0.37225,
76,3.0,0.23536,
76,5.0,,
76,7.0,,
76,10.0,,
76,14.0,,
77,0.0,,
77,1.0,0.25602,
77,3.0,,
77,5.0,,
77,7.0,0.173462,
77,10.0,,
77,14.0,0.111253,
78,0.0,0.325424,
78,1.0,0.224443,
78,3.0,0.213264,
78,5.0,,
78,7.0,,
78,10.0,,
78,14.0,,
80,0.0,,
80,1.0,,
80,3.0,0.377761,
80,5.0,,
80,7.0,0.318173,
80,10.0,0.233282,
80,14.0,,
83,0.0,,
83,1.0,,
83,3.0,0.200362,
83,5.0,,
83,7.0,0.319819,
83,10.0,0.201426,
83,14.0,,
85,0.0,,
85,1.0,0.339945,
85,3.0,0.622293,
85,5.0,0.185036,
85,7.0,,
85,10.0,,
85,14.0,,
86,0.0,0.501589,
86,1.0,0.414721,
86,3.0,,
86,5.0,0.320664,
86,7.0,,
86,10.0,,
86,14.0,,
89,0.0,,
89,1.0,,
89,3.0,,
89,5.0,0.281344,
89,7.0,0.298257,
89,10.0,0.141977,
89,14.0,,
91,0.0,0.309842,
91,1.0,0.250919,
91,3.0,,
