ID,t,A0,notFoundBySE
5,0.0,,
5,1.0,,
5,3.0,0.554603,
5,5.0,,
5,7.0,,
5,10.0,,
5,14.0,0.231228,
9,0.0,,
9,1.0,,
9,3.0,,
9,5.0,,
9,7.0,0.188807,
9,10.0,,
9,14.0,0.122084,
16,0.0,,
16,1.0,,
16,3.0,0.222334,
16,5.0,,
16,7.0,,
16,10.0,0.274631,
16,14.0,,
18,0.0,,
18,1.0,,
18,3.0,,
18,5.0,0.363378,
18,7.0,0.272912,
18,10.0,,
18,14.0,,
20,0.0,,
20,1.0,,
20,3.0,,
20,5.0,,
20,7.0,0.230381,
20,10.0,0.196893,
20,14.0,,
26,0.0,0.342869,
26,1.0,,
26,3.0,,
26,5.0,,
26,7.0,,
26,10.0,0.328541,
26,14.0,,
28,0.0,0.423622,
28,1.0,,
28,3.0,,
28,5.0,,
28,7.0,0.326032,
28,10.0,,
28,14.0,,
30,0.0,,
30,1.0,0.215707,
30,3.0,,
30,5.0,,
30,7.0,0.148777,
30,10.0,,
30,14.0,,
31,0.0,,
31,1.0,,
31,3.0,,
31,5.0,,
31,7.0,0.339256,
31,10.0,0.270195,
31,14.0,,
35,0.0,,
35,1.0,,
35,3.0,,
35,5.0,0.375909,
35,7.0,,
35,10.0,0.339989,
35,14.0,,
39,0.0,,
39,1.0,,
39,3.0,,
39,5.0,,
39,7.0,0.493944,
39,10.0,0.470337,
39,14.0,,
41,0.0,,
41,1.0,,
41,3.0,0.364427,
41,5.0,,
41,7.0,0.360437,
41,10.0,,
41,14.0,,
43,0.0,,
43,1.0,0.395711,
43,3.0,0.370567,
43,5.0,,
43,7.0,,
43,10.0,,
43,14.0,,
45,0.0,,
45,1.0,0.158559,
45,3.0,,
45,5.0,,
45,7.0,,
45,10.0,0.229702,
45,14.0,,
48,0.0,,
48,1.0,,
48,3.0,,
48,5.0,,
48,7.0,0.259643,
48,10.0,,
48,14.0,0.136249,
58,0.0,0.357902,
58,1.0,,
58,3.0,,
58,5.0,0.231948,
58,7.0,,
58,10.0,,
58,14.0,,
63,0.0,0.340449,
63,1.0,,
63,3.0,,
63,5.0,0.31359,
63,7.0,,
63,10.0,,
63,14.0,,
65,0.0,0.54257,
65,1.0,,
65,3.0,0.409677,
65,5.0,,
65,7.0,,
65,10.0,,
65,14.0,,
70,0.0,,
70,1.0,0.631444,
70,3.0,,
70,5.0,,
70,7.0,,
70,10.0,,
70,14.0,0.434905,
76,0.0,,
76,1.0,,
76,3.0,,
76,5.0,,
76,7.0,,
76,10.0,0.181951,
76,14.0,0.136647,
77,0.0,,
77,1.0,,
77,3.0,,
77,5.0,,
77,7.0,0.173462,
77,10.0,,
77,14.0,0.111253,
78,0.0,,
78,1.0,,
78,3.0,,
78,5.0,,
78,7.0,0.158481,
78,10.0,0.482897,
78,14.0,,
80,0.0,,
80,1.0,,
80,3.0,,
80,5.0,0.275124,
80,7.0,,
80,10.0,,
80,14.0,0.193629,
83,0.0,,
83,1.0,0.54411,
83,3.0,,
83,5.0,,
83,7.0,0.319819,
83,10.0,,
83,14.0,,
85,0.0,,
85,1.0,,
85,3.0,,
85,5.0,0.185036,
85,7.0,,
85,10.0,,
85,14.0,0.145713,
86,0.0,,
86,1.0,,
86,3.0,0.338012,
86,5.0,,
86,7.0,,
86,10.0,0.218593,
86,14.0,,
89,0.0,,
89,1.0,,
89,3.0,,
89,5.0,0.281344,
89,7.0,,
89,10.0,0.141977,
89,14.0,,
91,0.0,,
91,1.0,,
91,3.0,,
91,5.0,0.128489,
91,7.0,,
91,10.0,,
91,14.0,0.0630832,
93,0.0,,
93,1.0,0.373392,
93,3.0,,
93,5.0,0.422724,
93,7.0,,
93,10.0,,
93,14.0,,
110,0.0,,
110,1.0,,
110,3.0,0.314983,
110,5.0,0.288673,
110,7.0,,
110,10.0,,
110,14.0,,
111,0.0,,
111,1.0,,
111,3.0,,
111,5.0,,
111,7.0,0.344545,
111,10.0,,
111,14.0,0.255993,
112,0.0,,
112,1.0,0.457561,
112,3.0,0.440109,
112,5.0,,
112,7.0,,
112,10.0,,
112,14.0,,
113,0.0,,
113,1.0,0.588194,
113,3.0,0.570466,
113,5.0,,
113,7.0,,
113,10.0,,
113,14.0,,
114,0.0,,
114,1.0,,
114,3.0,,
114,5.0,,
114,7.0,0.312004,
114,10.0,0.29993,
114,14.0,,
115,0.0,,
115,1.0,,
115,3.0,,
115,5.0,0.333554,
115,7.0,,
115,10.0,0.287527,
115,14.0,,
116,0.0,,
116,1.0,,
116,3.0,,
116,5.0,,
116,7.0,0.358942,
116,10.0,0.273766,
116,14.0,,
