"","d0","d1","d3","d5","d7","d10","d14"
"1",0.474879,0.238474,0.554603,0.349609,0.188807,0.577427,0.161331
"2",0.380083,0.238474,0.25174,0.349609,0.188807,0.577427,0.161331
"3",0.404094,0.238474,0.222334,0.181093,0.188807,0.577427,0.161331
"4",0.44069,0.238474,0.361286,0.363378,0.188807,0.577427,0.18254
"5",0.545136,0.238474,0.247035,0.188458,0.188807,0.577427,0.145927
"6",0.474879,0.335679,0.554603,0.279414,0.28291,0.328541,0.161331
"7",0.474879,0.399884,0.554603,0.411285,0.326032,0.577427,0.248356
"8",0.218449,0.215707,0.175095,0.224671,0.148777,0.257591,0.113306
"9",0.474879,0.457279,0.373954,0.349609,0.339256,0.577427,0.21235
"10",0.474879,0.500081,0.554603,0.375909,0.41385,0.577427,0.326309
"11",0.474879,0.549716,0.554603,0.508479,0.188807,0.470337,0.467756
"12",0.474879,0.738578,0.364427,0.410395,0.188807,0.577427,0.30442
"13",0.417691,0.330029,0.370567,0.307359,0.303359,0.480597,0.161331
"14",0.474879,0.238474,0.554603,0.144056,0.138173,0.229702,0.0837235
"15",0.455275,0.238474,0.554603,0.225971,0.259643,0.197941,0.161331
"16",0.357902,0.238474,0.554603,0.231948,0.188807,0.1213,0.0917805
"17",0.474879,0.279855,0.327973,0.349609,0.372244,0.577427,0.127363
"18",0.54257,0.238474,0.409677,0.349609,0.345629,0.31981,0.161331
"19",0.474879,0.238474,0.589472,0.349609,0.53545,0.226308,0.434905
"20",0.474879,0.37225,0.554603,0.221205,0.224486,0.577427,0.136647
"21",0.474879,0.238474,0.233435,0.154234,0.188807,0.651199,0.111253
"22",0.325424,0.238474,0.213264,0.172931,0.188807,0.482897,0.161331
"23",0.474879,0.365191,0.554603,0.349609,0.318173,0.233282,0.193629
"24",0.451009,0.54411,0.235394,0.197824,0.188807,0.201426,0.136862
"25",0.441915,0.339945,0.554603,0.185036,0.188807,0.144066,0.161331
"26",0.501589,0.238474,0.554603,0.349609,0.275085,0.218593,0.324405
"27",0.474879,0.362546,0.225906,0.281344,0.188807,0.141977,0.161331
"28",0.309842,0.250919,0.180488,0.349609,0.188807,0.577427,0.0630832
"29",0.474879,0.238474,0.508905,0.422724,0.188807,0.118035,0.429189
"30",0.340553,0.35177,0.554603,0.288673,0.188807,0.0682913,0.161331
"31",0.474879,0.416705,0.358974,0.199825,0.188807,0.577427,0.255993
"32",0.474879,0.238474,0.440109,0.349609,0.382913,0.353393,0.280767
"33",0.474879,0.238474,0.570466,0.526684,0.188807,0.507221,0.470202
"34",0.474879,0.238474,0.554603,0.312871,0.312004,0.29993,0.261175
"35",0.419145,0.238474,0.554603,0.349609,0.318191,0.287527,0.238826
"36",0.474879,0.379035,0.563664,0.349609,0.188807,0.273766,0.334572
"37",0.474879,0.430204,0.541444,0.473598,0.188807,0.577427,0.228064
"38",0.417472,0.238474,0.43143,0.380717,0.451845,0.577427,0.161331
"39",0.474879,0.432187,0.391356,0.349609,0.188807,0.27431,0.223324
"40",0.474879,0.312932,0.286998,0.349609,0.283703,0.577427,0.228607
"41",0.491777,0.497416,0.491615,0.349609,0.488905,0.577427,0.161331
"42",0.474879,0.376858,0.554603,0.349609,0.349685,0.328059,0.312174
"43",0.474879,0.564439,0.556791,0.517994,0.510774,0.577427,0.34722
"44",0.310455,0.238474,0.554603,0.256293,0.260675,0.577427,0.195136
"45",0.302087,0.238474,0.554603,0.349609,0.220917,0.0716702,0.445637
"46",0.355567,0.238474,0.458766,0.0957185,0.103621,0.577427,0.161331
"47",0.512278,0.173286,0.320553,0.349609,0.188807,0.577427,0.238145
"48",0.474879,0.454735,0.593986,0.349609,0.334413,0.302115,0.161331
"49",0.42951,0.238474,0.554603,0.275708,0.188807,0.225082,0.171208
"50",0.474879,0.238474,0.554603,0.156538,0.214488,0.125322,0.0867113
"51",0.349384,0.319638,0.554603,0.349609,0.266673,0.166625,0.161331
"52",0.474879,0.238474,0.294337,0.349609,0.241751,0.194453,0.148614
"53",0.480195,0.238474,0.554603,0.349609,0.392181,0.358768,0.314835
"54",0.364185,0.312775,0.252295,0.349609,0.188807,0.171055,0.161331
"55",0.51614,0.305994,0.436559,0.379366,0.188807,0.300623,0.161331
"56",0.394539,0.238474,0.338374,0.349609,0.265273,0.577427,0.152336
"57",0.391133,0.238474,0.355595,0.349609,0.358113,0.321056,0.161331
"58",0.241176,0.238474,0.195815,0.165458,0.188807,0.106917,0.161331
"59",0.474879,0.399808,0.554603,0.278365,0.272249,0.577427,0.134914
"60",0.455494,0.461623,0.554603,0.285415,0.188807,0.577427,0.228207
"61",0.512872,0.238474,0.458517,0.459256,0.406432,0.577427,0.161331
"62",0.474879,0.428933,0.383632,0.349609,0.287084,0.245044,0.161331
"63",0.474879,0.238474,0.22454,0.202655,0.157609,0.074528,0.161331
"64",0.51669,0.238474,0.422866,0.19068,0.188807,0.577427,0.271475
"65",0.515803,0.238474,0.446964,0.349609,0.188807,0.344095,0.297635
"66",0.62699,0.58933,0.554603,0.349609,0.188807,0.462249,0.394901
"67",0.616585,0.577292,0.376591,0.349609,0.188807,0.505713,0.161331
"68",0.364303,0.238474,0.319257,0.349609,0.157668,0.239725,0.161331
"69",0.365311,0.348916,0.342392,0.349609,0.188807,0.577427,0.192932
"70",0.510145,0.238474,0.554603,0.285372,0.276052,0.23733,0.200132
"71",0.32464,0.238474,0.554603,0.349609,0.16233,0.589436,0.171628
"72",0.474879,0.238474,0.354826,0.349609,0.348506,0.243886,0.261807
"73",0.571078,0.238474,0.492539,0.349609,0.43234,0.577427,0.334605
"74",0.474879,0.238474,0.521147,0.485723,0.188807,0.106809,0.384471
"75",0.474879,0.238474,0.386758,0.348135,0.339418,0.299829,0.161331
"76",0.474879,0.238474,0.504006,0.472982,0.188807,0.407586,0.348002
"77",0.568103,0.238474,0.554603,0.518917,0.47975,0.577427,0.40559
"78",0.474879,0.233206,0.554603,0.207857,0.191808,0.182615,0.161331
"79",0.474879,0.266701,0.554603,0.198381,0.184462,0.167629,0.161331
"80",0.410555,0.298396,0.345534,0.349609,0.188807,0.577427,0.284092
"81",0.474879,0.211632,0.19199,0.153932,0.188807,0.577427,0.0984147
"82",0.451435,0.238474,0.408818,0.343628,0.188807,0.577427,0.247238
"83",0.474879,0.315037,0.257718,0.349609,0.214877,0.577427,0.16867
"84",0.474735,0.452006,0.554603,0.349609,0.197928,0.337026,0.161331
"85",0.367113,0.238474,0.554603,0.349609,0.254081,0.219638,0.178928
"86",0.396662,0.348902,0.305931,0.349609,0.188807,0.221217,0.161331
"87",0.474879,0.379271,0.27557,0.349609,0.188807,0.19197,0.142454
