"","d0","d1","d3","d5","d7","d10","d14"
"1",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.231228
"2",0.380083,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"3",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.197969,0.298330676847757,0.247053952423469
"4",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.18254
"5",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.230381,0.298330676847757,0.247053952423469
"6",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.197507
"7",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.326032,0.298330676847757,0.247053952423469
"8",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.112604
"9",0.431136970258621,0.457279,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"10",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.41385,0.298330676847757,0.247053952423469
"11",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.467756
"12",0.431136970258621,0.4047864691906,0.359701440050858,0.410395,0.322457652278325,0.298330676847757,0.247053952423469
"13",0.431136970258621,0.4047864691906,0.370567,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"14",0.431136970258621,0.4047864691906,0.162297,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"15",0.431136970258621,0.314309,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"16",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.0917805
"17",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.127672,0.247053952423469
"18",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.345629,0.298330676847757,0.247053952423469
"19",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.434905
"20",0.431136970258621,0.4047864691906,0.359701440050858,0.221205,0.322457652278325,0.298330676847757,0.247053952423469
"21",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.651199,0.247053952423469
"22",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.104414
"23",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.318173,0.298330676847757,0.247053952423469
"24",0.451009,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"25",0.441915,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"26",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.275085,0.298330676847757,0.247053952423469
"27",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.298257,0.298330676847757,0.247053952423469
"28",0.309842,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"29",0.431136970258621,0.373392,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"30",0.340553,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"31",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.255993
"32",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.280767
"33",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.507221,0.247053952423469
"34",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.261175
"35",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.287527,0.247053952423469
"36",0.431136970258621,0.4047864691906,0.359701440050858,0.314618,0.322457652278325,0.298330676847757,0.247053952423469
"37",0.431136970258621,0.430204,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"38",0.431136970258621,0.521705,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"39",0.484732,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"40",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.371646,0.247053952423469
"41",0.431136970258621,0.4047864691906,0.359701440050858,0.484435,0.322457652278325,0.298330676847757,0.247053952423469
"42",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.312174
"43",0.431136970258621,0.4047864691906,0.556791,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"44",0.431136970258621,0.4047864691906,0.274634,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"45",0.431136970258621,0.585574,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"46",0.431136970258621,0.4047864691906,0.458766,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"47",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.238145
"48",0.431136970258621,0.4047864691906,0.359701440050858,0.327718,0.322457652278325,0.298330676847757,0.247053952423469
"49",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.225082,0.247053952423469
"50",0.431136970258621,0.4047864691906,0.0836207,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"51",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.208026
"52",0.431136970258621,0.355845,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"53",0.431136970258621,0.4047864691906,0.359701440050858,0.404067,0.322457652278325,0.298330676847757,0.247053952423469
"54",0.431136970258621,0.312775,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"55",0.431136970258621,0.514417,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"56",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.265273,0.298330676847757,0.247053952423469
"57",0.431136970258621,0.4047864691906,0.359701440050858,0.360761,0.322457652278325,0.298330676847757,0.247053952423469
"58",0.431136970258621,0.309208,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"59",0.413739,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"60",0.431136970258621,0.4047864691906,0.359701440050858,0.285415,0.322457652278325,0.298330676847757,0.247053952423469
"61",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.310017
"62",0.431136970258621,0.4047864691906,0.383632,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"63",0.431136970258621,0.4047864691906,0.359701440050858,0.202655,0.322457652278325,0.298330676847757,0.247053952423469
"64",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.319263,0.247053952423469
"65",0.431136970258621,0.4047864691906,0.359701440050858,0.398573,0.322457652278325,0.298330676847757,0.247053952423469
"66",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.526049,0.298330676847757,0.247053952423469
"67",0.431136970258621,0.577292,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"68",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.157668,0.298330676847757,0.247053952423469
"69",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.273634,0.298330676847757,0.247053952423469
"70",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.276052,0.298330676847757,0.247053952423469
"71",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.16233,0.298330676847757,0.247053952423469
"72",0.431136970258621,0.435976,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"73",0.431136970258621,0.4047864691906,0.359701440050858,0.46563,0.322457652278325,0.298330676847757,0.247053952423469
"74",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.384471
"75",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.339418,0.298330676847757,0.247053952423469
"76",0.431136970258621,0.4047864691906,0.359701440050858,0.472982,0.322457652278325,0.298330676847757,0.247053952423469
"77",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.47975,0.298330676847757,0.247053952423469
"78",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.182615,0.247053952423469
"79",0.287233,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"80",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.284092
"81",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.0984147
"82",0.431136970258621,0.4047864691906,0.408818,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"83",0.431136970258621,0.4047864691906,0.359701440050858,0.247996,0.322457652278325,0.298330676847757,0.247053952423469
"84",0.431136970258621,0.4047864691906,0.359701440050858,0.15787,0.322457652278325,0.298330676847757,0.247053952423469
"85",0.431136970258621,0.4047864691906,0.303168,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"86",0.431136970258621,0.4047864691906,0.305931,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"87",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.142454
"88",0.431136970258621,0.51684,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"89",0.431136970258621,0.4047864691906,0.359701440050858,0.436596,0.322457652278325,0.298330676847757,0.247053952423469
"90",0.431136970258621,0.4047864691906,0.482539,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"91",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.445459
"92",0.606712,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"93",0.431136970258621,0.4047864691906,0.459059,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"94",0.431136970258621,0.4047864691906,0.346476,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"95",0.431136970258621,0.461758,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"96",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.218808,0.298330676847757,0.247053952423469
"97",0.431136970258621,0.592528,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"98",0.431136970258621,0.281494,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"99",0.552972,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"100",0.431136970258621,0.4047864691906,0.359701440050858,0.139193,0.322457652278325,0.298330676847757,0.247053952423469
"101",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.122541
"102",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.424167
"103",0.575173,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"104",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.364412,0.247053952423469
"105",0.431136970258621,0.4047864691906,0.359701440050858,0.528067,0.322457652278325,0.298330676847757,0.247053952423469
"106",0.310441,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"107",0.470986,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"108",0.431136970258621,0.4047864691906,0.359701440050858,0.324118,0.322457652278325,0.298330676847757,0.247053952423469
"109",0.431136970258621,0.60168,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"110",0.431136970258621,0.4047864691906,0.500424,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"111",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.447653,0.298330676847757,0.247053952423469
"112",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.404341,0.298330676847757,0.247053952423469
"113",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.202281
"114",0.431136970258621,0.4047864691906,0.359701440050858,0.150081,0.322457652278325,0.298330676847757,0.247053952423469
"115",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.302984
"116",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,1,0.247053952423469
"117",0.431136970258621,0.440096,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"118",0.431136970258621,0.547014,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"119",0.431136970258621,0.4047864691906,0.254613,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"120",0.431136970258621,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.277595
"121",0.526794,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"122",0.431136970258621,0.4047864691906,0.408051,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
"123",0.241679,0.4047864691906,0.359701440050858,0.327096173650794,0.322457652278325,0.298330676847757,0.247053952423469
