UniProt,median.K
P26041,0.146436
P26043,0.164014
P26231,0.336133
P26369,0.200391
P26443,0.039807
P26516,0.19502
P26638,0.2453125
P26883,0.11543
P27546,0.167676
P27612,0.121533
P27659,0.0694705
P27773,0.126294
P28063,0.201367
P28271,0.077344
P28352,0.181592
P28474,0.067792
P28650,0.133008
P28653,0.2375
P28654,0.208691
P28665,0.3200195
P28798,0.2123535
P29341,0.10188
P29416,0.289258
P29758,0.23811
P29788,0.044202
P30416,0.216748
P30999,1.303906
P31001,0.106274
P31230,0.150586
P31428,0.11189
P31786,0.063306
P32020,0.155469
P32067,0.333203
P32233,0.324902
P32261,1.072461
P32921,0.088574
P33622,1.231641
P34884,0.066235
P34914,0.0962955
P34928,0.874219
P35235,0.141431
P35282,0.192334
P35283,0.1964235
P35293,0.298535
P35385,0.952344
P35486,0.035046
P35505,0.056409
P35564,0.124463
P35585,0.25459
P35700,0.1051145
P35762,0.113477
P35979,0.07417
P35980,0.063611
P36993,0.074841
P37040,0.2050295
P37804,0.090527
P38060,0.080579
P38647,0.101544
P39054,0.115186
P39061,0.097852
P39447,0.34541
P40124,0.1847655
P40142,0.07829
P40336,0.151807
P40630,0.034375
P40936,0.185742
P41216,0.04292
P42125,0.026532
P42208,0.245801
P42227,0.4259765
P42232,0.560742
P42567,0.448438
P42669,0.044934
P42932,0.211621
P43023,0.062695
P43024,0.0385715
P43274,0.019666
P43883,0.2909665
P45376,0.04942
P45377,0.040845
P45591,0.103467
P45952,0.050366
P46061,0.784375
P46412,0.215039
P46460,0.142407
P46471,0.1876955
P46735,0.204297
P46737,0.1641965
P46935,1.039258
P47199,0.060925
P47738,0.114575
P47753,0.075208
P47754,0.088147
P47757,0.1084105
P47758,0.194043
P47791,0.053235
P47802,0.027203
P47809,0.3357665
P47811,0.080029
P47857,0.140454
P47911,0.094312
P47934,0.032422
P47941,0.211865
P47955,0.116895
P47962,0.082593
P47963,0.0726445
P48036,0.107129
P48193,0.115308
P48410,0.108716
P48428,0.318555
P48678,0.061169
P48722,0.203809
P48758,0.085797
P48771,0.0814025
P48774,0.1031005
P48787,0.102612
P48962,0.029736
P49312,0.1652345
P49442,0.117993
P49443,0.188062
P49722,0.115918
P49813,0.188184
P49817,0.076978
P50136,0.169385
P50171,0.029401
P50172,0.259473
P50247,0.040967
P50285,0.070325
P50396,0.1069455
P50431,0.1058475
P50462,0.089673
P50516,0.138745
P50518,0.548291
P50543,0.220166
P50544,0.050366
P50580,0.127637
P50608,0.129346
P50752,0.101392
P51125,0.238843
P51150,0.271191
P51174,0.03291
P51410,0.09422
P51660,0.108777
P51667,0.0472535
P51855,0.0536625
P51859,0.125073
P51863,0.251172
P51881,0.0369995
P51885,0.0424315
P52196,0.043469
P52293,1.342969
P52430,0.40791
P52480,0.097058
P52503,0.0760315
P52825,0.044446
P53026,0.0802125
P53395,0.04707
P53612,0.16377
P53702,0.0872315
P53810,0.155103
P53986,0.113843
P53994,0.248486
P53996,0.212109
P54071,0.0284545
P54116,0.10127
P54227,0.25166
P54320,0.051038
P54726,0.16792
P54728,0.2151615
P54775,0.132275
P54797,0.146191
P54822,0.085645
P54823,0.346387
P54923,0.1786625
P55096,0.137097
P55264,0.107983
P55284,15.3
P55292,0.072827
P55302,1.198438
P55772,0.051465
P55937,0.13667
P56135,0.026822
P56213,0.032361
P56375,0.077832
P56376,0.075391
P56380,0.08772
P56382,0.022809
P56391,0.037
P56392,0.056042
P56395,0.104016
P56399,0.110303
P56480,0.031079
P56565,0.119336
P56695,0.1914795
P56812,0.156445
P56959,0.409863
P57776,0.1463135
P57780,0.166089
P57784,0.176831
P58137,0.098218
P58252,0.1462525
P58281,0.047864
P58389,0.099622
P58771,0.094708
P58774,0.117749
P58871,0.206738
P59017,0.048413
P59041,0.185132
P59325,0.338086
P59999,0.103101
P60122,0.149182
P60229,0.130811
P60335,0.2718015
P60603,0.077283
P60670,0.15791
P60766,0.231152
P60843,0.263135
P60867,0.072705
P61021,0.288281
P61022,0.338086
P61027,0.1153685
P61082,0.225049
P61087,0.129224
P61089,0.082471
P61148,0.3743405
P61161,0.128979
P61202,0.154492
P61222,0.156689
P61226,0.1125
P61255,0.030896
P61290,0.602734
P61358,0.090985
P61514,0.078076
P61750,0.375195
P61759,0.332715
P61804,0.114087
P61922,0.075146
P61924,0.211865
P61961,0.165112
P61971,0.0789
P61979,0.23457
P61982,0.101514
P62073,0.051404
P62075,0.057721
P62077,0.392529
P62082,0.117688
P62137,0.298047
P62141,0.24043
P62192,0.152539
P62196,0.156201
P62204,0.156812
P62242,0.080823
P62245,0.074017
P62259,0.0853395
P62264,0.133252
P62267,0.05708
P62270,0.0722475
P62281,0.051953
P62301,0.100659
P62331,0.113416
P62334,0.16731
P62627,0.451367
P62631,0.098828
P62702,0.064709
P62717,0.063428
P62751,0.083722
P62754,0.089612
P62774,0.173596
P62806,0.014813
P62814,0.154736
P62821,0.142529
P62827,0.1164675
P62830,0.088818
P62849,0.096875
P62855,0.0801515
P62858,0.1009945
P62869,0.231641
P62874,0.101025
P62880,0.107617
P62889,0.088696
P62897,0.031415
P62908,0.098645
P62911,0.0516175
P62918,0.073239
P62932,5.699658
P62962,0.095776
P63001,0.122205
P63005,0.277051
P63011,0.2726565
P63017,0.112256
P63024,0.211377
P63028,0.5044675
P63030,0.052716
P63037,0.28877
P63038,0.033002
P63073,0.186353
P63085,0.189648
P63087,0.508984
P63101,0.1211055
P63158,0.087964
P63242,0.171094
P63254,0.111279
P63276,0.091107
P63323,0.103589
P63325,0.067334
P63328,0.132764
P63330,0.214307
P67778,0.034558
P67871,0.2256595
P67984,0.108533
P68037,0.110486
P68040,0.118848
P68134,0.024289
P68254,0.197949
P68368,0.109448
P68372,0.059033
P68510,0.20918
P70122,0.529492
P70168,0.13606
P70170,0.218457
P70268,0.391797
P70290,0.165723
P70296,0.057568
P70297,0.293164
P70302,0.754834
P70349,0.058728
P70362,0.260449
P70398,0.395215
P70404,0.052136
P70414,0.176221
P70460,0.250806
P70670,0.189648
P70695,0.067212
P70698,0.18501
P70704,0.159375
P80313,0.20863
P80314,0.184766
P80315,0.1564455
P80316,0.157178
P80317,0.17854
P80318,0.175488
P82198,0.209668
P82347,0.079907
P82348,0.074902
P82349,0.056104
P82350,0.0565005
P83741,0.228223
P83882,0.585156
P84091,0.1686525
P84096,0.161206
P84099,0.088574
P85094,0.049054
P97290,1.95625
P97314,0.161694
P97315,0.080273
P97333,0.80293
P97351,0.065869
P97355,0.120679
P97370,0.12312
P97371,0.189893
P97372,0.115063
P97384,0.184766
P97390,0.112134
P97429,0.141797
P97443,0.065198
P97447,0.13551
P97449,0.099164
P97450,0.0404935
P97467,0.158887
P97493,0.142529
P97494,0.083875
P97807,0.029309
P97821,0.442578
P97822,0.9494145
P97823,0.0458805
P97825,0.733594
P97855,0.872266
P97872,0.2283445
P97927,0.101147
P98078,0.253613
P98192,0.189648
P98203,0.121045
P99024,0.096219
P99026,0.136731
P99027,0.1112795
P99028,0.03996
P99029,0.0402955
Q00519,0.165234
Q00623,0.760938
Q00897,0.413281
Q00915,0.147046
Q00PI9,0.130322
Q01149,0.020154
Q01279,0.4140135
Q01339,1.510937
Q01405,0.13728
Q01730,0.0851255
Q01768,0.079053
Q01815,0.112988
Q01853,0.213818
Q02013,0.1482055
Q02053,0.120831
Q02248,0.131665
Q02257,0.0824095
Q02566,0.068677
Q02788,0.0256165
Q02819,0.688672
Q03249,0.0906495
Q03265,0.038831
Q04447,0.109692
Q04736,0.142163
Q04857,0.023145
Q05144,0.181592
Q05793,0.08241
Q05816,0.117261
Q05920,0.0887575
Q05BC3,0.087476
Q05D44,4.26875
Q06185,0.021863
Q06890,1.58125
Q07076,0.125439
Q07417,0.035107
Q07456,1.20625
Q08481,0.455029
Q08857,0.1535155
Q08879,0.314648
Q0II04,0.039807
Q11011,0.08479
Q11136,0.263867
Q149B8,0.128125
Q14C51,0.115674
Q14CH7,0.1949585
Q1XH17,0.127393
Q2TBE6,0.19502
Q2TPA8,0.0590335
Q3B7Z2,0.1875125
Q3KNM2,0.1823245
Q3TBW2,0.0323
Q3TC72,0.0453
Q3TCH7,0.305371
Q3TCJ1,0.173047
Q3TEA8,0.143689
Q3THE2,0.455273
Q3THF9,3.671765
Q3THK7,1.2375
Q3TJD7,0.085034
Q3TL26,0.745313
Q3TL44,0.037976
Q3TLP5,0.0319185
Q3TMH2,0.086621
Q3TMP8,0.10249
Q3TUH1,0.047467
Q3TVI8,0.115796
Q3TW96,0.151807
Q3TXS7,0.154736
Q3TZ89,0.119702
Q3TZZ7,0.18562
Q3U0B3,0.085522
Q3U0M1,0.222363
Q3U0V1,0.124463
Q3U186,0.112012
Q3U1J4,0.3544435
Q3U2A8,0.091077
Q3U3R4,0.110547
Q3U4I7,0.047986
Q3U5Q7,0.119336
Q3U7R1,0.166943
Q3U9G9,0.212964
Q3UBX0,0.102124
Q3UDE2,0.12666
Q3UGR5,0.066846
Q3UH68,0.305005
Q3UHB1,0.2023435
Q3UHJ0,0.277051
Q3UHX2,0.483594
Q3UHZ5,0.957715
Q3UIA2,0.513867
Q3UIJ9,0.538281
Q3UIU2,0.031018
Q3UIZ8,0.227246
Q3UJB3,1.178906
Q3UJB9,0.45625
Q3UJD6,0.399121
Q3UJU9,0.471875
Q3UKJ7,0.178418
Q3ULD5,0.0330015
Q3ULF4,0.086926
Q3ULJ0,0.0729795
Q3UM45,0.107739
Q3UMF0,0.177319
Q3UN02,0.349805
Q3UN90,0.040631
Q3UPH1,0.302319
Q3UPL0,0.324902
Q3UQ84,0.117261
Q3URD3,0.127698
Q3URE1,0.0747195
Q3UTJ2,0.124341
Q3UV70,0.080396
Q3UW53,0.339063
Q3UZA1,0.229443
Q3V1L4,0.144055
Q3V384,0.054028
Q3V3R4,0.0783205
Q499X9,0.0807615
Q4ACU6,0.357617
Q4KML4,0.110547
Q4U4S6,0.507031
Q4VA53,0.2000245
Q4VAE3,0.031384
