UniProt,median.K
P31230,0.1529
P31266,0.89
P31428,0.12655
P31750,0.324
P31786,0.06475
P31938,0.2005
P32020,0.1581
P32067,0.30005
P32233,0.375
P32261,0.9146
P32921,0.09135
P33622,1.18645
P34022,0.127
P34884,0.0655
P34914,0.09625
P34928,0.872
P35123,0.354142857
P35235,0.1405
P35278,0.3335
P35282,0.192
P35283,0.19425
P35293,0.29835
P35385,0.8633
P35441,0.558
P35486,0.035
P35505,0.05965
P35564,0.12295
P35585,0.261
P35700,0.1056
P35762,0.1104
P35979,0.0964
P35980,0.076
P36552,0.192375
P36916,0.133
P36993,0.074
P37040,0.159722222
P37804,0.09
P38060,0.077
P38647,0.09875
P39054,0.113222222
P39061,0.122277778
P39447,0.4796
P40124,0.1715
P40142,0.0811
P40336,0.15075
P40630,0.034
P40936,0.162666667
P41105,0.138
P41216,0.04365
P42125,0.0277
P42208,0.23295
P42225,0.234
P42227,0.5365
P42232,0.22865
P42567,0.419
P42669,0.046
P42703,0.329666667
P42932,0.2111
P43023,0.06205
P43024,0.0413125
P43025,0.157
P43274,0.02
P43276,0.042
P43406,0.256666667
P43883,0.5899
P45376,0.04985
P45377,0.041
P45591,0.1012
P45952,0.0515
P46061,0.618285714
P46412,0.227875
P46460,0.269166667
P46471,0.193
P46656,0.2585
P46664,0.37575
P46735,0.2084
P46737,0.16195
P46935,0.8613
P46938,0.6705
P47199,0.0635
P47738,0.1127
P47740,0.099666667
P47753,0.07585
P47754,0.08845
P47757,0.10515
P47758,0.1896
P47791,0.05235
P47802,0.02895
P47809,0.2601875
P47811,0.14
P47857,0.13855
P47911,0.12145
P47915,0.068
P47934,0.03465
P47941,0.2169
P47955,0.11275
P47962,0.08225
P47963,0.0733
P47964,0.334
P48025,0.1375
P48036,0.1074
P48193,0.10975
P48410,0.109611111
P48428,0.247875
P48678,0.06105
P48722,0.233125
P48758,0.0826
P48771,0.0815
P48772,0.047
P48774,0.1022
P48787,0.1042
P48962,0.03
P49138,0.326666667
P49182,0.3345
P49312,0.1687
P49442,0.12565
P49443,0.2071
P49615,0.863833333
P49722,0.11875
P49813,0.18015
P49817,0.07955
P49935,0.31525
P50136,0.15245
P50171,0.0292
P50172,0.27305
P50247,0.0431
P50285,0.076
P50295,0.068
P50396,0.1107
P50431,0.1047
P50462,0.0906
P50516,0.1245
P50518,0.4978
P50543,0.201333333
P50544,0.0504
P50580,0.12875
P50608,0.13435
P50637,0.05
P50752,0.1092
P51125,0.206625
P51150,0.2676
P51163,0.7615
P51174,0.03235
P51175,0.0655
P51410,0.0928
P51660,0.1052
P51667,0.0478
P51855,0.05435
P51859,0.1272
P51863,0.246375
P51881,0.03655
P51885,0.06635
P52196,0.0512
P52293,1.40435
P52430,0.5797
P52479,0.186
P52480,0.09775
P52503,0.0754
P52825,0.04585
P53026,0.08
P53395,0.04845
P53612,0.164
P53702,0.0823
P53810,0.14975
P53811,0.368
P53986,0.1113
P53994,0.246375
P53995,0.263
P53996,0.3261
P54071,0.0293
P54116,0.105888889
P54227,0.2664
P54310,0.13125
P54320,0.0561
P54726,0.1349
P54728,0.20065
P54729,0.193
P54731,0.0785
P54775,0.14895
P54797,0.1364
P54822,0.0809
P54823,0.3599
P54923,0.170285714
P55096,0.127
P55200,0.299
P55264,0.1093
P55284,0.947
P55292,0.07375
P55302,0.824583333
P55772,0.0521875
P55937,0.238555556
P56135,0.03385
P56213,0.067
P56375,0.076428571
P56376,0.075
P56380,0.0813
P56382,0.023
P56387,0.1822
P56391,0.03695
P56392,0.05425
P56395,0.10555
P56399,0.11225
P56480,0.03135
P56501,0.066142857
P56565,0.1394
P56695,0.1889
P56812,0.16825
P56959,0.397
P57080,0.4995
P57716,0.1348
P57724,0.3735
P57746,0.6958125
P57759,0.595
P57776,0.146
P57780,0.16235
P57784,0.153833333
P58064,0.08775
P58137,0.286833333
P58252,0.14605
P58281,0.0515
P58389,0.1
