ID,t,A0,notFoundBySE
0,0.0,,
0,1.0,0.30525,
0,3.0,,
0,5.0,0.25453,
0,7.0,,
0,10.0,,
0,14.0,,
2,0.0,,
2,1.0,,
2,3.0,,
2,5.0,0.955009,
2,7.0,,
2,10.0,0.369741,
2,14.0,,
3,0.0,,
3,1.0,,
3,3.0,,
3,5.0,,
3,7.0,0.314547,
3,10.0,,
3,14.0,0.280048,
14,0.0,,
14,1.0,0.277787,
14,3.0,,
14,5.0,,
14,7.0,,
14,10.0,,
14,14.0,0.130136,
15,0.0,,
15,1.0,,
15,3.0,,
15,5.0,,
15,7.0,0.264059,
15,10.0,,
15,14.0,0.160138,
32,0.0,,
32,1.0,,
32,3.0,,
32,5.0,,
32,7.0,0.317614,
32,10.0,,
32,14.0,0.245167,
33,0.0,,
33,1.0,,
33,3.0,0.235292,
33,5.0,,
33,7.0,,
33,10.0,0.165729,
33,14.0,,
39,0.0,,
39,1.0,,
39,3.0,,
39,5.0,0.449584,
39,7.0,,
39,10.0,,
39,14.0,0.356752,
43,0.0,,
43,1.0,,
43,3.0,,
43,5.0,,
43,7.0,,
43,10.0,0.470352,
43,14.0,0.437511,
45,0.0,0.46801,
45,1.0,0.725641,
45,3.0,,
45,5.0,,
45,7.0,,
45,10.0,,
45,14.0,,
48,0.0,0.489186,
48,1.0,,
48,3.0,,
48,5.0,,
48,7.0,,
48,10.0,,
48,14.0,0.254717,
66,0.0,0.733929,
66,1.0,,
66,3.0,,
66,5.0,,
66,7.0,,
66,10.0,0.545973,
66,14.0,,
68,0.0,0.415681,
68,1.0,,
68,3.0,0.276875,
68,5.0,,
68,7.0,,
68,10.0,,
68,14.0,,
72,0.0,,
72,1.0,,
72,3.0,0.326695,
72,5.0,0.474117,
72,7.0,,
72,10.0,,
72,14.0,,
74,0.0,,
74,1.0,,
74,3.0,0.339337,
74,5.0,,
74,7.0,,
74,10.0,,
74,14.0,0.123682,
78,0.0,,
78,1.0,0.488961,
78,3.0,,
78,5.0,,
78,7.0,0.274293,
78,10.0,,
78,14.0,,
85,0.0,,
85,1.0,0.475246,
85,3.0,,
85,5.0,,
85,7.0,,
85,10.0,0.368934,
85,14.0,,
86,0.0,,
86,1.0,,
86,3.0,,
86,5.0,,
86,7.0,,
86,10.0,0.22768,
86,14.0,0.4664,
94,0.0,,
