A0,ID,t
0.315466,0,0.0
0.2668688,0,1.0
0.286199,0,3.0
0.25453,0,5.0
0.261629,0,7.0
0.2668688,0,10.0
0.21652,0,14.0
0.572086,2,0.0
0.548998,2,1.0
0.48763222000000006,2,3.0
0.955009,2,5.0
0.0372891,2,7.0
0.48763222000000006,2,10.0
0.324779,2,14.0
0.505881,3,0.0
0.371206,3,1.0
0.36857799999999996,3,3.0
0.371208,3,5.0
0.314547,3,7.0
0.36857799999999996,3,10.0
0.280048,3,14.0
0.1791944,14,0.0
0.277787,14,1.0
0.192743,14,3.0
0.155539,14,5.0
0.139833,14,7.0
0.13007,14,10.0
0.1791944,14,14.0
0.537967,15,0.0
0.30040579999999995,15,1.0
0.30040579999999995,15,3.0
0.320141,15,5.0
0.264059,15,7.0
0.219724,15,10.0
0.160138,15,14.0
0.400333,32,0.0
0.400026,32,1.0
0.344853,32,3.0
0.3347276,32,5.0
0.3347276,32,7.0
0.283259,32,10.0
0.245167,32,14.0
0.22673320000000002,33,0.0
0.223353,33,1.0
0.235292,33,3.0
0.269287,33,5.0
0.22512,33,7.0
0.22673320000000002,33,10.0
0.180614,33,14.0
0.417457,39,0.0
0.497978,39,1.0
0.42247140000000005,39,3.0
0.449584,39,5.0
0.42247140000000005,39,7.0
0.390586,39,10.0
0.356752,39,14.0
0.407476,43,0.0
0.543923,43,1.0
0.523475,43,3.0
0.4737616000000001,43,5.0
0.456423,43,7.0
0.4737616000000001,43,10.0
0.437511,43,14.0
0.46801,45,0.0
0.725641,45,1.0
0.441413,45,3.0
0.390364,45,5.0
0.37926,45,7.0
0.4809376,45,10.0
0.4809376,45,14.0
0.489186,48,0.0
0.396316,48,1.0
0.34470300000000004,48,3.0
0.34470300000000004,48,5.0
0.303188,48,7.0
0.280108,48,10.0
0.254717,48,14.0
0.733929,66,0.0
0.361107,66,1.0
0.394347,66,3.0
0.606665,66,5.0
0.4468614000000001,66,7.0
0.4468614000000001,66,10.0
0.138259,66,14.0
0.37102606,68,0.0
0.345323,68,1.0
0.37102606,68,3.0
0.236057,68,5.0
0.193185,68,7.0
1.00011,68,10.0
0.0804553,68,14.0
0.532055,72,0.0
0.493685,72,1.0
0.326695,72,3.0
0.4533818,72,5.0
0.479009,72,7.0
0.4533818,72,10.0
0.435465,72,14.0
0.564026,74,0.0
0.341528,74,1.0
0.339337,74,3.0
0.32454520000000003,74,5.0
0.254153,74,7.0
0.32454520000000003,74,10.0
0.123682,74,14.0
0.535589,78,0.0
0.3364694,78,1.0
0.3364694,78,3.0
0.31152,78,5.0
0.274293,78,7.0
0.294461,78,10.0
0.266484,78,14.0
0.348085,85,0.0
0.2305234,85,1.0
0.2305234,85,3.0
0.165258,85,5.0
0.164948,85,7.0
0.368934,85,10.0
0.105392,85,14.0
0.49387860000000006,86,0.0
0.650126,86,1.0
0.586781,86,3.0
0.49387860000000006,86,5.0
0.538406,86,7.0
0.22768,86,10.0
0.4664,86,14.0
0.425473,94,0.0
0.460384,94,1.0
0.293444,94,3.0
0.3004782,94,5.0
0.3004782,94,7.0
0.17889,94,10.0
0.1442,94,14.0
0.464198,97,0.0
0.39857,97,1.0
0.345321,97,3.0
0.279521,97,5.0
