ID,t,A0,notFoundBySE
2,0.0,0.413449,
2,1.0,0.456761,
2,3.0,0.351234,
2,5.0,0.336562,
2,7.0,,
2,10.0,0.323681,
2,14.0,0.276259,
4,0.0,0.405369,
4,1.0,0.395288,
4,3.0,,
4,5.0,0.351434,
4,7.0,0.326739,
4,10.0,0.298391,
4,14.0,0.263974,
5,0.0,0.323816,
5,1.0,0.388629,
5,3.0,0.218513,
5,5.0,0.152998,
5,7.0,0.122194,
5,10.0,,
5,14.0,0.0667194,
6,0.0,0.231308,
6,1.0,0.205346,
6,3.0,0.195736,
6,5.0,,
6,7.0,0.165664,
6,10.0,0.142536,
6,14.0,0.102555,
13,0.0,0.514141,
13,1.0,0.491302,
13,3.0,,
13,5.0,0.458251,
13,7.0,0.431429,
13,10.0,0.404035,
13,14.0,0.36191,
20,0.0,0.594175,
20,1.0,0.573417,
20,3.0,,
20,5.0,0.537304,
20,7.0,0.493819,
20,10.0,0.452902,
20,14.0,0.416965,
24,0.0,,
24,1.0,0.528453,
24,3.0,0.500906,
24,5.0,0.486536,
24,7.0,0.445013,
24,10.0,0.412966,
24,14.0,0.371045,
31,0.0,0.373681,
31,1.0,,
31,3.0,0.31594,
31,5.0,0.281795,
31,7.0,0.254199,
31,10.0,0.212181,
31,14.0,0.166922,
37,0.0,0.334377,
37,1.0,0.320547,
37,3.0,0.281983,
37,5.0,0.23848,
37,7.0,0.226101,
37,10.0,0.19061,
37,14.0,,
39,0.0,,
39,1.0,0.549447,
39,3.0,0.516157,
39,5.0,0.519712,
39,7.0,0.453643,
39,10.0,0.42413,
39,14.0,0.41285,
40,0.0,0.341482,
40,1.0,0.322002,
40,3.0,,
40,5.0,0.253171,
40,7.0,0.229296,
40,10.0,0.188796,
40,14.0,0.150003,
44,0.0,0.48488,
44,1.0,0.495974,
44,3.0,,
44,5.0,0.473883,
44,7.0,0.4274,
44,10.0,0.400308,
44,14.0,0.218896,
46,0.0,,
46,1.0,0.385218,
46,3.0,0.347334,
46,5.0,0.337502,
46,7.0,0.220043,
46,10.0,0.258357,
46,14.0,0.228374,
48,0.0,0.499552,
48,1.0,0.480084,
48,3.0,0.441159,
48,5.0,0.40066,
48,7.0,,
48,10.0,0.336255,
48,14.0,0.290445,
50,0.0,0.45069,
50,1.0,,
50,3.0,0.394779,
50,5.0,0.392032,
50,7.0,0.35601,
50,10.0,0.345631,
50,14.0,0.358224,
52,0.0,0.285381,
52,1.0,0.41361,
52,3.0,0.309515,
52,5.0,0.393913,
52,7.0,0.384082,
52,10.0,0.310933,
52,14.0,,
55,0.0,0.370949,
55,1.0,0.349851,
55,3.0,0.473675,
55,5.0,,
55,7.0,0.257634,
55,10.0,0.251283,
55,14.0,0.0363314,
57,0.0,0.711118,
57,1.0,0.58036,
57,3.0,0.549117,
57,5.0,0.521749,
57,7.0,0.474799,
57,10.0,0.45409,
57,14.0,,
60,0.0,0.307568,
60,1.0,0.291431,
60,3.0,0.255468,
60,5.0,0.229243,
60,7.0,,
60,10.0,0.17803,
60,14.0,0.137375,
62,0.0,0.31803,
62,1.0,,
62,3.0,0.256934,
62,5.0,0.23325,
62,7.0,0.254914,
62,10.0,0.177799,
62,14.0,0.141728,
68,0.0,,
68,1.0,0.355028,
68,3.0,0.33327,
68,5.0,0.306509,
68,7.0,0.262999,
68,10.0,0.231849,
68,14.0,0.214677,
69,0.0,0.45131,
69,1.0,0.545695,
69,3.0,0.56942,
69,5.0,,
69,7.0,0.520803,
69,10.0,0.483694,
69,14.0,0.467507,
70,0.0,0.479507,
70,1.0,0.453838,
70,3.0,0.349663,
70,5.0,,
70,7.0,0.284733,
70,10.0,0.229804,
70,14.0,0.194922,
72,0.0,,
72,1.0,0.444761,
72,3.0,0.378059,
72,5.0,0.348086,
72,7.0,0.311805,
72,10.0,0.417985,
72,14.0,0.229012,
75,0.0,,
75,1.0,0.38036,
75,3.0,0.513866,
75,5.0,0.376065,
75,7.0,0.26331,
75,10.0,0.229859,
75,14.0,0.513661,
76,0.0,0.376417,
76,1.0,0.13183,
76,3.0,0.247782,
76,5.0,0.131864,
76,7.0,0.163295,
76,10.0,,
76,14.0,0.105805,
79,0.0,0.379881,
79,1.0,0.293461,
79,3.0,0.232322,
79,5.0,,
79,7.0,0.134168,
79,10.0,0.183723,
79,14.0,0.113786,
82,0.0,0.38217,
82,1.0,0.343506,
82,3.0,0.321993,
82,5.0,0.14341,
82,7.0,0.114772,
82,10.0,,
82,14.0,0.126409,
85,0.0,0.364948,
85,1.0,,
85,3.0,0.160388,
85,5.0,0.494708,
85,7.0,0.0968878,
85,10.0,0.225305,
85,14.0,0.075,
86,0.0,0.501465,
86,1.0,0.382609,
86,3.0,,
86,5.0,0.290727,
86,7.0,0.211335,
86,10.0,0.639735,
86,14.0,0.141262,
87,0.0,0.461508,
87,1.0,0.300682,
87,3.0,,
87,5.0,0.188204,
87,7.0,0.132856,
87,10.0,0.0941898,
87,14.0,0.0912886,
90,0.0,0.233397,
90,1.0,0.22987,
90,3.0,0.321912,
90,5.0,0.0923892,
90,7.0,0.235601,
90,10.0,,
90,14.0,0.250651,
98,0.0,0.529242,
98,1.0,0.440195,
98,3.0,,
98,5.0,0.360581,
98,7.0,0.320789,
98,10.0,0.278933,
98,14.0,0.281153,
99,0.0,,
99,1.0,0.244363,
99,3.0,0.256963,
99,5.0,0.248038,
99,7.0,0.338931,
99,10.0,0.371682,
99,14.0,0.340473,
100,0.0,0.343133,
100,1.0,0.273623,
100,3.0,0.319048,
100,5.0,0.159336,
100,7.0,,
100,10.0,0.18565,
100,14.0,0.238707,
101,0.0,0.342722,
101,1.0,0.284998,
101,3.0,0.213261,
101,5.0,,
101,7.0,0.191611,
101,10.0,0.171368,
101,14.0,0.169783,
102,0.0,0.377082,
102,1.0,0.295791,
102,3.0,,
102,5.0,0.197397,
102,7.0,0.320155,
102,10.0,0.194458,
102,14.0,0.197121,
104,0.0,0.441908,
104,1.0,0.355549,
104,3.0,0.230002,
104,5.0,0.225606,
104,7.0,,
104,10.0,0.173177,
104,14.0,0.128566,
105,0.0,0.626999,
105,1.0,,
105,3.0,0.396882,
105,5.0,0.734457,
105,7.0,0.73154,
105,10.0,0.278384,
105,14.0,0.687524,
106,0.0,,
106,1.0,0.525779,
106,3.0,0.346911,
106,5.0,0.308163,
106,7.0,0.271462,
106,10.0,0.298346,
106,14.0,0.351214,
116,0.0,0.529909,
116,1.0,0.485076,
116,3.0,0.40234,
116,5.0,0.361778,
116,7.0,0.30075,
116,10.0,0.257618,
116,14.0,,
130,0.0,0.486555,
130,1.0,0.28332,
130,3.0,0.270301,
130,5.0,0.247432,
130,7.0,0.229383,
130,10.0,,
130,14.0,0.218781,
131,0.0,0.504845,
131,1.0,0.513399,
131,3.0,0.451388,
131,5.0,0.410508,
131,7.0,0.339685,
131,10.0,0.548607,
131,14.0,,
133,0.0,,
133,1.0,0.473075,
133,3.0,0.341078,
133,5.0,0.338644,
133,7.0,0.270416,
133,10.0,0.35894,
133,14.0,0.24546,
136,0.0,0.545237,
136,1.0,0.289593,
136,3.0,0.202579,
136,5.0,0.212369,
136,7.0,0.214484,
136,10.0,,
136,14.0,0.144133,
137,0.0,0.352716,
137,1.0,0.212833,
137,3.0,0.131433,
137,5.0,0.101812,
137,7.0,,
137,10.0,0.125331,
137,14.0,0.0797416,
138,0.0,0.608565,
138,1.0,0.500337,
138,3.0,0.585211,
138,5.0,0.0250688,
138,7.0,0.50672,
138,10.0,,
138,14.0,0.446469,
151,0.0,0.518099,
151,1.0,0.508878,
151,3.0,0.455519,
151,5.0,0.505047,
151,7.0,0.498613,
151,10.0,,
151,14.0,0.454801,
153,0.0,0.509547,
153,1.0,0.177545,
153,3.0,0.0106218,
153,5.0,,
153,7.0,0.402287,
153,10.0,0.311906,
153,14.0,0.349127,
155,0.0,0.393474,
155,1.0,0.39184,
155,3.0,0.416333,
155,5.0,,
155,7.0,0.613957,
155,10.0,0.226246,
155,14.0,0.256644,
160,0.0,0.268406,
160,1.0,0.25726,
160,3.0,0.429455,
160,5.0,0.217517,
160,7.0,,
160,10.0,0.181878,
160,14.0,0.160411,
162,0.0,0.315008,
162,1.0,0.316375,
162,3.0,0.276948,
162,5.0,0.295455,
162,7.0,0.244532,
162,10.0,0.231102,
162,14.0,,
163,0.0,,
163,1.0,0.509251,
163,3.0,0.502336,
163,5.0,0.45678,
163,7.0,0.429671,
163,10.0,0.745545,
163,14.0,0.360295,
164,0.0,0.583996,
164,1.0,0.573422,
164,3.0,,
164,5.0,0.545872,
164,7.0,0.54883,
164,10.0,0.507125,
164,14.0,0.477496,
166,0.0,0.512795,
166,1.0,0.498643,
166,3.0,0.459294,
166,5.0,,
166,7.0,0.420609,
166,10.0,0.645821,
166,14.0,0.351034,
167,0.0,0.418375,
167,1.0,0.420969,
167,3.0,0.359762,
167,5.0,0.331156,
167,7.0,,
167,10.0,0.290079,
167,14.0,0.250094,
169,0.0,0.389436,
169,1.0,0.362354,
169,3.0,,
169,5.0,0.318071,
169,7.0,0.296172,
169,10.0,0.271518,
169,14.0,0.207356,
170,0.0,0.417525,
170,1.0,0.395853,
170,3.0,,
170,5.0,0.0522022,
170,7.0,0.298377,
170,10.0,0.28352,
170,14.0,0.244267,
172,0.0,0.417884,
172,1.0,,
172,3.0,0.270627,
172,5.0,0.247636,
172,7.0,0.247498,
172,10.0,0.211894,
172,14.0,0.195742,
173,0.0,0.247601,
173,1.0,0.254818,
173,3.0,,
173,5.0,0.185478,
173,7.0,0.192549,
173,10.0,0.156237,
173,14.0,0.314731,
177,0.0,0.45029,
177,1.0,0.434085,
177,3.0,,
177,5.0,0.401732,
177,7.0,0.375899,
177,10.0,0.324818,
177,14.0,0.294602,
178,0.0,0.580626,
178,1.0,,
178,3.0,0.567523,
178,5.0,0.552853,
178,7.0,0.743892,
178,10.0,0.503329,
178,14.0,0.451672,
183,0.0,0.568962,
183,1.0,0.562174,
183,3.0,,
183,5.0,0.52648,
183,7.0,0.48873,
183,10.0,0.472772,
183,14.0,0.447751,
185,0.0,0.407087,
185,1.0,0.239088,
185,3.0,0.111115,
185,5.0,0.128406,
185,7.0,0.0974591,
185,10.0,0.0975199,
185,14.0,,
186,0.0,,
186,1.0,0.350055,
186,3.0,0.298152,
186,5.0,0.295355,
186,7.0,0.514269,
186,10.0,0.315757,
186,14.0,0.148468,
187,0.0,0.576651,
187,1.0,0.500416,
187,3.0,0.355557,
187,5.0,0.406101,
187,7.0,0.277052,
187,10.0,0.304652,
187,14.0,,
189,0.0,0.470042,
189,1.0,0.304181,
189,3.0,0.283859,
189,5.0,0.249926,
189,7.0,0.1692,
189,10.0,,
189,14.0,0.140027,
194,0.0,0.275029,
194,1.0,0.208653,
194,3.0,0.204483,
194,5.0,0.178236,
194,7.0,,
194,10.0,0.0985708,
194,14.0,0.0823377,
198,0.0,0.30337,
198,1.0,0.267038,
198,3.0,0.233415,
198,5.0,0.194392,
198,7.0,0.177993,
198,10.0,0.143038,
198,14.0,,
200,0.0,,
200,1.0,0.369243,
200,3.0,0.357428,
200,5.0,0.320074,
200,7.0,0.298432,
200,10.0,0.271828,
200,14.0,0.19382,
206,0.0,0.423589,
206,1.0,0.386457,
206,3.0,,
206,5.0,0.305333,
206,7.0,0.27523,
206,10.0,0.23915,
206,14.0,0.207648,
211,0.0,0.219924,
211,1.0,0.215651,
211,3.0,0.368179,
211,5.0,,
211,7.0,0.200633,
211,10.0,0.241734,
211,14.0,0.148039,
213,0.0,0.547409,
213,1.0,0.532754,
213,3.0,0.509967,
213,5.0,,
213,7.0,0.451752,
213,10.0,0.430222,
213,14.0,0.399988,
216,0.0,0.478241,
216,1.0,0.511902,
216,3.0,0.478885,
216,5.0,0.418684,
216,7.0,0.407676,
216,10.0,,
216,14.0,0.313303,
219,0.0,0.607118,
219,1.0,0.603919,
219,3.0,0.547861,
219,5.0,,
219,7.0,0.541386,
219,10.0,0.697107,
219,14.0,0.476136,
220,0.0,0.279526,
220,1.0,,
220,3.0,0.245278,
220,5.0,0.213473,
220,7.0,0.177915,
220,10.0,0.168041,
220,14.0,0.148398,
221,0.0,,
221,1.0,0.413712,
221,3.0,0.353679,
221,5.0,0.239689,
221,7.0,0.267068,
221,10.0,0.175903,
221,14.0,1.00036,
227,0.0,0.244109,
227,1.0,0.336198,
227,3.0,0.131992,
227,5.0,,
227,7.0,0.0267763,
227,10.0,0.17618,
227,14.0,0.360297,
229,0.0,0.545393,
229,1.0,,
229,3.0,0.328675,
229,5.0,0.261679,
229,7.0,0.231387,
229,10.0,0.230949,
229,14.0,0.211935,
230,0.0,0.606101,
230,1.0,0.491522,
230,3.0,0.413809,
230,5.0,0.381465,
230,7.0,0.337839,
230,10.0,,
230,14.0,0.999411,
236,0.0,,
236,1.0,0.2783,
236,3.0,0.213374,
236,5.0,0.151998,
236,7.0,0.146819,
236,10.0,0.226867,
236,14.0,0.154576,
239,0.0,0.129196,
239,1.0,0.235132,
239,3.0,0.0993917,
239,5.0,0.0855735,
239,7.0,0.0621654,
239,10.0,,
239,14.0,0.0577152,
244,0.0,0.381142,
244,1.0,0.295946,
244,3.0,0.212429,
244,5.0,,
244,7.0,0.0951895,
244,10.0,0.170397,
244,14.0,0.0924003,
247,0.0,0.497095,
247,1.0,,
247,3.0,0.234411,
247,5.0,0.186315,
247,7.0,0.394192,
247,10.0,0.163244,
247,14.0,0.0832128,
251,0.0,0.365858,
251,1.0,0.35344,
251,3.0,0.320286,
251,5.0,0.224997,
251,7.0,0.281224,
251,10.0,,
251,14.0,0.176423,
253,0.0,0.438508,
253,1.0,0.446217,
253,3.0,0.408181,
253,5.0,0.341168,
253,7.0,0.372872,
253,10.0,,
253,14.0,0.294059,
255,0.0,0.389394,
