A2AAJ9	7.784390707469747E-7	2.439735159915513E-6	7.517040027821379E-7	3.6414535361228988E-6	5.178998976421175E-6	2.0556809444204766E-5	3.4723704783662335E-8
A2AGT5	5.0179976924663254E-8	9.859711726331449E-8	4.8731847964707175E-8	8.893932430729176E-8	8.973610551202688E-8	7.901421728786846E-8	0.0
A2AN08	4.941161274770581E-6	6.742776484489439E-7	3.976893744372976E-7	8.108303636978045E-7	8.842696909644285E-8	1.76930345891339E-7	5.467423418821501E-8
A2ASQ1	5.551729014312735E-8	3.7921725403728357E-8	8.74901920609027E-8	5.527800032325919E-8	5.835786046260319E-8	1.8627164409040223E-7	4.2784261362037434E-8
A2ASS6	5.170594804549967E-5	1.1725835371643802E-4	5.930820373744345E-5	2.1305650739580646E-4	2.0725830466167893E-4	8.790907622453249E-4	9.75406514758711E-6
A3KFX0	5.4674498215257135E-8	3.456995244005934E-8	3.097374393808908E-8	3.409719181118087E-8	0.0	3.4156161426220216E-8	0.0
A3KMP2	7.019007259439243E-7	8.625476743792302E-8	4.403453556199049E-8	9.286369029304993E-8	3.7687538928088857E-8	6.979886728398244E-8	4.627313203018673E-8
A6X8Z5	3.5043657022032856E-9	2.594148480379134E-9	2.0144603754582306E-9	7.662472071839244E-8	0.0	0.0	0.0
B1AVZ0	1.7102472195889013E-8	0.0	0.0	0.0	0.0	0.0	0.0
E9Q401	5.555866267342954E-6	8.843808629874422E-6	5.792985982217706E-6	8.175032190340495E-6	6.729386815542917E-6	8.723859794563843E-6	3.3247336201078583E-6
F6ZDS4	6.77041491289259E-8	2.749978064264759E-6	2.6617117111253007E-8	5.82526391012972E-8	1.0018361532721138E-6	1.7923864846452236E-6	0.0
O08528	2.195816606548312E-6	6.7329943537799944E-6	4.868012518440382E-6	4.016088526017667E-6	3.5873075110364607E-6	2.7117686118381935E-6	2.196904380470444E-6
O08547	1.8333442354205333E-7	6.723018165693999E-7	9.764443145936014E-7	3.2313070624125216E-7	4.896698489413273E-7	3.136954679657989E-7	1.651332390914436E-7
O08599	1.496697258220087E-8	5.253362941743307E-8	4.6531392476231404E-8	5.1674230921499753E-8	4.538344035374199E-8	2.177011232582038E-8	0.0
O08601	1.0743364202272291E-8	7.197521507608467E-9	1.0622734431624364E-8	0.0	7.4195190285856705E-9	7.673990071667467E-9	0.0
O08638	1.004700273715673E-6	5.070244921965802E-7	9.346452920630761E-7	1.102607855412855E-6	1.3678603454090573E-6	2.7566831467609933E-6	3.929283272536008E-6
O08709	1.0972148024419024E-5	3.860113105465268E-6	5.297173345965922E-6	4.22034019495971E-6	3.1801805481915313E-6	4.850776998536624E-6	2.7608892240841402E-5
O08759	3.342435898315136E-7	2.7626295468823E-7	1.1017742898938416E-7	1.3694857443221265E-7	6.773656415794455E-8	1.2804337429554164E-8	3.392452433800752E-8
O08788	4.528925715771444E-7	1.5419969517232582E-6	3.034023167420988E-7	9.874275591039542E-7	1.638739621288106E-7	2.3232219968862367E-7	1.1152371028390768E-6
O08808	2.909712152699542E-8	1.0832765056556032E-8	9.991940256660768E-8	0.0	0.0	0.0	0.0
O08917	1.3021285107091023E-7	5.67373665443763E-7	1.0295433975894797E-7	1.2084564005810792E-6	1.5551738197999886E-7	2.7681811523283576E-7	8.321695213982561E-7
O09111	1.2843594917542124E-7	5.828870496289908E-7	3.90671995277574E-7	6.072440558081479E-7	2.8453492703537474E-7	1.0469921547183784E-6	2.3125445035295967E-7
O09164	3.0055307036781415E-8	2.0580833194698214E-7	5.4625540732706106E-8	5.2050178926882065E-8	1.992351696621837E-9	9.981563995171224E-9	2.2170259133342507E-8
O35071	1.1598631574843473E-7	0.0	0.0	0.0	2.9424405492715442E-8	0.0	0.0
O35129	3.061468005783152E-6	1.8097053713867801E-6	4.942046226206467E-6	2.617633224283382E-6	4.514092314791686E-6	4.311728276364277E-6	3.3414326543276154E-6
O35887	5.040215965657218E-7	1.4326390485082732E-6	1.4400419515810303E-7	1.776742152940516E-6	8.692410920738667E-7	5.858855235454796E-7	8.97776331100982E-8
O54724	1.1925217539580837E-6	1.5606422675403865E-6	2.1528052450285465E-6	3.6348052730008626E-6	2.8462946844091605E-6	4.190515628601941E-6	1.044482690694421E-6
O54781	2.941942235256174E-9	0.0	0.0	0.0	0.0	8.022115748492444E-9	0.0
O54931	2.6760898882037938E-8	1.1505500535217484E-7	4.161097859101031E-8	7.79173560700057E-8	6.725953373166229E-8	5.8355592562460554E-8	1.1884668582613699E-7
O54988	1.2783530041244515E-8	1.1098516034271015E-7	5.1216046894481246E-8	1.3660598314958548E-7	1.936711430638226E-6	1.5750210948866282E-8	6.92269127584652E-8
O55126	6.271652193670273E-6	6.239579646339251E-6	4.520887355968775E-6	6.688987765883209E-6	8.198720534445123E-6	1.337205256685804E-5	8.16919906257403E-6
O55143	2.186460769095614E-5	3.444148934997618E-5	3.221054997257405E-5	5.08376074306647E-5	2.917896366089628E-5	3.8507064135930185E-5	2.2939660987127068E-5
O55234	3.676498609222336E-6	2.8671045355083914E-7	2.007575086284315E-6	2.832260816074522E-6	2.3872240879643846E-7	9.756703422993307E-7	7.46431859636236E-7
O70362	5.787030009240678E-8	1.3902440073873271E-8	2.3804400623054994E-8	2.0559754339477466E-8	3.1457378690206534E-8	2.6961562785097974E-8	1.4007875406365046E-8
O70373	1.2030219450959134E-6	6.710909733360072E-7	7.370686428484176E-7	1.1540368935031994E-6	8.180068552931554E-7	4.386975172519388E-6	4.6705638907657043E-7
O70433	1.1037427435101782E-6	2.74572366324045E-6	1.335686080324524E-6	7.30078971663838E-6	6.2561128226791555E-6	1.4087361120202949E-5	2.5235856940655513E-7
O70503	4.2410870930605016E-8	5.11011694545592E-8	6.660173662158134E-8	4.373016801289535E-8	2.40548463729248E-8	1.7713240500138874E-8	0.0
