"","d0","d1","d3","d5","d7","d10","d14"
"1",0.413449,0.40794979497908,0.363617216044776,0.340996468474265,0.340331,0.284384358321871,0.2605950503305
"2",0.405369,0.40794979497908,0.363617216044776,0.340996468474265,0.307541743361189,0.298391,0.2605950503305
"3",0.323816,0.40794979497908,0.363617216044776,0.152998,0.307541743361189,0.284384358321871,0.2605950503305
"4",0.231308,0.205346,0.363617216044776,0.340996468474265,0.307541743361189,0.284384358321871,0.2605950503305
"5",0.434543439597438,0.491302,0.363617216044776,0.458251,0.307541743361189,0.284384358321871,0.2605950503305
"6",0.434543439597438,0.40794979497908,0.363617216044776,0.340996468474265,0.493819,0.452902,0.2605950503305
"7",0.434543439597438,0.40794979497908,0.500906,0.340996468474265,0.445013,0.284384358321871,0.2605950503305
"8",0.373681,0.347451,0.363617216044776,0.340996468474265,0.307541743361189,0.284384358321871,0.2605950503305
"9",0.334377,0.320547,0.363617216044776,0.340996468474265,0.307541743361189,0.284384358321871,0.2605950503305
"10",0.434543439597438,0.40794979497908,0.363617216044776,0.340996468474265,0.453643,0.42413,0.2605950503305
"11",0.341482,0.40794979497908,0.363617216044776,0.340996468474265,0.229296,0.284384358321871,0.2605950503305
"12",0.48488,0.40794979497908,0.363617216044776,0.340996468474265,0.4274,0.284384358321871,0.2605950503305
"13",0.434543439597438,0.385218,0.363617216044776,0.340996468474265,0.307541743361189,0.284384358321871,0.228374
"14",0.434543439597438,0.480084,0.363617216044776,0.340996468474265,0.307541743361189,0.336255,0.2605950503305
"15",0.434543439597438,0.40794979497908,0.363617216044776,0.340996468474265,0.307541743361189,0.345631,0.358224
"16",0.434543439597438,0.40794979497908,0.309515,0.340996468474265,0.384082,0.284384358321871,0.2605950503305
"17",0.434543439597438,0.349851,0.363617216044776,0.340996468474265,0.257634,0.284384358321871,0.2605950503305
"18",0.711118,0.40794979497908,0.363617216044776,0.340996468474265,0.474799,0.284384358321871,0.2605950503305
"19",0.434543439597438,0.40794979497908,0.363617216044776,0.229243,0.196973,0.284384358321871,0.2605950503305
