UniProt,median.K
P29341,0.13374
P29758,0.288281
P29788,1.466016
P30115,0.111401
P30416,0.26875
P31001,0.104443
P31230,0.260083
P31428,0.154492
P31532,0.52168
P31786,0.07832
P31938,0.241895
P32020,0.168164
P32067,0.317822
P32233,0.656445
P32261,1.241406
P32921,0.103833
P33622,1.092969
P34884,0.06709
P34914,0.0976075
P34928,2.057813
P35123,0.340039
P35235,0.170605
P35278,0.22749
P35282,0.195752
P35283,0.275342
P35293,0.378125
P35486,0.045392
P35505,0.0756045
P35564,0.187695
P35585,0.1100585
P35700,0.126416
P35762,0.146313
P35979,0.0781675
P35980,0.121411
P36552,0.142773
P36993,0.273145
P37040,0.1463745
P37804,0.1130495
P38060,0.084668
P38647,0.097913
P39054,0.1983155
P39447,0.271191
P40124,0.253613
P40142,0.0750245
P40336,0.207227
P41216,0.050305
P42125,0.0382965
P42208,0.233105
P42225,0.4616215
P42227,0.5763675
P42232,0.177686
P42567,0.611523
P42669,0.051648
P42703,0.460156
P42932,0.229199
P43023,0.064511
P43024,0.037991
P45376,0.063245
P45377,0.059491
P45591,0.108838
P45952,0.057263
P46412,0.493359
P46460,0.121533
P46471,0.223096
P46638,0.140088
P46656,0.167432
P46664,0.338086
P46737,0.2244385
P46935,2.5070315
P46938,0.971875
P46978,0.151562
P47199,0.0810975
P47738,0.163525
P47740,0.107434
P47753,0.090405
P47754,0.093274
P47757,0.0994995
P47791,0.050366
P47809,0.161572
P47811,0.282422
P47857,0.157666
P47911,0.102246
P47934,0.035352
P47941,0.222119
P47955,0.093549
P47962,0.113477
P47963,0.0800905
P47964,0.3
P48036,0.099438
P48410,0.135815
P48678,0.0507015
P48722,0.1880615
P48771,0.077344
P48774,0.056836
P48787,0.156567
P48962,0.032422
P49182,0.533398
P49222,0.0253725
P49312,0.157666
P49442,0.1257445
P49443,0.1552245
P49615,0.144116
P49722,0.130688
P49813,0.244824
P49817,0.076611
P50136,0.1740845
P50171,0.0345585
P50247,0.048962
P50285,1.350781
P50396,0.098645
P50462,0.0975465
P50516,0.137036
P50544,0.0546695
P50580,0.135327
P50752,0.1258055
P51125,0.232007
P51150,0.4875
P51163,0.22749
P51174,0.038007
P51410,0.117627
P51660,0.130322
P51667,0.053128
P51855,0.0547455
P51859,0.131177
P51881,0.031079
P51885,0.081006
P52196,0.0472535
P52293,0.344922
P52430,0.717969
P52480,0.1008115
P52503,0.072827
P52825,0.050824
P53026,0.099194
P53395,0.053235
P53612,0.134473
P53702,0.072705
P53986,0.114026
P53994,0.287305
P53996,0.3742185
P54071,0.038525
P54116,0.090527
P54726,0.137891
P54728,0.190564
P54731,0.370313
P54775,0.156689
P54797,0.1122555
P54822,0.1077395
P54823,0.566602
P54923,0.17146
P55096,0.116406
P55264,0.170117
P55284,1.253125
P55937,0.078198
P56135,0.0458345
P56213,0.045728
P56375,0.14082
P56376,0.075757
P56382,0.0262575
P56391,0.036816
P56392,0.045239
P56394,0.258008
P56395,0.101025
P56399,0.133679
P56480,0.037976
P56501,0.091504
P56565,0.1790895
P56812,0.192822
P57716,0.919141
P57759,0.149365
P57776,0.243115
P57780,0.2490965
P58021,0.287793
P58064,0.140698
P58137,0.11958
P58252,0.153516
P58281,0.062604
P58389,0.088452
P58404,0.266797
P58771,0.105908
P58774,0.108838
P59017,0.038739
P59325,0.522656
P59999,0.0998045
P60122,0.1799435
P60229,0.232129
P60335,0.27168
P60603,0.1007815
P60670,0.207715
P60766,0.216748
P60840,0.385449
P60843,0.328809
P60867,0.0880245
P61027,0.139966
P61082,0.251172
P61087,0.510938
P61089,0.07478
P61164,0.102734
P61202,0.204541
P61222,0.118848
P61290,0.6164065
P61750,0.496777
P61922,0.060559
P61924,0.256177
P61961,0.150708
P61979,0.253857
P61982,0.110333
P62071,0.064648
P62075,0.085126
P62082,0.128857
P62141,0.298047
P62192,0.117261
P62196,0.16554
P62204,0.1656005
P62242,0.093823
P62245,0.109448
P62259,0.1149105
P62264,0.089917
P62267,0.076733
P62270,0.072705
P62274,0.106885
P62281,0.2275515
P62301,0.08772
P62334,0.196606
P62627,0.3830075
P62631,0.117444
P62702,0.082318
P62717,0.108716
P62751,0.076794
P62754,0.1125
P62774,0.185376
P62806,0.010922
P62814,0.261914
P62821,0.1895265
P62827,0.1239745
P62830,0.104626
P62835,0.085278
P62852,0.080273
P62855,0.117749
P62858,0.114819
P62862,0.085034
P62869,0.263867
P62874,0.136914
P62880,0.072217
P62889,0.127881
P62897,0.027325
P62908,0.0963255
P62918,0.096875
P62932,0.745313
P62962,0.0978515
P63001,0.124219
P63005,0.145215
P63011,0.450879
P63017,0.13667
P63028,0.299512
P63030,0.060132
P63038,0.03465
P63073,0.2603275
P63101,0.158398
P63158,0.0992555
P63242,0.17616
P63254,0.1447875
P63276,0.114209
P63323,0.085309
P63325,0.094312
P63330,0.2291995
P67778,0.039075
P67984,0.099194
P68037,0.1343505
P68040,0.131543
P68181,0.232617
P68254,0.171216
P68368,0.103955
P68510,0.180127
P70168,0.1638915
P70266,0.107373
P70268,0.201855
P70290,0.041821
P70296,0.0696225
P70313,0.188672
P70336,0.237378
P70349,0.0687075
P70372,0.287793
P70398,0.267285
P70404,0.062756
P70414,0.22334
P70670,0.208081
P70695,0.090985
P70698,0.737988
P70704,0.244824
P80313,0.183545
P80314,0.202832
P80315,0.165723
P80316,0.232495
P80317,0.221387
P80318,0.171094
P82347,0.091443
P82349,0.0674865
P82350,0.047955
P83882,0.076611
P84084,0.13374
P84091,0.142346
P84099,0.10542
P85094,0.057141
P97290,3.3625
P97314,0.21626
P97351,0.0980345
P97352,0.124707
P97355,0.193066
P97364,0.118237
P97370,0.129346
P97371,0.201825
P97372,0.140759
P97379,0.243848
P97384,0.202222
P97390,0.138379
P97429,0.130566
P97443,0.1239745
P97447,0.160107
P97450,0.052289
P97461,0.100598
P97467,0.366406
P97478,0.039563
P97493,0.1378295
P97494,0.1156735
P97742,0.155957
P97807,0.0340695
P97822,0.337598
P97823,0.0760315
P97825,0.476758
P97855,0.207471
P97927,0.180615
P98192,0.193555
P98203,0.151562
P99024,0.09187
P99026,0.138806
P99027,0.115247
P99028,0.036298
P99029,0.0411195
Q00519,0.2262695
Q00612,0.117627
Q00623,1.1769535
Q00915,0.111646
Q01279,0.536328
Q01339,1.510937
Q01405,0.14668
Q01730,0.089307
Q01768,0.0617185
Q01853,0.247998
Q02053,0.126416
Q02248,0.073071
Q02257,0.120557
Q02357,0.026562
Q02566,0.085278
Q02819,0.95625
Q03249,0.110547
Q03265,0.04382
Q04207,0.3165405
Q04447,0.095105
Q05186,0.264355
Q05793,0.0977905
Q05816,0.1236995
Q05920,0.0819825
Q05BC3,0.2265745
Q06185,0.036511
Q06890,1.721875
Q07076,0.128735
